unit_id,IrrigationRate,SoilPotassium,CropYield,TissueNutrientAssay,do_IrrigationRate
362,52.02682624198754,82.68631062269912,6.72776118982464,17.01130709297931,50.0
363,48.19172933038328,70.8670294350782,19.580958077083235,21.048425619407695,50.0
364,46.66371341828925,61.67304488651033,15.793818889282594,10.136809140846326,50.0
365,48.80124188777684,48.55234783730832,1.177148108437886,18.4055620695969,50.0
366,53.801942710095744,54.5366801071767,15.569079373341946,7.885115851742352,50.0
367,48.620825886772685,52.813201320006485,12.803339365889219,15.110340963565283,50.0
368,51.25335060932508,49.407206963720114,12.382933648025855,3.850033335378132,50.0
369,50.27595596255125,38.836879739010556,16.49545225736967,14.607172399028787,50.0
370,51.62281547594979,58.073499265618096,15.865855084340662,4.564051303602494,50.0
371,46.95283961126454,50.59566302085953,3.454967478184652,29.120367908591504,50.0
372,46.89985118531691,41.74263813465609,8.822953979885893,15.344850980376552,50.0
373,49.062331969863436,57.992174219129986,-5.012641502701863,23.76962178801849,50.0
374,54.60920954849114,24.554219474745427,12.02739382350774,28.389428506705844,50.0
375,47.82937537948445,41.877261811226596,8.575737149572156,15.48383500606783,50.0
376,41.367034353822056,49.66146261190617,2.8196933284683317,21.169893679295818,50.0
377,50.51065349068275,34.54558353683479,8.679162122259495,7.628896464310902,50.0
378,51.03565942309117,57.38641060804178,3.129553330992004,19.579353185955753,50.0
379,45.22744660985206,34.641531859224536,9.897079781186005,2.760212647419163,50.0
380,47.58283682238224,51.63757356104749,15.201647294272671,6.180118137314088,50.0
381,54.25208049131969,42.77243743383712,3.1014926654741273,16.090889592606974,50.0
382,48.2404361078451,56.06508296079118,11.486726245738033,3.0909526373281544,50.0
383,48.097935506904555,38.76183834148085,17.66334878760537,13.907730090223593,50.0
384,53.6563750368809,53.77065260104309,-7.172096340920973,32.40992315548782,50.0
385,51.99418484480673,19.29939513882676,8.339916687020644,18.161109644977177,50.0
386,49.71553270815398,50.61756288068678,-8.312598292987836,15.022117402952402,50.0
387,51.15039778812341,60.693309415766166,3.2320610278381308,22.928624838594892,50.0
388,50.433623948006215,60.77635208791094,3.6563420622291094,19.954570125020645,50.0
389,49.094171047521456,58.741692213764985,10.372255872349589,40.36583065330032,50.0
390,50.34186560371821,48.123138440417016,8.452498555092145,4.095713468923318,50.0
391,50.1546198618955,34.48245357904223,9.32239067241157,16.14110041557098,50.0
392,51.014986357577236,61.94774350730525,8.082679586527345,14.350162859255706,50.0
393,51.58575293975877,53.03640944480357,20.878561495772132,8.731730162660039,50.0
394,48.20370740620397,52.50381732354881,8.90721941644801,24.489632527818074,50.0
395,47.90153994155633,55.51459647950503,12.150393004628288,13.88331662706915,50.0
396,53.363636520302805,59.2233189442506,7.5041105673952195,17.364397440465765,50.0
397,53.47187066820342,63.50953381213333,3.844195869935824,17.612350432504066,50.0
398,45.8480035418477,76.7569941479744,9.659903032153816,27.523422921105688,50.0
399,57.233658384041846,55.86260580591924,7.451888896179314,0.7562028114814954,50.0
