unit_id,ReadmissionRate,Sodium,HbA1c,Creatinine,LengthOfStay,do_diuretic_titration
302,49.371013738918705,63.91262145693361,21.321573136931864,39.02550723185383,53.84916750788882,50.0
303,42.41676167689851,64.32234458282639,67.14905897621422,53.83607472504452,29.997378953266807,50.0
304,56.38118900177362,62.47746634631384,39.47254876663838,48.365240649410396,50.68403981885915,50.0
305,47.63604523107273,47.04571800129682,58.15647927290734,58.10927907656149,42.1276365504286,50.0
306,66.85842323637024,33.918150824162396,54.74571896510264,68.41993001303892,59.43997150570653,50.0
307,38.58383948681552,58.06229303415944,56.09470622780867,69.13324805599,39.060981597419506,50.0
308,35.45231389669212,65.600863416584,46.06962274772533,53.91037641809032,44.23062869209222,50.0
309,35.915456443318035,62.191001848159274,35.10483546196721,40.901371323752514,46.35544099721124,50.0
310,50.48562801575958,45.24772060834348,45.2870491620849,43.19869635533839,38.90331990719213,50.0
311,38.34530931716785,41.447377917218766,58.302533418930885,50.16995989922495,28.212296927854574,50.0
312,29.141646556629098,62.953748391517884,56.51627408900339,53.30497473840952,21.02174952230205,50.0
313,45.78338386051029,60.44883220603463,67.26418342488752,56.938026434431556,53.4518239515906,50.0
314,31.74259716781475,47.773665532489204,67.4054453503969,57.91896906073187,33.97783308780645,50.0
315,59.63718723744368,43.202175655580824,75.44982556525298,33.81996462462165,43.460774600059416,50.0
316,43.85545514420536,60.35028609161464,25.185351132838754,73.16640150110206,36.14102527496691,50.0
317,12.919437777227419,77.87307653598263,62.98786482951157,44.20236907720726,5.783599632516328,50.0
318,32.9329839174852,54.765738790240164,49.78613504389227,54.33913145434247,38.22029942836567,50.0
319,34.76523320797533,33.48684739060393,43.41746023474788,25.81090204710033,43.96711484817965,50.0
320,48.72698781598365,52.616769844093,29.699602158685384,37.978975455066085,44.340041433551164,50.0
321,32.778754070065126,50.30585286181817,37.85552535525578,51.067501763838955,46.11986252691677,50.0
322,63.708552763982155,32.79768176725466,56.501976627771626,34.4824514811678,38.03301775382859,50.0
323,52.51832145631927,43.192715045218385,63.01763389083978,46.20386226721188,56.8831495649403,50.0
324,23.514113259758766,59.72615641764123,29.101178084176567,37.741914897156725,19.751343934686926,50.0
325,50.33129241260709,56.98435330296026,44.734040415271195,57.97820414758417,43.2398992875724,50.0
326,77.93591025693738,31.525474062050982,41.62202644144533,44.49389640793122,50.543782057614685,50.0
327,37.000001103609335,55.516640173410934,48.80632026405799,40.032882640592554,43.82347965123309,50.0
328,37.81728849443305,38.54050160603527,30.984687127585012,61.88564458306138,42.39456093679448,50.0
329,71.63813386194165,29.248015261698306,49.93850033518595,59.745279260945075,47.61546623176241,50.0
330,42.61647704014727,65.79370777548395,68.34700335201553,43.299381021649744,18.761153094954484,50.0
331,25.53574520793465,45.525068258709744,44.394049995389565,34.84972460568696,25.116161057238262,50.0
332,38.99324679113329,56.68895275050589,41.80963850747927,75.87423754166124,39.239484568818014,50.0
333,49.846377166637836,53.14299734317703,48.76349792806203,44.643303675161135,48.95830677178605,50.0
334,58.976835908081526,47.316104700894755,62.48400256287518,64.30201517671257,30.461244887323964,50.0
335,49.525653022827434,30.624516186232857,63.8579060003222,50.47065166862595,22.00041989107065,50.0
336,70.56204494802333,56.29585752533177,40.440641998635485,60.567910423662696,35.57113531408824,50.0
337,46.932676566286105,57.6457499036736,45.37777031266313,27.99796458022803,42.09239680760602,50.0
338,22.155753868971203,44.06117936554915,62.05455747984514,54.636107173819354,24.69071781743763,50.0
339,44.7680316518268,34.18904173955596,52.63422279915319,55.916333439019894,32.10978479742255,50.0
340,58.06429530191216,28.69232499314188,41.15307276808006,43.86354981848523,47.9642537262879,50.0
341,62.0603826827035,44.773376448605624,43.70653796288629,68.03422823405707,44.89490317701889,50.0
342,33.88779001120423,50.12307892265309,53.713276164604,44.03049766466797,58.99958850606045,50.0
343,45.62182309361105,28.79176994516267,51.546249891077196,54.443437676586086,54.31031314511731,50.0
344,53.615605713506845,47.34317420968115,43.70086699658175,57.97958484117032,38.78658423614877,50.0
345,31.40745815727128,47.87574273537075,49.759986407535976,58.529033837381604,36.4956263453155,50.0
346,43.99189909924781,42.45722546454298,66.42647919252383,59.33884888138693,46.75493459974069,50.0
347,76.69103867717021,44.09435009108032,40.64096761567936,64.05562440487087,41.99632568526658,50.0
348,55.338202299457215,45.71043935076345,18.402895459282913,34.84727376719677,32.1841778925792,50.0
349,55.44491027308358,45.77615397373405,49.95823237001116,60.00390355935242,38.89452805955171,50.0
350,52.91383347235839,44.630806381435626,62.293312933779795,64.95268186318387,19.83816984143706,50.0
351,39.57875326029369,55.20114243815022,57.531540814920824,74.02894336333465,42.325954866521116,50.0
352,54.759212769422646,71.96219544475467,45.10401890551822,57.162406180021804,37.579826460337735,50.0
353,57.38221306278464,46.59751903223743,58.645825094070005,41.2241698794731,40.255553085399875,50.0
354,69.50932271894766,43.82525643406289,33.79703748147249,61.84654721678587,47.73446408926439,50.0
355,37.679317335657124,73.78802139109249,39.10721173446002,47.493630578696624,51.21149525858738,50.0
356,42.64831162728812,56.17094264649415,45.000894234002274,49.246100652894135,49.18363403757934,50.0
357,37.42595406739604,60.09218032482232,55.674332567829154,43.680406930445876,45.60862270892428,50.0
358,46.66416677992186,46.59877412925259,33.124899625651175,68.54709727183912,41.02780156347354,50.0
359,38.37626406887195,33.874753570181014,54.75266611190175,35.88201240260466,47.913570187061794,50.0
360,36.62649171475299,60.60686870456464,73.90041898221955,74.82832413637175,39.81118555123827,50.0
361,34.40276012536126,39.18681210172467,61.23024889404657,43.37671184896805,36.88951573703714,50.0
362,84.40630275821098,49.80672410609285,52.86547041933721,49.86247976229109,41.11367239819738,50.0
363,58.5294785067563,65.51911442683185,30.607660165432076,48.071860656593145,33.55243104301106,50.0
364,47.50087426085012,47.83804340950107,22.300181701875147,57.24932597243324,48.076926180629904,50.0
365,55.80324018807691,54.13590254602135,35.17622503086871,44.340822575820496,40.312809571385436,50.0
366,56.52553074717768,64.63423806778508,59.1445145446984,61.63881320682754,41.82151048323165,50.0
367,50.25794897603436,57.912944941875324,45.80693113397316,52.683968528216695,44.50274964943436,50.0
368,38.99888996180151,47.49557447593645,67.72038076359304,44.27714655251559,42.70572751584777,50.0
369,54.804893364361504,55.381569241257935,32.35208362166462,55.025385303926214,42.08304362909255,50.0
370,66.00621047177977,61.590595736690126,53.36609179581326,54.96583277345897,29.17501797475175,50.0
371,42.26652944959683,61.72907087199792,39.42370263450138,55.35467836324185,32.65845608366949,50.0
372,27.13324950700717,35.623163158503424,53.38714000666982,45.95342290567341,31.738548022652125,50.0
373,53.87016469034825,40.20022274785373,64.26941994655691,52.65246580962762,45.439418227546724,50.0
374,37.343085873706116,67.80842979700803,72.71701267287804,48.89628207422768,39.57616980068612,50.0
375,53.58467439500383,44.266064738542845,41.74315322592404,70.83563877359953,45.29363062595406,50.0
376,33.092126976662506,46.80005170396417,54.25335086073254,62.202193945907084,40.07269656902469,50.0
377,45.63282674537348,51.88967815234446,46.820908952350685,49.71651283296074,55.17251377025104,50.0
378,49.9890649174333,51.250839511325054,45.684695436418,64.22596669203888,62.12704841949567,50.0
379,50.22314805104257,41.07134728407292,61.99756355945111,38.46757939798912,42.056451046225504,50.0
380,82.53674773868636,59.40386865250559,49.001445541217294,39.993820153356076,33.577314667330214,50.0
381,70.63842567115572,42.59271101843776,53.78120294506982,42.78093310073115,30.887799294105946,50.0
382,34.2825168095532,40.41816343733423,52.79912017495553,47.64487598884837,48.127833234837254,50.0
383,36.04922268864466,37.880727487137094,28.608548255353895,59.85673595958424,52.89532512166277,50.0
384,41.460681317384626,50.37471784535141,46.53430080631907,47.323134765357715,42.45643303387817,50.0
385,26.93472238700717,52.73181528641355,34.22176738719867,47.874410584758046,40.51879015464545,50.0
386,47.98763771031542,70.94790568237913,33.01462052028389,34.39200114490932,44.72402069144909,50.0
387,32.48616322026876,59.41760168141573,29.46864876264685,17.80898892360542,40.76134709677559,50.0
388,53.89229626366193,41.77597619411117,39.15149184596643,50.456913612524694,60.463932571806026,50.0
389,52.19729541039368,51.52948855071243,47.621963956935915,64.99248522749917,28.838335277839604,50.0
390,37.59634078343782,36.48714502112938,44.821173593393915,52.9464716720347,40.88452650623166,50.0
391,50.24089281183045,39.21826567181222,47.049537227507585,54.64498989877611,51.37709518884706,50.0
392,54.69787971637092,44.43858833370574,43.883827870197265,68.49389078566757,47.533465411197334,50.0
393,41.97579364184215,64.30992854148505,54.75490796543602,76.3618504302794,49.41745656530647,50.0
394,52.314330854319536,30.130255874036923,56.092536607009194,59.335924719699676,40.93986797397415,50.0
395,46.232941012603455,48.424879988354554,52.84811947345993,56.59003961919054,42.55699374816228,50.0
396,61.85413679398299,55.17596869899711,51.23999517723899,49.12249171492753,40.05049365221036,50.0
397,27.680726518824414,59.670199162537955,50.31091375738393,46.353538488291804,32.24932898325392,50.0
398,31.495138229899098,51.848026218461044,68.73163571371802,61.975788482734345,26.347609544576354,50.0
399,29.987028789409464,43.11960398282967,39.17984956809738,31.223263857286426,32.376391992345546,50.0
