unit_id,ProductTiter,LDHRelease,DissolvedOxygen,Temperature,GlutamineConc,Osmolality,do_set_CO2Level
253,11.63969107907026,27.004284365179547,68.45498748877691,32.221531657036465,42.37231005080743,40.35115434067153,75.0
254,-16.86308582683412,62.87667515796481,80.64884951553509,36.9391669297375,61.65666670798545,50.721900287647955,75.0
255,-2.1540478106643866,54.44444222279526,73.59421055292499,78.3479321614092,51.63221146868115,73.70494055363882,75.0
256,-32.565490643834046,50.76640166792218,59.99339858330226,53.60796280641548,49.95662755507146,40.97552329523617,75.0
257,-4.259743927508209,53.112256126010536,53.96357753154597,37.38801856528815,24.798351044574254,39.90138863053943,75.0
258,-20.213276202715356,71.9745036118916,67.28524533054838,57.46841801199666,32.73180027884658,48.725536150758884,75.0
259,6.943672584604675,39.70549506643406,93.13573284211508,63.8173015740873,60.132103701976796,50.74228510095545,75.0
260,-15.073531574533867,92.66581123252642,89.7046105782334,66.8123829370351,65.48709020927336,49.86500806721533,75.0
261,-10.411643224039805,53.90699507055139,73.39264643467641,50.26991625590476,49.738195117169205,40.04867930315106,75.0
262,-2.828180549606338,62.65816362991105,89.82389603507131,35.37143154950545,33.31189094297771,42.57617090045981,75.0
263,11.97317247612194,5.7940524817982695,45.64345657425312,51.75287945747058,58.69230011951875,51.40276951103961,75.0
264,-37.991846628216436,52.97049074451531,52.65613632667998,36.91487573125207,52.70826315122618,64.60248751962114,75.0
265,-7.528325685332229,34.98192258773673,67.57437813633257,63.864058238897556,36.827259149629604,33.31541308313831,75.0
266,15.280195409202845,7.480222171828277,47.84215028114079,43.69148525132667,56.090930265696784,48.36644548241193,75.0
267,-12.304153638748431,55.09962548908058,78.76195616225772,63.98144446103156,67.62350483022051,37.942315934225455,75.0
268,18.171933998216243,11.334285299913144,85.21670552420396,49.59765140336249,29.278924917777353,29.349485077496702,75.0
269,10.91574293000809,38.60933947365628,80.74786098226143,53.46105597550911,40.49304876820376,27.12073915691902,75.0
270,4.8364641473686865,73.65831418726486,88.6863451053154,49.656757371383286,37.75638699385489,40.85049579104759,75.0
271,-33.419075115138924,53.78545725257851,67.3612742062893,46.37687205667509,53.29339484601801,36.168705143929216,75.0
272,7.998382432986837,20.82523637917422,87.10963729552645,41.31081174285365,31.08742319555793,31.582646216374517,75.0
273,-12.62026410931562,26.688636336969303,87.50585460230968,43.998430036654376,48.406033502201055,61.080801001729036,75.0
274,-4.720419669022975,36.828784638547745,88.84322919934522,41.33716280053581,43.18698419992408,35.93306708033412,75.0
275,-12.705122111185323,35.3123948464379,75.41651396425303,46.39450392580764,58.03588608773175,51.70683610276177,75.0
276,-13.36572477525866,55.34467208600357,57.20899414134644,49.04261305216163,56.051592325598754,55.829972819110345,75.0
277,-28.712196716515344,22.677682345897686,65.18641816632461,51.34029095972991,51.92966967823475,58.97221670086492,75.0
278,-25.965619128669424,63.317091601512175,69.44578033641127,66.86932952551355,53.58665885558195,44.82426776662437,75.0
279,-27.574736006784715,44.840955211540546,62.417543099740335,50.9142187713972,53.12611109006252,54.94104037859853,75.0
280,-12.337874045914878,50.03837875250677,80.68843242476827,39.122224423544665,67.64600242892914,49.9684138136848,75.0
281,15.15547145185579,26.429855406944306,69.36934733911733,58.31595588469557,37.27012321936446,29.471647207481283,75.0
282,-2.6249850338413676,70.93468869199407,87.89501898410387,51.889186069219605,30.37604186974227,53.44912763953363,75.0
283,-1.0287210370619366,62.900581412682165,87.11099788354603,47.757881395287825,57.70785003584415,32.6921882587222,75.0
284,25.686517044485782,28.741736333941464,75.72285572567606,52.905143055602245,51.19387047159266,38.1279210592884,75.0
285,-11.35518209348212,40.95586132668633,78.25355090036089,44.90291949958327,75.80827097742662,44.43232463562863,75.0
286,-15.439786860481785,72.6494343579391,70.57960447071116,43.089284004218975,82.21345904159463,49.99413290870469,75.0
287,-12.836198750408748,70.3522231811811,96.67229182312731,69.46709507533176,50.26427132657186,29.473865307012346,75.0
288,-9.008339692232699,54.359823856215556,65.52245618756658,31.139117617423622,62.615576185259606,58.8133437985697,75.0
289,-1.765024932851384,79.84588724188275,86.93218705234851,59.95738479062903,56.46617411568329,33.01827248765386,75.0
290,-19.701072608954192,61.43137760107165,76.48907991169163,54.79634906052956,40.37493229608384,18.42325445048731,75.0
291,-26.117442122344425,58.07194763439708,57.30732896515004,61.49501287531819,43.53107182286186,54.483983018671765,75.0
292,13.16735541201881,32.03507755085458,90.20553150517911,47.36444102206943,58.33794920330812,65.91005756779782,75.0
293,29.36855563473335,-0.4816591037086937,80.13246394902329,54.84740602797248,61.6549074632537,62.40567686840625,75.0
294,-21.498225616298555,57.413160029638476,55.575527570961306,62.72670906496351,43.55604021807759,57.61006502903178,75.0
295,-21.09029774037249,47.64901907775993,73.13951161911623,35.29809200186149,37.863977740650725,39.19520611183457,75.0
296,-2.904377605054765,41.65423567530862,63.46214489309851,45.647552699618785,30.553416273702034,49.35052103704699,75.0
297,-14.89371757533126,58.69048826530736,77.4760120711605,24.691749090029816,44.211055844069804,41.78914584188134,75.0
298,4.613184462073191,38.24764261858022,72.92247141381002,48.07046943011679,52.90235726386435,56.08207276879592,75.0
299,-0.9463780612337849,28.31508735789164,47.68448576581882,42.30519155191841,49.571879133306346,32.830160638679054,75.0
300,11.637525620841265,37.43665648983192,77.7651569846016,35.44805627627251,44.79059161122251,44.65230291105897,75.0
301,-0.5680482181506328,37.0381765248968,93.29673744213773,37.45111569842969,27.638808299127643,65.25806666313824,75.0
302,-27.24386244936696,46.42320821362337,59.63345857962245,48.02380409746571,57.24071749062601,53.36973739686693,75.0
303,9.251134907467062,45.33523973538215,97.53657687095925,51.8260751542255,50.75392345908288,46.29996433107656,75.0
304,-13.00694719448644,39.715276549201455,68.99139210283427,53.7808051375682,55.63096000753147,58.55207676248317,75.0
305,-17.87721083432823,37.818536230896086,66.90567131314282,45.610371131118,54.04045199751516,58.36158818478363,75.0
306,-23.587339382181714,40.523645939378255,69.50258389555553,39.43219650697429,62.97529100003855,38.24889714693516,75.0
307,17.349988139101328,40.301684289281646,73.94290512735952,61.816234313303525,71.36146096565693,70.06978308028627,75.0
308,-6.224496513249436,59.443271224544375,86.12375484894334,36.45547697678704,83.76248295412464,35.78425565988359,75.0
309,-5.847365928903262,24.139392453786844,58.34347213500467,56.792277455613394,51.25183940924392,51.887611728557296,75.0
310,2.207961095465088,20.968917233547117,78.68345638732227,50.092559155800934,78.83308076218316,30.01868510599722,75.0
311,-27.239404489296238,62.184447970485635,74.69091829868931,30.565670723686672,57.08375500417588,36.30284744073746,75.0
312,-17.345837739801905,52.39857206887022,66.92043381249428,75.02164256490136,43.72498563846751,40.079362051938155,75.0
313,-14.556307799050238,18.638575089490907,61.95421984193092,47.031265875993846,43.424761576477536,47.025852289855756,75.0
314,11.909125997277403,33.43462610426947,54.93440882742155,42.26430482698388,55.97678987184748,49.776825435406174,75.0
315,-29.584441174378544,26.59071401231755,42.4007482964159,43.57441390997219,69.36046620302712,46.77415673753363,75.0
316,-16.042649684051028,51.50585663473464,60.1764899974186,51.158185434544265,32.14777487347236,47.84617438996119,75.0
317,3.9506258594798465,16.56712807416954,51.888946959518535,37.25640511111776,29.163293750131338,61.129818382513974,75.0
318,6.680801566720724,24.665743336385844,74.99940354388481,49.972180555590384,39.41637353109083,48.325130049906704,75.0
319,-19.497128101342938,53.26555411231637,62.60623976897,69.76927274781389,40.86779048780276,47.131104478544444,75.0
320,7.01633341327347,19.500267952774408,86.91832694652929,40.47456110560965,37.25475193199866,49.717915186716134,75.0
321,-19.41035318208365,56.88813138302266,65.63581698471091,46.24295891135402,61.37553178445429,52.35421845775684,75.0
322,3.173481733977024,57.442480675801534,103.16744610565327,41.97501633860719,61.660545379967395,28.927349785753684,75.0
323,30.981224751297916,1.4461455603404172,86.40612905731575,36.489670396615864,32.67295759450046,58.56863296242431,75.0
324,-4.477861278296533,40.17366393201609,60.82627081219643,50.28166926685876,57.196773113571105,42.20479715544258,75.0
325,-32.08455663882063,64.53552038410375,60.40830274284181,59.4480764234932,41.07140240562298,54.31850552995992,75.0
326,-11.679768648409208,22.250513106454925,72.61291740972422,67.43499317333288,36.27106563660767,51.16485697780635,75.0
327,-24.371782004778538,32.671104408062945,61.65584589429314,66.94566472343239,50.2505659519322,55.3420232117889,75.0
328,-1.6811734938728158,65.13671349539106,90.5241748992475,42.757810462876584,21.18195218416038,20.722093401170774,75.0
329,-21.105617735012373,64.77723000253287,77.10971878209703,56.49174951276602,51.522873569039206,73.56319784920518,75.0
330,2.0099786581097843,55.36217292870812,81.63149982215768,35.601313979410804,33.175070383009164,54.68037255921932,75.0
331,-3.996251547628505,33.11436023238591,82.59537372181806,69.18132020560887,58.41142483689406,55.529893546432326,75.0
332,-28.40312056189989,54.00510016888919,55.456252310257035,78.37707160588839,67.3335602010703,48.94160410645133,75.0
333,-1.5585537409513062,33.86265803645266,87.17742603368302,55.45190239948348,44.62533904698211,65.98140006538044,75.0
334,-6.105714427954021,62.91191229252569,90.90370472745369,59.10269984179393,50.323314048307594,65.43652599665663,75.0
335,2.444679027904404,13.18999195717275,88.3042548449629,48.964450465364834,45.17102675787698,46.70485679173365,75.0
336,-8.696309135026977,35.468036668577234,68.43160944050673,53.65761339328503,59.271882934334336,27.00601637746695,75.0
337,-14.930625908230393,21.986266042790852,76.9885851683249,24.618705557225397,50.212510183706115,42.989233987199164,75.0
338,-2.41930486516436,13.753504002802309,77.49450878744467,78.56801257386336,37.23206656061592,30.662540839338103,75.0
339,20.72678218005636,40.25286520871258,100.09753468153028,35.363594635852465,47.77277389516657,60.996607304629364,75.0
340,6.520546389879568,43.881402049942345,86.7416254737026,51.19735039036344,47.60957939937496,62.712645094447375,75.0
341,-14.922637279300691,62.11808290831198,68.23443556671782,42.93613815106415,56.83691492007716,55.189878289674766,75.0
342,-26.094671258913383,45.15486770331812,67.32171487019566,45.799631775236946,44.36053512247976,56.52911007575013,75.0
343,-31.15342578201553,61.0552635028796,52.54713403622129,63.88960078971386,52.11334287502953,51.14391353178311,75.0
344,-19.941515215504175,54.06916816653917,67.1894837969658,44.363416108587,32.44349243591326,40.170546746132096,75.0
345,-14.664792003570753,33.861676663246655,63.16497258593286,42.050659797701734,30.034279408040756,54.426612067734084,75.0
346,14.818938184732385,24.304039871150994,65.57293901142286,55.68472803654046,56.09809009178699,66.44655791437933,75.0
347,-24.629808836644266,45.185571796277614,54.54428454789795,62.953483449445656,56.78151243338995,38.74148539612062,75.0
348,-10.35371798097544,52.69248738854263,48.85967577023472,55.0790298320117,50.83583017306768,46.64328017663913,75.0
349,-10.581186700339053,19.947295403103663,64.08502081199039,60.50994375327186,56.264765831082315,63.5692072051825,75.0
350,-7.401762777235921,41.567007563772556,79.71758915584036,52.26404381952728,32.9016508811394,35.90600524633023,75.0
351,-7.0073866803542755,29.7075028549583,76.66193587611131,44.08367380198994,61.90435340383977,60.998182341257355,75.0
352,-13.250895218910204,37.37283491876587,72.9547449690845,61.70216426316533,35.07652539170563,38.572947554297286,75.0
353,-9.12708223018185,34.09888858376102,68.74405051729518,50.35377343841065,43.02252551300458,54.3760792117939,75.0
354,3.7637065962851084,15.413498686087134,69.38174755736266,37.355337119177726,40.69238107970516,29.463837525829533,75.0
355,-4.768143971953628,25.454688284646164,79.23257173968891,60.15414244679313,55.20680584257963,49.024017828313376,75.0
356,-15.25992706457675,63.50260496335366,96.90259154096182,61.43505202214545,44.21770262051291,69.1213078810234,75.0
357,-11.474672514264388,28.335235597565365,81.1824436464647,23.41722263960582,52.69881009815814,62.12005350518564,75.0
358,-1.8191122959895836,48.02768424858237,90.31046543247437,53.82636667830985,39.505783943993514,57.474570271621964,75.0
359,-20.500700371979384,33.2377736121706,72.46112038793389,42.707348636320106,48.14806726626909,54.54208256827661,75.0
360,13.794005028843037,27.416424739989278,75.22317533205012,46.20331701451066,47.67270495085792,47.98329533069442,75.0
361,-6.48030583880897,39.986616050992424,86.32776994223576,44.97460056243655,57.00107563774789,59.06242674912488,75.0
362,-21.49852945883783,67.11664418457507,64.34648480772512,72.46751341507814,48.28837927868893,56.4415404366661,75.0
363,29.57361353320146,12.716763917434761,90.25073423652375,58.24394500728229,34.24904807374204,29.501387231667348,75.0
364,-8.996650975479346,46.4410113876889,79.01384144453567,51.97528402816883,34.94597517074022,48.40775320197645,75.0
365,-12.455529433753167,58.07482429591409,75.34818695241827,45.288232255106756,57.976100169363825,49.8020456423374,75.0
366,-2.443750386082801,53.750367228154474,106.86225584130818,76.1374435615156,49.73297232672657,47.68973456718511,75.0
367,25.073482020473822,49.61052658690774,94.62567987760686,66.93105605251267,65.79456118580511,62.59723238753698,75.0
368,-0.34054278917298664,42.112356531146375,96.84180608498755,52.512318931166135,34.40710906489814,39.12110135829925,75.0
369,-21.109481834289145,53.11515666751799,78.3545352076996,45.45419155624652,50.9554660439694,63.42150891618469,75.0
370,-6.171561465020353,69.9106867709504,75.72862249391089,37.80300207633214,58.210511817790696,48.59120024415546,75.0
371,-6.96302461760327,36.24623038106585,68.78401966589055,54.55222271219505,68.59356165269466,59.94412044715362,75.0
372,-25.1382753341114,31.48706134319429,66.59960811733039,74.14123416666764,63.17426467310052,32.110026498111736,75.0
373,-27.0835615331634,34.86985902810717,62.04057007995018,72.21569079401972,33.2241961254807,43.51765786601132,75.0
374,-18.52779190571887,62.95199472355843,74.38090354243798,52.33162137805369,75.11721246734464,75.25477667850275,75.0
375,-17.588155904167635,52.85529356278815,91.33199476973206,75.86990898176961,49.26570294797941,68.59704894374296,75.0
376,-10.042451423049979,60.80716863327383,64.59740981109127,39.397517458167925,56.34373420304659,82.3346470791469,75.0
377,-2.6842012305684904,57.762008152722316,75.33917882999357,41.830193624193655,51.491027921056244,47.89910588202915,75.0
378,2.87011145464757,55.66743046956438,97.40678259740586,52.56751791973789,66.99467841759511,44.06960321448194,75.0
379,-32.71564401544805,67.61516138562284,47.3467320630205,62.56178735044108,53.14088616878556,49.44287352832136,75.0
380,-26.493615425859872,48.74902456171351,70.7737427868787,53.01981024018827,59.742644333832374,31.810578518360767,75.0
381,-21.24719791448501,38.24891387087165,54.233947964985404,41.392301084069324,52.879198568564426,74.83436799509357,75.0
382,-24.694254846356834,39.75236526351674,64.67381561752777,57.76595822636128,61.03634443801101,49.24506635928668,75.0
383,-13.45266285414832,88.1246632463137,84.12129075875411,38.27446666683559,50.28183909602635,51.09400330744944,75.0
384,13.088360819375586,19.529834669271107,70.9747563364404,40.35917455158305,63.20355697935752,66.26798174381724,75.0
385,5.684940661217409,28.864035395895243,81.16466832727103,27.8726646002967,47.402967635872294,47.03416196786311,75.0
386,1.7361897488625444,33.632991276334714,62.5313615686295,52.72293146540639,40.35512940752432,54.3616435147327,75.0
387,-9.5280114911932,72.39836954317639,82.84719156602014,66.00810046522734,51.30751216097048,40.9518655007247,75.0
388,-10.939409788771478,72.58477022959617,76.99870405875627,46.40614035750335,54.809536095177805,40.89822652980911,75.0
389,-19.483236298123597,41.912985378404215,61.66529559143669,46.68171095557864,53.50644017728725,25.248847270451492,75.0
390,-30.98545902942445,54.442657020707244,64.02142488598017,53.78326417362379,52.73556441106334,50.16571461295196,75.0
391,-8.497796681819338,67.83773633690762,88.8045324967012,62.66151936370304,41.81933409125539,58.2564176487569,75.0
392,10.730580554022541,32.24783443410679,64.01094394288437,24.355486482505317,51.660012442821916,57.47992477773116,75.0
393,0.5659119464020819,51.36700211196398,77.77355444293063,43.7786548744664,35.81211559781751,33.58084846769724,75.0
394,-17.718468309983418,87.74327685644667,84.14605622540797,41.45878734980908,56.55560417661717,60.920242908461375,75.0
395,-15.307077033939398,54.51482640413534,75.56071783027458,49.54244349551326,31.377819575879514,29.109456024001826,75.0
396,-26.504012326953784,52.77150174669673,59.359024930934154,66.13227631399373,57.788173541089385,69.16960085663668,75.0
397,-15.170625078742969,18.576286636011595,63.94702425560745,62.42615811439029,22.48281465850071,43.454595781078126,75.0
398,-20.396032921804625,61.62973239993256,77.04914740150402,43.57270631424172,75.8664096907925,40.038158724999874,75.0
399,-4.7976550626577446,46.43620943133453,86.06229134178082,61.665816322950356,51.76443048694059,63.394720654093646,75.0
