unit_id,ReadmissionRate,Sodium,MedAdherence,BloodPressure,Creatinine,LengthOfStay,do_diuretic_titration
257,55.33879747661591,55.790963003159575,50.16736359625712,43.77285414529894,64.83747729747164,47.82348222236037,50.0
258,34.279598228811004,50.209699875178416,50.37234270259598,54.88799390384181,53.74349767280333,19.945215110633214,50.0
259,26.546294408962243,44.24112314375921,73.64504472805847,46.54912226269831,35.78678358411399,37.13670237378514,50.0
260,28.352524976523675,48.975392207831575,74.15633385763567,44.028463860913455,46.208532783853684,26.21254060654009,50.0
261,40.087896182628356,39.15598664530901,51.663001765530986,38.94118081351239,41.80495237468509,16.701970811329556,50.0
262,32.50324452655417,55.88744780492952,48.47328976337795,56.37078861885524,55.43769302051228,39.969380045483824,50.0
263,36.71635826053791,53.34950642642779,31.830749623121232,69.02900577831237,35.37121037939557,30.545096918156222,50.0
264,64.20906983745542,45.20032755166611,27.7422000057532,54.71690731993571,56.254091124073064,58.798344893994994,50.0
265,31.604351420701448,58.47999011584051,52.15150956688315,40.97113679259997,55.832237231603806,25.55451728540509,50.0
266,47.983846734447624,51.54844550539861,49.68827553625108,47.154090718841296,37.740178493653325,35.49633664118468,50.0
267,39.12288006799723,44.70508614468884,36.676581930299925,34.435511183794155,46.45965394855902,43.29171766953515,50.0
268,47.49160304817659,45.88946591132359,51.45476433074201,55.33105197617957,34.28726055666012,31.19347252388876,50.0
269,47.558666038966585,35.49835632732346,54.45459509640726,53.722309174956706,56.1796183071759,35.93842020715295,50.0
270,60.93311814648374,22.120460753376058,45.56064241270412,60.233499240966914,72.73503543332605,44.90414645964634,50.0
271,48.35046742100113,49.793587965170055,68.00210647378692,66.26490001668888,53.27914504436324,49.84276570281591,50.0
272,48.04171895986004,70.28297523655465,41.81265816803771,47.71536814471514,28.325070306672472,24.80048505629552,50.0
273,32.00949353035547,45.75823519184334,60.24211581091001,64.68488522173047,51.439984558153384,36.48540585140834,50.0
274,40.810466478482525,51.88404345186149,56.83278337265478,25.66108291033744,57.984355619215506,32.463348449055104,50.0
275,31.88013248309657,52.38691426458339,50.80201824180161,32.17696344339094,44.04915478515979,36.60394707301062,50.0
276,47.06168748690525,48.82886408234759,54.79143606714011,53.09074966585433,63.58203844109199,44.09276402288621,50.0
277,53.358732741496155,44.83673361576802,71.22867724687117,29.69717352969019,51.681243728996705,40.42048331027797,50.0
278,81.81357138663346,43.87381657827028,55.21290830946833,51.05486104933788,37.120386766271,41.800273021951924,50.0
279,74.59849838842665,47.760804947816965,37.92529777228221,54.167410420661334,70.64970393008764,52.008847301841676,50.0
280,43.83629846294765,38.85606424007152,67.97722805173845,33.90547743424385,47.28591391639349,30.665570164094827,50.0
281,24.514988900335297,33.773734594214815,62.83360617659868,47.19734126668692,63.77549621294414,27.548172942048975,50.0
282,67.54632046185579,48.085935431329176,49.70149471641526,58.36124507627649,51.77225109212413,45.3134835195537,50.0
283,46.13245676928776,32.82380856192055,35.85978497486054,58.33221116642333,57.258672895806846,31.898361320415063,50.0
284,54.81678561836344,62.39249240335367,72.55999189592582,77.01745486717645,53.99878603929307,51.58719328552443,50.0
285,47.20996221480101,37.379524310987556,75.77688400971162,37.02619001350657,67.62594154823755,31.06548156822704,50.0
286,42.824090241648534,21.677550231335626,49.656367558845346,44.29418250359442,31.635564778186698,44.875225954111215,50.0
287,35.81639651742968,54.0512831139675,45.45805086518189,41.77924112184105,51.53286838543482,34.63623887926843,50.0
288,30.84101354325511,70.30196920220072,37.74032826983763,55.95683879872978,52.71079280196794,33.487805915687474,50.0
289,59.50869313205054,44.828723937298484,66.37162275370622,47.10325911905946,60.96897783941826,59.4712879793246,50.0
290,56.94603520758279,38.432757793625434,22.244681376850963,59.11640309319301,52.94081960761011,37.04675917662723,50.0
291,50.87631489159524,45.69557128193146,48.45997960978836,52.51133955252567,54.36278171966526,69.38329986252327,50.0
292,30.938169496849795,63.78809281216779,56.91389202771455,43.13784215256523,41.25160248421687,36.271070050974544,50.0
293,44.78336316091971,63.33664013518616,40.437230830626135,43.02972188753146,55.992512804733025,28.047308309606187,50.0
294,40.28321220169894,43.68472008089414,65.7897892550157,45.269889216728444,52.70067763144994,43.02720683073666,50.0
295,45.622742654407276,38.39902703092898,67.652070415152,49.036980088572676,53.97824048200723,45.57541946631349,50.0
296,34.68415248415091,45.824929617446756,17.70039628931766,55.042833297317145,41.76990184452914,32.83143374845987,50.0
297,40.66901212784698,50.51442468035787,51.38772021140853,40.32162866572699,48.435709853370255,27.203959448737397,50.0
298,49.063184485056446,35.42262365127735,37.713463628978765,62.18223444985063,60.005216623148556,31.978155665657056,50.0
299,36.965201012701826,53.090164958806625,52.84372206974572,62.48653790059648,80.47397811928296,35.3679681825385,50.0
300,26.836263111221907,56.94029278633042,40.856280153368175,47.81182366316101,51.87950894004072,18.65244104833739,50.0
301,30.245312793436405,45.14819374259206,48.45576965796432,30.302628636008826,52.32276004641553,39.37534579769347,50.0
302,49.371013738918705,63.91262145693361,37.71674593162746,51.151809494277224,42.075715545557934,52.23024023496902,50.0
303,42.41676167689851,64.32234458282639,42.97123371939634,41.7639471739524,55.19725304799948,20.57563216975982,50.0
304,56.38118900177362,62.47746634631384,43.389014671377524,47.45968193154488,53.13681628500993,40.172561446357335,50.0
305,47.63604523107273,47.04571800129682,37.84432021234307,49.60843350397194,58.06519704009641,44.58569985048831,50.0
306,66.85842323637024,33.918150824162396,66.20246202565616,22.09931856585681,65.37262175665096,69.56936385736878,50.0
307,38.58383948681552,58.06229303415944,54.48073503861408,43.12343339367411,68.09030529360352,38.50956934422573,50.0
308,35.45231389669212,65.600863416584,71.82823519067672,35.53052035910937,57.052547646173984,44.186900448589526,50.0
309,35.915456443318035,62.191001848159274,63.15118535715921,51.05121907329685,44.75731274075988,34.64647398976127,50.0
310,50.48562801575958,45.24772060834348,40.48594032215505,48.075811302319075,46.662415410736,35.07808200408426,50.0
311,38.34530931716785,41.447377917218766,71.70458092095954,41.87885851373124,42.954669741821924,30.897671980887818,50.0
312,29.141646556629098,62.953748391517884,26.743525344720904,55.359313579991536,52.943912027175735,18.123758699927976,50.0
313,45.78338386051029,60.44883220603463,37.90497648521199,68.26002711622147,59.12416446819902,46.816171929081044,50.0
314,31.74259716781475,47.773665532489204,60.10760570907725,48.909891400431,54.470888622905974,32.11816982531412,50.0
315,59.63718723744368,43.202175655580824,49.214090050574356,22.250826368117337,40.24265489309475,32.5589810619646,50.0
316,43.85545514420536,60.35028609161464,61.21438593697581,20.604740264653568,77.57155307931986,31.92360583753755,50.0
317,12.919437777227419,77.87307653598263,43.29763371999487,39.299760588560986,35.2038990725483,14.112174473956705,50.0
318,32.9329839174852,54.765738790240164,52.26811701969582,70.7117818221856,50.57453231341418,33.30567848770448,50.0
319,34.76523320797533,33.48684739060393,54.61263265074189,55.782519264714594,26.20120280178555,51.02711711119251,50.0
320,48.72698781598365,52.616769844093,37.74730955214098,70.16352225419088,45.18935719380967,43.367233544970645,50.0
321,32.778754070065126,50.30585286181817,64.51925650113355,47.78686623752963,53.69030523604374,39.952840331254535,50.0
322,63.708552763982155,32.79768176725466,57.92441735188455,40.487278165660406,34.392154997844756,33.473847775487364,50.0
323,52.51832145631927,43.192715045218385,49.027218489234784,33.17455409760642,55.51870819142031,48.191141797497146,50.0
324,23.514113259758766,59.72615641764123,47.18004767460582,40.76764064901369,33.161644853595554,21.562952654350084,50.0
325,50.33129241260709,56.98435330296026,52.56805744254933,53.31353189117955,60.692888782676064,41.693335429008044,50.0
326,77.93591025693738,31.525474062050982,54.47682042937416,50.31963673532114,39.28240308742271,55.62405388728976,50.0
327,37.000001103609335,55.516640173410934,34.852929291771964,46.834995985577905,43.92271141190115,49.24249582036514,50.0
328,37.81728849443305,38.54050160603527,64.22332982525184,41.472233777067046,62.574903895590175,30.500691296182335,50.0
329,71.63813386194165,29.248015261698306,46.70184473017399,46.936228260561286,64.3405071005489,42.725340352064734,50.0
330,42.61647704014727,65.79370777548395,60.576440952950335,40.293520382740894,44.8922543346819,23.31728561141664,50.0
331,25.53574520793465,45.525068258709744,68.46395900223978,50.253790722764734,44.42310005898494,25.564185825664,50.0
332,38.99324679113329,56.68895275050589,62.43141395004144,53.26522912885821,73.0416058718944,47.70193191282316,50.0
333,49.846377166637836,53.14299734317703,51.04204880737707,55.12615509181963,41.39686256383772,57.443078068244056,50.0
334,58.976835908081526,47.316104700894755,52.63839402148183,59.84196294021728,60.894906835975625,27.032829492495438,50.0
335,49.525653022827434,30.624516186232857,43.697499820613544,25.455190935686574,52.164746291727226,21.680167875773197,50.0
336,70.56204494802333,56.29585752533177,53.788835417185624,68.9826449711678,61.59997798585907,31.793407303160762,50.0
337,46.932676566286105,57.6457499036736,44.338050668898696,56.16521863217662,27.58539190923795,36.99907517192772,50.0
338,22.155753868971203,44.06117936554915,51.29221606916459,47.904326950043306,53.239039829122156,25.150259083400794,50.0
339,44.7680316518268,34.18904173955596,56.559002231686115,40.2035972754116,60.3426162170112,21.55454779421299,50.0
340,58.06429530191216,28.69232499314188,47.87215061344643,50.321482437895256,40.50442362255045,50.68056419703056,50.0
341,62.0603826827035,44.773376448605624,70.73185699719724,47.990300668819984,64.98307167631313,42.03186012224,50.0
342,33.88779001120423,50.12307892265309,50.80623359096575,45.47144794603833,54.31392671186707,48.32822419010289,50.0
343,45.62182309361105,28.79176994516267,32.11645153157486,22.878702138624316,63.511652437128596,48.771258463727975,50.0
344,53.615605713506845,47.34317420968115,43.464598167099076,56.53670279548499,53.702878416984674,33.527458162270385,50.0
345,31.40745815727128,47.87574273537075,61.22741492121583,44.999276542157524,62.70491282023359,29.059921688971322,50.0
346,43.99189909924781,42.45722546454298,48.54141915421743,26.587823596714912,64.07175033286961,45.76832098169846,50.0
347,76.69103867717021,44.09435009108032,36.08339485124435,56.23809357295708,66.32047389135234,31.69471917614882,50.0
348,55.338202299457215,45.71043935076345,71.10380794952972,40.39417720546169,36.11780850759376,26.012366534488304,50.0
349,55.44491027308358,45.77615397373405,51.05763502598559,9.533414997532226,61.89858609444207,39.845561965813985,50.0
350,52.91383347235839,44.630806381435626,49.47077181739355,70.62799399576868,59.00985496283372,24.687579362265208,50.0
351,39.57875326029369,55.20114243815022,47.3195487390038,35.43176168532939,74.37869999860578,41.23636713382953,50.0
352,54.759212769422646,71.96219544475467,30.426072901936976,57.54817408386619,56.19913506279309,28.44399507345208,50.0
353,57.38221306278464,46.59751903223743,34.5471846590953,43.92266151457628,41.44815191394274,37.719620853159505,50.0
354,69.50932271894766,43.82525643406289,50.97630095228705,65.47238124569847,64.71601047278821,44.65396915115139,50.0
355,37.679317335657124,73.78802139109249,36.48581826186208,33.580034807264475,50.5113114354953,44.914961872987995,50.0
356,42.64831162728812,56.17094264649415,61.08994787626373,54.78575014118675,43.185293426993255,57.277298021388255,50.0
357,37.42595406739604,60.09218032482232,56.18646811506267,46.091723464402854,43.12145792034241,35.1302204438411,50.0
358,46.66416677992186,46.59877412925259,38.3676223797838,43.74026680200364,70.49125598337068,41.904257706252494,50.0
359,38.37626406887195,33.874753570181014,67.1942901550287,74.29069926544084,34.689383305684345,47.13174633552687,50.0
360,36.62649171475299,60.60686870456464,53.59539641586709,49.70468649687025,72.85673498527412,40.19128200589931,50.0
361,34.40276012536126,39.18681210172467,33.58495732207748,57.17073232261874,41.07535171793018,48.128791857772086,50.0
362,84.40630275821098,49.80672410609285,57.93706860139709,60.3049528145562,51.44626359023374,38.38918182314143,50.0
363,58.5294785067563,65.51911442683185,53.55139122572635,30.744132349799067,49.894548036408686,33.61424239504512,50.0
364,47.50087426085012,47.83804340950107,27.57251456190864,55.298551234432296,50.92195602709052,46.56989759657237,50.0
365,55.80324018807691,54.13590254602135,56.953518152262696,48.07487903690826,43.366101600790245,33.99104523687971,50.0
366,56.52553074717768,64.63423806778508,63.1979613174502,56.40790736392766,56.76120000519392,49.958117329713346,50.0
367,50.25794897603436,57.912944941875324,35.52992586360729,35.85360366587689,58.70638920942213,40.05908933011305,50.0
368,38.99888996180151,47.49557447593645,47.55634312719224,64.40032231078236,41.78396150445887,44.12869598938649,50.0
369,54.804893364361504,55.381569241257935,43.05610724156839,88.43116998362858,50.04227095919878,43.374268089770645,50.0
370,66.00621047177977,61.590595736690126,56.90566648179682,46.507964199913786,52.29029916854262,29.238856928364292,50.0
371,42.26652944959683,61.72907087199792,70.94785714940048,43.469580346993865,52.026834416815056,32.58827333462591,50.0
372,27.13324950700717,35.623163158503424,75.01334035253417,48.36578642681225,43.11256705537525,40.616252708775896,50.0
373,53.87016469034825,40.20022274785373,66.65348284609327,67.64572835481029,55.311267322195306,42.59404701593217,50.0
374,37.343085873706116,67.80842979700803,50.14969679979484,33.34332149832755,44.964007909391036,51.98804748580913,50.0
375,53.58467439500383,44.266064738542845,23.85404016354401,35.33073754730185,70.38581046820278,36.79287155055112,50.0
376,33.092126976662506,46.80005170396417,39.09603370331749,48.5521380114479,63.336688866764135,37.22116481621018,50.0
377,45.63282674537348,51.88967815234446,54.47986064783084,62.959934236120695,45.807649720655974,65.14302380813896,50.0
378,49.9890649174333,51.250839511325054,60.3032067628824,43.95250183197623,69.36823111520441,57.496745606465055,50.0
379,50.22314805104257,41.07134728407292,25.74291210925763,51.591256344332386,42.99496611335923,37.444040305566816,50.0
380,82.53674773868636,59.40386865250559,52.68593208537745,59.323855261390456,46.008204476171635,37.59473060597428,50.0
381,70.63842567115572,42.59271101843776,66.0365847528113,32.59732584443022,33.243783020294075,40.4117569671488,50.0
382,34.2825168095532,40.41816343733423,27.360455209699772,34.00525260291974,47.39326719165027,51.98476179026965,50.0
383,36.04922268864466,37.880727487137094,41.509113935105894,47.19860301430801,60.889891596898735,54.13238677027888,50.0
384,41.460681317384626,50.37471784535141,36.38221811648612,72.06829040523405,49.87290225191972,38.17964319095185,50.0
385,26.93472238700717,52.73181528641355,61.504366819987624,43.39117024809565,50.084621138522834,34.68603666383571,50.0
386,47.98763771031542,70.94790568237913,64.3937147146066,57.834072677472406,36.04803924356664,38.007115373346075,50.0
387,32.48616322026876,59.41760168141573,71.45019104434976,52.06296953676678,12.114853421122852,39.61961781764542,50.0
388,53.89229626366193,41.77597619411117,40.67019491381533,29.50960216844256,55.67968382024553,62.255370351972374,50.0
389,52.19729541039368,51.52948855071243,39.37319918489557,36.99297253371017,63.96751331008872,33.74935761499915,50.0
390,37.59634078343782,36.48714502112938,28.87267486039607,48.50222469981939,55.01565634923189,38.53263178365928,50.0
391,50.24089281183045,39.21826567181222,60.34778300212804,64.6445447459201,47.351443343245066,60.663832294259244,50.0
392,54.69787971637092,44.43858833370574,54.31056720249015,26.32370143550359,67.55889835385311,52.76512211566728,50.0
393,41.97579364184215,64.30992854148505,70.77746353649172,42.60622102394083,70.25988384221316,48.68329685834445,50.0
394,52.314330854319536,30.130255874036923,76.28817547315315,58.51655907149176,65.10649771134196,35.414968156214705,50.0
395,46.232941012603455,48.424879988354554,48.45906910922946,71.64140486873974,55.71595736415119,41.84882562741466,50.0
396,61.85413679398299,55.17596869899711,53.44526690258925,42.05127068545288,43.13264181699096,43.83339529280336,50.0
397,27.680726518824414,59.670199162537955,66.93314951089842,58.2924247448561,43.995225947114584,32.18200858409349,50.0
398,31.495138229899098,51.848026218461044,65.91740349374427,42.946095320915106,53.11272177008706,34.34674927219003,50.0
399,29.987028789409464,43.11960398282967,51.64852485464997,42.18116806519471,36.36511283710999,26.101778976848358,50.0
