unit_id,ReadmissionRate,LengthOfStay,MedAdherence,Sodium,BloodPressure,Creatinine,do_diuretic_titration
257,24.35445194214821,21.423339699380875,56.63995420998633,59.60304523849923,49.525965842605636,53.63552728040642,100.0
258,70.56895200207755,32.01816201069121,60.01884354999262,57.573404457681846,41.000349237350264,49.63943788976165,100.0
259,90.94617328622765,38.838476748119234,41.556446164128474,38.612974413269804,41.5921498499923,52.829899005442954,100.0
260,71.07942683198107,41.750806391545325,59.25776603313304,69.47052920473288,58.48684149251497,71.87760288072693,100.0
261,24.341911499673618,32.04902190438777,59.58498981705011,54.699912730686215,49.87935599762856,71.28994005511315,100.0
262,82.57098823570185,55.081834672824655,39.52676177317438,47.400278466312066,56.811868358564276,42.38153461889433,100.0
263,86.65383883274355,40.31315071141814,61.56378143774623,37.13609374279897,46.031342369499775,29.983750666928373,100.0
264,69.38871680719639,58.95827775401063,34.32178928420437,68.06131273124363,44.26812221069623,50.484789154756946,100.0
265,50.27015064582185,47.32445873261435,45.46871357543586,75.43933881198512,55.14300505017655,56.27052893827601,100.0
266,87.22941224074313,51.757438314130205,33.68794333871345,63.56563857047468,70.69029623927143,54.10665942532099,100.0
267,51.399966060314135,40.353398170871216,46.99694358486777,34.61055464935124,63.30711412470967,47.04363289185575,100.0
268,56.18672567821,43.80685717334628,53.15457990021566,57.977216722886425,57.74545854435593,50.51999786789344,100.0
269,54.715194760228485,48.87742612293205,54.417275326333545,45.08191434818537,57.590640346469655,44.98713416411834,100.0
270,58.37294178552607,28.432312382018537,67.43138071376605,62.499745855702805,46.25657981202886,55.40216826566906,100.0
271,56.33527865040773,44.17090511146021,34.194188695624696,54.17971386637007,55.622075167674524,47.33100508505269,100.0
272,84.00242879012244,48.20009403618847,53.568312564673086,37.48512944522177,59.908925085749686,41.34514093244859,100.0
273,47.841884794273746,52.14520707549257,42.64160175622893,50.78850157013661,41.50941142484686,33.43509572686625,100.0
274,39.181747081665236,23.24504415974484,68.25192469532743,55.768616057975954,37.9767341077957,49.63377258099544,100.0
275,62.0149117854291,45.286052521519295,26.88036586459556,63.95803300410797,44.70475052506485,54.45039890444263,100.0
276,90.58090133669039,50.16918358444871,46.44260812925948,56.64268961051452,56.39983087961372,46.69464787951594,100.0
277,81.7038240866344,44.79371209503378,53.63613708507198,43.754466842736676,37.96226034964535,58.92462153940154,100.0
278,101.0494017196357,28.143156936776975,32.149167749378954,55.32928727201298,48.12840007390208,19.617471341076268,100.0
279,60.46284991353579,47.97690308554413,66.48194865386655,61.4917074523575,56.70282738081743,42.18893800837545,100.0
280,57.69956357539279,46.10062119046582,41.837700139460765,64.57398674701159,70.97587951251181,66.91712094993623,100.0
281,92.43018376169434,62.8762474268241,49.831182778834666,53.922536090152676,48.42849608862247,44.05346199185527,100.0
282,43.22493193389782,50.114736807974865,34.68557562804555,41.22999287100274,56.2236704566148,68.50288148038013,100.0
283,29.86687768882513,34.5204025397729,43.258302647014524,40.09836426385824,45.643328934113484,52.730131049666845,100.0
284,61.82170355482889,47.18614068729501,39.06027457498648,33.70457554374279,39.04342598216776,24.846434571364046,100.0
285,63.26005031710244,23.061378342688677,57.69410834420156,57.193676880504064,56.399951722452975,46.783727465872865,100.0
286,27.75201611515369,30.445030132544765,51.453036475784884,51.31190108225509,72.84441472271074,53.27727945545817,100.0
287,66.64967930923063,39.61264718122827,61.56493380761971,53.71718603914046,53.17598133137056,57.25504941479968,100.0
288,46.86494454517167,38.716894625466196,65.38249698103841,53.53340562956634,56.6445108094635,37.009743715447776,100.0
289,89.03821625407654,49.419275931759934,56.24665390405965,59.66647884927585,47.84120490927325,61.881400192995606,100.0
290,33.11390911200893,42.5896548643719,45.20078843069929,41.855003013913844,64.2549738274185,71.10697902459418,100.0
291,57.53084097031329,38.943907495925906,56.9627439236448,47.94437734147625,73.13933712661765,41.88795820286782,100.0
292,93.06775980908351,48.479317771684435,68.59138137275373,42.72943068956893,33.56964730105382,69.55735218963389,100.0
293,70.93808981407565,45.40134749411818,54.49263656392145,68.76977264676482,39.07459084194406,51.020054972967515,100.0
294,53.08373136547854,36.86476075162581,32.54276528136273,39.71632243230272,6.620592121110043,47.115939948792054,100.0
295,73.41098297840465,35.08754484854674,46.77681247278239,46.24869740830451,25.270103288150512,57.426886508049876,100.0
296,59.9412722887416,40.9788642190481,51.764487623766115,41.349765280240916,58.735266109015676,51.96890606849813,100.0
297,51.508321599914304,48.893597188855,46.09916970797602,61.38311571008378,58.38276311009558,52.85254625101912,100.0
298,47.08797809886417,32.438779919031994,32.73058605721186,66.78717075962486,53.14274297266328,44.944312449459275,100.0
299,54.00622621219904,51.636330057408955,17.727159258433684,43.52955832121676,58.71779279787923,51.8809091696136,100.0
300,62.17118880601353,33.1309595211569,42.760637814049026,73.69737632855234,40.80172631396128,39.70377956410303,100.0
301,80.45199184841367,40.45368109068513,47.34634735899031,63.057680437495506,64.11735881187577,59.18524809886407,100.0
302,38.981591455139935,18.323701495082297,54.996073470708616,52.84180393930296,71.15494087479752,50.554086619102755,100.0
303,38.17057608114675,34.71783363439395,51.7752585175529,58.564006722057584,52.1940758119792,37.89237846493077,100.0
304,57.54982145448744,24.22654435572837,52.383471991543125,37.56609490787594,49.71927673584177,37.77617966567156,100.0
305,97.5865494117121,46.05507616461329,29.257831486914707,52.59690990993549,43.7448329842065,52.14627627793434,100.0
306,38.625242128212804,40.34185246283687,71.23601106833321,38.173894848734484,43.73557630956534,33.03077196121909,100.0
307,41.36574242296292,36.24023152085735,41.09047959947242,46.10314154948637,34.91296850786411,38.350683171538144,100.0
308,72.69356343085799,34.1025739377004,50.83638448661356,63.923002821644914,49.698547497670944,43.16963365823475,100.0
309,87.51046861683243,40.77778789836502,51.88140068467701,29.978201037864622,53.9233198547867,50.15454242663095,100.0
310,88.40599529550214,39.857460439982184,62.224806221961465,61.87118308392277,46.833645950833954,54.09502226688426,100.0
311,52.13279947010268,9.163695433075024,60.28258826449748,55.66218390164277,63.33888894408495,38.89381280676242,100.0
312,48.35294865354932,37.438304221089574,42.28550165176029,78.03804585165085,53.74381653452544,46.62508181497776,100.0
313,88.1405608179303,46.42619641248194,59.3056424742374,70.533041970735,33.31324303562773,49.724454591621765,100.0
314,63.89117259756239,32.5102495640789,43.8345297826362,68.1207758153762,52.465009625648605,54.574882807014546,100.0
315,84.42087570293401,49.74854482888013,32.88796306704313,35.21491489327781,44.334862088931146,51.95629631945025,100.0
316,64.21730077620226,32.67162179791267,46.78202700683724,36.122929568201805,39.63692767093936,46.14211653584854,100.0
317,68.34461532270541,31.545063007083947,66.75377248171314,41.797373849727435,44.54327258963015,38.684271928900095,100.0
318,66.8265580519065,43.95991756358551,37.870582229517325,51.67141334170661,44.34421809963327,53.97397832423519,100.0
319,49.47440856687962,43.70264466626786,60.171177957763476,39.88113811849067,33.243319171282224,44.84804645729103,100.0
320,31.542846234538263,40.06969854221831,41.20595842629901,46.457589548819705,58.1266913551729,38.23121059322906,100.0
321,72.00419336702333,46.84488225288578,32.00222503506205,58.637318671376356,38.21962369415978,52.404634995413495,100.0
322,59.54196453269952,29.513035542097136,28.517068911611737,33.90045203243818,53.37863790594031,73.7130213330405,100.0
323,85.06659307508374,29.57107924245619,25.45340223988181,64.20962124578169,70.1835639006253,58.4789204166684,100.0
324,34.819854013212975,39.773931877836425,34.18426877174686,58.38082981330901,55.405682450637116,40.27041560100893,100.0
325,62.420373745625156,34.09259522595867,75.91561491240131,63.59338364852739,69.20254947700504,71.84493813178914,100.0
326,66.74577318579689,35.12169907348549,53.500550748452724,26.768618764996823,55.16469106087932,57.39203731767237,100.0
327,70.97012953537131,41.49141546979375,60.75684157838553,65.5323685427282,53.90453851573852,47.59268610842342,100.0
328,59.56263659119761,30.6431240381189,45.511868936257756,63.47895480227689,19.398121232750402,51.752456111016045,100.0
329,47.52670332460027,49.993522703288875,62.45359904914909,34.98388999725966,68.25069756746541,47.46146527415597,100.0
330,76.16851371881636,45.15874063820926,42.51124544451698,58.93819887290135,73.56262560686169,16.83695377542134,100.0
331,69.37727643846826,42.78589149889293,52.43641364446235,36.1731685080215,72.20088063184335,41.4659137149239,100.0
332,80.4958825226038,49.15441883630538,34.56931413849148,38.990481356852925,44.213747044843686,59.4525425706423,100.0
333,88.83503804860554,46.21709406809244,48.34288187632577,59.33342420238823,67.81442496519301,42.61376132487248,100.0
334,94.06242054248247,51.0577668222798,53.62778647183916,43.22382342132415,41.62023226733841,43.86239512309733,100.0
335,69.53544484926763,44.026634407292434,26.944207687630175,62.483899674541924,52.40062347441605,59.82281827969184,100.0
336,31.201750544334637,27.444928390668125,54.966809210035706,60.00731887755654,70.60100701615447,50.64867998175481,100.0
337,62.95941626023631,48.221286604058044,52.133685013641994,59.09395598863864,66.24511277302418,69.32447741480523,100.0
338,56.870707430845975,55.07577664418318,74.92425485569485,35.432417390877404,56.326848093916816,17.208109566921067,100.0
339,65.54415522236846,41.86329185491197,47.002517006612955,46.94720328125096,64.95940783240171,50.08024112712525,100.0
340,52.90831837470381,18.895128914456283,34.532588381112504,44.2054545032623,32.55918949989975,36.00964751320179,100.0
341,64.03692132695981,31.531793196128852,36.974931319512194,37.60750079742255,52.3839755214824,61.8200709125775,100.0
342,66.89396796636869,55.01020698121606,35.23910740961048,61.46323894303807,63.679591623963944,50.15962703057848,100.0
343,50.47865404319076,33.22209379613269,63.54224150360136,46.583315454901665,41.82523780082722,73.24254852461696,100.0
344,57.510552455014654,45.480197634783224,40.03869070895366,58.47247465297429,36.97032356953328,44.73486326897231,100.0
345,35.63063086917727,29.50682577270925,41.52722476989396,52.55424360944814,59.120815925639825,21.047699963389313,100.0
346,53.86486665570134,22.570541567183557,33.779292961299205,40.938782226289625,69.29354973500739,63.005022480390934,100.0
347,83.07860909310273,64.37404252489115,75.49518624611568,24.163220201361035,45.14406242072513,30.44806845344332,100.0
348,83.78588504648148,44.06781529524214,44.674085753375,65.72735232364107,54.70129675982356,56.431213186509545,100.0
349,73.74219506507197,39.39589038555753,26.925241319121795,39.00982702973841,28.185030007696383,78.89858944390994,100.0
350,72.17014220998858,55.493592264814595,45.407460551203556,50.20641411792996,54.55264389176605,48.642518931598964,100.0
351,70.67530151622616,45.15987429877986,56.38589940523712,73.41624053525229,61.6781006140574,55.44959362234638,100.0
352,48.52812499722541,23.28469180909652,54.504942776701256,52.52839345365984,42.588557600282655,17.125169945271487,100.0
353,76.54951207792084,21.595171349415125,59.50824436848914,61.20268987538465,60.40195892426214,45.91292071403409,100.0
354,88.47107818517041,41.909939111414616,59.68273444379793,55.586416059362,54.38675046390771,43.00029200702452,100.0
355,49.77894894745372,35.19889993588314,41.764949811500045,39.54261968335147,46.43811020564697,52.531656256954584,100.0
356,47.34180232040127,44.074333353534705,36.07053643025696,59.35674870056278,41.16072002626742,61.110811943830655,100.0
357,39.530517807310666,29.78607376280659,55.17740819916941,53.11704113968167,42.957403995768544,59.781036132731735,100.0
358,52.19928140243698,62.83997573844191,61.67521742595234,49.04351745558465,58.48320083198457,50.21305124606195,100.0
359,75.86589801158208,42.77952552069044,52.10276149505666,74.45487120968713,70.12603523999276,49.12770454555349,100.0
360,64.65390237481756,25.675031458974928,45.396654313926206,42.49841025734798,45.550176477834974,57.359931628453275,100.0
361,77.10863571913345,43.593223390304594,44.00058089079198,57.273468792865756,62.33683323571434,52.99012352999785,100.0
362,67.12965557733519,38.28949442539042,35.37751590786151,41.680599179604656,44.16278596925957,52.83005723746636,100.0
363,43.25554254543471,37.39418725063578,47.29307985262199,56.868349434488664,11.017493127919066,54.808869049562915,100.0
364,54.91609305131505,53.73512977966588,26.383941994861072,54.9217761315266,60.2058187934222,31.205807618313063,100.0
365,105.90364968971576,48.18395420458114,45.50071226200284,64.22660145416066,45.19039354176061,70.944992669861,100.0
366,44.40072085775937,41.92806682693592,27.556748533932126,49.61606264537321,40.971542163503194,44.10858387260604,100.0
367,102.7168321081335,52.90637612293495,44.8358842415194,65.61667306290381,32.12452337640998,54.2117706838354,100.0
368,42.31367323456919,42.97741199560401,45.34173468309008,64.38353785216782,41.37246292455668,53.04133411375845,100.0
369,49.276768458186936,33.1668549603148,57.26188556082226,47.377567784356515,54.62745089134114,39.674895212386495,100.0
370,38.33432156434064,29.744385522271656,38.5621851703353,56.96271917860392,48.37197139764886,51.48638118058509,100.0
371,40.51078339999503,37.51379731216962,44.67111237549926,54.714968295633426,40.21359579985766,65.46598191705768,100.0
372,79.06271897172905,36.71158728654464,65.94026701867917,27.702639190591366,26.47843523881514,42.854857715538934,100.0
373,78.70856019957643,29.13632362265009,77.50837252646988,42.25865850102202,66.96010934803724,38.47686131060967,100.0
374,61.817705030474805,38.76299506307487,26.583095700032242,31.669284859806993,40.98900230527809,20.690038254655025,100.0
375,31.95880042858623,13.817710862312719,64.31758574348073,49.0843751595043,58.331177788592576,52.37834533663034,100.0
376,71.99076601685346,57.175314108749674,66.97357301645057,42.84308305755978,49.63852819534419,52.79019806416617,100.0
377,71.94519741227899,42.88989521131027,43.11099396476327,50.877471688344684,70.00764016453114,61.723005323605875,100.0
378,57.89637289531469,42.072385586751025,49.06629021724383,29.96328497611906,63.35795543533332,45.26770237707104,100.0
379,69.19735666078475,35.89641710870984,49.13251888031251,58.80917024580618,45.54023295013962,64.937418892059,100.0
380,55.33188029495643,29.675585169660625,41.05799529915837,56.92234267583555,58.79472752098903,63.826756242875234,100.0
381,84.45708130393417,35.42542341765489,56.17699069691515,20.734127166735817,48.13094342733566,56.923965206674126,100.0
382,58.412832420400996,46.25872812468243,63.3733143124696,45.12685979746001,24.209292085884,48.34963217856856,100.0
383,95.97594015604172,35.995712250563514,37.88621132535227,62.51333172709461,60.6298157798369,30.29800775228553,100.0
384,33.751347273229754,42.03577271909695,38.98469378515587,43.09232001439533,51.64043988695766,36.50853147249556,100.0
385,59.42595895639555,62.94125569204531,42.79504255670456,59.29771853668558,34.24015573005195,56.698483400259384,100.0
386,72.92419002306961,46.47733734703842,53.472614261847546,66.78648947952681,72.2358495705978,69.00553313229007,100.0
387,98.69206086599836,49.59950811970982,59.60559776092591,56.49156042492729,46.069470250976565,30.779805563631747,100.0
388,41.972114044463986,45.06285833837737,38.00932515303756,58.49797418084102,67.85669147108601,46.58395712312417,100.0
389,103.20425809156907,39.4289659293624,63.57471675117416,46.91677912791919,20.612344242120933,56.90603819363368,100.0
390,68.4936736098265,35.069742824499926,53.437214776289885,63.02370515683197,27.38797051932768,35.3440496856756,100.0
391,58.9800796572243,51.82517539968016,41.433671463456534,45.70364959325866,56.57750702624921,47.8059621891617,100.0
392,59.14770644761241,41.031151266897695,46.88041772592361,60.5347510992284,73.44748309231653,56.14383461393178,100.0
393,52.89568117810775,43.74151069888358,35.17875039462065,46.63690387802805,47.26646302268584,73.92123890297287,100.0
394,50.23454654271801,28.975557974392565,56.53591406454084,46.95670988749887,60.34953911702601,52.201015972613625,100.0
395,54.8863997326789,47.66922717063294,84.96087820009329,62.15858185843902,55.934429086895456,57.687285150397116,100.0
396,41.38874675001451,34.68288891254428,32.980191095552144,47.05000722267546,41.98349850783012,33.577757914290146,100.0
397,59.87326837173812,34.78294893738862,43.472034823307546,49.689357665738754,61.057161060497066,54.562833483500185,100.0
398,38.64175647106984,25.061423045579843,56.38892979909772,33.383787798061746,66.69928692377087,46.13749358849532,100.0
399,55.83477662207855,43.19674197072668,33.8948848035718,42.56050493149513,47.14753251812962,38.3946150293745,100.0
