unit_id,JobThroughput,FanSpeed,AmbientRoomHumidity,PduLoad,CoolingAggressiveness
330,8.696482752679595,51.0851929763029,46.676901686830675,72.47615888115716,52.16549307343792
331,16.728097090380906,62.002886201562546,41.466645077448874,103.43188557369112,36.115508401723574
332,11.022939781995955,42.220236028774856,51.67264999468596,81.28855061755164,26.87873286538449
333,8.65886857537363,76.45950610079245,32.07195483425872,64.15059003588766,45.726290624979214
334,4.682991767771748,45.70343095320816,59.329868878458726,60.28416161000626,28.73714601535601
335,12.329202155023538,62.19141084472653,41.455942138504824,67.51098415248414,26.95702646332695
336,8.835936882310165,36.397633865292015,46.55846210185071,91.93911671733714,32.92411563042895
337,15.739139711022945,53.68602204282007,22.50312424542978,81.84938629528817,48.18558687415047
338,10.864105105468859,51.195750634193665,37.70234300156788,63.70972134674387,37.73130701453794
339,18.804641202900477,66.51143454944058,40.02909482047179,95.58004469839298,40.31234216494466
340,3.813481492748661,44.54349771552948,45.274924811392374,70.96521882358164,48.432997630985426
341,-11.823059456944646,56.26236938542758,47.28005412593034,83.38335392047262,60.58122303982453
342,4.852656308197693,43.74135905876733,71.84547418627344,51.11143680657614,36.38131421920337
343,-13.210082220786138,54.25304103074345,50.00139743135414,75.62195902869077,64.88437131455042
344,-1.368677193470611,59.86010731171408,42.35138744951783,65.03208000350183,64.96561410242136
345,16.628458925451138,51.052650172161584,59.34919958180921,67.97340237433255,29.116298504729833
346,15.83764147599465,71.26862503549724,59.10136180837672,86.32265050538744,22.315604622944072
347,12.655300301846289,47.17611711886957,47.366159862341256,80.78370489336795,34.15968560601579
348,15.747644639482065,38.357283587241035,43.03402742994741,87.76577895336239,26.633233490871632
349,18.643489319727443,54.11500442774911,52.18186756944042,100.26454785633668,39.7728927655889
350,-13.17239737552027,60.21438798902316,81.58425384130433,83.63610832104857,60.056861410378744
351,13.210877664947091,41.652933240618,56.69717938336285,67.19083207718471,19.98993694702859
352,21.425531212347533,45.30730732724552,26.009081136265372,95.76356685155085,34.1765701337271
353,-9.45163716180776,46.33769071338795,62.75652141915383,72.985688120995,56.234370991014586
354,15.389975458120535,56.29991212614929,45.61631484488808,69.1245621392748,29.709162425936327
355,20.186588474235602,58.0952142673585,74.02188226478182,81.95098027678102,38.24918026492124
356,15.381576431062499,41.73977716963339,53.614836627827174,88.63740239712975,19.238516161880938
357,12.167863216038361,48.07466200680199,52.291018202973476,68.84372622071295,27.48586417917297
358,12.896460128832171,54.40299487588679,51.39577991726744,75.97904248335666,52.58090047918996
359,1.1314218745130544,32.74913047819918,48.622781185821914,78.53284069661336,58.26542907863412
360,17.871744322602627,76.74633140839832,59.93828179391663,76.51454033312434,25.74808306875516
361,11.130831726933227,53.57036354358578,41.922717060073545,77.99413101983211,35.466100061787316
362,19.486184722024237,50.33103448154613,49.79256304492192,65.14294091201225,45.12671316528355
363,9.139035207183856,48.8637038256766,38.804903505355206,70.78665874966491,46.605369722817635
364,23.83882007148756,40.4229044958433,59.829257593466544,94.93597712661223,35.55452119729095
365,6.761040264493828,81.03770069139267,67.3528403364654,51.91229853710996,47.17013655608777
366,18.32332450494258,51.26904846908667,38.9151222614867,77.98855224236439,32.08170753830988
367,3.3976246004271364,44.609036879940376,52.37840258890032,56.21746092533992,33.40887859220276
368,17.25587333096287,42.067317889807306,34.8754948014331,68.05495393449834,28.003897267285517
369,8.700076439627972,58.49087256627409,48.01560468210707,80.1391454829278,48.70362313711591
370,14.689284571045325,57.88841422403321,53.332247831898584,83.53981472963754,39.970177877164296
371,12.961368477919429,37.97510879747534,40.09487569211334,79.59652076906745,22.336894641602548
372,10.452840083505466,55.39961438854376,50.27176189308014,81.15336222796631,44.17292723883176
373,15.609736717227353,37.39827067247815,33.72217905237116,79.88751625508093,40.75356233175761
374,22.440069065103174,61.59606946366006,45.840622414372426,85.6454262857894,38.78887238727138
375,13.018028644940348,37.11209973713637,54.42075832558679,63.051437244515256,26.205021779357814
376,17.690578357848185,56.88931565109678,47.57105316416395,90.3853887910179,41.88806276628805
377,15.88697588831916,50.792679542610706,40.110899029895926,68.8973513179817,51.82603312439642
378,-20.089039553679672,49.254626469573154,41.55550498290753,61.56336615561933,58.16621770092435
379,14.456308076021266,62.66369170813264,33.45076129980269,73.29545016906131,41.871962584176345
380,18.01230923434104,64.6712621576629,59.680496310218416,92.31806477725844,18.037975274226014
381,14.356574681011288,72.53029118186079,24.70418196572806,83.02689797223522,25.579242019516343
382,10.321249810296056,52.51141336485145,24.32492060027439,78.71269879544195,30.671967706591047
383,12.992806967358321,49.070756788895196,40.95470868938334,75.4325323611609,41.2084429290632
384,-14.233253007707184,57.65367250320175,70.37759949689298,59.51839587213772,57.365330829786885
385,13.411435099042261,56.80292458867889,30.250699423132378,51.492309967157745,31.478526829701106
386,19.61606782616904,78.24036665768521,25.384941403595782,101.65572431597639,54.086645081469044
387,3.239864138642313,55.79164287967373,62.110610369149434,66.3474775797124,62.83997797423818
388,8.37290760214138,52.25943149481604,36.073613335941516,80.25847934508249,40.64218104173172
389,14.987692469621472,81.39173391271999,42.448905417532345,67.42628371212976,12.60580635949416
390,8.712358706411575,61.42024885261502,52.746947742407414,89.87676974567856,36.26117021878569
391,16.17334633314781,42.87950349829543,53.31853932101028,87.91382653941822,41.405502183652835
392,17.172887036346424,63.9182461647945,19.765478653769303,72.15143143204554,49.44377046641615
393,16.111828997407287,44.97016777607169,59.44885767960461,85.88926274823253,35.45434754713239
394,12.753729981205206,53.3234914748668,55.53301901179838,66.90620795210889,13.83843593607968
395,8.225312652023105,47.54151103264498,55.66865382535955,68.90145081910211,38.69148449486123
396,19.32420366727794,68.01273068071222,61.25834593812713,87.63650066889888,34.849953677807484
397,13.551789865603396,46.92307569127184,39.535069907728634,96.6543149368046,13.119020297648705
398,8.03806193654695,49.215402045503794,41.741057089287644,74.943819803572,38.67231657594427
399,16.95842553351356,59.05677083836843,32.007524422189945,82.8113296286915,33.36826748510765
