unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,PackVoltage,do_ChargeRate,do_set_ElectrolyteFillVolume,do_DryRoomControl
298,21.104895083059194,22.540788565241538,28.91008746981909,71.48815159906297,0.3,50.0,50.0
299,19.227883614967062,35.369700667819515,55.065205597368035,66.5827696300237,0.3,50.0,50.0
300,29.97280724376044,12.315928795511756,52.500748244928864,76.60996088168973,0.3,50.0,50.0
301,14.826965696156922,21.01361166414766,32.30172914796515,56.7039474262599,0.3,50.0,50.0
302,30.36148594898623,-11.01926254969885,59.0635231882053,69.85218618772006,0.3,50.0,50.0
303,22.16843876066198,-10.876795310971278,43.99459333395209,70.65992210314229,0.3,50.0,50.0
304,24.629090598626366,14.303103435563127,41.71110211636216,75.1133602309167,0.3,50.0,50.0
305,15.978401350192632,11.639173689331539,65.73949768356607,55.0813966394087,0.3,50.0,50.0
306,22.621632254472722,12.742439316437533,52.08813724061993,68.43058676838062,0.3,50.0,50.0
307,20.295168705599316,22.494689057910207,44.447039088371746,79.55482417684394,0.3,50.0,50.0
308,26.385756618089005,8.953273657177684,60.51990102636286,80.2210106348906,0.3,50.0,50.0
309,34.058666663019764,11.90782523167472,56.76020596292538,89.74723341354658,0.3,50.0,50.0
310,30.46438102057925,6.59533675153368,38.496398177775795,80.8340864195355,0.3,50.0,50.0
311,14.044832906124785,22.758526773300723,40.27632758330976,54.757669987310955,0.3,50.0,50.0
312,25.12560061522859,0.2956446921442808,40.21941405248787,68.58533047395336,0.3,50.0,50.0
313,34.115422884533885,6.5594715338148575,35.14684816041258,75.96163914636304,0.3,50.0,50.0
314,26.84267611648653,5.7034456624904815,43.0292247301587,64.84450168667459,0.3,50.0,50.0
315,27.566247939182606,-1.0529567654121976,53.71683674497396,75.62627441868572,0.3,50.0,50.0
316,26.39963166647959,20.26071569040446,45.79833425297178,75.68245842508884,0.3,50.0,50.0
317,27.76656452474427,17.100575618451344,57.7773651479006,71.15828393591431,0.3,50.0,50.0
318,27.081375537211894,11.378199732126625,56.56622630140181,69.17440323704074,0.3,50.0,50.0
319,25.13384538729813,32.352168866403446,52.485577167963065,73.52722537986885,0.3,50.0,50.0
320,27.349261237961063,23.176132736692747,47.00926377686805,77.99110169451019,0.3,50.0,50.0
321,31.651231273974748,8.714161981493932,57.12541729158146,90.30534285883449,0.3,50.0,50.0
322,25.99771690958829,24.369134987664562,49.42461756734336,70.41736052490272,0.3,50.0,50.0
323,30.755637733451824,26.797563830234573,63.661764577596145,88.32256232881254,0.3,50.0,50.0
324,23.40616105544079,-17.169312848837436,61.90408291864928,66.35678673272322,0.3,50.0,50.0
325,24.74581210158088,3.8977842907772473,40.794799720995286,79.74852008077406,0.3,50.0,50.0
326,15.513755373161898,27.341428819258855,24.06676708309744,53.19405482671163,0.3,50.0,50.0
327,17.568552204626133,9.85899880443968,61.772574192308596,54.030400650354515,0.3,50.0,50.0
328,20.78518391750972,-0.8917189374658836,57.11872062383286,61.005265827696846,0.3,50.0,50.0
329,19.590321881007725,11.23247220827673,46.45911599797644,69.29985931497035,0.3,50.0,50.0
330,30.87304054500818,26.75531885294913,47.24145866231371,81.7097890272043,0.3,50.0,50.0
331,29.350695003027013,-1.9113519076086618,48.722603499503506,76.79431771793229,0.3,50.0,50.0
332,22.00627364764323,9.562107861174788,54.24890476019642,66.44935947333063,0.3,50.0,50.0
333,29.99935348452893,13.434833340754434,54.40280332373176,71.61657384585563,0.3,50.0,50.0
334,19.72184082470866,-3.9446490975680426,39.76494001964151,55.058719689244434,0.3,50.0,50.0
335,16.847721937506755,23.40183601974926,63.60752187018961,67.30226187970162,0.3,50.0,50.0
336,26.982574930848845,14.19702609284511,47.33555007101747,76.53587777529492,0.3,50.0,50.0
337,24.659087716497204,-4.452721473415316,49.08125972901036,79.475983280984,0.3,50.0,50.0
338,24.408573156703934,16.47976127994012,61.84818167917103,72.99687766962032,0.3,50.0,50.0
339,17.532967468596524,-3.4194995860388993,52.14248718687724,73.310902083336,0.3,50.0,50.0
340,30.57512356955729,3.701135879701223,64.27525516817546,84.25589727942084,0.3,50.0,50.0
341,28.059448972749937,-3.036159065542954,43.51548800813525,72.88990897095104,0.3,50.0,50.0
342,25.9205552957894,-9.454210501127262,60.13834924426913,74.40058951588809,0.3,50.0,50.0
343,30.784698027860145,16.083548850325634,71.06726377866413,85.44706018703371,0.3,50.0,50.0
344,15.955631240358894,13.62699025102875,47.074103819686826,57.42852471114909,0.3,50.0,50.0
345,25.66973302942612,18.109066284391684,55.56187441038506,74.55397695306382,0.3,50.0,50.0
346,32.125466053141174,29.701904551938572,31.51116892859797,93.5857815653627,0.3,50.0,50.0
347,22.983692125306725,-3.112715384801893,63.47221750115395,77.16623002456535,0.3,50.0,50.0
348,25.82547410089712,-2.0086499860683293,47.863548679587595,73.54101457150502,0.3,50.0,50.0
349,30.608276039173603,4.597388043648274,54.45861108958335,83.96742939109303,0.3,50.0,50.0
350,13.702589637735205,25.438017521762177,59.92375808810156,64.15969700953114,0.3,50.0,50.0
351,31.138726305704218,10.353520310602285,77.71174492394732,78.69325743450499,0.3,50.0,50.0
352,18.504986406795762,-13.30032210490507,45.01438234017685,66.45237736080692,0.3,50.0,50.0
353,36.362911488525526,5.710269443698083,61.54403319544611,83.88803659472795,0.3,50.0,50.0
354,25.57035855240524,-22.146889147284483,42.840343328636955,76.22386167385969,0.3,50.0,50.0
355,20.49664582955052,-2.704296470974601,65.62234716113785,74.27502669493491,0.3,50.0,50.0
356,27.32426205421874,10.78117298303388,49.05259527587984,83.00139289699013,0.3,50.0,50.0
357,40.1321806648409,21.00249167063263,41.384336198935806,101.91885771702398,0.3,50.0,50.0
358,24.134001934447944,15.075787561721196,51.01254448258148,74.38519352874785,0.3,50.0,50.0
359,23.281807916959668,9.61296905874935,49.791919332693176,67.56319469825723,0.3,50.0,50.0
360,21.27317191599076,5.81654850662502,52.05200945651421,70.56060802563742,0.3,50.0,50.0
361,25.171719162327577,0.3324201284683781,53.178249235006824,80.79371599423729,0.3,50.0,50.0
362,24.61171372648061,16.145819300893024,61.89527658068699,65.25664011457336,0.3,50.0,50.0
363,23.15854464012138,17.634597836543538,54.87722219856804,66.08178888773027,0.3,50.0,50.0
364,28.2264857348463,20.3582374633171,63.39813219322802,81.15274470964235,0.3,50.0,50.0
365,27.350558649807866,4.8928364810401535,61.74350098474264,77.37257402308065,0.3,50.0,50.0
366,23.422284699226502,19.276535491681773,64.54160840431778,76.08107572579613,0.3,50.0,50.0
367,20.387415832917803,31.67428133077651,40.7112788750306,60.85229655646614,0.3,50.0,50.0
368,27.506363255334378,-14.423528220415067,39.317740607758104,85.124786377952,0.3,50.0,50.0
369,26.8288159298534,20.67186279831227,51.05172319908712,80.15364072649503,0.3,50.0,50.0
370,40.51962218292709,20.758872432927333,65.23840119085578,105.9657576805112,0.3,50.0,50.0
371,26.808983214637134,-1.4028713829907105,48.19495175876054,83.7028054177724,0.3,50.0,50.0
372,30.245177432812927,2.06059630057217,46.261728396208085,82.84083520422026,0.3,50.0,50.0
373,26.356539107324156,1.3682198699577661,65.87612847489112,79.66609981110719,0.3,50.0,50.0
374,19.39485608329899,-0.10951413003004973,27.46296925524164,68.40784905843996,0.3,50.0,50.0
375,24.14573867509733,0.23306923526438794,31.451609565893367,72.54568355118855,0.3,50.0,50.0
376,28.050655529828482,-0.17081851517731117,68.04194728959027,72.4588312706196,0.3,50.0,50.0
377,28.89286320301596,-5.559185023171294,37.484367184575426,75.8910194720156,0.3,50.0,50.0
378,9.381842929726691,7.626262135753671,55.09974135538267,52.89910269390051,0.3,50.0,50.0
379,26.135044505067583,14.183756717315157,61.145111210291915,78.33400493938167,0.3,50.0,50.0
380,34.490774360334406,17.145597228545995,49.84829212078673,95.47791705975928,0.3,50.0,50.0
381,22.83354048767871,23.769883733252748,64.37873806339023,67.87560056034917,0.3,50.0,50.0
382,17.055800056492963,-6.506599361121223,45.61158494969778,68.17232200532764,0.3,50.0,50.0
383,35.174140479756865,34.44976867845689,49.13483610012051,90.20099304478761,0.3,50.0,50.0
384,23.009950600405336,4.898242153170916,36.033279923080045,69.75970657289884,0.3,50.0,50.0
385,14.486200102166153,-1.3404593265285492,45.23618286825033,57.66900981558032,0.3,50.0,50.0
386,25.49755373346101,9.27556398290593,47.91214187492882,69.3485145533378,0.3,50.0,50.0
387,36.98811539594393,-9.213803458007337,52.7946845370902,81.96959333375459,0.3,50.0,50.0
388,33.00521452377439,9.25157845120317,38.06642755193725,87.96385144772006,0.3,50.0,50.0
389,17.28359010090984,21.879722389048787,24.66962713117556,68.6963209876409,0.3,50.0,50.0
390,21.53599661249642,3.54157424207645,55.45967826436889,76.67550982633378,0.3,50.0,50.0
391,23.569317792732114,2.9146070194439737,73.40355606589742,73.39454171728153,0.3,50.0,50.0
392,27.847338316567804,3.990086783252397,60.47371241621978,82.12041634420156,0.3,50.0,50.0
393,27.587497492684736,-3.162323676691834,50.245017227536735,69.72594853732788,0.3,50.0,50.0
394,20.047478914792933,20.28161539096744,49.452700283813215,49.00158749885716,0.3,50.0,50.0
395,33.733996170775654,23.394746222896636,50.645095255934145,91.3541143405242,0.3,50.0,50.0
396,14.277736098958723,16.121340703243966,36.149312812316204,59.71118666662409,0.3,50.0,50.0
397,33.15893276460012,19.859643412021605,42.751783470720596,78.01761648784752,0.3,50.0,50.0
398,24.743912769021282,-0.44950344003727416,52.610744902626315,66.95550083410849,0.3,50.0,50.0
399,18.976179274620918,25.388630437090665,62.460702741790215,72.41388402717979,0.3,50.0,50.0
