unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,do_io_scheduler
365,43.13575855519599,45.09913393655963,36.840589738419034,42.879887622162144,75.0
366,36.4900986545032,29.491313590608495,51.87203974052629,53.238555650449634,75.0
367,12.036990910466102,51.159020315706755,64.66362613995426,58.01231365270971,75.0
368,6.500266350231819,55.925546517617256,46.23734625230789,39.977820055522514,75.0
369,16.942725601224872,43.65233269481096,46.50907688333009,63.387294261299864,75.0
370,17.267376045109824,44.12499071308395,47.573956442850516,56.313320079300325,75.0
371,43.969313356516906,53.87045249906303,49.474999809260346,56.051456525486984,75.0
372,14.191411778115787,63.21819862974281,42.97800810323835,38.821290129952004,75.0
373,13.650788146596362,78.90520216298422,50.909876416595324,55.96146680924269,75.0
374,28.118261024176853,39.045279291744365,56.61145676888241,53.73918212535685,75.0
375,9.9697796652522,57.264130369566004,54.885437442251,39.036832284756514,75.0
376,10.976641500717552,73.85107956627488,40.40033035524345,31.28462734223435,75.0
377,4.589490162441912,70.72560026977808,43.62179871482972,61.488386145580336,75.0
378,15.211604833446298,54.808363512897245,71.00162469964552,61.68113548256768,75.0
379,4.1136355873097195,65.88153402837965,49.923414965431085,49.514717410676774,75.0
380,21.575334727525757,35.48892094389216,62.0041856853718,47.43598203114831,75.0
381,13.045179488720855,67.93366202684692,58.5365133573475,49.78912134561805,75.0
382,31.95863843971855,38.26284347392154,39.5430429385068,64.48494457331101,75.0
383,18.631967997579032,44.32061882552408,46.52922379082185,54.007494909487036,75.0
384,8.38926319940572,72.60558538893989,34.44039735221206,49.00986141641801,75.0
385,12.605969575852466,50.9621808525076,51.58998244755453,50.114892747470435,75.0
386,8.795421646833898,82.12941978240498,36.62804944673975,63.052634204927706,75.0
387,24.053181270387473,49.939941569537844,55.794703449256026,57.011111928055946,75.0
388,14.773909626223046,57.492553868935836,42.03333637705196,60.31329441448697,75.0
389,7.00369891954073,68.73821526098237,57.32516264204946,54.33496108544375,75.0
390,15.919755460574489,32.53447742782761,46.603046110147574,52.8026496334901,75.0
391,4.420747622951057,63.19002187330631,59.6274553128714,37.93054700817454,75.0
392,38.57029485336902,48.07516123132431,58.136476430844915,33.95476378103539,75.0
393,17.052127483055806,41.450325054692165,42.47827983355614,22.407560614818586,75.0
394,11.194447581031909,56.701867589941074,46.346561524347024,59.20212116606912,75.0
395,25.647521487179446,46.29011839399713,35.18083851513115,42.03868315857617,75.0
396,8.913007395511269,47.61788739594597,56.231221828875576,37.55422843116003,75.0
397,-1.2885104766617492,67.49446021556393,37.98440880796165,38.29529483783091,75.0
398,-2.1906751167626077,75.3173703042674,43.047359032201705,33.74322895271378,75.0
399,17.980826835637007,44.61996392870758,45.74529909233656,68.33317033812901,75.0
