unit_id,JobThroughput,DiskIoWait,RackInletTemp,CpuClock,do_io_scheduler
365,55.728534455277554,105.503656845805,48.70661916840517,50.85760248897628,100.0
366,22.518212784836585,102.4308781104698,42.1496327793592,65.44457330400999,100.0
367,35.475494450753175,97.38352323046884,58.345794794411276,49.32913762442851,100.0
368,22.9622558639303,97.59017855993028,50.2819409996215,59.773892380911754,100.0
369,4.9834652708473115,102.5301007207413,58.341888794502175,49.121488965231656,100.0
370,7.527446490807227,100.36598823718565,64.41611222444952,50.39838992796906,100.0
371,11.960234299389445,100.77069829415575,43.46859545842823,58.172708557055756,100.0
372,11.122494036420266,104.49630975538965,56.22466522484788,55.98127960745716,100.0
373,11.982819849757805,99.52268410205777,52.865879965696074,46.09951028256455,100.0
374,12.68677523026472,101.99594258601893,49.627352629383964,52.69884115516448,100.0
375,18.53309733025735,99.16428974971133,57.107814200177955,55.69631219901442,100.0
376,14.930539981461044,95.8332600221589,47.65887319779138,52.01711768769799,100.0
377,37.01921874969043,98.18656879078041,46.82196991129153,50.650647752149084,100.0
378,20.296902095372392,101.89375106625768,75.00530877358199,40.832817519715114,100.0
379,15.766340944036799,102.76599681618785,49.066034644697346,59.687023300851315,100.0
380,-9.688574914169086,102.94181498073957,82.5578067114821,56.5319909153408,100.0
381,0.8113334774071079,106.0412467577246,65.95295504955757,35.94905219886117,100.0
382,7.871972185921278,100.05938164038548,48.734417245410846,46.710601692196086,100.0
383,13.646096257112477,104.43382035552546,47.16499296758088,29.6196115099687,100.0
384,35.15556867652873,102.73182625735315,65.92326393971254,52.47915113614356,100.0
385,55.27066891205443,99.32547800116073,33.11005733405914,44.2331847790819,100.0
386,20.702710025825958,104.95349920218355,36.70989041136993,68.16213996030373,100.0
387,39.68938127292509,98.12338139644017,47.07682575524253,70.0024649085805,100.0
388,4.555325042922208,97.48281883411872,53.04893892793854,47.58673243664121,100.0
389,14.017760511418505,93.96497909947087,47.78722602303998,53.715127066517205,100.0
390,1.2461026973555107,99.11683901176414,61.518153677404044,48.13994076542797,100.0
391,2.79998797471522,96.24246322406371,70.34211777160576,47.086872682952055,100.0
392,25.685505066802797,103.55973176391872,30.223635462216194,42.08657463176893,100.0
393,19.360029828653765,102.09478185775448,44.166068982646344,52.65843046768916,100.0
394,6.986737903596148,104.7569149274287,68.36766946692948,27.414972614543988,100.0
395,18.0875981691619,97.92994396138447,59.460327333891804,43.17903154764878,100.0
396,19.96721303614518,98.2148475096932,40.46288555180369,49.8365555638192,100.0
397,4.465067643607004,98.73233370406408,53.1764089372328,54.90687576653236,100.0
398,6.279032454443516,98.17762042524126,63.89128330420181,56.2235928272102,100.0
399,22.30115121829153,100.34857367326109,29.324189640141782,53.02433075621863,100.0
