unit_id,JobThroughput,RackInletTemp,CpuClock,PduLoad,DiskIoWait,do_pdu_balancer
301,9.025105341224386,59.093844234231646,50.319174975024204,64.2055813123077,40.73960575908633,60.0
302,28.874225482736822,57.61902983436167,59.04224056250189,58.61334051810794,59.27663242208472,60.0
303,23.187404555303544,62.64156528950829,46.33933742136279,58.92536246931368,59.73570659357528,60.0
304,8.81501665601916,61.279937579177044,45.30078216872999,58.42624421897167,40.68788733386628,60.0
305,18.25420365217535,44.189501356059615,53.34249330545843,61.876396787027325,57.32168562198706,60.0
306,2.9446286826981627,62.57019500262728,54.54061843259122,54.19509433870937,72.14260695336097,60.0
307,25.569437694128755,53.25137106574715,58.30107232013486,60.25744475751863,51.02459216826764,60.0
308,11.241481858643287,57.21315269237141,33.74517387158215,63.01449221250094,36.845297012822904,60.0
309,31.97414429971603,35.734778230175394,51.48352914697221,58.29319005911375,44.81915379788148,60.0
310,17.438486730439145,57.71612929887217,59.4340499203107,59.5531209494002,59.021432998890404,60.0
311,22.870505299419904,47.38805351700613,45.460742429341984,63.16124658321085,63.02069285883321,60.0
312,38.80080619049636,43.84173819097775,52.43819985189248,60.0513783155287,48.035058626318545,60.0
313,23.121444494466214,58.316587370538386,51.81496918395147,56.3742612799244,40.206728184413485,60.0
314,13.491262909009176,47.641223517135636,54.2587187193824,62.89521564745593,37.400285477840086,60.0
315,22.346305568540497,48.524050667649625,43.1661173634692,58.08710450238361,46.44465975532696,60.0
316,34.55945905706855,42.98824193389403,56.225217769888935,61.68841862889172,60.152469086938595,60.0
317,12.650055117994917,41.533369507209535,57.538027891140146,64.44599050945826,48.86864800071684,60.0
318,5.820990387775288,70.78642768935083,40.6991678888312,62.684630440980925,64.66553406550752,60.0
319,24.332254919401088,46.37037365019073,52.55640766109085,59.15913580255406,40.88792886305032,60.0
320,10.681200852601211,66.12814612216023,57.05555592367546,58.468325546045556,62.497646590344075,60.0
321,16.113618353777746,53.41326360234108,57.244107357269954,60.922493970842524,52.68306046497323,60.0
322,23.418551818903854,54.58722526887058,63.34205728265956,57.201359102881504,51.84969622932469,60.0
323,20.840554615084063,60.16747776560597,41.34953823214011,58.79561428734645,60.42706417722384,60.0
324,9.19079071788083,54.290624029038625,59.0085219068271,61.222024118964335,35.87153940280288,60.0
325,22.164860648921717,49.57202962481971,61.27129463218333,56.83041988963648,63.63830475497056,60.0
326,12.491171240791202,54.61061715349696,48.222907042536136,57.66850014652205,49.120666339363844,60.0
327,35.95200824421001,49.014630498843495,58.285550014421155,60.22716977811193,39.88441728091416,60.0
328,2.5437938547303367,66.91033179668304,53.38569863113709,62.52551564847541,52.511552833317005,60.0
329,13.101864192128957,59.421036286616044,55.341195761688574,62.06562994839879,54.177910508007244,60.0
330,12.235699525693292,60.32787236422907,52.0587380487405,59.966600342598085,57.616729052459576,60.0
331,11.582877530788316,62.041483809052636,68.51159437296876,68.92701147153166,31.627407904864537,60.0
332,19.3552376727464,43.39846105367525,44.782400612545054,60.8188767459779,28.17304791972793,60.0
333,0.3732350063710177,69.8437553319398,41.38379738063571,59.048679920760534,40.56972872492109,60.0
334,1.3825018325656067,85.74782384043307,31.383263416718886,61.38899341267344,61.109898435679824,60.0
335,18.16016924771828,51.362183339165185,54.89777117793103,60.745738647916795,59.45608806561081,60.0
336,6.750948526990604,60.78414516642145,55.242260489611155,60.83294489593276,23.137704665633738,60.0
337,11.810518955462403,61.538894224303036,43.697350676458065,51.092566749412256,55.587391680617664,60.0
338,19.39359557692846,28.99327893356581,38.864322042589194,58.29834497471258,42.067110232373444,60.0
339,16.01864775192616,49.94736673166634,39.37490578193216,65.7170786268706,31.978721719945753,60.0
340,16.7752919254465,35.61801724446268,33.66171992220148,62.00540632307838,56.692316408547214,60.0
341,21.757999781291645,52.0532264152786,54.81235925921744,58.54398290059951,59.72253939070363,60.0
342,19.984375252370246,73.13615020608235,60.60164003722104,62.5803234568123,50.427130384214045,60.0
343,18.339534966413154,53.08863365009972,51.73528369214074,59.93993535471496,69.16502082208464,60.0
344,31.45014013235465,51.714294084330895,51.463231966307156,62.377724661118535,42.7531450970785,60.0
345,12.110987710680362,71.7189021422962,56.44894606921313,57.080988142830684,47.58822080493847,60.0
346,16.514475694881032,55.244534635722545,61.02611810825222,59.22855051276071,39.660203838431656,60.0
347,15.375023137900548,52.74134521974074,45.40293849555747,61.07217074602913,33.07260932710832,60.0
348,28.383223988151197,58.15428630361979,41.68436887172892,62.12830130574665,54.37470489653302,60.0
349,24.673070444077954,43.95969418286608,55.08999393747528,56.88982954663928,40.31653798071167,60.0
350,36.21443018996866,56.34890884740477,51.497988637684095,63.07321452199989,49.65319511382664,60.0
351,34.38290725870452,48.283978282980186,35.00677896488892,60.30968778144018,49.02522110816175,60.0
352,-0.28939117842277806,68.53077937427096,50.203986880289435,60.779241805870925,32.58789354866521,60.0
353,21.214359682776575,49.28969359498016,51.361579750335856,62.74409417745423,39.52479992051204,60.0
354,9.820888068280862,52.166777393305644,51.089122198656824,62.771778340827325,55.78982040564992,60.0
355,17.186243120948053,38.39395385331306,36.88799275304388,59.97779993936938,59.81927920610555,60.0
356,29.209960909441264,39.058211986063355,48.86923982473157,59.594147225882566,54.19113868929079,60.0
357,24.534442160609046,55.298095487263,46.09977893427107,60.54941382640695,34.550222484117626,60.0
358,4.770783190975914,57.901019315088384,49.03284601364432,64.47525804511453,27.7280315494378,60.0
359,13.672202589254658,51.626472360764424,54.01494862714144,59.85867290779748,59.21349641970459,60.0
360,10.979368335015486,69.4714232431937,49.86197474485152,60.31346505255275,63.9806229771999,60.0
361,25.189577537052667,35.96860236576909,32.94937848667829,64.08290788524685,68.0317106334458,60.0
362,31.362101191157645,52.896365003053184,37.327983041693614,60.79914700096482,54.783876777612264,60.0
363,-0.17719024117948823,70.68717520796794,52.64091806925614,59.05433622894128,55.09396970973491,60.0
364,7.054857495707955,53.70646896691484,26.128678571304008,63.13495666036133,41.86720448219665,60.0
365,11.059547672966772,44.47171499125169,56.70777875725707,66.56568955182084,66.63716493605712,60.0
366,32.40232543757916,51.88480154585251,50.75264208426595,66.41718580970735,39.97324034304888,60.0
367,8.958179485720045,63.5213089690796,57.33047519549209,55.87217074618162,35.92723920205468,60.0
368,18.56648903381914,45.92211179132763,52.31068035696683,61.45896881817437,38.99325635577879,60.0
369,9.480829233014434,72.96990599733375,43.06202141563135,54.2816354004451,49.456988329752434,60.0
370,4.067961292176202,60.059369555337724,62.91188231868837,60.6805127403162,47.970079017005254,60.0
371,8.318990664513723,53.37055558016678,60.59705782138993,56.50476744955225,46.30448876493394,60.0
372,4.45148727705437,73.01055691156371,57.878806964988236,54.75992234424438,37.137053534571635,60.0
373,13.231244410210763,55.39193890610299,40.92256796024643,66.31346892579248,67.97739848554004,60.0
374,13.502276648486891,53.91711284396404,42.640654904067034,61.093790743309874,45.540098007415736,60.0
375,4.782330724437379,64.99664325194722,55.877498887592544,59.623526109323436,50.80417280634688,60.0
376,22.89072088813694,41.37642896116546,55.461762433316274,62.496023429977164,55.04674345433476,60.0
377,4.391073238780794,60.70887858760805,60.85757275175431,58.878502129921955,63.290857407769344,60.0
378,14.312764053579873,36.21489936133489,51.29599244433941,53.62251247354004,48.39605878477808,60.0
379,6.384201169544767,42.13766644404972,49.2970754646037,58.92409653938895,52.13561532439277,60.0
380,8.810269818274033,67.0012853288776,46.939495491371225,64.29813967628087,53.866532595143795,60.0
381,24.096583945059137,61.031842492652245,49.74290330995134,64.12795403522317,66.02370638116304,60.0
382,43.51251158891664,55.463586063951524,44.176291470082674,61.16897550419187,40.9879456580591,60.0
383,23.217317216379826,43.24817089417742,57.12625556901454,66.1108805145167,26.272651087704784,60.0
384,24.24725150855144,42.13411708247894,49.34066758318811,58.04189877043592,44.10911840971629,60.0
385,23.76448986317381,45.97680002796189,46.09293251073936,55.59806405778047,44.16028552252813,60.0
386,14.8532376772641,61.91787286270811,45.77645062274165,66.79009826882836,55.63699010286219,60.0
387,11.52012327997754,46.3872448592823,67.36604676251595,66.84445767845602,47.69208079805008,60.0
388,15.007913464995315,62.76131071724708,45.996301286609324,59.92540556148113,46.510629331214524,60.0
389,27.21341348778613,50.03402383639717,35.89692571627582,61.0424912735362,47.68504556901523,60.0
390,9.677007869417482,52.54944161907068,46.02086082068896,65.48290398309804,65.85046527891899,60.0
391,10.654396760870567,56.605397111672474,44.035229982936876,59.951201118543565,42.03230151273024,60.0
392,2.855970944446355,60.96812663396504,44.332181632229,60.93913519750704,59.76403394192965,60.0
393,9.202373602947297,58.55022932780729,42.83524614658798,57.115319653334275,30.756588733707925,60.0
394,21.77929244893763,49.22265685609937,40.501686492824845,58.776609049448616,45.96812002295338,60.0
395,8.584238889121888,62.75773261508675,46.28040422425926,60.57054970282698,55.723976193358844,60.0
396,45.33820896762143,49.412989731932086,60.19304034214515,61.951957358520836,27.405346494322515,60.0
397,21.446722588145327,36.24792262876958,36.93833874616545,66.25625519599483,51.55699664470165,60.0
398,32.07090974569135,44.17619751706582,54.58072628769879,56.37601122172836,56.10710403448484,60.0
399,75.16525295867925,25.859388614564942,58.564836844354005,60.20305796909873,59.782379781622396,60.0
