unit_id,JobThroughput,NetworkTopologyHops,RackInletTemp,CpuClock,GpuTemp
330,24.307969635117193,60.19483693198419,72.08499096416523,54.493554765418565,62.19629466659509
331,3.8313399398573544,57.18311507929803,66.79959996446551,48.36775229554244,55.61372849070677
332,6.993496926878123,80.70548365309519,55.749891580698346,53.89631826108757,52.64267157153019
333,21.54385440409773,40.958800359965366,48.56700159073655,43.813925836146,39.45693515151524
334,4.416222700515466,60.432867750302925,61.46767051971062,55.98791777125294,50.5891177876779
335,17.842098258034127,47.005128822928434,60.14478915585491,41.39796360680654,39.224195546377054
336,29.729932700865945,42.874147918841864,38.497775124496386,59.4043292936469,47.508715418867766
337,8.806711611660775,45.06488701576373,49.3192729952452,46.16535482489818,57.60423601675106
338,40.959434494295664,33.74796832224819,49.40348737822089,42.894406809619355,50.86721182220017
339,14.673216569028781,76.51687105651298,54.67907561716689,49.94161634742299,64.40960159777828
340,26.767456220963446,55.24648278775217,54.26960704014092,40.649753275757845,71.45318929820058
341,26.343565842188273,38.05814981184738,54.32432962144945,61.65126421405209,50.40425646052486
342,17.693477246438192,46.4464497748319,53.37610742089017,55.440995945157795,73.59862938115509
343,14.143781950770506,55.41307270896411,51.95830158657109,56.118796786692705,51.93760333578701
344,35.503949813125686,23.26267954839545,46.28540354588038,48.146078336954666,45.43774299059168
345,10.197934223812002,49.03821154740772,54.217573908701425,50.87629021696907,64.8763312846228
346,5.989541954710347,54.17201045336339,63.08628516139954,52.172450685607025,48.78619665798482
347,48.69917288968055,49.900913231631556,49.195409497509026,31.207913187566835,26.455047027267618
348,18.018481292073794,63.09870533153254,60.6030698483542,53.4828667022064,54.22411495558743
349,17.976925757973113,47.97404031602348,37.79064397827473,44.509320471161246,57.24356839808784
350,7.753285163170018,60.91885991952492,72.64474941612099,44.01119734274371,38.25300419168596
351,24.537602719358016,28.162713760464296,51.623341185379594,57.79608420770057,50.48389007108611
352,25.076229372688328,47.07577649251556,44.11023082767147,52.675344184249575,74.38402464693938
353,16.636219263724414,49.21642865660688,47.22689368416223,40.22458809295967,49.17041602760804
354,30.322507811999895,34.90747578951491,43.03975891300379,48.76485554634507,33.92370070241353
355,12.74776372824854,41.992052551470564,42.98873357030202,54.48987217490639,32.92019801054455
356,14.042184417167846,55.1047651968931,59.93239379366803,51.4211836309953,49.42841820420504
357,7.376366526829463,50.10871880789631,53.315712207828476,39.85802343128513,38.51670062348718
358,6.50859581255429,70.02828993242129,65.28204648333691,52.42559020209581,22.127116652535495
359,32.19852398466507,44.69731405987377,65.70623637264553,39.07545530454166,40.3164073105271
360,6.3275841483467445,64.46875940890594,71.49577515131334,46.60219985668226,52.74398554695575
361,17.872636661989922,37.782223625127735,47.7887424516615,52.07201206825714,41.83738972494602
362,40.09431022390408,49.17090547641368,44.3340296763378,44.08747775083551,34.54208856232039
363,12.599713188057377,60.77367693943115,62.21002600204206,54.04855433723235,62.082665268747455
364,23.89097091082317,42.456614616334306,55.048255979671396,61.68143547316921,53.36765002318404
365,14.593314470620832,24.836335573044593,65.79899341553457,35.124182107183636,52.03517710421535
366,1.755168144040791,53.878216104251784,69.95376069720132,48.354543597409766,44.181656368956666
367,7.915981969664042,43.9040400128105,61.759472720515255,49.60976916557056,33.6316569023543
368,3.284276462011105,35.72139688865144,68.45339415073103,44.13319441344135,50.62196777867125
369,16.73995113521236,37.5135931324182,55.588867774966474,59.22982480976034,45.36927557038538
370,11.279065645208775,55.14515404449409,61.52144963209415,43.049248566339784,49.90332915424332
371,10.231210216683152,45.52484486625718,56.67291127984945,39.68100066251634,43.8538092086169
372,15.366116669062517,51.66708333432764,52.97146738373904,53.808859164323756,74.59280617948592
373,24.231684582714195,52.29868636561028,30.114586410733907,61.03423816724699,53.27852300853614
374,12.926786429716246,44.81470194253438,51.143996937252126,59.64951583318762,39.19418513949255
375,3.0658633599889016,28.024843988875837,80.40479462121252,45.5402651340841,57.97009859536009
376,15.59119897791647,60.463511062585745,60.66532561117161,59.11101503266778,41.49458564552227
377,11.944354749681828,33.49093777344508,64.82090847972533,40.681980753025506,46.07512479000626
378,-6.1314488212291485,35.505945107009836,81.1487670664388,57.18621909169934,31.45040762234242
379,19.93515949896092,47.35240661100517,47.31037790950393,51.89276213243663,36.82280847771057
380,11.983322769894817,66.14027622201752,53.96598835677785,54.56983479924098,64.10234396968835
381,7.772400480910994,59.00583295314775,62.67811906847037,46.92097942561774,29.157982065021503
382,28.350611773157897,47.94601559743131,51.81977211757437,32.581095699745134,52.575061022509466
383,46.374213441151234,63.56263012527836,47.954757053045725,57.87847700268671,53.3242131871771
384,29.61353924671419,57.25072339213321,35.77078805490309,47.82683410753707,48.57512539988566
385,21.04739560391531,54.20451579427869,51.91137023499571,48.50761829037885,30.021194266596343
386,21.502273531925745,52.42552029837436,65.50642043559651,61.03281243927434,71.64126385429506
387,33.924575658018625,55.51173270638136,44.24481779581566,40.89942887063059,40.98376404957521
388,21.085484343917884,57.381396148379466,62.061533999464906,62.29056272501463,30.32510044301982
389,15.022445855600955,57.289822187056295,53.47535164814282,53.64028886850139,53.89268035501991
390,19.95464296349162,49.406991353647136,63.22343683771053,53.479541402240635,40.818388167837654
391,21.65845027185062,50.17582836957936,30.84188894510344,63.76416683686715,44.19411202202523
392,14.203357736907062,55.26481234831422,52.11463459042458,32.73998461848089,58.13090665934869
393,10.740997683655268,50.50078797749981,51.07201735426219,40.482650015428355,45.74641640698521
394,12.377449510212077,60.651697808645494,51.029743578444936,42.1798599766832,50.050906496585114
395,44.89392139277656,43.32404314951524,34.11727434917043,56.023962345883135,41.80499215895368
396,8.432285861300095,42.255656410841745,70.40746535090072,57.12327357438873,60.255408850769555
397,13.889015405641999,50.75054505401525,50.86298474674737,45.122877403331394,63.640427953704815
398,58.68242493997642,67.39190860636283,53.35409060293975,51.266192034239516,44.05965760746938
399,34.08026421317855,54.92027670459122,48.930122017133904,63.80357158882591,48.59780064364893
