unit_id,ProductTiter,ViableCellDensity,Temperature,pH,do_FixDissolvedMetal
357,-23.410793001491772,70.01486689933155,60.15752150086638,53.54184486960205,30.0
358,-27.616662212586505,78.98717944346932,31.309716901280158,50.1504202567116,30.0
359,-33.57149833715357,55.609975328459306,58.754212717638566,46.832543577381884,30.0
360,-18.843024397463523,92.31467294563889,62.15542350200106,48.1865669865214,30.0
361,-17.536529159198615,80.2408977112757,60.09848089488808,40.7852900782606,30.0
362,-6.0179056894452145,63.26784814966932,46.190199174486544,56.26409229289785,30.0
363,-8.449163276560771,71.30408060356389,45.10552027983187,49.7305661330752,30.0
364,-37.7239446334722,60.11334561002803,72.05689530084554,37.17275490743058,30.0
365,-24.902009612203113,66.70873676215773,61.73689352357277,52.478642018641644,30.0
366,-15.829768255260028,82.44225624930586,53.69036527606255,65.93961021102798,30.0
367,-10.428248475919744,95.8412720959414,81.0790043286855,30.45108972008175,30.0
368,-32.29219006494141,73.11403321104912,49.56664734336406,58.37572389129318,30.0
369,-23.269066743041677,73.70951665648053,68.65022868942849,72.97778660146075,30.0
370,-31.54297175288128,68.18322289145121,51.37774880090923,54.64015447814228,30.0
371,5.989308647108974,76.20909245927427,63.54268148463716,67.1997021100998,30.0
372,4.34919174373161,95.64379573056563,46.2045883006134,44.70229365649601,30.0
373,8.601340780126307,91.77855535411666,44.94183949715666,68.94035338802622,30.0
374,-21.477190943518547,68.45306944393882,50.25586635263063,51.44234184418412,30.0
375,-29.308956046717444,72.09971710717974,60.715972633996294,51.62253406583152,30.0
376,2.4673601244640437,82.44030802530501,50.97022978232111,49.47742742061807,30.0
377,-28.39934294738107,67.94324438318812,56.531089647616234,35.31773850024935,30.0
378,-38.3176549407249,72.9960654630687,38.39135130359886,46.32612660696868,30.0
379,-34.58128266382975,56.604735845158835,38.83451474377284,47.47875382895342,30.0
380,-28.65845157231005,74.92847005111791,48.177974509588765,39.29884894725076,30.0
381,-22.06945673758654,86.69379078339496,56.73100083234113,43.4759272501337,30.0
382,-16.687885830022733,67.7031816617647,42.68237931283369,37.5903717618744,30.0
383,-24.98101150375162,66.2459110793852,56.13766071065479,44.328803064087516,30.0
384,-10.989020827756672,54.105365071953536,31.691231343830154,78.1860195119352,30.0
385,-0.7426557388680409,82.88481864057815,48.74226200028694,45.69297508950989,30.0
386,-46.19613733857621,59.49516072202243,27.170506111982515,57.43660999989194,30.0
387,-11.826923836708175,64.83565405807316,52.70427761050591,62.958486882810305,30.0
388,-26.32810888449142,70.35615563940159,71.55419821008098,67.86511525280636,30.0
389,-34.97477707719188,61.254763609283934,54.2186437335007,47.22783150399729,30.0
390,-28.441483499861146,72.77707379946699,70.07887761044472,44.470807547440096,30.0
391,-15.518734261420411,87.23682041476596,34.180254466776475,64.94997783637555,30.0
392,-16.009980540115645,76.20353462796737,52.01307457513509,42.38117471134053,30.0
393,-3.5468170322779,94.12187125187825,33.057385253449276,64.65885516301607,30.0
394,-12.444718952516034,84.85421364771015,65.29677184584574,23.090889997097246,30.0
395,13.377641167104274,72.23898778564272,54.431698388487064,54.58919837735923,30.0
396,-34.54993940571618,71.001781942901,42.54233154008638,53.7237396430334,30.0
397,10.203644357125063,77.79052788472707,68.46219343681173,70.97626380133444,30.0
398,-36.04163511353561,51.47446529180872,65.44529144148551,62.256844326264186,30.0
399,-21.819142381206515,65.3859348420521,46.827059326252154,68.31406366538083,30.0
