unit_id,ReadmissionRate,Sodium,Creatinine,LengthOfStay,BloodPressure,do_diuretic_titration
302,49.371013738918705,63.91262145693361,37.443672707650585,49.78222308961668,54.20201780798133,50.0
303,42.41676167689851,64.32234458282639,59.290979011162285,28.18247452266019,43.125125496907366,50.0
304,56.38118900177362,62.47746634631384,52.980383336217336,44.321938971393116,52.23125756714441,50.0
305,47.63604523107273,47.04571800129682,55.73124236744385,42.186412599048715,49.56435146750685,50.0
306,66.85842323637024,33.918150824162396,63.76568655547011,63.503049180890486,19.052010309468844,50.0
307,38.58383948681552,58.06229303415944,70.54448393212515,40.45157194726813,42.080490631287645,50.0
308,35.45231389669212,65.600863416584,60.891579707123704,40.041067054647336,38.67269158719303,50.0
309,35.915456443318035,62.191001848159274,45.35338431367062,41.214185774534755,54.907160490304214,50.0
310,50.48562801575958,45.24772060834348,46.94930181042229,34.285027833328655,51.539530357716686,50.0
311,38.34530931716785,41.447377917218766,47.55377682337309,37.83268380439195,34.66356835632821,50.0
312,29.141646556629098,62.953748391517884,61.45198759507548,21.503166470613756,54.99825086875775,50.0
313,45.78338386051029,60.44883220603463,48.93626468615477,50.53697323990065,70.44616514998893,50.0
314,31.74259716781475,47.773665532489204,60.74190211187807,38.5752736715743,45.46181096260511,50.0
315,59.63718723744368,43.202175655580824,36.9991227362775,34.89718757542861,28.673516636590445,50.0
316,43.85545514420536,60.35028609161464,78.72262452875934,30.267489837343177,25.00989184287137,50.0
317,12.919437777227419,77.87307653598263,43.76541153867524,17.781559638728268,30.30129058390203,50.0
318,32.9329839174852,54.765738790240164,52.8264825594658,43.239764949603384,66.94718268125732,50.0
319,34.76523320797533,33.48684739060393,25.916425266644225,43.44671384193269,56.172820019399815,50.0
320,48.72698781598365,52.616769844093,41.82935458352373,34.726199115226386,77.37390399293447,50.0
321,32.778754070065126,50.30585286181817,49.636548300293846,42.62279123064373,50.409669709734416,50.0
322,63.708552763982155,32.79768176725466,37.01992562764722,38.153413064925985,40.39698168233736,50.0
323,52.51832145631927,43.192715045218385,53.23141896275136,44.463354999329056,42.489400021814845,50.0
324,23.514113259758766,59.72615641764123,41.19819720648269,25.85837065943516,36.18737060545252,50.0
325,50.33129241260709,56.98435330296026,65.13855979365886,39.620319774116545,56.02821652627144,50.0
326,77.93591025693738,31.525474062050982,36.44596420843239,57.4924398182927,45.10814341481263,50.0
327,37.000001103609335,55.516640173410934,44.22376954514863,38.637041289488295,50.7248247568865,50.0
328,37.81728849443305,38.54050160603527,57.68692657320438,41.47554852008941,42.161493089595844,50.0
329,71.63813386194165,29.248015261698306,55.064175164037145,41.4884957789573,51.531456100165116,50.0
330,42.61647704014727,65.79370777548395,40.50890909708083,16.637322010911607,41.88639369577305,50.0
331,25.53574520793465,45.525068258709744,50.583434636902815,12.351660452840946,59.827166176062725,50.0
332,38.99324679113329,56.68895275050589,74.952388739458,43.016326795173796,50.43259745909137,50.0
333,49.846377166637836,53.14299734317703,43.38423739531278,53.286894920217264,51.87971398049622,50.0
334,58.976835908081526,47.316104700894755,65.23794808229745,35.004056008306556,56.43485459948033,50.0
335,49.525653022827434,30.624516186232857,53.903499690494606,19.74162706026894,27.149285558787856,50.0
336,70.56204494802333,56.29585752533177,65.33928432182482,34.19504523115974,70.01471253336418,50.0
337,46.932676566286105,57.6457499036736,22.45727968868566,42.642493702259465,55.75264596118654,50.0
338,22.155753868971203,44.06117936554915,51.83116181943969,26.553474277033896,46.50725960534611,50.0
339,44.7680316518268,34.18904173955596,57.19732662636171,26.208074426767478,44.62988005340291,50.0
340,58.06429530191216,28.69232499314188,38.33419204927295,52.44308865420095,46.96235624196047,50.0
341,62.0603826827035,44.773376448605624,68.54242895598173,48.96311192067747,44.93914411107605,50.0
342,33.88779001120423,50.12307892265309,49.653562350703005,45.28834977646165,55.75487699323743,50.0
343,45.62182309361105,28.79176994516267,60.060318539840516,42.21936013106063,31.946916899166826,50.0
344,53.615605713506845,47.34317420968115,54.831393018481684,44.4888594683963,52.259996371299344,50.0
345,31.40745815727128,47.87574273537075,64.72795647090399,30.927787701512855,49.17515552500951,50.0
346,43.99189909924781,42.45722546454298,64.62675855809951,40.44439933109711,31.3207250481976,50.0
347,76.69103867717021,44.09435009108032,69.78175536912299,38.97652636995797,58.502943059438536,50.0
348,55.338202299457215,45.71043935076345,37.79497112784214,30.49013157204989,41.66471194585867,50.0
349,55.44491027308358,45.77615397373405,60.2600404842795,36.368284679432186,11.428097532621868,50.0
350,52.91383347235839,44.630806381435626,60.24025260927275,27.76193904190393,64.68516709541854,50.0
351,39.57875326029369,55.20114243815022,74.92765790765083,41.8596126861596,35.781518320600526,50.0
352,54.759212769422646,71.96219544475467,53.21274015150745,38.86418794997603,56.58490296663748,50.0
353,57.38221306278464,46.59751903223743,39.90114825599555,39.9569103727737,44.14664354904592,50.0
354,69.50932271894766,43.82525643406289,55.79766666807889,43.908513081261276,68.3418445017008,50.0
355,37.679317335657124,73.78802139109249,44.02469171135359,47.18792078285581,36.59771566406315,50.0
356,42.64831162728812,56.17094264649415,53.08044034655516,57.26471033878052,48.724942915285865,50.0
357,37.42595406739604,60.09218032482232,45.03738876980212,46.35388805572891,45.532774454299386,50.0
358,46.66416677992186,46.59877412925259,70.58954266686587,38.435589948098134,45.684425513535196,50.0
359,38.37626406887195,33.874753570181014,33.663586316723986,49.503742316288886,73.09807016852052,50.0
360,36.62649171475299,60.60686870456464,76.2694547744437,42.439971086035115,47.73309734577261,50.0
361,34.40276012536126,39.18681210172467,41.031809382639686,39.95799591175429,54.86937219158087,50.0
362,84.40630275821098,49.80672410609285,48.8616108075855,39.00196062760718,61.888736642498856,50.0
363,58.5294785067563,65.51911442683185,50.95086857142539,31.122181203257007,32.56681972961461,50.0
364,47.50087426085012,47.83804340950107,49.73139977670525,56.51341944108685,48.97118128908958,50.0
365,55.80324018807691,54.13590254602135,35.85544578999856,41.61243753809243,47.100158061878005,50.0
366,56.52553074717768,64.63423806778508,53.99542156210408,48.32499475207648,51.53029416229404,50.0
367,50.25794897603436,57.912944941875324,52.74672039248631,36.47285540782711,41.87602434708232,50.0
368,38.99888996180151,47.49557447593645,44.14401527947388,46.02997424659006,61.90713726272564,50.0
369,54.804893364361504,55.381569241257935,49.45031197384583,48.72719608872913,83.44805563890114,50.0
370,66.00621047177977,61.590595736690126,54.9277627887859,32.74239611464022,43.83243059499743,50.0
371,42.26652944959683,61.72907087199792,54.038935870547604,37.09558134557188,40.14173640056707,50.0
372,27.13324950700717,35.623163158503424,43.074989349068616,35.52635582304967,45.52493057651409,50.0
373,53.87016469034825,40.20022274785373,53.51200090079961,41.894349544123145,70.30452986737798,50.0
374,37.343085873706116,67.80842979700803,40.40681700239979,44.8192020204683,29.411047333490906,50.0
375,53.58467439500383,44.266064738542845,74.66939328742815,45.893401699816394,34.880909241905094,50.0
376,33.092126976662506,46.80005170396417,64.50731370593728,38.56003667454863,49.68663293230495,50.0
377,45.63282674537348,51.88967815234446,50.23491021274699,60.384331253324056,59.05107112381593,50.0
378,49.9890649174333,51.250839511325054,73.67732336002459,55.27069585527498,49.09476625514174,50.0
379,50.22314805104257,41.07134728407292,38.26532499822606,36.01993542573202,56.1186430597025,50.0
380,82.53674773868636,59.40386865250559,42.90658405629627,25.558135570242797,65.33823958420602,50.0
381,70.63842567115572,42.59271101843776,39.0724517735196,43.60399940135538,23.06017576399315,50.0
382,34.2825168095532,40.41816343733423,50.961265752289826,48.46331163110139,33.753643805721644,50.0
383,36.04922268864466,37.880727487137094,58.99508689211979,51.517784271910116,48.231758651622506,50.0
384,41.460681317384626,50.37471784535141,50.076285126140554,39.05674305179549,74.61805789179606,50.0
385,26.93472238700717,52.73181528641355,43.815011447569525,37.571842749625745,45.60138080186043,50.0
386,47.98763771031542,70.94790568237913,27.069722456094503,42.51596989323933,59.490110776129725,50.0
387,32.48616322026876,59.41760168141573,10.080991245404881,48.35352776675234,46.36883403428421,50.0
388,53.89229626366193,41.77597619411117,52.926034133617826,53.50023896151158,34.73237237616339,50.0
389,52.19729541039368,51.52948855071243,67.4762138171593,30.204964501053535,35.96800061629972,50.0
390,37.59634078343782,36.48714502112938,54.18683399709728,38.12561360330207,50.571409377016586,50.0
391,50.24089281183045,39.21826567181222,48.63913980718709,61.101823929555124,57.350998190389056,50.0
392,54.69787971637092,44.43858833370574,71.15460878634808,48.78012198694995,25.388709003689126,50.0
393,41.97579364184215,64.30992854148505,78.39748271476995,57.55341201606148,36.50425443587458,50.0
394,52.314330854319536,30.130255874036923,65.85677270860542,33.24577065178443,64.28713206313405,50.0
395,46.232941012603455,48.424879988354554,51.8526269781199,43.72243675488143,70.76732261370039,50.0
396,61.85413679398299,55.17596869899711,49.75055649845787,48.036960182792455,36.06142078751631,50.0
397,27.680726518824414,59.670199162537955,41.8851202622235,35.393745704823544,55.93411220367888,50.0
398,31.495138229899098,51.848026218461044,62.497098837398894,38.16503182810606,34.083028608267824,50.0
399,29.987028789409464,43.11960398282967,30.30742033935085,25.520593352580796,47.323017045018275,50.0
