unit_id,ReadmissionRate,MedAdherence,Creatinine,Sodium,LengthOfStay,BloodPressure,do_adherence_program
257,73.17428197473474,72.35086881688719,48.11164977518451,59.60304523849923,25.7415186401418,57.62160706135654,75.0
258,25.075484055305036,76.74284887971143,43.06771912408457,57.573404457681846,29.865492615686243,55.957038475224735,75.0
259,41.89224688967604,83.82036200299397,42.220341045707286,38.612974413269804,29.894933199177714,34.64171449034177,75.0
260,37.1935917319334,75.7707042946545,55.08366222036493,69.47052920473288,50.101213233765954,55.5310260451101,75.0
261,61.42662610097993,78.60862050385732,48.171801474532664,54.699912730686215,29.87119444574441,57.01417032937463,75.0
262,37.94409635954339,79.61172689829405,59.710904280665154,47.400278466312066,48.9421154593138,36.26683593102172,75.0
263,38.80337768300581,69.59157476756381,53.03956071188301,37.13609374279897,46.616068252506814,56.23407667361335,75.0
264,52.69126457077229,79.14592490181795,38.650683914954755,68.06131273124363,55.35255162621203,41.967751199122226,75.0
265,55.96455653982208,77.5656890565856,56.20844175758385,75.43933881198512,52.31079441183185,38.001803292304956,75.0
266,39.24131771080952,77.12786170015202,64.15318702515512,63.56563857047468,49.13823894364497,42.01973416847334,75.0
267,50.3433125842704,76.42892219322975,56.85876271007107,34.61055464935124,45.72520730788435,42.60913875884765,75.0
268,57.69090983924581,76.2371850246105,65.2642165767987,57.977216722886425,36.26617285941035,49.636160200398066,75.0
269,66.36064014294503,73.94445627588259,63.586720021924855,45.08191434818537,49.13865799987427,51.97551996154451,75.0
270,54.988092846658155,67.95936730614851,42.58023422797242,62.499745855702805,40.4157336313625,66.94630051146382,75.0
271,59.222160566530064,75.33776496004862,49.44601803739729,54.17971386637007,52.25288742959357,32.054806467083694,75.0
272,38.27833511611369,77.71397250849793,57.60550560956246,37.48512944522177,47.63185048982172,57.11089965610351,75.0
273,71.78526721694517,76.28721230301012,41.96321256696719,50.78850157013661,51.66700712063501,41.48654111227228,75.0
274,50.332151415104555,78.28231992504891,35.65273150468878,55.768616057975954,23.039023237930774,65.70168136121337,75.0
275,58.095508483881524,74.02148920329735,43.89391654374612,63.95803300410797,41.52519918163449,30.917202793141993,75.0
276,42.2219125214284,74.5933270631538,45.682344355770944,56.64268961051452,53.710671892239645,49.262201212933036,75.0
277,44.598027227594365,71.02030820550583,39.735279879626475,43.754466842736676,48.76422508395221,57.05815868580794,75.0
278,53.77228823974277,69.7657704126684,48.11333750876235,55.32928727201298,33.31053006336479,28.929857348972334,75.0
279,59.830984264253274,77.47803866654817,61.72230501947174,61.4917074523575,46.03289420425406,62.940284098443165,75.0
280,56.006555605416864,75.23020843035133,61.278403141204485,64.57398674701159,56.98365210095954,39.58910389889236,75.0
281,45.81450568642964,74.9936792586564,46.840948480117014,53.922536090152676,64.74860275888476,48.324267015773906,75.0
282,75.5016228165816,76.30086196527887,58.267286744478916,41.22999287100274,52.793989331042894,28.307882948494285,75.0
283,72.31614673202769,76.52480656068235,39.67361261199928,40.09836426385824,37.489384969761026,50.050163878921964,75.0
284,60.042097584643905,75.8421342540422,37.802393643570596,33.70457554374279,48.93291576959608,40.55656479201575,75.0
285,31.04178504822683,74.8007000469755,51.67284450711325,57.193676880504064,34.31934138820472,50.78056372951755,75.0
286,65.13833781245029,76.51784351246495,64.83680967534345,51.31190108225509,33.67120788546211,50.607969753887005,75.0
287,28.586605296269394,77.45688367621891,60.29786959058339,53.71718603914046,33.972188538913876,58.853758127485484,75.0
288,63.03619646508659,75.6410839800025,59.73870784669847,53.53340562956634,38.110493702576406,63.99094205229804,75.0
289,41.773946319600924,74.07666441175037,57.21440629853705,59.66647884927585,41.42790488463014,54.12026724268896,75.0
290,77.45928436744187,76.12611144600811,64.206794680297,41.855003013913844,42.809522228069504,45.289010392008464,75.0
291,36.02531740994438,79.00714277795021,74.01139250162599,47.94437734147625,36.23156249456199,50.779181282869466,75.0
292,43.84290553911474,75.40795788816443,34.56084587078202,42.72943068956893,53.579621209074304,69.88548235104263,75.0
293,37.65793205077293,80.15900950918451,37.44899818929749,68.76977264676482,38.243598629908185,56.64685866002299,75.0
294,52.86424154355697,75.40047872645883,12.239596644307305,39.71632243230272,32.925684931780076,30.31624279702223,75.0
295,31.065070303780296,76.37603559167562,26.55503650897523,46.24869740830451,36.53291117759588,43.982970980175274,75.0
296,38.07277263683679,77.11022160611027,64.47816158322689,41.349765280240916,32.63494797718192,52.27016010705881,75.0
297,62.902802825974646,76.11133538602296,62.34498522751491,61.38311571008378,46.34784808782671,41.86517981090432,75.0
298,48.81858050216998,73.39283448538413,53.70071237782516,66.78717075962486,31.146962500383797,32.470950520442194,75.0
299,73.96004486966783,74.24544556885206,48.7804126861255,43.52955832121676,57.176943458310774,29.838791980991793,75.0
300,42.01177155564692,68.46930651323527,40.01062351601688,73.69737632855234,42.82176419499975,46.957382398687486,75.0
301,33.243334269052504,71.51185337289867,64.89563881525733,63.057680437495506,44.6693072717213,43.94473588685,75.0
302,33.85448508894625,74.23022254983108,66.54868789686037,52.84180393930296,22.067266787259488,54.56219086261883,75.0
303,86.77722074361652,71.60790621652143,56.06808195910649,58.564006722057584,33.69853077950103,52.560541268751145,75.0
304,21.309894600797346,72.61649001553042,46.82515223178001,37.56609490787594,28.46117877568856,56.97425521446575,75.0
305,48.48525933930527,75.68457263117374,46.18131026718782,52.59690990993549,43.697538231119,26.725253063456773,75.0
306,78.36895327751007,73.69515383206705,36.786218912206664,38.173894848734484,46.19608076986343,69.47496790303231,75.0
307,61.933269298011325,77.25451707780873,37.92590505289773,46.10314154948637,33.71446177379727,38.19016682690754,75.0
308,25.94396763427019,78.12123629614854,52.77273986509054,63.923002821644914,31.621784267578402,48.1505724246585,75.0
309,40.81222998361262,75.98510423693071,50.98701164795681,29.978201037864622,40.73825923380989,51.48971848283864,75.0
310,41.27157513470056,73.479850756,43.0989422129831,61.87118308392277,46.19470422443926,61.02644867367137,75.0
311,15.27183561599319,70.85079027796684,71.08502176535525,55.66218390164277,8.257712852416098,59.534280022412005,75.0
312,69.17678342487567,72.1454417171118,58.024477429292894,78.03804585165085,35.520549492589296,44.877511227993814,75.0
313,40.41144817634482,74.23603460205261,35.396079582458874,70.533041970735,44.44410363972434,65.80751322435471,75.0
314,28.29397372456401,76.5341320819537,57.079244315439375,68.1207758153762,29.498323424025344,41.27909616476007,75.0
315,39.380812808625315,73.97566843566747,37.18753128814265,35.21491489327781,53.445203159515216,44.602851486556744,75.0
316,50.275573025821686,70.31893750180616,35.3794457194329,36.122929568201805,40.272496762697,50.19571921546143,75.0
317,39.77353312587614,78.51523865184758,47.02025122292173,41.797373849727435,27.32285484834098,63.88040141702653,75.0
318,55.8925425592508,73.78186873686361,48.347598250555464,51.67141334170661,40.46880860408172,34.91477200381502,75.0
319,66.81095390177434,68.89379305633487,26.197032285176217,39.88113811849067,58.0462521540419,65.56840404364273,75.0
320,79.7385746251631,75.61563215539645,47.592153695883646,46.457589548819705,49.646641206744974,44.20256492903889,75.0
321,37.721594858104034,78.64501429082435,33.14664509189945,58.637318671376356,42.512922543109376,35.88030358650614,75.0
322,50.4060944541927,69.54142572105688,56.00526706014664,33.90045203243818,33.68670153957941,30.512773907486626,75.0
323,38.893366345237304,72.18367698731944,77.30645533744034,64.20962124578169,28.66048949560783,25.67717888973742,75.0
324,82.97246271603355,74.56423468271375,56.93109483315503,58.38082981330901,40.21089023540962,33.83918742589961,75.0
325,30.808718764946597,77.31379645135357,78.45544861952939,63.59338364852739,32.49389352699037,61.03081064490566,75.0
326,34.5472297749643,74.72798648358746,53.219208024646036,26.768618764996823,33.8398225260757,54.00039492793438,75.0
327,33.87482313122873,77.43421655743217,54.83690115324879,65.5323685427282,35.82772424782371,63.10451094825276,75.0
328,39.70081896301193,68.90307391528137,21.590725610462684,63.47895480227689,37.2135156974176,48.54217595801417,75.0
329,50.50348145605579,80.51730687126256,70.52456248550239,34.98388999725966,42.268678802347345,63.74025665258391,75.0
330,38.961950580592806,75.58725426545928,77.16466365003892,58.93819887290135,41.91367897132538,38.094580707046916,75.0
331,49.86472599019569,77.47532956126676,72.47885012671492,36.1731685080215,40.71154333091124,50.60753608529224,75.0
332,56.347623837033694,72.63636661487243,37.12079801675303,38.990481356852925,58.854034590190594,39.59984649834902,75.0
333,37.30473450745995,73.10325522104405,68.66375149229928,59.33342420238823,47.723130858677315,44.6119105360419,75.0
334,45.01092235344692,76.64087850480041,44.37704175172213,43.22382342132415,46.72109348176256,48.34521018566687,75.0
335,44.11374173971453,77.51930425534432,56.13848607346758,62.483899674541924,36.48303294291348,24.170651070338554,75.0
336,65.41719353665633,73.36340334291344,70.46642048471787,60.00731887755654,27.89613035182726,55.73240436398532,75.0
337,51.39867234137819,74.51876754861709,64.68062916631257,59.09395598863864,57.419303659850186,49.156955074223724,75.0
338,61.035830058318886,76.27530633742519,56.61844749956007,35.432417390877404,60.02596009631361,68.80605231505382,75.0
339,42.528580158964076,74.70254242093048,56.945474990613604,46.94720328125096,48.749183249198474,56.534204591800645,75.0
340,37.19081556074748,71.53595938084968,31.19481949959108,44.2054545032623,25.3081716456254,34.43677394137542,75.0
341,33.60076440956573,71.66594791037626,58.716602615215656,37.60750079742255,29.8727756322546,33.00849820977027,75.0
342,51.81977390285408,79.65462233877037,60.53364320086236,61.46323894303807,56.76031723796454,29.26013384690547,75.0
343,61.15841778244322,70.58701505535666,42.37968541391384,46.583315454901665,41.40907056052757,66.64559761450242,75.0
344,44.625300603154294,75.94265056786068,31.08986214329463,58.47247465297429,49.724319306977364,37.68985531496862,75.0
345,45.630100331761014,74.50375686824125,60.63230810847033,52.55424360944814,34.36574584719455,32.504803523151864,75.0
346,53.894429086485395,68.08084253276756,68.38621633815228,40.938782226289625,35.88388231494005,34.59760079970231,75.0
347,40.92393540723202,83.55043752133673,45.06895373446589,24.163220201361035,53.33855669230888,73.69405344330038,75.0
348,36.32283336661651,71.53752010579696,60.61234510447711,65.72735232364107,44.62515966237113,43.91693841539006,75.0
349,39.45061690699747,72.54882304788146,29.66954595127862,39.00982702973841,40.75794230305984,33.6604936719322,75.0
350,42.64560049242889,82.19450047497786,52.03967851455104,50.20641411792996,43.51529395644576,52.61202362161826,75.0
351,57.383669495111036,72.57315956826689,59.996112470656136,73.41624053525229,51.833921052927366,57.18910622626436,75.0
352,28.192205992095452,74.40666276849096,44.691125156116215,52.52839345365984,22.129591387488723,50.48001775169134,75.0
353,26.124373625566015,76.03556724293745,58.603029383605886,61.20268987538465,22.375602720091955,56.22267281864188,75.0
354,42.130005534386754,75.73560324744037,47.93721872756864,55.586416059362,45.305408023615975,57.42887615899315,75.0
355,46.41641199890662,78.52195769221998,42.872848161061924,39.54261968335147,30.17398558521689,47.07493837015059,75.0
356,61.959299720795464,78.72752698196183,48.306559633338104,59.35674870056278,32.68152540133111,33.95701732617212,75.0
357,54.196332534676856,74.84581034627679,44.463350279307626,53.11704113968167,29.947619551147152,48.112928212907725,75.0
358,66.62436757461343,81.51750943962793,46.2919555583971,49.04351745558465,61.074536338527246,76.01450456140091,75.0
359,30.088599998289,78.91055533442234,72.83823957054075,74.45487120968713,33.28129896042481,52.818389483626035,75.0
360,20.06915312724549,74.94283023794901,44.610138547868516,42.49841025734798,25.96677549939797,39.36451146068288,75.0
361,30.110042670478176,76.32697489793006,64.53074647870396,57.273468792865756,40.27639369966217,47.94817115696555,75.0
362,47.50668901434004,75.17714375048209,48.84599335873588,41.680599179604656,37.61698180216459,30.05353133203177,75.0
363,70.6134730572909,73.55441469252477,13.53454483047095,56.868349434488664,38.54594166022482,48.34949899731381,75.0
364,69.58398167654613,74.1703683478372,62.022638119603165,54.9217761315266,51.91529011701103,22.608835234737946,75.0
365,54.85347493358009,72.00233599164814,42.12742256011281,64.22660145416066,58.45104740876187,42.607667538210436,75.0
366,45.716990184411955,78.76238738444432,43.58456801901836,49.61606264537321,33.31046457478864,29.955440824452047,75.0
367,53.304157828060994,74.86320048131381,28.85483688820713,65.61667306290381,53.64179598156279,45.0166006012621,75.0
368,55.99246169820601,77.48383506906268,46.436217243792626,64.38353785216782,35.16003006960305,43.30698036411668,75.0
369,47.602391090527874,73.23718584654492,61.17857318809368,47.377567784356515,35.08719802216321,53.327832059678016,75.0
370,56.343365719334074,74.44946998391359,48.65259695875532,56.96271917860392,33.6853342368397,36.70549547388041,75.0
371,87.37440362702878,78.39674806314638,41.789459786856824,54.714968295633426,28.53825847232621,47.89722930261691,75.0
372,33.7650454045375,75.34480350867395,26.086548449753007,27.702639190591366,41.10395009989221,62.218384506910844,75.0
373,33.39607208062664,68.24180622551054,63.11401128857429,42.25865850102202,46.500239976791384,76.4595725306614,75.0
374,49.510799924502926,73.01418285368715,41.263661622712995,31.669284859806993,43.659450799827724,23.6083636757927,75.0
375,54.35014481222427,72.35271970640629,52.57620832599214,49.0843751595043,23.83608753963981,72.95378015918438,75.0
376,50.48852854933682,76.89876587261017,47.33975759037783,42.84308305755978,54.33259443458036,68.50402915898935,75.0
377,34.520939591785584,76.85545402789207,67.70799588917076,50.877471688344684,40.40139967238065,47.03585933773903,75.0
378,50.670153603053485,75.97891513128351,63.31164237177294,29.96328497611906,42.069347635592905,45.34496402903641,75.0
379,34.341497534781986,75.76664151437967,44.418274597962125,58.80917024580618,37.226996991069186,50.93186621032942,75.0
380,31.400208500456856,73.94774195772595,55.31281564398524,56.92234267583555,34.75290599116353,42.76303649341334,75.0
381,36.41470814004858,74.60208727405542,51.88894292456779,20.734127166735817,35.16458292134609,57.708726839176926,75.0
382,62.54607858127754,75.23276483892224,30.873086899722672,45.12685979746001,46.008475570213676,59.25635600785837,75.0
383,49.571564499346344,75.71711120641324,59.201092147129444,62.51333172709461,36.119879447374515,35.807610608516406,75.0
384,82.15414892736962,72.82993042267772,50.88990288641948,43.09232001439533,45.17033454640323,40.285704891292056,75.0
385,71.4135069204551,75.46077594443341,38.98942318113743,59.29771853668558,57.43244835039342,37.35641749950076,75.0
386,28.616410556450564,79.51536911936371,68.38869331705692,66.78648947952681,44.8573188941902,52.855730037973046,75.0
387,49.85554366964071,76.29403853124671,45.02319942449174,56.49156042492729,49.05909673100114,56.0911825732318,75.0
388,65.55625284411512,78.27818553175204,68.53324037838105,58.49797418084102,42.7619773476466,30.677285599662962,75.0
389,58.04355940045954,75.31280937569126,25.58143078602911,46.91677912791919,31.897039574496638,64.25730067927508,75.0
390,37.8429905496485,72.04710416688874,30.42316899689087,63.02370515683197,35.1621886741643,55.029730996979445,75.0
391,66.09600502352208,74.94786852267785,56.57031265096611,45.70364959325866,54.528165551534244,41.81762982189904,75.0
392,63.748659401222355,72.84685692330113,79.66982377186311,60.5347510992284,41.24966590620686,46.37279354558176,75.0
393,61.640499207913955,74.13196432946366,46.79599671233584,46.63690387802805,39.22145198170078,35.86508048496822,75.0
394,57.15843964090185,75.47324341729042,64.22489870346593,46.95670988749887,24.594621539297883,61.00475132459627,75.0
395,70.26737908556751,75.59384019936405,61.27957302794169,62.15858185843902,41.920067153035035,79.16061439287702,75.0
396,64.27129389314844,74.99111028089428,45.965288021847726,47.05000722267546,27.03236704766629,30.628376089740062,75.0
397,38.10723081202297,79.09286031406474,54.932953177375055,49.689357665738754,35.64315384149046,44.066295863060844,75.0
398,45.58466663489026,76.59996694502405,72.60833365165172,33.383787798061746,19.272679459035814,55.14058280604247,75.0
399,43.216120259929106,80.9061921452514,40.59280905595818,42.56050493149513,42.060609825259284,34.849644687070366,75.0
