unit_id,HarvestBiomass,TankTurbidity,FlowThroughRate,NitriteLevel,do_set_FlowThroughRate
366,26.022919588190014,82.44225624930586,74.25226067259588,56.020280013023644,75.0
367,26.81146510399436,95.8412720959414,73.97634764806503,78.29411750350823,75.0
368,22.227701180121187,73.11403321104912,75.89527359669452,48.34801536573455,75.0
369,30.9214149317083,73.70951665648053,72.35581088377702,74.28314980653671,75.0
370,23.297881801451588,68.18322289145121,75.88557962222781,53.10553616479903,75.0
371,24.10750703919863,76.20909245927427,76.78842568205683,63.252921928081506,75.0
372,31.676748323705702,95.64379573056563,78.63727305445403,43.527324725754,75.0
373,31.67668847283358,91.77855535411666,69.80213832429096,44.77360576182306,75.0
374,21.929770243598252,68.45306944393882,76.7350391288676,46.176034629152944,75.0
375,27.6822274162182,72.09971710717974,76.94206623429547,57.923918210364256,75.0
376,33.266377003124084,82.44030802530501,80.49190047069462,44.29648745252165,75.0
377,25.81416472477954,67.94324438318812,73.04411235122967,57.60144703677328,75.0
378,23.691915834849617,72.9960654630687,77.74524471681548,36.63713528958671,75.0
379,18.699698089367708,56.604735845158835,73.39655123107728,45.45482317482768,75.0
380,25.985927924494952,74.92847005111791,75.6947815354356,47.105986032399905,75.0
381,28.35606944788255,86.69379078339496,71.80292183485446,60.85931996094053,75.0
382,27.017318949073978,67.7031816617647,71.99226290446882,42.78786334540286,75.0
383,21.230510628408627,66.2459110793852,78.02178947175585,53.699152316422854,75.0
384,23.052253024299784,54.105365071953536,68.35216089811637,38.86054206543556,75.0
385,27.276226440301418,82.88481864057815,79.26203825203412,42.6069405655684,75.0
386,21.179708531084497,59.49516072202243,72.98242395883108,36.14052759612309,75.0
387,17.420105727280117,64.83565405807316,77.32518310070816,55.699694556515816,75.0
388,29.52601133692473,70.35615563940159,80.98196011705295,68.423422818836,75.0
389,15.220521262440341,61.254763609283934,76.75412761517799,49.68703631149577,75.0
390,25.50710982649589,72.77707379946699,79.28751771363642,64.36686542284005,75.0
391,28.84415331912451,87.23682041476596,67.8212910083282,39.46987514363477,75.0
392,26.64339581391531,76.20353462796737,77.00718972396966,45.19510921396969,75.0
393,26.223245703398252,94.12187125187825,73.93078708557748,37.257185623121515,75.0
394,23.434148745449345,84.85421364771015,79.70025609690703,59.53418573988128,75.0
395,30.861851356317672,72.23898778564272,75.24334497019967,57.71329876657119,75.0
396,26.807084509288327,71.001781942901,75.81100573178242,38.83776258682512,75.0
397,26.629838192367384,77.79052788472707,74.26419228145387,71.34906155663046,75.0
398,25.619049301900922,51.47446529180872,73.39606830534213,60.43064484451166,75.0
399,25.91206576779826,65.3859348420521,81.46835749189341,40.65739917404994,75.0
