unit_id,HarvestBiomass,TankTurbidity,NitriteLevel,WaterTempAqua,FlowThroughRate
331,23.873444662761784,70.4085537687396,51.76774853806857,45.56916734267142,45.41445040798285
332,25.449296082532896,57.260289513610054,64.22784968915953,28.27823478344422,49.94565665841994
333,30.653762391504404,68.3327780441113,68.89889749899353,64.20413760992341,68.87623879909755
334,20.850488424694838,59.21901533280292,55.980034604711655,39.0357095623728,59.96338829916037
335,30.116646036177862,82.65628643095235,45.89119726496903,57.15872824306004,26.892486197478597
336,27.82883380267844,71.17819706745456,40.447274084343775,55.89635404876382,27.912069481018392
337,24.84755864981946,74.40062160058977,58.332037297139316,23.411465495300273,42.509320589988995
338,20.618671458843615,77.64332874438301,30.230011301222202,62.64582289665801,75.58790992825922
339,26.478307164883894,70.0102135211737,43.61091964564456,58.56965316531187,43.689943082150364
340,29.389053681006164,76.82715603494732,42.094782808680165,66.65230692327636,60.57487540906724
341,28.858479435179653,79.43300538466765,47.967813504051264,44.432950408171145,63.31917753534399
342,21.46795002936033,78.55515613081437,54.83384996619859,56.44733813976043,40.94647925427948
343,27.424779884259248,71.23769726342225,31.08671849614265,44.88791596985858,57.07654383578319
344,20.616124171072336,68.98526974870313,50.45793731796156,48.47703422442563,78.84365971517269
345,22.956570185845813,70.72129950591568,49.66246398434225,42.31288810568245,52.10963828764743
346,23.158647916882018,78.513186396746,39.58768916701523,79.73461757645148,36.599620500566296
347,27.059662903281833,71.66764733739278,33.860537708044546,58.19471153955049,91.50812988704564
348,25.990968932425886,94.39435279509635,33.746778715108114,64.99162935779947,59.70322291630239
349,32.46360228268662,84.52798371985874,47.96369693349963,38.183491681400426,48.42646779700984
350,22.25397136882666,67.82632417735161,69.67207661315187,56.31647438433863,60.635300008752495
351,23.799816872776347,79.46190677778125,52.68459755176509,57.79250961222409,23.918435831680362
352,26.369568345662927,82.66724222101224,33.00963881601314,51.68604908789723,80.64187548735521
353,26.07731983669367,72.24020189791203,44.56860099419028,50.695928214772216,59.76558400023852
354,25.75996004077414,71.5423160832823,55.45324317267583,69.36653281888475,53.96894801732232
355,28.553495070382475,56.275648009231865,53.67399741781691,44.84969294592388,46.087921495119225
356,23.78941637384509,68.8710169586506,41.97396746445817,55.38999630016219,61.360670990895024
357,21.991801760819357,81.06577848812049,51.46326713529548,52.28130196204119,68.16083774570325
358,30.537993038195065,80.88005477902759,58.10673589551053,45.367659076275764,53.73289770685149
359,26.04047903168397,86.30593983381242,49.28597315136219,15.793130416066262,46.23370097756832
360,24.902214931195058,91.25219438242979,57.549757129093074,26.6199551356483,61.985110486253994
361,27.0346708406161,80.80207795796224,51.51790939157315,61.89750172105807,64.8944226347468
362,30.638760593004378,83.70800019344027,45.87743459902013,74.07280276755897,41.74728031713171
363,26.323071659524746,85.18146551981634,25.75448692426666,54.9999230140415,53.21052195074055
364,33.38021847347029,89.93139059870964,39.44021649464397,52.0986731724672,54.8473239476147
365,31.51789139114468,61.1812210675599,21.65232310161985,42.879887622162144,35.181105075106785
366,24.07917090377011,64.99440798277841,39.69005425500194,53.238555650449634,35.302874356874696
367,29.372900830286028,91.3957563239376,48.937121986093864,58.01231365270971,62.77413891148839
368,26.963925649361798,88.16236214338228,40.920832304933924,39.977820055522514,48.08968289894772
369,30.279739075060693,96.16257660369888,64.61607865136534,63.387294261299864,60.228799335243025
370,25.7116076411797,93.62987259353079,28.480295665966032,56.313320079300325,44.303394366339724
371,22.63862731404326,58.4900592504109,41.85689032724919,56.051456525486984,38.095739750103384
372,24.058732327998577,77.41973395022862,56.67000630333301,38.821290129952004,45.722540351585415
373,19.56126415051583,69.57724379037286,36.249970773611274,55.96146680924269,70.72665565786085
374,31.650412891926237,71.01055592243472,33.14114310408087,53.73918212535685,70.6677428460989
375,26.944440372304552,83.60496800976877,32.043531066095326,39.036832284756514,52.38125214703359
376,30.830456686129672,82.92437116194249,25.29029103818325,31.28462734223435,38.91632577502979
377,30.550734890772127,107.59199186965483,42.89799669903985,61.488386145580336,37.88075228690993
378,26.047142378073843,67.6940556462442,57.826441787679656,61.68113548256768,51.06739809101832
379,23.452322579371547,89.89484132471594,73.28379717764508,49.514717410676774,49.08905795381623
380,30.45183433373451,90.64349898684462,38.989119125267294,47.43598203114831,43.24726377674631
381,24.494918122863396,74.81857871947227,49.82084690345027,49.78912134561805,36.894075226202986
382,26.46049405675183,78.08800522536751,49.203272862860835,64.48494457331101,56.85343343612601
383,23.964495695450495,80.63483091900642,63.45642916878497,54.007494909487036,35.590030993614754
384,29.737417543412477,59.65354624162916,34.46133830543181,49.00986141641801,69.10722037510682
385,26.049622308261412,77.2338520712171,41.68983897825669,50.114892747470435,48.23805830724447
386,26.340786753025164,75.43832648517899,28.11731228677766,63.052634204927706,69.01605327483668
387,20.913684786509613,53.59632033738673,63.33255444735792,57.011111928055946,38.95216808133787
388,22.565081969805956,64.25522633550578,54.772963994599564,60.31329441448697,69.50220016008029
389,26.13032094592204,81.82073744034841,50.3506762235598,54.33496108544375,32.49457411420622
390,24.666545656018194,67.2264012806048,63.171160212482874,52.8026496334901,50.003553532419645
391,22.982293112805483,90.25264564223308,51.663495884056225,37.93054700817454,60.41002296903616
392,28.77115633142221,65.89896706318166,71.07952757883659,33.95476378103539,48.80143547908923
393,27.29472625187279,86.58218051924172,62.65402125718393,22.407560614818586,46.590965871547255
394,26.305902673544573,71.54781825886897,47.79950465815236,59.20212116606912,57.675393345949566
395,23.974343501750653,74.97587417548553,42.97254335787332,42.03868315857617,37.188813682074176
396,23.568427817583807,83.42659216648883,48.32980719557365,37.55422843116003,58.45634305464447
397,24.34493648105892,93.72396621415226,64.09375891766021,38.29529483783091,37.72921907991464
398,28.91544176672335,107.2391648070543,32.579595777144476,33.74322895271378,47.08390123818728
399,27.4392341932477,84.32596028401937,50.912915150761975,68.33317033812901,75.3438891758977
