unit_id,WaterClarityScore,LineFlushRate,PressureReading,WaterTemp,do_LineFlushRate
365,0.7176890528779221,12.337911648946802,59.097332119752096,35.41916350906057,15.0
366,33.58425185090098,15.865671078628937,76.8302741682202,57.40823837292675,15.0
367,20.948588711070048,10.799315775801118,77.42568848620483,56.54834323374502,15.0
368,18.64787828067541,12.931835189575452,105.43289198813443,67.14481276373868,15.0
369,29.416756217350958,13.895120954332272,87.21926035890876,32.17262578598386,15.0
370,10.028406422048219,16.105328050876615,76.96283565897494,47.13789642055287,15.0
371,-4.077937315074685,9.21243403218314,61.95761007880524,40.54323322829403,15.0
372,20.684142616693368,16.85588129184775,84.7354847658877,70.07147799639047,15.0
373,-5.001865978124553,17.451970396352223,51.35515994234401,41.78494282288063,15.0
374,24.61561158572736,13.68700933645628,82.53491742694247,76.14816806480749,15.0
375,28.05287632708524,20.915011794221673,77.52078157760666,45.57271850866166,15.0
376,8.6511254458683,16.876747712993055,66.38318884779366,56.964435036596875,15.0
377,19.954662109265904,15.384882399437323,82.11217822088685,52.42673536269742,15.0
378,23.412799028111763,15.606604777147087,68.39894213689756,54.28408662560966,15.0
379,21.727580358303282,16.412794610058796,64.13608976090569,26.98203853802977,15.0
380,41.43918393266241,12.110788962957443,93.45717270354835,73.61148317168745,15.0
381,9.505591814262104,14.790725215914147,86.71774553626469,51.256155415450195,15.0
382,37.14160416006275,13.023335527415554,87.5296477484247,53.114702255147435,15.0
383,26.320586414905172,13.31296265283207,82.24462136341928,57.413286217405336,15.0
384,30.413523062117562,16.10404934374919,85.12206348287486,72.68270809327073,15.0
385,41.02722015184763,15.26678552907514,88.42008558114581,47.88058880588548,15.0
386,16.18366127130225,13.61663103451734,91.05366576189128,66.31219933100618,15.0
387,14.427873396214578,16.960972786885357,59.46738616876799,21.194909879588266,15.0
388,32.533422388354495,16.641739578267067,81.21432150217294,66.63311995981908,15.0
389,22.960838393856612,16.34605709642212,80.25435616780585,49.249934382571865,15.0
390,6.194872238421694,17.151743885556577,46.32194950618459,56.241718318843574,15.0
391,5.106999477654995,10.876561304688156,76.06989609256652,59.87128859225654,15.0
392,28.227073614531783,10.249783264743286,70.95200747955555,37.862737664254645,15.0
393,19.208600653600456,16.084934979393154,81.81672910973056,41.777384848364186,15.0
394,14.813868396666999,16.522454407301908,79.81163950504036,53.13056454035321,15.0
395,2.252409999623194,11.210872857451891,63.890150517092195,46.041711871141494,15.0
396,32.2128374933378,17.76041850515717,86.30926771580431,39.630056244071696,15.0
397,13.828227463132919,15.45682555244943,76.04632235467162,44.60065321449925,15.0
398,5.11313645990135,21.85839008636736,67.16805518673615,74.82453636858378,15.0
399,5.499287690255644,18.94806471175065,59.81737640986066,56.33267424391268,15.0
