unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,RecycleGasPurity,do_set_FeedMoisture
356,2.42773612909675,47.07959718409856,39.79368603060921,49.246100652894135,75.0
357,-17.111234178293994,57.99039087938654,44.576943478440555,43.680406930445876,75.0
358,-14.636025815244698,50.14664388735525,36.84518606813263,68.54709727183912,75.0
359,5.33755580660868,45.01305237957992,54.170454115718435,35.88201240260466,75.0
360,-9.089876083579213,45.241055697449355,31.38114201076573,74.82832413637175,75.0
361,-12.968420249920936,42.680747388958046,53.55211051329675,43.37671184896805,75.0
362,20.473553543429706,-15.762493165765775,35.90690845787619,49.86247976229109,75.0
363,-15.884244512002823,32.711267712065364,50.37367303280777,48.071860656593145,75.0
364,-1.4040732737851542,0.19535122908722258,52.22878871030662,57.24932597243324,75.0
365,-12.310126050519,50.14889422384838,48.10613002606093,44.340822575820496,75.0
366,-5.365141369597526,56.16755910373277,55.58899474637343,61.63881320682754,75.0
367,-6.685575817899968,51.34680950779701,54.94142246453053,52.683968528216695,75.0
368,-7.156629724903806,40.46279729412456,71.99325639932312,44.27714655251559,75.0
369,-12.475849574288787,32.01569039498587,51.354114602855546,55.025385303926214,75.0
370,5.829114712445829,20.898365193524665,70.34376933906262,54.96583277345897,75.0
371,-8.635087897754712,22.804426993364203,46.36628595749718,55.35467836324185,75.0
372,-8.002451811362038,50.79183891661826,51.869133728403085,45.95342290567341,75.0
373,3.8399134146641547,37.018984451970795,54.04006671267136,52.65246580962762,75.0
374,-10.744749514367582,74.79584669395575,39.91634733521304,48.89628207422768,75.0
375,-1.8444157689418512,33.62433017849919,53.40450578723028,70.83563877359953,75.0
376,-13.414978207878278,59.364494929340545,51.173210322308734,62.202193945907084,75.0
377,-4.056181159817205,38.43524053799645,41.766644847002915,49.71651283296074,75.0
378,-9.2385683330876,31.768310654114668,60.867611783797486,64.22596669203888,75.0
379,-8.212177464966736,62.62396827615355,42.8693016703132,38.46757939798912,75.0
380,19.46201257789751,10.253843097635837,54.420172311111614,39.993820153356076,75.0
381,16.83587120035232,25.248691580512002,45.609782191835805,42.78093310073115,75.0
382,-12.508753148530772,37.63346670169611,63.34148132219777,47.64487598884837,75.0
383,-6.115948760259512,39.14554199589818,62.34061762347328,59.85673595958424,75.0
384,-13.964985025922264,42.57263152886813,68.67945425435488,47.323134765357715,75.0
385,-21.301484594135726,30.94132221890106,56.092692588183205,47.874410584758046,75.0
386,-9.981894392921912,36.610060576672595,50.20243807012511,34.39200114490932,75.0
387,-10.769218546652365,61.89948801261065,41.605763878194146,17.80898892360542,75.0
388,2.1799552913145437,71.26129424196,36.95811799752404,50.456913612524694,75.0
389,0.527920028343992,10.3563796556457,57.88137379527728,64.99248522749917,75.0
390,-12.065866205107096,43.44727985463976,38.71308050239855,52.9464716720347,75.0
391,1.02324263950677,59.04695473785988,43.18215009439062,54.64498989877611,75.0
392,3.181814130738381,47.85293485908249,47.453561881515824,68.49389078566757,75.0
393,-6.530417409285357,48.56667795764886,52.202969875316356,76.3618504302794,75.0
394,-16.20718784872023,25.361575389059357,56.70901598179692,59.335924719699676,75.0
395,-5.099027751108679,42.58363920967422,36.511725690421386,56.59003961919054,75.0
396,-12.98562259729638,53.96949156160079,51.30775177049905,49.12249171492753,75.0
397,-16.468836854041367,59.861404318300025,50.56525856301919,46.353538488291804,75.0
398,-17.141691485715114,43.609107364955356,43.18507406907928,61.975788482734345,75.0
399,-18.15564684040145,28.86971946968711,43.02465541878301,31.223263857286426,75.0
