unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,RecycleGasPurity,do_RegenerationCycle,do_set_FeedMoisture
327,19.718390253726596,29.96478596592765,59.98462805820916,46.760888254844005,68.0,75.0
328,16.967151094290934,16.730896208295196,62.72953481429473,52.43990116256207,68.0,75.0
329,19.77017413620312,6.815121173731278,65.67295580271073,52.87178825825461,68.0,75.0
330,23.314449272317596,7.7651406106694765,49.80669471839534,46.36088093792194,68.0,75.0
331,11.776380535291644,1.3403438722148726,54.70342541152422,63.70903336018016,68.0,75.0
332,19.384325609508107,13.088759557805464,56.829732355211505,37.93602432867836,68.0,75.0
333,12.035677923020533,9.583384820657864,72.96434257702148,70.38298988417226,68.0,75.0
334,26.07488682871722,11.427395483073573,68.98983528690309,60.36822296255105,68.0,75.0
335,23.793729504617833,1.030151779857241,22.72299328499272,64.33015031844701,68.0,75.0
336,36.274433266254015,8.676077024566007,34.486189609053696,67.35662417044884,68.0,75.0
337,24.543310015863483,-10.40222078009883,35.92590647607135,54.80951830791994,68.0,75.0
338,19.349995453007445,15.68856339677173,61.06914075835725,65.66997366025768,68.0,75.0
339,9.845824507003611,-1.1062587924775578,23.12462725738829,53.88207334100282,68.0,75.0
340,23.6571848713398,20.50981278601641,53.06993434661575,28.16610077987032,68.0,75.0
341,21.455587238218545,36.44315097049119,40.70302883765773,56.483155989704564,68.0,75.0
342,22.948237767946765,17.387716039812688,66.65371978048005,40.69008174245635,68.0,75.0
343,23.49767783239674,5.273749911849485,66.10573736706935,40.30728854102158,68.0,75.0
344,6.506742128642418,-7.061282462418504,70.14764200153571,25.39899929066638,68.0,75.0
345,17.99754227757864,13.464883720960241,22.15088766612768,39.760233407715546,68.0,75.0
346,26.804969145893253,13.37279386941853,60.95614344354575,67.4624123217524,68.0,75.0
347,23.82278438704798,2.4400742025254063,49.230984586471884,58.836121371785026,68.0,75.0
348,34.252824663209104,-4.215971863687612,54.51654400850738,37.016881375154604,68.0,75.0
349,15.355963998937035,13.508547277697293,48.739383259809465,46.11876296207977,68.0,75.0
350,24.80610992141766,32.831228747867854,51.61694508364664,62.03900110665161,68.0,75.0
351,31.862719425383695,-7.413109317154252,49.129370771477895,50.85513554311835,68.0,75.0
352,24.697206998015314,17.780222992534288,62.55959452126916,55.462301660786125,68.0,75.0
353,30.1426964024178,3.33083470544406,58.35200105948701,60.11598930027826,68.0,75.0
354,23.85999738858866,15.14957867322439,23.642610562460987,47.21417207603585,68.0,75.0
355,28.844366423985733,11.899362655648817,33.21331343329537,50.15994719509329,68.0,75.0
356,24.878351074495832,12.706021621430535,42.375000651427804,62.37002145347722,68.0,75.0
357,21.05336429751199,15.542021753738776,39.685468004039386,50.42387986603229,68.0,75.0
358,23.292925514456968,16.94870033950018,40.03858067977485,54.61796155628274,68.0,75.0
359,24.605186167490746,-3.0483486449539985,53.69924404469095,54.253445703530616,68.0,75.0
360,24.95457365562344,10.272948083171256,51.43591994315002,76.33123553540175,68.0,75.0
361,23.802900263746874,-16.645321529050854,36.270966514162424,63.09107959810803,68.0,75.0
362,20.044462845677288,-3.577086832240502,52.16260134673376,43.435228840896315,68.0,75.0
363,14.181119501649055,4.821048660089388,65.97242002206521,60.82559280321403,68.0,75.0
364,24.197750871947612,-2.3387761299836214,44.657894479125126,54.80859814485155,68.0,75.0
365,9.310757519666497,16.367328489733158,58.12228920627986,56.907103624654184,68.0,75.0
366,12.496610461073065,11.429568429794678,51.93566209500092,49.20232985618022,68.0,75.0
367,18.307537674237498,21.65409907834609,48.343942385112655,50.72371048006671,68.0,75.0
368,13.577825870309994,7.171316202265915,43.540958744855985,46.64642929546635,68.0,75.0
369,29.115071091960452,-5.88678692748919,45.159690500109654,61.767652860192,68.0,75.0
370,20.639608853444344,20.996343308124924,57.259540977637315,48.67420035071364,68.0,75.0
371,18.900334514308653,10.039149356321223,49.16810206514745,34.04726462756614,68.0,75.0
372,17.682950167564695,32.27714408246741,74.85081736301679,37.37208584755388,68.0,75.0
373,16.914234503561254,17.301837166521082,63.83539128147719,27.30103759271654,68.0,75.0
374,28.131867262040952,-5.309113065321402,47.660007020798396,51.33895995342733,68.0,75.0
375,13.702231971212617,6.213807388260468,62.81748655101486,76.58084561132668,68.0,75.0
376,10.249350148105345,18.844682877217558,59.67420496322967,37.87626053783506,68.0,75.0
377,17.937601889374214,11.665365005047564,62.772971277701984,47.28365197740519,68.0,75.0
378,27.57729605621242,-27.45820390506691,49.32513721933219,68.29593175750195,68.0,75.0
379,11.47135755781344,-18.920001095596387,42.88871065413441,60.0300201463626,68.0,75.0
380,24.069531331595126,9.732814736912637,56.505648254942685,52.59470675897841,68.0,75.0
381,31.856307207392607,18.91382812520865,44.16480708594046,53.608494030270606,68.0,75.0
382,17.358234148616205,4.617432525370135,40.717903750027034,64.64869429105305,68.0,75.0
383,22.220823366122783,17.260200684305026,57.07356846208807,28.27733243112784,68.0,75.0
384,46.274153633933764,4.900463436574777,35.67539334882522,59.9863000646307,68.0,75.0
385,6.930245437379848,-19.45968873648786,71.81967752012962,74.92614360326445,68.0,75.0
386,27.40878808950173,3.0747695843707055,32.98903174716009,38.002090361648094,68.0,75.0
387,18.16870458365443,31.52269174594788,60.19144544206806,34.29767260650039,68.0,75.0
388,18.01915187439325,-17.142217205406517,51.61203127381357,29.355344549940874,68.0,75.0
389,21.635319162555415,8.475063221091906,49.13667602148394,37.64741167028179,68.0,75.0
390,33.20264186589826,13.18173068334227,54.10654708932725,55.24027314928593,68.0,75.0
391,20.10169048139919,20.1993355890514,44.96149372168402,71.20616782815672,68.0,75.0
392,12.537038988664364,11.190362858292085,57.71321619639158,46.9379431458216,68.0,75.0
393,17.753562590926894,41.63832712893873,50.150218704558256,43.849540833033764,68.0,75.0
394,33.9639357636348,4.078071154405284,53.95904509919011,41.97250770407724,68.0,75.0
395,19.486392589245757,35.93500655113877,34.62915897692502,47.16819946676561,68.0,75.0
396,20.655123601174427,13.090522515569319,33.816761713874264,56.04405110040322,68.0,75.0
397,21.848616087889294,10.462176175398099,43.55543906665275,52.94429494460792,68.0,75.0
398,23.08554406711182,20.619410897645196,49.758761679390325,27.39414337517706,68.0,75.0
399,23.89323289246086,25.750198162086413,45.61969388872979,56.27754859296985,68.0,75.0
