unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,RecycleGasPurity,do_RegenerationCycle
362,20.59802897591,17.688586870892735,53.517115612878946,61.27572474264102,68.0
363,18.96946116138729,19.776165765745127,29.42437282328675,39.8946395474522,68.0
364,24.029108164809397,23.207497149292333,42.87951593597231,52.28790148345908,68.0
365,23.163934407140125,3.7687572753682153,59.43457030723766,29.928658333397276,68.0
366,19.317465822389828,21.733996037646044,63.28387143657093,52.574633746323805,68.0
367,16.250635790945026,37.34590056763258,68.09141340715207,37.625863768374856,68.0
368,23.325216600536145,-20.500461421227882,41.12729371620599,45.403411733143066,68.0
369,22.817504091559385,23.370604367671994,50.984486862559194,53.138381449175064,68.0
370,36.38728356924917,23.63003287139857,34.69031587668234,42.665924137572276,68.0
371,22.67497080978822,-4.204267890010824,47.28986328528153,46.564115706090824,68.0
372,26.194373986590637,0.04281452022806853,54.54309536408765,61.26680465469739,68.0
373,22.193983411997902,-0.6882145231046799,52.87775885446078,40.593229574727545,68.0
374,15.198690359501908,-2.5026353687131575,48.2066454713768,23.21575923113996,68.0
375,19.966266764957222,-2.0930411809582843,55.37935646113434,50.5553879995124,68.0
376,23.874972684621834,-2.6050470749266257,32.31736508796007,45.245653504979785,68.0
377,24.764216894532485,-9.43148483224168,48.47352836833047,57.81692897267537,68.0
378,5.180517205637763,7.2203291300400565,59.42279332803146,42.39149427524619,68.0
379,21.94760619440633,15.439677359170421,31.794723320042124,74.44445370760009,68.0
380,30.312080349122226,19.149065290979525,41.95509983467795,78.66213291043911,68.0
381,18.61591937028508,27.51782684685127,45.69471726522208,46.27815595637537,68.0
382,12.916816143351834,-10.608665392687808,49.83389596803933,52.050095246505684,68.0
383,30.966994791050734,40.91935833451639,27.468303085011197,79.08678920070668,68.0
384,18.806177714063942,3.796820823146585,48.49761633048982,27.161518466893664,68.0
385,10.27690982228548,-4.032489036275974,32.872350888470685,65.43820027512153,68.0
386,21.330837907236674,9.2490083037694,30.516335925101043,44.890948862650134,68.0
387,32.838539026136495,-13.995923161885681,58.9861213427237,64.32688315024171,68.0
388,28.874128593584615,9.174680533702332,56.01446257759048,63.093968620874136,68.0
389,13.192388642467261,24.986849833755134,72.63772647636999,81.93554127052228,68.0
390,17.38674611663857,2.025133147058215,44.219288163553365,61.57797588004662,68.0
391,19.339151104369293,1.3380080662466387,51.66708502878521,58.45521216893347,68.0
392,23.755059952494566,2.5178130368942275,49.45194626872049,29.182912016964174,68.0
393,23.47225031960831,-6.4375165602815425,58.00809097248552,44.76798647391217,68.0
394,15.83969748592232,23.124162075911748,34.96542905929675,50.814951822837,68.0
395,29.590500601605893,26.954677026806763,67.67679766084521,51.149106706001135,68.0
396,10.096099992444792,17.86619220089055,53.5297650147928,49.44156987269017,68.0
397,28.994874346747103,22.539901392546568,54.46272222676132,51.60693469630025,68.0
398,20.599919185925753,-2.9944028362733093,66.22529950782828,39.83756584484021,68.0
399,14.785767517145555,29.51730779524376,44.02346254019896,59.644554089856115,68.0
