unit_id,JobThroughput,RackInletTemp,CpuClock,FanSpeed,do_cooling_setpoint_controller
365,40.91114771588347,61.505444269171065,41.432879926246365,66.11832525006139,65.0
366,24.297225187513185,45.36370571464127,53.69684204761424,56.22458192897558,65.0
367,23.527822316857335,46.022483290394774,54.6225780431968,60.34764952307186,65.0
368,-3.1592983210832517,68.93092249310276,65.0659496239669,50.042827180526956,65.0
369,23.067151111904703,47.013808345337154,36.94597787179614,42.342062951757526,65.0
370,8.533339012194405,65.93012375353032,45.51604183569983,41.3226399500982,65.0
371,29.613325211366316,63.57826908627778,42.117654341642684,55.36022540412534,65.0
372,9.751235583480883,63.05794599753941,59.86012703803068,54.47548161198273,65.0
373,46.61777865003178,63.52479964088081,43.971560703367416,62.23264904329878,65.0
374,13.70853122090408,47.38098455770281,68.73199829093106,71.65123460805934,65.0
375,26.885521136184842,45.33296140206676,46.081650131952614,51.64441104583092,65.0
376,23.21947207550799,62.563676222425514,57.340381647281205,43.46735851931937,65.0
377,20.33040104301532,60.85822308344028,54.42534336842527,68.84106084681038,65.0
378,32.15859365872401,45.68867053320521,50.61074234345912,69.25383901113096,65.0
379,45.92438261560031,45.448621261897316,37.54563561810044,69.33984412388608,65.0
380,23.81940779625892,35.4184004246413,62.62929246847445,63.986925930856756,65.0
381,6.156604997237676,69.30652209272274,51.219779273671,49.96062326805962,65.0
382,21.30236398574662,35.97037376175134,56.562672008991555,58.30903500198474,65.0
383,20.808278147138996,44.12014552660592,57.13980485556531,50.81629290930217,65.0
384,14.502252378524503,48.65539338921431,61.01797860576645,63.396952462807135,65.0
385,23.189592562137296,36.1881453776216,46.37798974334915,48.36380451838792,65.0
386,10.323603755151021,67.46978001520843,59.04186995247845,70.65220706771521,65.0
387,34.53096452952667,54.00116242835249,30.36039574159768,49.752929445729634,65.0
388,29.92944155881581,35.02385163283805,57.922420021586355,67.17673508023229,65.0
389,21.545019778132897,59.03116945571799,50.878889459526775,52.75148366665612,65.0
390,64.7998364295396,59.620898572332784,57.49028811663627,72.66428426344783,65.0
391,10.289412252486693,64.90582712731454,55.21201911971638,54.43102065554497,65.0
392,39.72912213195486,26.884777304410285,46.783404661971204,54.27410009975511,65.0
393,9.5610432598696,61.572716376770764,45.70331743991087,56.340828744757495,65.0
394,25.130363603704343,57.56200679786957,52.943974607592104,72.22069347263933,65.0
395,42.53405729008557,62.028125751071116,49.97396861709429,52.105775351535826,65.0
396,21.090663726048263,51.286510150314605,46.40080379124404,63.40312834214752,65.0
397,27.415432203012827,59.602111135717934,49.040946889266706,62.79564466284476,65.0
398,27.077483613304405,61.64892684200823,66.74651502270964,68.67663798135192,65.0
399,32.02492988720027,60.33978899125555,56.866509903371984,53.95323801962088,65.0
