unit_id,JobThroughput,RackInletTemp,NetworkTopologyHops,FanSpeed,CpuClock
330,14.692056107213523,37.03662257520274,46.48205761476399,58.221373129866215,57.899583040808096
331,7.822587286980878,49.47107379043989,57.490688077841064,57.723201188262756,54.92614223386932
332,20.405181024803692,60.48815466090998,33.71931527825123,87.62298032031742,63.605964442333246
333,11.040578334241115,61.46090013557779,39.4747584129783,77.82030329257105,48.679647968101975
334,16.47107375801432,50.203286704852445,53.32202860681236,50.03933035623478,48.94561571000129
335,-4.605268357488734,59.745082853506965,39.09190621867741,45.9618813415115,40.146143931259886
336,1.8394112084979528,65.0371632731144,40.58573685228595,61.32035694768414,63.924824704089076
337,32.254345299922264,54.83076775143168,45.96023977877571,51.545271490398186,51.127749056432435
338,41.72520958960893,51.59583767731027,40.77822990434607,41.83400984724252,49.77552511632851
339,30.548661880766314,34.01416400674121,62.64100741299864,60.254763098679604,49.38301567635327
340,18.207545437473733,56.02559137968828,90.27467459991408,27.468262589126923,33.14419511493481
341,10.770115283132414,69.50515449024363,33.09252209939078,43.17790160522108,57.54490339628333
342,13.263312159074067,55.642654677555846,35.77356079540806,49.66598671992623,63.32375446409425
343,44.29055517267793,36.38253319436666,76.04489059084887,52.359452863481195,46.23719372621026
344,34.228160300732064,51.32115284459463,59.52222127487166,54.79402274715132,55.939249360297765
345,26.014056437136976,72.03399371281644,42.626676846893446,51.58413044842008,38.67515653051928
346,2.2201065654145915,45.13376601850025,50.09246016528158,53.20945548021152,47.11421815305063
347,26.712295357791344,57.85147405042823,70.9903769824444,57.323234051415675,64.70320482458591
348,5.667109312513993,54.589213611689566,46.25775631403193,71.2202156800149,52.24965260997711
349,70.4256057652402,37.46258008656802,52.69761181216332,39.00901506961155,57.96235080137507
350,-4.170048684006225,70.38000604777045,38.81221980397765,43.480713405387945,49.362131957162866
351,16.211195490091054,45.59360936254734,69.45259715161835,57.42692473435497,44.14121884532885
352,16.361528688499718,40.678444166006784,43.37998751689458,62.52251229255251,34.23457476708441
353,11.236690084870968,71.6762221454768,58.36482436089095,61.05481362832633,63.11387707324284
354,27.643541622921536,70.1052941088971,64.35677626143861,53.607941801428545,40.442587998450385
355,5.14248904054693,59.877319884691936,50.316554763298974,59.814908127170376,30.724193743960413
356,12.436733616341556,52.40993299161276,37.942879323049056,62.92993884952096,57.78395548734635
357,0.6275649155400229,73.05574484977299,71.09649150095011,54.08752070246179,51.214668691667924
358,2.029812727113871,47.12459975787906,58.883311389031526,80.9547864542249,53.33675950371721
359,24.010153578376375,69.32469932239002,45.92780356098984,52.200120432462896,56.11774967831892
360,30.620501724352316,50.88479927448322,35.75146074214441,70.0761787714422,53.99364319459839
361,19.136915058863348,54.3533150550442,63.444703754004976,66.60261358903396,47.22012052562892
362,13.713182707869535,49.647118494520896,49.40023322739226,46.80270637816958,53.77911127956454
363,43.067140984218724,59.81680755012424,54.6113056043934,62.69817061863665,43.18883432440683
364,32.08293995317256,38.352827453624144,64.2950007218173,63.84381407825362,46.36618403845189
365,36.55801290700886,51.283285950624986,57.299861979169066,59.8419155890494,44.820258210187305
366,53.87127483311704,58.622158554256856,36.50987297685161,58.71961464951674,44.32881106287651
367,22.483102804684947,44.78116333863838,57.32984956820364,51.05778586887477,25.54676846250043
368,19.27329036047581,64.67474656450773,66.5799048307557,55.239490575554456,44.90133125270318
369,14.165687280256805,54.62773055942386,41.14771497394237,54.61262726615476,37.55362840805257
370,8.997603533777449,64.16424405157875,47.59693444149282,56.91401389585109,42.590068176031444
371,5.5045026211381565,62.864039027749,62.647427371605175,59.38129256836107,54.83298956789297
372,19.067147903008355,52.976575945215984,39.58040529373538,77.94764064899823,52.728305815265216
373,-0.6068768415121113,78.50586472326007,46.83963975273271,70.33831860422792,54.661599199371096
374,7.381564701066994,63.80388902670684,37.512497017131636,74.03540380713024,62.02801270171418
375,26.07646293831152,51.38390105412573,42.40064151702924,53.070848153837524,46.53055159493884
376,16.151571247824496,60.092693423065384,52.13926399167282,76.62846353780192,43.68788273919269
377,21.156556174298643,34.82048590229327,39.631396106685266,64.13276021768979,55.83008258566502
378,11.810293055091453,63.3180440475818,43.8303810909113,75.53197998433902,59.21400928694225
379,8.687930851623694,60.55475985403277,71.20177292906449,68.8414723258894,44.977043113234885
380,18.05982361527749,45.49388140660267,67.45057883849479,68.79957820224232,55.56425159694064
381,18.41237002566336,57.316820724600824,67.61539983810403,66.4346978581077,68.32744113000221
382,15.123307067845822,59.05545981477503,10.155574388970633,63.345027381883476,51.27442171155221
383,4.599305811293389,64.46054333098773,61.73655008584919,47.26251553817692,63.5259083331213
384,33.878545541633144,46.57600384301353,41.89577251147682,85.71188515293615,35.85453142077724
385,7.660277993947258,76.6264245469846,37.92061833764977,49.27398898520904,51.719085689778986
386,11.308724481982132,53.60462240782986,48.89548758733501,71.21685202055195,39.53217068934039
387,10.916931004109184,55.480801860783394,52.901459734768316,44.35991994287107,48.11417191328821
388,9.704942347523815,62.86805728011187,50.649874846728885,61.75028159428725,34.39887929536297
389,3.5131190978350544,63.40287170629904,42.85144078077677,57.78698299287556,34.450488819252115
390,11.555993353968688,39.03975728582867,41.393546055883796,62.23100961699438,49.1299703973875
391,-0.32805621702947274,72.35783802904912,72.60275949628773,57.5917674355265,32.807500025548656
392,0.9784769506311028,65.05584179885591,43.889283033450795,51.26417917312634,42.641036540854
393,38.309246749447354,24.180386113497654,63.01977992337784,59.57820004004381,67.10627855821656
394,33.17959138320483,59.261705627011594,54.293148426535744,64.59895134567732,56.06623017921001
395,6.0190871402507415,55.45106388717524,42.20556404696225,79.7712879636083,52.684775092811684
396,61.77847191126323,59.905213377354414,52.265636173075194,54.20873672024829,46.626901624605054
397,8.050712099793945,52.5072344790936,52.16616576240164,68.6814586237949,57.4321982684024
398,31.397742966084955,70.97588410395929,27.686443538649996,71.07976575797072,58.22306091104323
399,16.79897998368979,60.190334863765536,59.94007420003079,53.899183956198826,54.78219589486323
