unit_id,ReadmissionRate,Creatinine,Sodium,LengthOfStay,MedAdherence,BloodPressure,do_diuretic_titration
257,29.154451942148206,50.82955629088664,60.5560639930509,22.585072210844736,58.054270277407454,49.093302626554724,90.0
258,65.76895200207754,53.248375124048955,64.38245137460582,23.543256575433357,57.95147366325831,39.00591404931669,90.0
259,86.14617328622765,65.82409714522082,44.86007940645128,22.403048135889062,40.92825496841349,35.30560937192058,90.0
260,66.27942683198107,72.74471700923444,67.36765615886867,48.36747159871819,62.66094530528308,51.356922232341994,90.0
261,19.541911499673613,77.20168465986704,53.04466338013877,29.801454215679808,61.292544340146,45.600981986857185,90.0
262,77.77098823570184,47.34721394907926,52.374552115326566,46.17513182342896,36.6277258510735,56.45097843851249,90.0
263,81.85383883274353,23.57804893286151,44.577073842430906,46.03905257617521,54.55556309536299,47.709855947750135,90.0
264,64.58871680719639,51.16056013142951,64.26054043546884,52.930330292923124,39.93922757994584,46.29664582987261,90.0
265,45.470150645821846,58.932250754586484,85.99525898497659,39.65681645771962,44.403276868028556,48.74153147445295,90.0
266,82.42941224074313,54.27637733754134,50.71290006771735,57.559077995166334,40.225052552829766,72.48497785491502,90.0
267,46.59996606031414,53.85093227975462,36.811436595194,34.19289616057587,53.44529499950637,52.47095788405095,90.0
268,51.38672567821,52.175172770720195,64.01272028762328,38.243845483018255,45.635821867772876,61.74579687698112,90.0
269,49.91519476022849,41.23688594574551,44.20104018112428,58.307929789895994,48.421195650878346,61.144964657135816,90.0
270,53.57294178552606,50.57602811501977,62.63578625931629,35.33255231446927,71.10772629782248,42.09515402567018,90.0
271,51.535278650407726,49.58495770527091,52.26210652675463,46.57495437537784,40.37024582590193,47.306635808856285,90.0
272,79.20242879012244,40.53215597698045,38.84406639930103,42.74870858279974,55.871732040860316,61.14809270099288,90.0
273,43.04188479427375,34.495005194845746,57.33815753453629,43.539200690929206,42.1878006141086,40.808151923010534,90.0
274,34.38174708166524,54.662534209576975,52.131911192586465,24.789292920974205,70.57592729843435,33.102488170574716,90.0
275,57.2149117854291,54.04503596212853,58.86530077977178,47.2343968389911,27.691199845914294,47.93075347229255,90.0
276,85.78090133669038,51.936425088841965,51.316119109131165,46.52278386229376,57.160094653102256,48.5019374394445,90.0
277,76.90382408663439,50.75169566699563,46.434020808570935,47.55551250281469,51.86311755509085,43.157301480362435,90.0
278,96.24940171963569,18.976314461681763,56.309411656664615,31.983614130309626,32.16423031451868,44.89402710835573,90.0
279,55.662849913535794,42.16913158611208,67.64294270935339,44.523884046465305,61.462471015212245,58.18064046404835,90.0
280,52.89956357539279,70.70092037894169,71.0094309760551,35.473091300491745,51.535176510768096,59.029806900636075,90.0
281,87.63018376169433,45.743658864376,52.662000565131066,64.31258664757296,51.41873038734012,45.33403271705625,90.0
282,38.424931933897824,70.82751847976624,43.36311419877593,52.6746492778308,32.64195934018143,51.88959406492766,90.0
283,31.312449272222008,49.681249317382516,39.709852840182705,30.04777843850946,49.228018969128726,46.46547384390672,90.0
284,57.021703554828896,23.28109538120614,37.33285476758982,42.44050035300381,40.301306913583645,39.298683860599866,90.0
285,58.46005031710244,49.98090701175957,60.80399382209943,23.202775845624586,62.42121555954129,44.75929989242924,90.0
286,22.952016115153693,59.710317910035336,46.9491582989502,28.811391533378902,59.46064152315218,63.991742953445566,90.0
287,61.84967930923064,57.074680817456866,56.841851311746865,39.301819187722444,54.44304554840688,57.58669391044916,90.0
288,42.06494454517166,35.76190229912052,56.0839955151721,38.83530323808202,62.288299943803445,58.34715291795809,90.0
289,84.23821625407655,60.62811375044985,62.34882293934804,50.34904795021893,46.87345251479585,55.08801963716636,90.0
290,31.52568288188246,70.90203568763332,43.25089346082177,40.884096102696944,45.248967577820785,64.29501664160617,90.0
291,52.730840970313295,49.233724219657745,50.669810796911726,33.76039172065915,56.09068854863646,67.82782986085066,90.0
292,88.2677598090835,63.4468250635744,47.939090495615574,47.95500622731635,67.60018280302553,35.854946849070906,90.0
293,66.13808981407564,55.85973717767003,66.42175802949757,39.20682791606911,56.11822921656802,39.60322028539903,90.0
294,48.283731365478545,46.67776477481959,43.505527783762844,35.365417160762924,26.923760758165468,10.013074159966807,90.0
295,68.61098297840465,57.851770033045426,55.05227013916364,26.50805849754999,45.49187925195767,23.761195016368116,90.0
296,55.14127228874159,51.97827529239386,45.58010529800443,34.65168858577885,46.021592149554905,64.98383406651958,90.0
297,46.7083215999143,55.0336258564427,62.246404038814894,50.479759806077666,42.13694759055669,58.11099533044322,90.0
298,42.28797809886416,45.614841645053204,61.951443375958625,38.33855821882128,32.172616652049975,53.4410768410555,90.0
299,49.20622621219904,45.551196508132854,35.83181872954951,54.19075609819548,27.66453937018741,60.892045408683614,90.0
300,57.37118880601353,29.030034272026846,69.96482552598091,46.74369486783577,43.55174061199343,44.20736810065533,90.0
301,75.65199184841366,58.646859931845704,66.51394860233272,41.09865638978043,46.568067355608754,61.49402734311701,90.0
302,34.18159145513994,52.78654823599678,50.07755138175541,19.61126622674005,59.60232644864575,66.11480528877058,90.0
303,42.970576081146746,33.997566707774915,53.005881999574946,46.27470527231428,47.9012523704256,56.85336471030474,90.0
304,52.749821454487446,32.90354513184055,30.63089572460518,33.84927834796724,55.27759649560488,51.415935454702634,90.0
305,92.78654941171212,54.010530868531674,52.06780423346553,47.65164884372071,26.82135420393339,43.648731843729884,90.0
306,33.90119645800563,37.35050129360873,33.738317346138125,42.84437424351367,78.18536846569188,35.025175746905774,90.0
307,36.56574242296292,40.132386709364454,45.399264952076884,38.67021263038807,38.07754305443879,35.02559228033286,90.0
308,67.89356343085798,44.64184560536171,64.89921449129888,34.41909186459925,47.76219211919396,50.08692780313548,90.0
309,82.71046861683242,53.51217933371555,33.61551147284574,31.97343437806188,54.817708891506896,50.59532944611844,90.0
310,83.60599529550214,54.275150714682404,65.69406860473588,36.11791854622064,65.95950995981232,41.900584664693,90.0
311,47.332799470102685,32.575475163071786,55.16548090021669,19.24816061601128,52.536455443227176,70.33671352326978,90.0
312,43.552948653549315,41.190727390352,73.29307274642687,47.55472815924454,38.00484075699284,60.616487005526416,90.0
313,83.34056081793028,42.6263168742415,68.81050686552354,49.51793250911449,57.222805927406256,41.89795033257619,90.0
314,59.09117259756239,54.77502634014007,71.77616390281514,30.776785560494467,39.22029509284543,54.52381069756324,90.0
315,79.620875702934,44.616244952748815,35.867980679259894,43.04467437715445,40.035293867831626,48.902419707656264,90.0
316,59.417300776202254,41.285250055142555,33.24396505632678,38.434473509855096,51.039508958343696,38.79313792805709,90.0
317,63.54461532270542,42.24732047935235,49.90438720359147,19.816141887577714,64.27679384842156,44.14688015823512,90.0
318,62.026558051906505,55.54474011864315,47.694903211638646,51.10866231206861,33.86720207859513,45.391788024853156,90.0
319,44.67440856687961,35.73940164168726,39.518951381513624,49.134118621869945,67.21746484386948,31.594258371055467,90.0
320,36.34284623453826,38.58643475138344,42.905151509064076,40.337175047366806,51.74049608558827,50.588760198623525,90.0
321,67.20419336702334,56.848504828562035,60.769175192789696,32.90647571154449,37.075203637322375,37.02472364334354,90.0
322,54.74196453269952,65.96043768484758,33.921854311735665,37.160337372791204,25.890439757405407,58.00097205602153,90.0
323,80.26659307508373,51.815194640134024,71.19000402940038,28.850501033202956,18.330510803066772,77.53023198729595,90.0
324,39.61985401321298,38.76236579615836,59.953055033859044,40.14847311803348,32.658856389228944,56.58601348730778,90.0
325,57.62037374562516,78.67586953098666,70.09880092729762,36.15720267866252,66.66271576987695,63.57064435203374,90.0
326,61.94577318579689,59.799083584981325,26.528904157281207,31.565464621385484,55.446033784686,53.7190522041277,90.0
327,66.1701295353713,48.560422517523456,62.08951791537837,41.66134193430383,59.82447894087527,57.184570523116015,90.0
328,54.76263659119761,41.60175096707332,61.741658210888986,42.453383656217845,43.31926455854547,24.621032632219098,90.0
329,42.726703324600265,49.69457567839032,39.89490309393638,38.752481230827684,60.17973413111211,71.8112200889372,90.0
330,71.36851371881635,20.08537671987708,59.2941140377839,46.24184280905162,38.909207401339756,72.74799891256885,90.0
331,64.57727643846826,44.57258290520871,39.40487058805402,36.7732332173633,52.158444149590785,70.64997256754481,90.0
332,75.6958825226038,54.240247423461504,35.05916912684404,54.638518859414894,41.662263166582136,42.15133037661057,90.0
333,84.03503804860553,44.36587854511143,63.048864143827934,43.901646306232735,47.4935553492195,64.93278015201543,90.0
334,89.26242054248247,49.640666930273824,43.06342934180163,50.61069823363755,50.870976987455435,39.094465465549845,90.0
335,64.73544484926764,64.51621339621614,57.27506144084669,48.411967386575824,23.206345088578644,53.364929456175965,90.0
336,26.401750544334632,49.67926988837245,55.940283449111675,33.13939554783828,55.10139574147232,71.23201563866748,90.0
337,58.15941626023631,66.967178169091,60.9955817337955,52.79782452402558,53.6981686203536,61.70389922689431,90.0
338,52.07070743084598,19.322075112821032,41.79202116460136,51.93528760553935,74.6326554500516,50.500244958919026,90.0
339,60.74415522236846,43.39806783801079,46.805445222938,38.25295020456494,55.016449848401066,66.4771625758013,90.0
340,48.10831837470381,32.66004990487071,45.120528016610976,22.268913627415607,35.89695838142118,31.099005059854,90.0
341,59.23692132695981,60.698140101491845,39.15063000725742,36.25877281078579,30.642304225778933,54.750169505473735,90.0
342,62.093967966368695,57.971966323823715,63.18115347001411,50.275166637861034,38.38505583271207,54.55466963815735,90.0
343,45.67865404319076,63.44451222733312,47.95165775976916,40.32387763815307,62.98779389051474,45.4830415248149,90.0
344,52.71055245501465,49.78106883505039,63.05699597409775,35.771008977161216,45.919152135192306,28.741026749309587,90.0
345,30.83063086917726,24.914438971436923,57.679473907426946,29.547428360330162,40.015732587063454,51.609886861728235,90.0
346,49.064866655701344,53.10904247802558,43.422265783899796,31.36279304231966,34.68662635815433,69.20452417655538,90.0
347,78.27860909310273,40.600924316954575,27.73914038405572,48.47051820037031,75.57029493237492,43.267820931650576,90.0
348,78.98588504648147,50.859303904494205,64.86024928456783,53.66269484067352,38.76303740872146,59.85519776649216,90.0
349,68.94219506507197,69.65728220939056,36.96249959264886,45.46706681062223,25.440725375539557,36.40479830408903,90.0
350,67.37014220998857,52.934644969675894,45.32369635709912,46.67496380126687,47.92042592841857,59.24424158496575,90.0
351,65.87530151622616,51.32283987910978,73.59812520225464,49.34875730572253,58.06788754863838,60.799319291683375,90.0
352,43.72812499722541,19.913852730653687,49.39557861498181,29.11010124683751,52.4023752208677,40.6662001311063,90.0
353,71.74951207792083,50.41209827652997,59.89136915669515,21.72545762413628,61.30717390914539,55.31745783375864,90.0
354,83.67107818517042,49.15708034401735,51.44499830471874,42.22792271468823,66.13226618013701,45.683360442763856,90.0
355,44.978948947453716,54.55561550588878,37.79199022400299,27.754475471568128,45.33021185608509,48.18283671971247,90.0
356,42.54180232040127,64.62309740499751,68.28390282816481,30.30643937395599,28.924696823186274,46.19304052925327,90.0
357,34.73051780731066,65.21841049419892,54.59687251889767,29.982439423577922,53.67146191563033,37.39887029304594,90.0
358,47.39928140243698,49.389088934136836,44.25507747311279,51.20412928370643,73.86646269953981,60.63124269384568,90.0
359,71.06589801158208,52.823542146635354,73.14274167683823,38.64707744495399,49.39055716450868,73.55386755911012,90.0
360,59.85390237481758,64.11330438134578,43.58968457441523,23.258359170019695,46.33669224389267,38.57799569462518,90.0
361,72.30863571913345,49.33624228881647,58.453938408062164,41.627651870053135,41.80666764780235,68.47833674487754,90.0
362,62.32965557733518,53.97521889123916,43.35311407644894,41.63123845900729,30.694308518385196,43.52200878290615,90.0
363,38.45554254543471,50.37158239512743,63.636196765730666,32.87821415530466,44.77602815007011,14.590963975162765,90.0
364,50.116093051315055,34.52897479924636,54.086379129807376,55.45157855421129,24.567122668680106,58.247531359480035,90.0
365,101.10364968971577,69.20068847216565,60.902802341662124,58.79881824989618,48.563683243650644,39.234377836320405,90.0
366,39.60072085775937,45.5600674156814,52.703719924099936,32.67762267717324,24.94372267841695,45.98326030953829,90.0
367,97.9168321081335,56.749175918324674,62.8629796794286,52.95380517525926,48.10557072972225,29.035553247949828,90.0
368,37.51367323456918,55.87537055799662,65.9716793353108,39.79418051772701,40.277980363854134,44.40146292481923,90.0
369,44.47676845818694,35.61756912039189,52.46378003827655,37.04041141260654,50.71076326406972,57.24451968694944,90.0
370,33.53432156434064,50.10673378000749,61.09489208076331,28.549937782102457,38.28155960922884,46.79590726230043,90.0
371,45.31078339999503,67.39565513282342,60.378666593735154,23.08781272418946,43.095248388500096,45.01557671397447,90.0
372,74.26271897172906,43.674354906358715,31.78999300705665,35.13162929252232,66.3321538077413,22.364665937984686,90.0
373,73.90856019957643,30.348822100275108,44.19394511139654,38.79172708367477,81.35447058593282,62.065211292765824,90.0
374,57.01770503047481,19.71776915889502,33.76663252748843,41.22919966616568,26.30843638259734,38.28892959847346,90.0
375,27.158800428586225,41.98333787553182,48.33419008674725,17.16304168651529,70.07255520608118,61.21240274169578,90.0
376,67.19076601685346,55.69055228222075,46.135241989473315,46.878021718740484,69.27234362141694,48.87021373291661,90.0
377,67.145197412279,61.96415588018771,50.76644730407873,37.48323981758807,45.41063824012365,71.63286126214652,90.0
378,53.096372895314694,49.03762009220742,27.87433294539266,44.792866258480935,49.11260328080421,59.59031618356552,90.0
379,64.39735666078477,63.26209500245008,58.715409356360816,35.856067040759676,50.254477232490004,46.21762192797903,90.0
380,50.53188029495643,61.79563630949688,54.7841293878399,32.96130787248601,44.53990717616216,57.017856838240206,90.0
381,79.65708130393418,51.82985993941181,24.83999567188972,34.700757577450396,52.41899119968301,53.42067906682957,90.0
382,53.612832420401,45.99048508519269,47.82469105625097,51.29642697694396,56.70951949863093,26.756128595111434,90.0
383,91.17594015604172,33.712206704220606,59.494318078151736,38.2402661356884,39.31493495805973,57.12249143029358,90.0
384,38.55134727322976,33.60713599641784,40.89535466190026,47.09890568234576,39.73523078569405,52.190913992555664,90.0
385,54.62595895639555,61.51944651261662,58.81179712540497,64.41270016688155,38.04577510561907,33.55079812393363,90.0
386,68.12419002306962,74.6845874493416,64.27488904792845,43.076577798266854,57.31977051538842,67.77180909318241,90.0
387,93.89206086599835,35.74580011934219,57.064170855838654,46.90058838780623,60.65186858741073,41.50878423679763,90.0
388,37.17211404446399,54.96510851225179,55.91844178755,47.10341908176136,37.33277624574251,61.20120082500647,90.0
389,98.40425809156908,56.9033124877739,38.371674503632974,49.91596113208916,58.60563020726598,26.264014714130028,90.0
390,63.6936736098265,30.64700060017457,59.22373314199829,44.27574933069346,50.40201629872669,32.015685217580426,90.0
391,54.180079657224304,45.401955592111726,52.43035029019665,45.54963878857279,41.44086583873963,56.954271009408615,90.0
392,54.3477064476124,50.265232135245185,65.53764469880431,42.875595346167735,40.65807704637704,79.16219959152126,90.0
393,48.095681178107746,77.09541916086242,43.601568100987336,42.64127793728839,35.64921670497065,47.48232680268341,90.0
394,45.43454654271801,47.142521452439304,44.3052693401432,33.29702171769198,52.660554478100934,68.69373596352135,90.0
395,50.086399732678906,62.454275029765576,61.02075001134591,50.56403487055416,79.61573425904706,55.47930922072542,90.0
396,36.5887467500145,37.685674804743115,49.21535442888627,29.45429012474201,28.998401581534537,43.61347301603564,90.0
397,55.073268371738116,59.44762664879252,48.26800292462682,29.372682985477017,49.59624270642956,55.52721421712835,90.0
398,33.841756471069836,45.818351543577755,40.08983733726763,18.21000904393575,50.47988307121688,71.35998665859645,90.0
399,51.03477662207855,44.84667771714793,40.385280411212875,36.22127790274036,40.449608265743244,41.547568939456745,90.0
