unit_id,ReadmissionRate,Creatinine,Sodium,MedAdherence,LengthOfStay,do_diuretic_titration
302,49.371013738918705,40.19824649223117,61.15804767235302,39.2985804558307,53.84916750788882,50.0
303,42.41676167689851,47.67797351868245,75.93535007530622,37.51632943327857,29.997378953266807,50.0
304,56.38118900177362,50.79668377037775,64.66116591215344,38.77387198457058,50.68403981885915,50.0
305,47.63604523107273,55.075296535797094,47.70166383294357,40.222356921460715,42.1276365504286,50.0
306,66.85842323637024,69.65040458919435,28.033432790438155,70.85670548322497,59.43997150570653,50.0
307,38.58383948681552,74.5877390692188,54.019037897065786,53.06949916247893,39.060981597419506,50.0
308,35.45231389669212,59.3346105884389,67.15783253526881,64.84703190164335,44.23062869209222,50.0
309,35.915456443318035,41.46176355533219,66.0826226064977,58.699172367241104,46.35544099721124,50.0
310,50.48562801575958,50.09572974338161,42.10129267538416,36.73533486707115,38.90331990719213,50.0
311,38.34530931716785,51.066369341657804,37.93478539893405,74.32076399681141,28.212296927854574,50.0
312,29.141646556629098,55.70060911713177,68.7051268694616,18.596512488054948,21.02174952230205,50.0
313,45.78338386051029,53.090896939724665,56.29419995246474,45.906738233488774,53.4518239515906,50.0
314,31.74259716781475,56.23498231222245,52.280585332144824,57.28467265793105,33.97783308780645,50.0
315,59.63718723744368,33.970172769696184,46.23112562216214,46.034931938918504,43.460774600059416,50.0
316,43.85545514420536,75.94693476441402,63.12597585595997,55.65816290931852,36.14102527496691,50.0
317,12.919437777227419,45.77587830681006,75.86260976784781,43.73459125852689,5.783599632516328,50.0
318,32.9329839174852,52.86373316644204,54.72848818326392,53.78076591457249,38.22029942836567,50.0
319,34.76523320797533,32.77862766127385,26.6246449959743,54.50710943119799,43.96711484817965,50.0
320,48.72698781598365,43.75529765696796,50.69082677064877,33.89693042368334,44.340041433551164,50.0
321,32.778754070065126,51.35563016189865,48.58677100021336,65.95020996467866,46.11986252691677,50.0
322,63.708552763982155,34.562951175804905,35.25465621909697,55.38694320540513,38.03301775382859,50.0
323,52.51832145631927,49.7784457515418,46.645688256427945,41.9996617936953,56.8831495649403,50.0
324,23.514113259758766,40.35344785776879,60.570905766355125,43.72376536527985,19.751343934686926,50.0
325,50.33129241260709,61.16277555302403,60.96013754359508,45.407701796474655,43.2398992875724,50.0
326,77.93591025693738,43.24462593273336,24.726812337750015,62.52475262887298,50.543782057614685,50.0
327,37.000001103609335,46.80952807862585,52.93088163993371,30.66204238721589,43.82347965123309,50.0
328,37.81728849443305,56.992469100350036,39.23495907888962,68.42204783510883,42.39456093679448,50.0
329,71.63813386194165,64.9435198542064,19.36867057152905,51.38294882708192,47.61546623176241,50.0
330,42.61647704014727,46.34916181768516,59.95345505487964,63.36691287751924,18.761153094954484,50.0
331,25.53574520793465,42.5856794221701,53.52282347344246,52.730248971023926,25.116161057238262,50.0
332,38.99324679113329,70.71496327553498,60.92637821442892,63.353262752244675,39.239484568818014,50.0
333,49.846377166637836,46.574919386982856,49.952315351506954,52.301115087225426,48.95830677178605,50.0
334,58.976835908081526,63.02723841198786,49.52681437120435,51.702461115896945,30.461244887323964,50.0
335,49.525653022827434,47.46377939563135,37.06423648109611,40.264651798744886,22.00041989107065,50.0
336,70.56204494802333,62.213637811759384,59.421504035397206,49.017461519023506,35.57113531408824,50.0
337,46.932676566286105,27.988162247589408,52.11486734476985,49.878735560441065,42.09239680760602,50.0
338,22.155753868971203,58.76518017426913,37.12716101071971,54.09716142354425,24.69071781743763,50.0
339,44.7680316518268,54.98463403781881,36.40173432809886,55.2780090443443,32.10978479742255,50.0
340,58.06429530191216,37.26461280079617,29.76190424161866,53.40150838265871,47.9642537262879,50.0
341,62.0603826827035,69.58307380414901,43.732731600438356,70.22365627527257,44.89490317701889,50.0
342,33.88779001120423,43.11128466933602,56.665356604020076,45.18316890493072,58.99958850606045,50.0
343,45.62182309361105,61.0154422354316,27.836646249571587,26.49957066832043,54.31031314511731,50.0
344,53.615605713506845,55.332656823788035,46.8419104043748,46.612789989787714,38.78658423614877,50.0
345,31.40745815727128,58.34543512045794,54.258264085816805,55.02849228769344,36.4956263453155,50.0
346,43.99189909924781,60.686130852847214,46.39785316979527,43.253509477504856,46.75493459974069,50.0
347,76.69103867717021,66.9692917707918,46.90681368941151,30.357263886992243,41.99632568526658,50.0
348,55.338202299457215,35.671817033928214,47.833593444677376,68.15611058888436,32.1841778925792,50.0
349,55.44491027308358,64.58698991307683,41.44920454493671,50.80149810105851,38.89452805955171,50.0
350,52.91383347235839,62.29637212297333,42.574686867735046,54.18320107130467,19.83816984143706,50.0
351,39.57875326029369,80.03744026805869,50.09136007774236,46.42083419468763,42.325954866521116,50.0
352,54.759212769422646,57.55896438818587,67.61597120807623,34.375738930451334,37.579826460337735,50.0
353,57.38221306278464,46.15736339529785,40.34130389293513,35.87020628257285,40.255553085399875,50.0
354,69.50932271894766,64.2399269825778,35.38299611956398,57.02518150099403,47.73446408926439,50.0
355,37.679317335657124,47.62998563811698,70.1827274643291,39.95475712920511,51.21149525858738,50.0
356,42.64831162728812,50.045266000436456,59.20611699261285,57.25560818260271,49.18363403757934,50.0
357,37.42595406739604,41.18587676627487,63.94369232834957,54.82948627570642,45.60862270892428,50.0
358,46.66416677992186,69.55753240488866,47.63078439122979,36.325176984757064,41.02780156347354,50.0
359,38.37626406887195,37.451025279953264,30.087314606951736,69.41271624090938,47.913570187061794,50.0
360,36.62649171475299,74.51422944329396,62.36209403571439,52.15426577779514,39.81118555123827,50.0
361,34.40276012536126,41.7491312820491,38.46949020231526,35.92985978840584,36.88951573703714,50.0
362,84.40630275821098,45.041270890860154,53.627064022818196,58.937937556102675,41.11367239819738,50.0
363,58.5294785067563,46.901535155755994,69.56844784250124,50.672383310894105,33.55243104301106,50.0
364,47.50087426085012,43.36383017260267,54.20561301360365,35.09044075763663,48.076926180629904,50.0
365,55.80324018807691,43.187236712038974,46.80411162398094,65.43889493808463,40.312809571385436,50.0
366,56.52553074717768,61.330031703573,57.299627926316155,70.84135296217367,41.82151048323165,50.0
367,50.25794897603436,56.50437393988773,54.155291394473906,35.467173999337675,44.50274964943436,50.0
368,38.99888996180151,41.407042275835764,50.23254747957456,47.689474400233955,42.70572751584777,50.0
369,54.804893364361504,45.793503419695355,59.03837779540841,48.63118057164878,42.08304362909255,50.0
370,66.00621047177977,53.46719552514196,63.051163000334064,56.9437364664699,29.17501797475175,50.0
371,42.26652944959683,49.801818307946846,65.96618843459868,72.26359964209472,32.65845608366949,50.0
372,27.13324950700717,47.17148925002161,31.526663257550428,77.89177390913896,31.738548022652125,50.0
373,53.87016469034825,54.05800204721905,39.654221601434294,65.79394775492128,45.439418227546724,50.0
374,37.343085873706116,52.07359689258271,56.14164990682511,58.639161871622726,39.57616980068612,50.0
375,53.58467439500383,70.59109032867914,48.34436769729185,20.02028564971539,45.29363062595406,50.0
376,33.092126976662506,67.23598515873415,44.0713802511673,36.790913943287286,40.07269656902469,50.0
377,45.63282674537348,46.280484048734124,55.844104316357324,53.96146326804459,55.17251377025104,50.0
378,49.9890649174333,62.76122647240288,62.16693639894676,50.85185009489669,62.12704841949567,50.0
379,50.22314805104257,43.521212202313286,35.8154600799857,25.94516650902069,42.056451046225504,50.0
380,82.53674773868636,45.83403082076813,56.47642188803373,49.77316818243726,33.577314667330214,50.0
381,70.63842567115572,42.4760501760732,39.18911261588417,69.74506608002284,30.887799294105946,50.0
382,34.2825168095532,46.16568704512093,45.21374214450312,24.044065446258312,48.127833234837254,50.0
383,36.04922268864466,59.152008222312574,37.723806156944306,42.37076300257035,52.89532512166277,50.0
384,41.460681317384626,46.30535076221519,54.145652209276776,33.62906775570328,42.45643303387817,50.0
385,26.93472238700717,42.82114940909731,53.725677324885766,65.56376595717614,40.51879015464545,50.0
386,47.98763771031542,29.31465527671761,68.70297286175602,71.71599340342142,44.72402069144909,50.0
387,32.48616322026876,15.405384452150319,54.09320847467029,79.1781887225503,40.76134709677559,50.0
388,53.89229626366193,59.874240992057295,34.827769335671704,38.2010743927222,60.463932571806026,50.0
389,52.19729541039368,63.15300822875993,55.852694139111804,36.88947059523544,28.838335277839604,50.0
390,37.59634078343782,54.271770805076514,36.402208213150146,27.63231253533349,40.88452650623166,50.0
391,50.24089281183045,52.98175157463765,34.87565390436166,66.35363309371706,51.37709518884706,50.0
392,54.69787971637092,69.4238177029584,46.16937941709541,51.649849201809644,47.533465411197334,50.0
393,41.97579364184215,72.31994110140309,70.38747015485191,68.74183125200118,49.41745656530647,50.0
394,52.314330854319536,56.882058520371615,39.10497006227073,69.7673274842474,40.93986797397415,50.0
395,46.232941012603455,55.90204255436114,44.37546441211332,53.19648175030011,42.55699374816228,50.0
396,61.85413679398299,47.04437855077291,57.88214664668207,52.81720211905891,40.05049365221036,50.0
397,27.680726518824414,45.45534469315365,56.09997473160781,71.40156773696673,32.24932898325392,50.0
398,31.495138229899098,56.86455489173917,57.48057016412077,65.39609313907971,26.347609544576354,50.0
399,29.987028789409464,30.24742417139517,43.17960015078535,52.56436837258555,32.376391992345546,50.0
