unit_id,WaterClarityScore,ResidualChlorine,MetalColorimetry,FilterHeadloss,do_LineFlushRate
364,17.25570181790751,70.09928653267166,15.641622500235982,53.88135604505857,25.0
365,11.912131203997966,50.01051821411285,21.451910075417615,49.0456974979854,25.0
366,6.5075898141531,44.282814507934695,17.482527494121275,49.793881130338875,25.0
367,20.03880659820976,77.77510331044266,22.067103036050206,37.96591597170293,25.0
368,13.362077932660293,58.98344706618392,27.789549727593027,45.62000808294496,25.0
369,23.939007440075546,80.30146064381798,29.776686295140767,42.497091446740676,25.0
370,11.418460184446882,68.4544076300454,15.829871265824977,46.64773497175454,25.0
371,20.424063781695356,85.36777586441994,4.1554308473867545,47.47318171398861,25.0
372,24.496516232063264,98.16066019503465,5.272185985097412,73.29440979512006,25.0
373,13.777582026695477,80.33302492744703,14.609343593361228,62.29333454756609,25.0
374,16.007744880180216,79.28855089719887,10.382748028320131,66.34522231377127,25.0
375,14.672252240491343,58.97824360331533,4.874488253155453,39.264152248295275,25.0
376,11.25522872013073,70.77425020016368,9.020296954368325,72.22546558518177,25.0
377,22.455010623742673,76.50523623831204,21.517824968638163,53.29026385186147,25.0
378,18.629564891620642,77.49565476126982,-0.6863744764453248,69.5351670473218,25.0
379,19.30568756055077,82.18380766260087,30.059158482960644,64.16816683695822,25.0
380,22.23847493318951,76.09355042124143,15.830737876315702,60.042568365691075,25.0
381,19.922000003293025,82.31830005568808,-2.7556298217753685,57.553188115582294,25.0
382,13.915914540344296,73.77869821836471,8.191976921911667,54.56093039460683,25.0
383,12.846868453408453,73.25968404467203,16.657922343525023,36.690762480959556,25.0
384,15.457718363162162,67.78917770686887,25.051938866041624,81.10149322839749,25.0
385,20.40063402771066,85.0698285254727,14.168590458659638,38.10279885281425,25.0
386,23.50342618773693,84.08025528619298,14.464083948229902,63.51789027112639,25.0
387,16.220800694124872,70.8753980427419,7.827212536136921,33.89639838858646,25.0
388,13.024591088541488,68.9517475307413,12.390897175222278,51.26301333066808,25.0
389,25.369059536261332,84.62516110745068,14.075021048830674,47.54914098355642,25.0
390,17.205301589237827,70.14404413275142,24.966587190273827,49.29869135589453,25.0
391,22.53713448350402,89.12436019150229,9.544890447991076,45.048532785429295,25.0
392,13.931651555313215,73.62770364268013,20.40241437607596,39.23615271888426,25.0
393,24.656925746377603,69.5057917921943,26.106928459704452,50.96799661030386,25.0
394,14.440977511550592,67.28714291940597,9.569420513391101,55.437316074166425,25.0
395,18.77880115030039,80.11935700557379,10.403636127972728,73.91103197984128,25.0
396,5.344996450977618,31.28577297087476,8.088397508987585,44.137272701221875,25.0
397,24.035096075704498,79.09126300960298,11.52135672916602,62.341832686755,25.0
398,11.434115497953412,62.29733625564803,9.869917000997164,64.56462483923889,25.0
399,14.341404337348116,68.81528966992012,6.138900489885928,41.46625072632637,25.0
