unit_id,ReadmissionRate,Creatinine,Sodium,LengthOfStay,BloodPressure,do_diuretic_titration
302,61.371013738918705,40.19824649223117,61.15804767235302,49.78222308961668,54.20201780798133,25.0
303,30.41676167689851,47.67797351868245,75.93535007530622,28.18247452266019,43.125125496907366,25.0
304,44.38118900177362,50.79668377037775,64.66116591215344,44.321938971393116,52.23125756714441,25.0
305,59.63604523107274,55.075296535797094,47.70166383294357,42.186412599048715,49.56435146750685,25.0
306,54.858423236370236,69.65040458919435,28.033432790438155,63.503049180890486,19.052010309468844,25.0
307,28.024539453501475,74.5877390692188,54.019037897065786,40.45157194726813,42.080490631287645,25.0
308,35.44858943742902,59.3346105884389,67.15783253526881,40.041067054647336,38.67269158719303,25.0
309,47.915456443318035,41.46176355533219,66.0826226064977,41.214185774534755,54.907160490304214,25.0
310,38.48562801575957,50.09572974338161,42.10129267538416,34.285027833328655,51.539530357716686,25.0
311,26.345309317167853,51.066369341657804,37.93478539893405,37.83268380439195,34.66356835632821,25.0
312,18.623486349255494,55.70060911713177,68.7051268694616,21.503166470613756,54.99825086875775,25.0
313,35.491628735465646,53.090896939724665,56.29419995246474,50.53697323990065,70.44616514998893,25.0
314,43.74259716781475,56.23498231222245,52.280585332144824,38.5752736715743,45.46181096260511,25.0
315,47.63718723744368,33.970172769696184,46.23112562216214,34.89718757542861,28.673516636590445,25.0
316,55.85545514420535,75.94693476441402,63.12597585595997,30.267489837343177,25.00989184287137,25.0
317,24.91943777722742,45.77587830681006,75.86260976784781,17.781559638728268,30.30129058390203,25.0
318,37.46898609501241,52.86373316644204,54.72848818326392,43.239764949603384,66.94718268125732,25.0
319,46.76523320797533,32.77862766127385,26.6246449959743,43.44671384193269,56.172820019399815,25.0
320,60.726987815983655,43.75529765696796,50.69082677064877,34.726199115226386,77.37390399293447,25.0
321,38.12059404885621,51.35563016189865,48.58677100021336,42.62279123064373,50.409669709734416,25.0
322,75.70855276398215,34.562951175804905,35.25465621909697,38.153413064925985,40.39698168233736,25.0
323,64.51832145631927,49.7784457515418,46.645688256427945,44.463354999329056,42.489400021814845,25.0
324,31.258841197319875,40.35344785776879,60.570905766355125,25.85837065943516,36.18737060545252,25.0
325,38.33129241260709,61.16277555302403,60.96013754359508,39.620319774116545,56.02821652627144,25.0
326,65.93591025693736,43.24462593273336,24.726812337750015,57.4924398182927,45.10814341481263,25.0
327,49.000001103609335,46.80952807862585,52.93088163993371,38.637041289488295,50.7248247568865,25.0
328,49.81728849443305,56.992469100350036,39.23495907888962,41.47554852008941,42.161493089595844,25.0
329,59.638133861941654,64.9435198542064,19.36867057152905,41.4884957789573,51.531456100165116,25.0
330,30.616477040147267,46.34916181768516,59.95345505487964,16.637322010911607,41.88639369577305,25.0
331,16.860191879644724,42.5856794221701,53.52282347344246,12.351660452840946,59.827166176062725,25.0
332,29.844045817986697,70.71496327553498,60.92637821442892,43.016326795173796,50.43259745909137,25.0
333,39.44859677506368,46.574919386982856,49.952315351506954,53.286894920217264,51.87971398049622,25.0
334,46.976835908081526,63.02723841198786,49.52681437120435,35.004056008306556,56.43485459948033,25.0
335,37.52565302282744,47.46377939563135,37.06423648109611,19.74162706026894,27.149285558787856,25.0
336,58.562044948023335,62.213637811759384,59.421504035397206,34.19504523115974,70.01471253336418,25.0
337,34.932676566286105,27.988162247589408,52.11486734476985,42.642493702259465,55.75264596118654,25.0
338,34.15575386897121,58.76518017426913,37.12716101071971,26.553474277033896,46.50725960534611,25.0
339,56.7680316518268,54.98463403781881,36.40173432809886,26.208074426767478,44.62988005340291,25.0
340,46.06429530191216,37.26461280079617,29.76190424161866,52.44308865420095,46.96235624196047,25.0
341,50.06038268270349,69.58307380414901,43.732731600438356,48.96311192067747,44.93914411107605,25.0
342,45.88779001120423,43.11128466933602,56.665356604020076,45.28834977646165,55.75487699323743,25.0
343,57.621823093611056,61.0154422354316,27.836646249571587,42.21936013106063,31.946916899166826,25.0
344,65.61560571350684,55.332656823788035,46.8419104043748,44.4888594683963,52.259996371299344,25.0
345,37.72256423750466,58.34543512045794,54.258264085816805,30.927787701512855,49.17515552500951,25.0
346,36.97278090355904,60.686130852847214,46.39785316979527,40.44439933109711,31.3207250481976,25.0
347,64.6910386771702,66.9692917707918,46.90681368941151,38.97652636995797,58.502943059438536,25.0
348,43.33820229945722,35.671817033928214,47.833593444677376,30.49013157204989,41.66471194585867,25.0
349,43.44491027308358,64.58698991307683,41.44920454493671,36.368284679432186,11.428097532621868,25.0
350,40.91383347235839,62.29637212297333,42.574686867735046,27.76193904190393,64.68516709541854,25.0
351,44.69430447952302,80.03744026805869,50.09136007774236,41.8596126861596,35.781518320600526,25.0
352,42.759212769422646,57.55896438818587,67.61597120807623,38.86418794997603,56.58490296663748,25.0
353,45.38221306278464,46.15736339529785,40.34130389293513,39.9569103727737,44.14664354904592,25.0
354,57.50932271894766,64.2399269825778,35.38299611956398,43.908513081261276,68.3418445017008,25.0
355,49.679317335657124,47.62998563811698,70.1827274643291,47.18792078285581,36.59771566406315,25.0
356,50.980986906453694,50.045266000436456,59.20611699261285,57.26471033878052,48.724942915285865,25.0
357,49.42595406739604,41.18587676627487,63.94369232834957,46.35388805572891,45.532774454299386,25.0
358,34.66416677992185,69.55753240488866,47.63078439122979,38.435589948098134,45.684425513535196,25.0
359,42.057667385095414,37.451025279953264,30.087314606951736,49.503742316288886,73.09807016852052,25.0
360,48.62649171475299,74.51422944329396,62.36209403571439,42.439971086035115,47.73309734577261,25.0
361,46.40276012536126,41.7491312820491,38.46949020231526,39.95799591175429,54.86937219158087,25.0
362,72.40630275821098,45.041270890860154,53.627064022818196,39.00196062760718,61.888736642498856,25.0
363,70.52947850675629,46.901535155755994,69.56844784250124,31.122181203257007,32.56681972961461,25.0
364,35.630475366469334,43.36383017260267,54.20561301360365,56.51341944108685,48.97118128908958,25.0
365,43.803240188076906,43.187236712038974,46.80411162398094,41.61243753809243,47.100158061878005,25.0
366,44.52553074717768,61.330031703573,57.299627926316155,48.32499475207648,51.53029416229404,25.0
367,38.25794897603436,56.50437393988773,54.155291394473906,36.47285540782711,41.87602434708232,25.0
368,47.68197899685305,41.407042275835764,50.23254747957456,46.02997424659006,61.90713726272564,25.0
369,66.8048933643615,45.793503419695355,59.03837779540841,48.72719608872913,83.44805563890114,25.0
370,54.00621047177975,53.46719552514196,63.051163000334064,32.74239611464022,43.83243059499743,25.0
371,31.204100990412947,49.801818307946846,65.96618843459868,37.09558134557188,40.14173640056707,25.0
372,36.14868256289545,47.17148925002161,31.526663257550428,35.52635582304967,45.52493057651409,25.0
373,41.87016469034825,54.05800204721905,39.654221601434294,41.894349544123145,70.30452986737798,25.0
374,49.343085873706116,52.07359689258271,56.14164990682511,44.8192020204683,29.411047333490906,25.0
375,41.58467439500383,70.59109032867914,48.34436769729185,45.893401699816394,34.880909241905094,25.0
376,45.092126976662506,67.23598515873415,44.0713802511673,38.56003667454863,49.68663293230495,25.0
377,52.01396842135763,46.280484048734124,55.844104316357324,60.384331253324056,59.05107112381593,25.0
378,61.9890649174333,62.76122647240288,62.16693639894676,55.27069585527498,49.09476625514174,25.0
379,38.22314805104257,43.521212202313286,35.8154600799857,36.01993542573202,56.1186430597025,25.0
380,70.53674773868636,45.83403082076813,56.47642188803373,25.558135570242797,65.33823958420602,25.0
381,58.63842567115572,42.4760501760732,39.18911261588417,43.60399940135538,23.06017576399315,25.0
382,46.2825168095532,46.16568704512093,45.21374214450312,48.46331163110139,33.753643805721644,25.0
383,47.69930944376852,59.152008222312574,37.723806156944306,51.517784271910116,48.231758651622506,25.0
384,29.460681317384623,46.30535076221519,54.145652209276776,39.05674305179549,74.61805789179606,25.0
385,33.37096827330603,42.82114940909731,53.725677324885766,37.571842749625745,45.60138080186043,25.0
386,35.98763771031542,29.31465527671761,68.70297286175602,42.51596989323933,59.490110776129725,25.0
387,38.810176000487765,15.405384452150319,54.09320847467029,48.35352776675234,46.36883403428421,25.0
388,65.89229626366193,59.874240992057295,34.827769335671704,53.50023896151158,34.73237237616339,25.0
389,40.19729541039368,63.15300822875993,55.852694139111804,30.204964501053535,35.96800061629972,25.0
390,34.14493036682128,54.271770805076514,36.402208213150146,38.12561360330207,50.571409377016586,25.0
391,46.65682539611335,52.98175157463765,34.87565390436166,61.101823929555124,57.350998190389056,25.0
392,42.69787971637092,69.4238177029584,46.16937941709541,48.78012198694995,25.388709003689126,25.0
393,53.975793641842145,72.31994110140309,70.38747015485191,57.55341201606148,36.50425443587458,25.0
394,64.31433085431954,56.882058520371615,39.10497006227073,33.24577065178443,64.28713206313405,25.0
395,34.232941012603455,55.90204255436114,44.37546441211332,43.72243675488143,70.76732261370039,25.0
396,73.85413679398299,47.04437855077291,57.88214664668207,48.036960182792455,36.06142078751631,25.0
397,37.30496343338957,45.45534469315365,56.09997473160781,35.393745704823544,55.93411220367888,25.0
398,31.355392321932513,56.86455489173917,57.48057016412077,38.16503182810606,34.083028608267824,25.0
399,41.98702878940947,30.24742417139517,43.17960015078535,25.520593352580796,47.323017045018275,25.0
