unit_id,ReadmissionRate,Creatinine,Sodium,BloodPressure,LengthOfStay,Hemoglobin,HbA1c,FollowupDays
210,37.534732058174214,57.77364477129309,55.45298363009281,46.75569859424764,34.05971471479133,40.13244793209678,67.70438846317924,59.46307579212366
211,39.992921446824084,41.40107509739667,39.00011105179405,66.25629307111683,41.49793745928645,22.406345106184098,60.25106443715532,46.936899950644346
212,41.26394235727199,34.250906651891576,46.86455716858926,44.66898667776886,31.676948744340155,74.20695879946484,32.109692982860864,41.97880625099081
213,38.62064526970679,54.54517041113235,37.81538789865882,39.86676198403725,51.966892952081224,38.72978042236927,39.77654866099166,59.77064141444032
214,29.539554373881195,55.12822970856879,55.77943966696273,53.7811797759659,36.95299117714889,51.07373235365434,64.02064748170541,27.3030463722561
215,56.87643878965931,43.724825585151144,61.344940697590395,49.22817178701546,30.92854727003559,45.80371437574381,64.7161733698018,58.82257886793689
216,56.37809820443095,29.9459231401072,62.94057588918198,39.52816206664565,34.197875175054214,68.35985252535096,34.377420554736275,20.271691060727353
217,41.35519876069654,55.942569048183,48.88374432530255,61.04295216585184,48.6086731208983,40.220076575697966,57.3024958085853,69.5349149785071
218,58.071203814671364,64.43673195291207,41.523594632363704,61.11735708396357,33.71063135607354,50.996849960441395,66.58811248861223,39.98046766124719
219,54.37502814410197,62.488030526445826,80.66224824824388,64.73414512413626,57.58282036818856,39.680323592020734,58.328029740519874,53.758213755062755
220,25.59874815892301,43.73985232376518,68.41726917283125,63.59886876546899,29.46920348593405,57.48753129719311,34.89685121069241,35.29270358120734
221,59.87427075183407,36.79653602565468,45.739511918992996,56.83721667679691,25.504025278022805,49.52347204051887,51.46368046008457,41.23946426312666
222,60.3541688737745,51.83443492692432,46.90550218819641,52.72802753683855,42.95755319860422,36.59283119251521,47.500420295544274,47.036473565335406
223,24.719205905344438,36.89134664160595,26.995878153887038,40.33381409985439,36.671180531629425,49.32238799957465,50.41221052019158,58.82889740670286
224,42.16356544607783,52.79989964737938,58.696172822564456,44.486926537619695,39.614926607383204,64.86941178740727,45.65754650847092,30.966154285812937
225,50.33218715805238,52.41733255118544,53.286024857176066,64.3376579387347,59.401551695271934,69.84071076395907,49.36276263865699,65.60631318321867
226,79.37107222812377,42.020732747747346,37.76939314161629,30.524862554574465,57.032601351560146,55.209324651386225,35.547341388596756,45.03069258981202
227,30.990785509161675,34.11073845147052,50.56334239808336,33.10786072070221,42.22299535810663,44.71092999264044,33.364889921221604,52.516180030697505
228,37.43321431375934,43.71525510596122,29.531560182845865,41.37015377387088,60.782908839305485,69.60718510757249,69.70587797824885,72.04221638512477
229,77.16023124343555,55.11535809299298,31.816295746512825,48.96533378797231,30.56255654765804,28.096711163241157,57.97010119759182,67.4329646355479
230,39.05190076211891,52.23286307973371,58.507068231891886,39.754318575418466,40.62408547051264,41.72854941729583,32.39510202274343,45.929810997583324
231,65.96121517055523,50.29324265301601,53.673978808001266,58.693818979288174,54.30062013785702,60.88001512029636,49.86898134054216,28.396148144902476
232,66.60409900230171,46.13817274041178,31.42480617374401,34.23369780903757,36.22796670070968,70.512172677619,57.08296545240394,41.308557755653965
233,53.189069902243084,47.51678830479391,59.5525858260491,49.57839633416254,29.37513455661189,48.08489103605601,70.42835002293084,47.76768293469614
234,38.75418687020225,51.35577760604476,58.31537486904297,34.902967337028855,24.884210897255617,59.485574768166366,46.7424394572395,45.79922808551656
235,76.59366229316916,43.747689896478086,34.1927785187924,57.83033728832174,55.659822938782575,54.01351128598901,62.88115794793822,56.0660986853462
236,36.10010078081073,52.65429268621449,41.06728896370592,68.14752681894423,42.75804382005387,59.29864597248049,59.2433295186865,11.443658527993499
237,44.8766728146028,53.32095084136277,73.33857599981053,64.3876214628827,54.545881340510995,31.898512355889892,55.86202171767441,60.51791243857525
238,72.26812483536565,45.99470881988123,55.86423345532437,43.48618235770153,61.966225958558034,43.72172267032717,67.66425618382102,73.85697098247424
239,56.775569118348,30.66593870375953,51.28692533685934,66.43923566141694,48.85587053350288,46.479116183207864,45.106849528748455,63.98878805483439
240,62.94314356020314,46.991661400254394,63.91970588869081,49.37743877374463,42.96561183201586,36.23864231499408,56.576507393327105,41.33850794296901
241,28.641317778551052,56.65061855399996,33.25268410260212,40.97531097033441,31.62233217049793,50.224485759693955,34.31936056435441,39.96841385475639
242,41.281265469691604,47.066544313387496,53.737845397913254,17.818032734338587,42.264690007838695,38.02450822728558,48.27267152744088,50.249352211303474
243,57.491923758395146,59.55135191658788,78.944638930217,51.09937946814986,50.21104069806593,57.23130414837964,62.672746738629485,48.042958214832574
244,59.535940971816835,53.04337306684072,24.382465480921415,38.9275517439885,26.860409422603396,31.87276334223743,58.53242203918363,40.02603430944724
245,77.56905980894648,28.99922776446355,47.21509426071668,58.787024194272846,36.426266346397,50.328997461334104,50.06720875112407,59.484203124755204
246,57.19214184664683,39.438552534848085,51.14876248263403,47.896410579709084,52.81653220645387,44.03276790111624,78.75505503427348,19.48880366809147
247,36.40428513696261,24.71151666483523,51.739638155099364,67.82142327871932,38.161288072778014,37.78670501584993,56.320922769841495,39.56987163320292
248,52.87869484799678,40.31036810288003,30.323967629105745,55.73708037960879,26.95507282089195,55.40259997927341,57.49828353677348,38.60431619724998
249,37.1664807429306,21.09979281614934,47.13705753822632,24.294262799477764,28.44207737240715,69.54362213182685,26.256390338171904,22.352572700213138
250,54.555975175426155,44.84994277878977,28.783743674882015,45.17687521880069,56.88920848495958,44.37097232302733,48.211140931172565,50.77451992522538
251,43.239970590424505,52.96495626918988,47.886642527571915,55.33934171170585,32.738099651056615,66.12296548770047,52.980532757447705,27.87787209305987
252,82.0671190592142,52.764206492732555,41.26593303183934,46.33896711021965,41.158142124777136,51.93318412863191,42.001053638401686,57.996752886805155
253,51.49391351049625,45.82703931469904,65.91972422494325,44.21262442310496,47.98695003341772,44.216250635268345,51.43622534034547,53.72536913120857
254,59.325122122898264,61.15617212438531,55.83002296150897,64.85678161060768,50.96008415306716,58.10504174953603,47.646524006471736,36.23456648359867
255,67.76368857501353,78.76771094656468,32.56853574260254,37.67880427710438,50.233522638930694,48.80911445792906,56.87301074542931,59.84787434004958
256,81.62043754374673,45.11305667654697,42.9013196004582,32.46216052951337,40.86159465783661,51.922903252548466,46.55965985433105,47.26528754133449
257,55.588835314023896,63.37470486005674,40.87994328821376,39.943197112695785,60.51355858862453,54.22226172879546,59.19280167692039,33.35013618128662
258,55.19668748052612,59.686815610232976,25.770603413130033,48.476086478586275,51.700937553892494,52.9393372623003,50.90776931734209,49.25541757673649
259,50.75274726164026,28.62305927776494,44.93563198445493,51.28793982034058,32.9839136498303,51.98750856703569,50.08010793530831,73.0273900729706
260,31.759050561595576,61.925093999412816,47.2936500037631,44.98251612741532,40.234893351706305,52.84129220019273,30.317196214250096,55.841555704921966
261,74.7611920403764,41.9337566865189,57.50296203317454,64.29984708416815,41.651855215541374,56.23571099900447,67.28331654804373,23.92111500167187
262,38.18882351554683,37.31576314599047,43.315357694522866,71.06625911402188,28.356935699253057,65.08365633584042,59.259205230486195,40.054311832613614
263,39.82975956265685,45.55384425223528,43.18007655977142,39.468620481446976,26.135337748033606,45.33358041250799,52.490846243982126,56.783170460774336
264,45.73106131517036,41.62340083615295,32.5165202699216,48.22526461855103,54.59301752301081,56.739391937866,38.254159915908375,56.46832868072654
265,50.746808972739764,64.02728809288776,37.039052872728426,55.81174672892749,38.47494688333638,30.05532246266384,45.541368363643215,43.07137933218572
266,34.243385352557475,49.004697762953484,44.39403500310555,73.08344550322893,34.286271464183166,62.21338370498161,59.46178545595522,57.14269420342474
267,36.95488195730797,37.82251208353879,64.09420366866323,36.99867983923501,30.408049601775566,55.97985176964418,52.51069471511621,27.100921870080242
268,38.599340731042965,67.87530501844078,48.38077528722333,62.21681163399415,47.47729502465673,44.09063680626526,59.23277180661201,62.32912672716016
269,44.506050924568854,51.23928269756259,42.26557493660433,50.01316046189938,44.18301717050138,59.6979351950598,48.0646248460352,37.31274088517733
270,27.62730064221711,50.63455394458409,43.5989357212614,77.17691734785399,35.582009131556156,46.83262935998084,34.60230360153454,31.072626616312796
271,27.021744543987054,62.25128965672344,59.051987042241585,40.922515061458675,25.79436941861641,47.82488580167931,47.95905721243065,57.097163165558065
272,27.516448571128993,55.12056973954957,75.29754951871982,56.618256102544535,37.24289614744815,55.624701707690875,27.03723845930985,60.981189606841966
273,45.10265383239802,42.71136133195313,54.47064510059469,51.66325395636924,44.40362447513983,62.145087993591446,71.6645466867812,47.28839761836556
274,51.51502524960479,55.77771505531632,58.16750476668075,55.13385664074215,52.699273379410755,52.93190830172618,67.1448533814803,45.112970722497145
275,30.403129560894318,53.13755141903333,47.81135284989824,46.31319183435417,21.16502622571207,38.93387304452346,44.346486320405546,47.5939496130449
276,25.79030077812257,42.114778912728234,45.364050139902574,34.07139946128066,39.23871032735549,46.26390894397822,56.61720441828653,46.34614675804759
277,84.68122775669836,42.3852864876472,52.96786109123929,55.1011756987059,42.105824598470925,42.551519903036926,47.22051065460403,55.178379822139476
278,49.41107130327177,35.551796159991994,50.64789795721287,46.27212484617851,39.630490805896166,50.35310329624269,29.52159667109052,36.041827289924456
279,39.85917761220733,54.955086876495294,67.31419027248727,63.354679571779236,50.00705607361965,37.02620722336518,43.673322641024804,42.98547283530183
280,34.2720005687751,28.655862515115608,49.1635399298475,29.13115551776515,30.705268202413976,71.0929295304931,49.609075383801304,56.70843624191384
281,66.90286947010448,41.75101722697068,54.00009324403281,62.745649592128494,35.89622684143313,45.53652854584908,42.09696117722277,55.59453790340441
282,58.66829458248453,29.406503694436566,46.760707695535466,56.54991777744884,32.15340843275635,63.44285504975036,25.74004238011317,45.19493805266132
283,66.38711280113239,52.157144763857055,49.86390688393931,70.21592504529887,51.729180080355064,44.546916497970436,41.80471922732579,48.827750359972576
284,69.71438690731267,60.91864379914993,56.00592793867427,53.52576548315685,46.35231276896107,77.14671086323446,59.41686755586403,51.0326008425493
285,53.496538136242386,40.99614046162161,43.72874496111044,55.656793771683375,33.950633376350254,51.11856656275284,56.90086838479348,40.547131968822974
286,36.891247842512584,41.41790849548368,60.311511549342924,33.88860371391446,5.679246296105571,32.554927643566025,60.20500341824477,30.947870817631436
287,63.590560610814165,46.178878836166724,41.81775034277355,44.61762313094666,54.372343140472665,24.64813085450772,42.29769940350994,51.3252012280713
288,37.17445916631862,45.848201841004375,34.81990834378199,50.48866844815009,40.933443173282825,51.02845973395097,47.9268812381815,73.29709601295039
289,51.78838339024504,51.442610147568935,47.27324095241102,39.419341481981306,33.03460966464475,52.3541379378216,55.67158098334154,47.12300634845566
290,47.876600987744126,50.605284292398046,39.15596024848733,51.46348814667248,58.60003178195964,49.565207110449506,50.105868933941025,58.38181929488621
291,98.65208744244552,46.50800479210319,33.30999694573985,53.75677702596579,54.51839064737073,42.52199854942237,54.55251684707468,61.1158405543981
292,49.47025411298955,42.12155672873557,66.27807154435891,38.90603862412273,45.11530673207443,51.36775061820006,61.0242424578102,56.43716835047804
293,52.218673801747194,62.220787000508096,38.094808727548134,50.32801227963324,46.3636041872361,32.447952754365105,62.33236600984446,57.77253007634769
294,65.29866722317139,41.02829251100958,53.330379042641766,68.910774308631,28.58432941718012,39.89614384854191,66.63463716258933,46.36096068413164
295,49.682053672285456,47.68421901148927,65.75660155434966,55.566928064565005,39.16868311199069,62.58849853834993,42.77159189876202,44.35294477342252
296,68.77094084452509,38.061245961412574,70.06652278622833,37.08674574306127,31.5806383685468,56.712223516822974,44.417256933107225,40.922646951249156
297,48.29130405286605,44.98145014871414,76.56413033779465,52.43643481357411,61.35410442869493,14.48129065879253,47.23015577851879,27.35204293743553
298,39.56937599258437,33.990518377508195,56.42871860327417,55.611526566259606,52.41853356184328,61.88206617857431,42.18590732067948,67.49469038173841
299,49.72048501995762,72.07304351200283,30.71581521870205,49.246124933565554,21.52650265349581,52.4512196151468,73.20982379422536,34.39259245135933
300,34.68048707023178,51.11746852329014,70.5798112931194,31.607004230245515,43.5643568530649,43.87382535125337,31.02731110414063,40.342665219131156
301,41.25983122941301,50.06746110218336,40.26822486695546,35.24156873526307,46.574891819347144,48.13462667063742,66.41581674661407,64.86570892556293
302,30.275006467591282,46.591149040485455,57.82401846326496,43.758512162795846,32.99213837088237,51.49071808596703,41.8241935006785,39.3904060376336
303,36.74956525391719,40.2129245106227,58.584814487833626,31.61194175002188,28.173124202702006,71.48379520716611,68.57438134005862,80.26983823184996
304,44.802046836405296,53.63074878894695,38.06000901385694,35.045803515265845,26.834244266746534,45.31762367891195,41.44831188966283,28.815689250653058
305,71.87591010709342,19.660380424519047,57.14552107402114,56.20123708628539,57.81774605626076,31.351298442708227,67.69819310401718,48.62168887383144
306,65.57344389342182,59.018695282815294,48.642850878888126,58.34104622560878,44.58299342175912,75.29996453705802,57.21515795428609,78.86141387575742
307,30.364975983283657,72.06348455717614,52.7652125265645,54.63342724094889,41.594150541743254,54.49057194993081,61.286969992831864,55.06736890362035
308,35.71628242260595,52.168490584195006,35.99984476156713,40.209045591717626,37.68500468056804,28.74760421106201,23.233288429063887,33.33435879584236
309,40.682896354283294,45.53026616539292,41.07571969822028,63.52016103029817,33.419684446765515,46.647836839441574,86.4663954914986,43.82736666419565
310,54.95572400019795,57.917338046903524,40.056758945364386,51.09797491229079,36.48530091829261,62.68436805610567,37.79468242852132,17.340616190632606
311,38.8981328631772,49.04328651754086,47.32866372657744,56.7379707099189,34.73050141119426,59.021379160736295,19.17527947446488,81.66001229114619
312,33.92406887803656,58.763405531823096,73.72823373587104,51.26841721195651,48.04332739365023,42.570823717238774,64.30904911962452,54.186342246831984
313,36.1250725970204,40.14765047724915,49.27228274952953,46.86048854334161,43.15649797744507,41.25753881083324,32.20116981855727,28.40848179430848
314,44.14952006170587,56.28331531762601,42.49264571735202,62.01143068146942,38.49744326186933,44.55384302822782,72.59539210705297,32.65763438796032
315,53.61135058882212,41.046916133639336,40.62933672921316,38.29725164939923,27.415636090568654,29.999695767136153,41.93710784302325,28.305337325620574
316,33.044946465713124,54.26433256387453,33.316725410722675,54.58592825080951,42.846049445554854,52.16639886056436,54.24010161027849,57.057927989428535
317,44.34753458890464,43.280034500557704,64.93096165244813,32.01666313364487,55.59820387861203,56.89326750698629,42.521608794556485,55.151640749951554
318,28.13787095642597,41.0724982135776,47.63509092200552,46.72971943133878,35.562283787516904,42.22029565956758,58.712801429358244,58.43050296847334
319,43.582437920008765,46.79261210798613,53.1339676389267,55.905883249356236,32.680980596363,44.58606345876921,47.896268122527026,35.78479656910617
320,74.81228821234744,66.92041855126594,53.45234125069138,62.01093516545647,49.874037332110355,47.402199870543264,37.81008189112835,63.28972225191855
321,47.87771514830564,45.666393782102645,56.8896878421652,41.650927958245404,43.31038937313059,40.88556574062355,32.3187565757204,49.63511553334544
322,44.210021313943244,55.464879427911065,41.9966027772965,32.42630724927308,42.220486048536976,44.287615789155545,38.39865199434108,58.86045409321408
323,45.85976141150971,69.23241499272936,74.54792923712716,31.857772504642874,37.703473620367284,44.776084843277715,35.433417600920784,42.420665431897824
324,69.96255480340291,59.42959408929461,38.296620565293935,30.77004802798585,45.12418607208774,66.03038724014702,72.30377352669744,31.91828047953329
325,41.756500300990524,14.517991460415395,44.98063695251932,60.590852906403455,48.08345340769143,60.44918435404627,52.25135083669437,56.54623914951149
326,46.449936683275666,35.97833980678668,41.2117276935295,47.65580805175799,30.336060202865543,43.33772449386381,50.10591698261115,49.46930377850598
327,53.896303933903305,63.35821178137263,35.028741419188776,59.529690792418414,50.95431918466246,57.083643537602015,59.5986167381097,48.40554308387717
328,49.051116775674444,28.726197554412504,49.77370927719642,61.318620274513606,28.949664218087673,52.92726098082647,65.49909376072759,54.99215508131907
329,23.594170772011942,36.65990917922813,38.79621544292347,58.58109467018099,23.063419277485977,52.49172088768505,35.47070739200917,26.671331337919263
330,26.846873725925896,65.51416486113422,32.194203539177934,39.0576277061028,13.411069579486941,41.91625968574634,39.4215564771702,55.70839495084806
331,72.7968592493091,59.28388708416648,61.56386584892672,60.21708240977636,49.39942349368043,47.055264192511174,38.35077031940614,49.47659073131526
332,41.73405752791824,53.743447548250664,65.32076237291521,47.956024244352285,41.67181327410079,43.73590300023936,57.58356655833518,63.704064186306454
333,34.32042852567896,49.7474528945965,54.80535317901451,64.35775824899906,28.508049314821978,48.19338638700223,55.11637766039394,50.18967924465748
334,73.5476044769724,61.653405325913326,33.83056412236047,32.914824068113326,68.05253742547913,22.3608611568574,42.31241993672408,34.375788941120305
335,35.680136910346604,56.22654498306182,37.19533059202058,57.612783321484265,29.31441732752367,68.90790645446015,41.72434717753761,53.83467347516559
336,80.04281012225702,57.97460195134517,62.11672393402653,56.76406614436149,32.61166519871468,45.847526069595965,57.45703082858295,41.24494998811813
337,76.51637265508568,45.71573361410208,32.302784742399446,40.384494131259395,33.86241955274105,44.30913737600908,59.58987888916847,40.427867873933685
338,64.92370057521016,56.8857700092335,38.469728583701375,75.38430754654524,50.73068258445346,38.39758156643793,53.53223354572229,62.6281767358981
339,42.71094720371183,54.81314081872114,48.976581341898466,76.89514449566352,51.77943674688225,40.01248092133225,40.357779007967345,65.25133378582271
340,27.01730418885604,44.870128237766124,55.86924262433068,46.858450450456715,33.41523341649591,44.55183869917752,60.37108494994167,40.05301183696922
341,43.93152647778544,38.34373100773047,49.78624082509578,52.73156869319532,48.156959928103774,40.63672265613419,57.63572338798165,54.63214814877985
342,37.88164605259205,55.72131759890554,72.59845230015166,44.50868558618307,38.165561326100864,42.34338303400567,50.07824951790557,56.07718884945964
343,65.82549292370503,35.21833750320367,55.20984072871545,70.51658793819391,37.65335568955767,66.66958690977367,45.94846722988131,57.23188470784508
344,49.75513848771203,69.05488309933392,52.72713897453383,25.447948164351292,38.17235967081337,71.29539216022702,28.846510664572026,64.03468241415538
345,64.13262822476317,59.726108821642136,39.20158400804485,31.551675004192898,46.30330007701235,51.1901941124145,55.579774843098164,67.52467707114137
346,58.19332696112074,75.88615009087275,45.85189511925753,35.82265303386296,36.46958845502464,67.3497664069211,74.26297230190063,49.82294414209102
347,26.546066347100687,50.05562705243599,68.39660161704467,46.92838634718554,29.457628215948503,36.888603294877576,48.29431426218761,67.345380896597
348,64.25729671614555,77.16620217900956,33.351450291013144,57.51806314918104,49.796539287271564,57.533591880803435,49.976498993972214,39.729604856035756
349,49.19166962024074,36.925328868638275,30.34752941300429,30.237415446133866,27.19810991164752,44.83628476151215,42.56414452053323,76.48930527072106
350,26.89881770676282,36.84432925072942,26.82450364452622,58.830832967563246,21.238240215007103,52.08328187572725,48.29562901360787,43.25073522810347
351,55.76674871047015,50.2221749211295,58.95757107322104,50.093186721176686,42.18742354566555,70.07590737670603,63.07376873961333,34.56586301054543
352,29.292213843156247,65.9721453343346,48.100870163242355,52.55932682229551,28.467342537915805,70.52312192079704,48.2844356420728,55.30681883643962
353,43.76853521513563,60.54754920743494,66.16466880394081,55.22170617915785,48.33775366051255,65.18390583712932,65.31957455307295,49.516779975386775
354,63.87146360138948,49.90122275862361,40.04554484531675,60.308702848892864,43.2226567296272,50.241026990063276,72.25452909353308,30.86176019782697
355,21.409612208115504,51.58079724145267,62.33629754220456,62.81394562746533,23.620566066948676,50.309748955706254,45.03393443529305,60.51550462604388
356,61.711635799504194,66.29120736902324,54.14061330694775,45.5211094572602,53.47530210100737,49.83666863751366,76.51307701900524,15.731633248352601
357,44.533132279630465,65.35614556727666,47.2069709256526,48.23870855503924,49.01845773651894,45.06706854159322,40.910709185979826,52.337276595009996
358,72.47618786785502,47.482785305529035,40.703740051036085,33.40740060037851,65.06820273075135,26.62013278111643,71.2479573171726,68.1895415400536
359,47.15775689837313,64.4074730645287,31.80014020120489,62.749492898940275,34.78429884411147,55.18547277443427,50.243895891044815,58.006617808975165
360,89.65871373857061,44.93850553493088,66.12316783254514,46.0030897135711,60.97633739767018,55.66473392445201,30.643784007062962,74.00977943663854
361,11.551988197116362,57.79588349437189,44.31250016839875,58.12266918535213,20.1657170323954,17.780687249969706,55.84616966552889,63.65575563229428
362,66.43297568129485,35.54613148069605,66.98949625831459,48.387183770235204,14.186618956056419,45.50619112888093,63.321571823091844,54.92603853198498
363,65.7141320958214,44.95778065042525,65.31280294616128,62.90054803296338,49.5652063559243,67.71309264379602,41.998558234908344,42.80404067018736
364,32.59080426967362,43.80083217045385,64.57336711099649,57.922920934671914,32.50977896454996,33.31436798304842,52.1154281123789,58.47536151396556
365,55.19835105060792,64.37261617417376,55.73583562321779,43.06741973364069,24.41164348208625,45.11196072458981,38.17260016919962,44.2144805640784
366,38.84140130071638,39.138796360973224,45.50508551101199,62.96611143640751,46.08277762209355,63.626275249413794,58.05410237396158,44.16764823090119
367,42.75735559903134,16.564974207736242,54.066024496876686,60.60833090346884,39.34635996096879,46.51761009652659,57.04743032523751,51.90773096851966
368,84.52173207766529,46.11538921787836,73.10820924084183,52.00162750672039,64.56551997095609,56.91133599055236,70.10523879758036,53.40687219044697
369,38.825467917154306,54.86075587795875,41.52464784463413,45.03501534205163,52.706358820975915,41.331324162123,26.7856223717439,53.89056257133662
370,57.68969032752271,54.48289929629496,39.53173685390318,62.256047998861256,44.46361789041206,43.560771174803925,49.150009065566984,57.40605457212978
371,59.86288283796707,42.160426990151606,50.810056176769116,59.759146830067664,24.366348575033076,40.9103508602064,37.29022905493383,44.960671332294346
372,60.364931118982376,69.2677506616742,42.10595028823274,45.69685965805327,40.57268916916699,56.244739184599226,66.78457522677026,37.11766379662873
373,38.257090579118625,38.97398625962322,55.96634272095406,39.98193255955777,19.298992617590738,35.39843139753857,40.18374375319841,55.97963890274572
374,40.544368827573415,39.643176160442536,26.412030324889695,56.990225648824435,48.84022059534383,47.52508819613196,76.19466117718709,47.06764204702252
375,45.515372007958106,43.813343518365585,32.34445963956792,49.757156257057076,47.06599889463254,40.19595417754688,45.36410647697108,46.14283310685354
376,47.132960831596634,56.54720233279253,32.66750837452842,28.62416930369529,37.7171555009669,28.31414708610638,63.944483844372016,24.675111537062655
377,60.310059848356865,63.06421640472737,52.21626123692669,69.37322945200809,37.09080329162612,57.096360307601806,56.11606223434596,55.01096317132106
378,29.2276578353795,38.117604437299406,63.50273476202252,71.53733617674035,41.95920430319258,40.67102828066928,52.66427193410256,53.32442616072107
379,29.923940569385085,43.47961545919062,43.52421873196476,68.61004748751932,28.20421711373655,62.946550206421506,33.02707847502197,45.076256253700656
380,49.682203348988466,58.99061962781556,58.279155866722874,35.97566437506903,47.40487678361397,35.30440763276289,68.27409318580668,65.85651211221435
381,72.41033532301296,73.66660732746826,57.8459852552703,47.996182784410244,51.84127570231485,65.73013686897934,48.040917041807404,78.57810980573957
382,48.91596231919394,30.386548156141913,37.84626910784105,38.57830377035093,62.67886497543117,42.482283396049,65.76378874963788,74.0065210724586
383,34.0391846585063,54.26037462164773,53.343830153040365,39.13134781414498,47.449883944967176,56.04457564601865,61.59572807628452,44.649441605336804
384,41.09457136139214,45.76583267667924,43.16514713112481,61.825215648636316,52.07319148284206,56.767836120544075,61.77277077262699,60.38777323215158
385,57.968332423273125,58.313780170546245,52.372214159996275,55.625326057111565,50.900948159451744,40.80350909644836,43.23134390920889,53.757117319468875
386,79.26308125969351,41.752815525120795,73.11276923842286,44.228396152264295,44.96951060293197,24.057106215582273,58.82085344857903,56.22637469485922
387,33.756321712299496,46.64255778366309,42.91658830203709,60.61665329435432,34.09176492132943,52.17829377226063,22.329384656631728,52.43740411362833
388,48.90386182321695,48.57615513091211,64.5790764178021,51.91244991867408,40.41358738033521,59.05852401683533,67.65330310841442,54.81793536894719
389,53.17836940349256,51.12313528840124,69.30220196368008,43.04685540628561,45.27675257999877,40.16304475926213,57.40919209536706,24.8646481982177
390,41.55180576234774,54.0238824368652,54.34835310352842,35.099095697063596,11.940633036672288,41.41685793048959,56.49372899880833,34.3850052769711
391,68.78714728006533,57.58050589716693,60.24908438815972,64.49608896010544,38.5514072107908,34.6432747516583,61.485691822210924,48.99584391813728
392,46.486192799463325,48.24325587544424,37.019569141950036,34.6568711983497,33.505298756199075,45.1904973208085,42.212794773594936,59.32716005074717
393,59.13051606581731,34.964311382635486,53.371229294006916,32.79277504631198,47.21355096382661,34.94799614645545,44.772698033097655,33.89474236849678
394,47.29569397409441,45.42648691876182,91.36239279863841,51.066359610405605,40.09539911003364,54.308037956729294,51.21572852721766,56.427564192794044
395,57.261465138169896,44.89644191523938,34.62791453227275,50.798350545187525,28.578257311604506,48.76686214692642,47.41272115288396,72.51486546649215
396,41.76799131559946,34.0855258706274,65.78676662754852,27.78930519789825,50.808107321047046,43.60212521705123,42.329438390904635,69.09786093743692
397,52.73351733970896,67.66289923226759,57.678905020010006,53.39604176810094,44.259173822366314,55.69045654843718,43.20294978889783,43.61043368777899
398,30.694888042321967,53.90664872216959,47.4121256018418,56.719195612227416,32.71429100214076,64.16604210599832,72.88136760961801,67.94035884059606
399,34.63616873055635,65.92882168901775,38.13372350602576,49.14898750365649,32.28285400423868,45.95213861936366,61.82113179929246,50.336682964572844
