unit_id,ProductTiter,CO2Level,Temperature,BrothTurbidity,FeedWaterFlowRate
324,-19.28905442724204,54.39991860078723,31.076033067453295,59.366636981587135,48.271198043861176
325,17.770178320936495,40.23939427476834,68.20648201660217,36.81675304513529,29.28964820964279
326,-4.171147850393261,53.95610675841226,60.21334667583384,63.639701517501514,80.29692521283776
327,-2.4939018035986837,43.54379118710355,71.34910418164455,58.523596778171104,27.006518527907637
328,11.472334868773963,62.6152005063609,40.13593859897258,12.30349393566868,21.320864969458917
329,7.008273174976465,36.77478903539485,59.12535692780596,68.81038522556963,28.453129021061052
330,11.226867364901773,38.638798050174735,47.336253238043824,22.81609844103126,23.075602838116765
331,5.3018765093343045,54.15792079152998,58.33891276747407,70.74423345294409,21.151436346275773
332,1.7573579315057701,51.362598049135784,49.93893116205799,60.402868202846506,51.560830697749424
333,-2.7461961260131313,55.23278685468292,61.62739041512093,31.15082761489399,13.256007948388854
334,-25.42006793031174,48.07493839328179,52.98592222049652,58.252263108728926,33.63236759384612
335,3.1166003668891777,68.97950885893374,61.48756119306094,25.293019161729962,53.762618369365484
336,29.741149041481737,34.72496758572111,52.392350198829085,-7.79285778127443,30.43932050564275
337,-15.72898141896274,60.333621915824956,30.95065569720285,50.13277506525825,54.64401944834673
338,13.69428889165585,39.36328348837202,46.591720507491225,69.9166561416784,36.55989312597772
339,-14.732564691790753,30.895132034399364,70.10477976471041,56.16703192420648,38.09267195384829
340,-7.255099899805876,52.742030231865236,60.99156213280403,48.277045767727486,42.98204739177743
341,-10.838842155497227,58.90753785823148,44.852630234887194,50.588512781211236,43.78557839178588
342,-8.667283994749177,62.4803503267092,37.89178858739314,51.67449353912496,33.347251049654936
343,16.818226682909923,22.504568340930035,27.180418515763048,12.768988434239207,48.38699223272555
344,-8.596125979725942,57.94024987275928,56.54172440414134,67.61692969571789,60.73317405287146
345,-14.341843822682938,61.951389583391986,55.7614213536295,63.15015268948482,83.78394106243975
346,-3.759379844613309,42.28476695005074,36.525742619928145,39.52611572146904,38.31601915622406
347,4.604766354550233,44.84382292844484,42.28832266138778,38.89360152750441,42.28028968834085
348,-9.523393601328872,73.24141370487054,44.45321320702784,53.16290072186104,65.44551357884066
349,4.286184470621841,51.12870399881345,52.872108295303164,60.6717291679829,31.174099563290657
350,-10.653260032265905,49.02580234791216,43.6396726809618,45.74367284113136,51.06581392167099
351,-10.289358036995718,50.73134047732368,40.37929312275339,13.560609270723198,24.176067646134833
352,9.267958348751609,41.2856594470492,63.482860372208265,40.361993229655866,44.03020796378607
353,19.61883905471181,68.22674392433744,50.264485762385476,7.804257691624201,22.114603946259276
354,-12.001674608029587,43.45898990774721,48.186834464179476,78.11223052208669,43.470573943175054
355,-20.897415292221996,49.57757682332901,66.41678862557308,66.5655827578434,62.52130186911958
356,-5.623979364927126,57.72760992659952,47.295560919878106,53.74879449319057,43.51492667643532
357,7.269402438243626,39.987762759767264,30.34902767345494,18.8011060594588,32.115951887418056
358,3.256109090622064,49.163320488564274,44.53410887748674,26.65341892216506,33.9008389543843
359,1.1483766616967663,65.96279567610587,59.13206780833471,49.62831126510668,39.04010258001055
360,-4.248058847238474,41.22437540318371,34.53731214990203,49.70556121624912,41.47073828597037
361,1.0956890758725812,61.28883002364824,57.87806888060738,44.81865836487401,73.7938957412892
362,-8.981953495753686,43.71971892425093,48.84339296249022,23.216446080923024,37.31252904597447
363,-3.703625223257635,48.387181757319944,32.255812147369696,38.79024049614195,34.71201185531087
364,-12.329713455642503,54.36708846783062,74.3582013419716,59.09060056162724,46.26786821830226
365,7.645312430400471,47.387216853609125,56.66618788148925,43.5569185552673,34.30419343987959
366,-10.121847815386976,34.54153282948603,46.31146613373685,28.61500030619637,43.58316326609153
367,-14.641241293018515,60.827329227274674,48.34898060915107,61.44773858375058,54.033555206728515
368,-9.325891115777306,42.49975391536151,32.404742752930574,35.70048538198174,40.14322599309268
369,-1.811375410727881,59.5208786753215,66.31144773826539,38.617082842442045,50.137881968732636
370,-13.273004788959891,44.98347449264916,31.488124508191266,41.86946067883224,42.72079365769281
371,-24.65673238205259,54.70885513943985,67.16338572064079,37.521333969416645,54.502618343176394
372,6.950857030957621,59.64600547300033,48.617256835582594,19.71102628882532,32.486450133256454
373,8.02660033552087,65.6937873556809,38.00567096225562,42.312582824237836,33.67769137193448
374,-11.661731530683278,27.356313270392306,34.82596997683209,60.502467284360606,39.7876282055846
375,16.989666698013078,53.07693020604313,56.80490871527952,11.923437400435663,45.9227340035302
376,14.451708208454729,50.649465337900466,62.5632453159414,37.61751187179781,44.411819374664866
377,-16.803136658448,63.51703359361748,57.53591022519475,78.54593285300373,59.833994959602045
378,6.346079595064046,39.82814433514897,59.558677396201475,33.35344583094376,36.05315633280559
379,-16.915809294572107,27.411343430976693,32.74081121771577,35.65376974185503,40.26871253437372
380,-9.947857673346189,38.21668453226721,67.34268170552531,64.7224069766927,61.74935179493515
381,12.13026413258508,65.11698090381012,47.678175387065,17.82699129588042,35.0846089864029
382,-4.2471115873118475,62.416781041965365,65.40838922885082,34.8526324394086,51.2845803928839
383,-16.362608892343157,39.37365973600582,40.56022618515279,58.39909562286971,62.67931116562131
384,-8.026080751990326,50.93107832147792,21.52912642501094,52.89894524794144,30.137267484780374
385,-14.048656063794907,52.077913616346336,49.50559204182914,24.85747567587115,37.21779537691483
386,17.195433968682153,46.0072058307823,54.326380085817846,30.12880071203278,12.501667191532185
387,16.30365698857528,58.5921908932187,51.60013509507532,19.247631109292996,24.616201800885708
388,-11.707369448097161,51.26858326962143,43.264981773934274,23.263276947310455,45.05042510079659
389,8.171194960901193,28.281549132890508,57.98460984499452,25.728373337349932,11.678432124347182
390,-3.413705427545836,53.245272108223325,63.31510587685168,32.00139932040314,37.70977628737494
391,-1.467242192512371,64.02309136398353,37.67812417297941,38.30286535393283,33.33364511386148
392,-8.23245555259515,51.28495616776499,66.83678589295032,63.12806209143947,50.438375276452206
393,-1.08998105005156,40.5415465052526,59.029865574999874,15.338457302120794,20.369757481429414
394,-0.323678587895758,62.52962506600079,60.27291408520049,63.41849706730113,41.12805773658141
395,-2.0706832140774596,76.83711954521965,45.232328740338,39.050823788786104,51.12356528472189
396,-3.107772759229894,70.58098782162219,39.59484206141806,64.79725372533358,49.350378861698225
397,-10.349216812062586,59.11247669165207,60.33668209830514,47.1517654138456,65.80785842903303
398,-4.415784234712899,66.21292170886177,45.95553465617958,44.05773982241439,34.967534465034724
399,5.451219356370904,50.554197990264285,69.15459729660769,53.61736801276048,44.416279176466944
