unit_id,CoilDewPointMargin,RackInletTemp,FanSpeed,JobThroughput,do_cooling_setpoint_controller
365,28.984311180243356,60.35503352086926,70.04291302669034,28.65562777069142,60.0
366,36.12972462416017,58.35949596108767,58.9597857695279,27.540358000061815,60.0
367,52.88639601692408,65.46842078684163,62.57330091651306,16.34559013287417,60.0
368,35.02439559952324,38.08326174468349,57.208363884409046,50.509320560984314,60.0
369,83.30325746036776,56.86702187759223,53.77104702671476,11.804794957330905,60.0
370,56.186748891651874,46.6598734876196,51.17698656996479,31.10567059586352,60.0
371,51.120890432205066,54.431270248859875,48.290943201370446,24.646632075804817,60.0
372,51.11219841709612,61.630556831833594,64.17157740144756,18.61299609583841,60.0
373,47.376880253439715,73.60115287566234,69.33919334671357,19.36960103907647,60.0
374,81.86645317542204,61.36666708038591,75.721351932281,8.348238568425284,60.0
375,35.902220850668314,65.04269455899566,54.69664605770108,31.09157856184966,60.0
376,32.700415615999376,68.52183794546745,70.58534963571194,16.66587441802448,60.0
377,52.02844405598338,49.3631345411452,49.1004022264769,27.499757714014077,60.0
378,77.24057948555135,38.688628459480306,73.35589751970667,21.216898515586053,60.0
379,34.32299636860911,34.22309089330126,58.683147400784556,38.33085440916635,60.0
380,74.34120966437683,48.52110111130864,53.75537876225582,15.629540677071954,60.0
381,84.70210894335843,53.99316259216173,78.1139189661256,20.43773617651326,60.0
382,44.897586787424395,56.46716885545605,65.61275627808759,28.674126573521658,60.0
383,64.80672352182128,36.13467010932131,61.78290424060347,29.503038228441625,60.0
384,130.0998334811223,73.73826321679623,68.054836904098,-0.15251228653012916,60.0
385,15.242679324350576,41.95549993893613,55.01036860604627,61.47589162161721,60.0
386,79.69862611170414,41.920427486608496,57.51090009248785,16.708864324189296,60.0
387,53.8823806609985,56.68733685790672,66.0833806639291,20.803993080734546,60.0
388,51.49643797067142,58.368787015125314,78.60454921822807,14.173643894185243,60.0
389,61.1664470769516,37.7387045590068,70.24784932831113,34.337800029803134,60.0
390,91.66132924988973,62.09198550560305,65.39442011721977,5.868641289364757,60.0
391,56.478183573761505,64.49144963222147,59.74609467374308,24.571262757638152,60.0
392,36.641952329279995,73.12794742553858,66.1688474540997,14.616768206429423,60.0
393,48.74084935152565,81.60803789727879,59.00409944609599,13.985290401929285,60.0
394,96.4971285391691,57.69702890455758,59.422788885452874,6.440256512821078,60.0
395,52.10416675046165,66.39056886424537,52.348502414125285,32.92286627600527,60.0
396,55.72645952602194,63.76192931227024,65.10538506316172,24.01748840609661,60.0
397,61.331890372046956,49.628633445315835,53.32085272114784,23.724090365735897,60.0
398,68.31395038048262,46.00771115199368,57.739970038252594,24.37643551353331,60.0
399,62.25293442904733,68.00170666842983,69.16130373456662,19.544192452944483,60.0
