unit_id,JobThroughput,CpuClock,PduLoad,MemoryUtilization,DiskIoWait,JobQueueDepth,GpuTemp,CoolingSetpoint,FanSpeed,RackInletTemp
168,3.2739617421136007,41.20058409160272,72.06578790141833,43.974108123989694,54.11624264055589,62.327649758115626,58.54527979715466,58.63269105686657,61.870230051572676,53.66583282280003
169,21.82522590120209,49.044857352513375,40.08385488569269,37.56875019664741,27.946003786260757,45.257665228953016,73.4017986736443,66.87393727554823,52.81186874447798,49.13840617842111
170,20.565557406873243,40.34287955531218,62.2956629932368,51.88417827335672,37.63897656572037,65.06573472506503,44.4459992266663,65.59144011189751,54.14979683770125,60.35468430157016
171,22.742774800258577,50.198391709183404,46.22455254862857,66.8702667572414,28.638129279986387,54.09235588621469,54.98102151120241,57.441026514464,52.17002073583678,49.03864295722349
172,4.497172721711809,41.74109923139926,59.10134194132145,58.13972132517517,69.92389262660699,56.81414166123932,28.506560050009448,39.064905928043565,48.46903073623732,75.92219741458682
173,18.820066270166652,42.01972609771421,23.24986192628217,68.66104864012568,57.04777177886993,63.35751689320777,58.51528526253362,35.06494457887226,61.57001950140121,37.5512133087692
174,16.19818456732321,47.13820376615068,61.44789775177074,34.786324474113485,47.57223146657185,59.040885369681384,50.623568867114265,55.589407727288894,58.823536349265225,61.528278670136636
175,11.582262402775692,35.45852896674211,28.95956052511832,37.34600302603283,44.22212871158029,74.02645189223526,36.78922738680557,44.45541007944857,55.923805175246315,45.821554325454144
176,22.14062367305631,36.14289292110225,51.37198631638113,41.123740501651646,53.07201179145514,45.38269042799115,63.349449387949726,57.397598531869576,68.6617146502777,59.6528340683353
177,-1.037338449925005,48.66757770071674,36.886354546862115,48.04000394200837,44.795098396420535,45.10388027311699,44.89300619680859,38.32046495122247,56.26185715773569,67.33685066536917
178,17.658257267788443,60.46911243661998,56.45710826328218,72.04603133661742,52.92974167364597,49.74472224901067,48.29548138007667,56.53881318008839,50.8363981851263,44.44985591155815
179,10.073901972181359,64.21460138867037,55.84999835595728,76.36616879957892,35.27297061009069,46.96830781649598,57.37349045742825,70.30642590344871,50.10673283828786,64.40545522451698
180,31.39378592203081,46.99172530332668,71.18886395462341,39.166679399933315,55.848113532188876,46.556527839179665,44.68850567491614,62.189804107788795,68.52336392916646,59.954763998917834
181,22.10655064856827,43.8682748215525,58.97851621283611,28.790435580656265,73.79695198847477,46.65193752003445,43.56931923473981,61.464068265536625,51.74989258081655,56.68994168195156
182,38.21572359964633,59.955416917298365,41.70089296616209,57.25126126909397,63.023121246208824,71.82146649717166,41.740930125245846,50.962180624259766,78.19022664523544,46.49172605504155
183,17.640053596746796,48.4108691932057,74.70261135499344,75.42850752704072,38.77899217654567,72.57748993605448,43.209424560885736,63.27278020291038,70.00027433135534,56.99475514489455
184,9.04805777269749,54.59663837478143,50.06742143180007,79.95913030421625,34.75002683224252,53.69531499066828,66.24035870258837,57.51335894337415,78.40214558887519,68.19960890680804
185,28.0394040918737,48.53811865690593,63.54549941464254,58.76951726132354,38.548284101627154,57.29988392926143,68.59172325311039,59.080583790765324,58.95585264393377,42.18409121251425
186,23.372672315942697,59.325707110670415,51.61193923523178,72.67282078138705,52.008363299010995,43.8056368371468,59.57716363310796,47.031686675604966,44.920947129748875,49.78265689103435
187,67.13350789237805,57.427524894337445,45.3026055846987,37.655650482463216,70.81899810563696,49.01226840827913,73.93146797792366,77.77500655994793,82.39574866544301,34.13669702579091
188,29.93416272127553,42.42285529570388,54.89058499122028,39.58589817743255,29.35255459906334,63.855576779641396,47.863451901881966,48.27944418817447,55.11989641073271,36.457387678330186
189,41.11476749057155,45.1729241407945,41.51884995471777,60.912400257819826,34.282134709907425,38.71632231878823,43.012542009153634,55.04742424481373,41.94943493393048,41.85538606716327
190,13.23877994610725,40.014660879439354,53.029461024115506,44.99882337267733,21.555541206543943,59.64043704300206,61.32563377789742,55.448401973222516,57.31172303150332,65.21610163648579
191,24.8898127941895,55.979069516008586,45.100442662819376,52.83932594323731,59.12313530706084,53.461760916581014,55.49882323882861,58.04400859246192,63.198185757782085,50.937940660770074
192,18.302163791092173,61.1645148043541,37.74688862082528,36.069970578174335,51.49908057629497,52.419051764030755,57.73468171011865,65.67124313461751,54.53212588752423,39.73603582713569
193,29.867106263027438,51.56831526061627,61.65891699720007,55.036688260595234,68.3661038109972,41.529153227710296,29.19468879559874,57.894933861470975,69.27239308095642,52.999578692836906
194,20.429478253054867,39.46182985129624,42.39181593564369,48.90996606086326,33.4995138084359,51.41983403599508,67.77150086329004,61.132213180336905,60.71138461563148,48.32694198437397
195,26.67144618254101,46.85806602493677,47.257421242030134,39.89853637568348,65.63963701495122,57.17855087663925,39.63351201820133,54.82035110055187,58.83944324546885,43.700185690242066
196,53.47881932491394,43.84983508937567,60.79655545458256,17.407448389266875,59.899069037679745,56.09512287973956,66.9550229616908,53.976334223574,56.08498511303329,38.13955968662888
197,15.138387655560349,21.82317009756602,55.33951545235506,66.00999812880468,71.26971878297138,38.13268786074988,45.71596425813458,56.19189925171282,63.63227780323028,55.40298983492333
198,5.27244883468596,41.71844774960485,49.36929044379179,62.340723585231444,47.00484917856397,49.07614271921716,62.88217329039109,44.5771459312392,75.0994098321574,57.83915938715389
199,24.108684955591297,57.92335411677535,47.81896291457207,50.7633510528072,43.55780838905796,55.083979390478625,55.40316395419712,53.438034409327585,67.24993237105713,45.553780721341
200,12.83140558370896,53.87546211725389,44.33773297676102,34.25808780057323,48.973100406329735,49.617877753791994,50.94148911117427,58.8077036979697,55.152041133721816,66.07810635651198
201,9.961759903534924,51.63315772787443,71.68663978176231,31.61854435833341,33.99856285264896,42.50225725898371,44.587057298016894,51.042251572437785,39.66087456987376,62.9465119420788
202,10.016275133336514,43.07409957056915,46.67093693557059,34.80045808087516,38.68061239452369,47.979902958113655,77.34260828136277,56.501300156076795,70.36275316822612,64.82278218671603
203,4.807247001382425,61.78268915912803,68.94571725702392,44.71413475198223,49.857500107359265,54.02481628785548,74.05594668734415,39.49089867894011,59.64472283033527,66.28376949139493
204,17.41758152915171,48.486007132967586,47.457439708063006,38.81343186925238,59.67068269310299,67.9473181755688,71.67658538152979,49.417847101658964,48.39597376705087,48.93852991382141
205,14.565299605717025,49.195701266976066,54.45219787391235,51.70775220220032,31.537820567500948,56.55331781242891,38.926384430515434,59.33705932970171,63.83714900806058,55.20680553927019
206,15.53027341408442,47.08157565468456,37.338204034714984,48.24303913340857,47.20243714550913,53.570717391139155,25.485033649638694,59.583727365434825,66.78404262705914,49.0844263555767
207,22.49968266531392,58.266809886702546,49.99176839262272,57.37026727352759,66.33207298648622,57.10782862153233,48.41971374497066,44.73938455088244,69.9615277577769,66.82260680961512
208,12.782525029706877,49.267619793529974,59.4823162797346,62.947671068242904,57.87427217273905,54.300729436938866,57.533933810085664,45.728196543369926,64.52829881229403,61.757916079941566
209,29.52864159522241,53.57732136115593,44.226850710947794,37.030293692477535,35.7643901236131,44.34729123955674,69.71291808910776,44.88749451169588,43.588841120856394,27.81988626730736
210,12.066833347045502,61.816494831222556,40.30512996776,57.25722467951502,43.73922897896134,65.38260924265386,52.60138529026621,50.39676356918831,54.87572598580134,60.0208574385271
211,13.39034078638352,60.37825288020303,59.09684107061104,39.867977296898594,66.20310259389522,36.15930977556569,51.614548947000806,44.46409542360784,54.59043136675851,57.21593752608772
212,37.82099554837816,57.323867903684,57.40421624694016,36.523141227180695,44.29149810826201,12.447785792961794,45.111831965269225,56.85473818319931,59.3708965635133,56.922182730688036
213,19.632110261392473,40.59524550102013,70.26962555389991,57.7452472126341,72.45440425807746,24.929891432730905,52.001164393168295,60.73688353651716,59.054501686913596,52.54522702538029
214,39.35909001285603,49.322063999798544,51.31764161593259,58.552261132274225,68.8707648493935,51.83262993962475,68.61339901938848,55.90140010485102,51.326611931619844,52.781893242868684
215,5.8162769075097085,42.75431345409599,31.613778135185427,51.11134774120858,43.44803853410642,24.038448610555264,36.47704986205202,45.720148195744194,44.6564791558989,52.912046461679616
216,19.902650841242636,42.62232079976075,49.15945027570612,44.85436186090671,54.06221330910963,45.46730121981676,51.35981760002619,58.35211832085026,61.44749969637795,41.24160654680293
217,-0.8024968303588009,52.163601982890235,41.18117546300766,56.21119596853559,50.0279091077488,49.790823470404725,49.43716039723689,62.53396925920859,50.36879066975446,80.6320334593813
218,42.98846142396131,40.70745897860813,47.2922427379081,60.0796250233056,34.135577383732546,39.52851687642047,43.14243697699533,57.99778728262188,64.86986336342629,60.714917787308785
219,5.1914308374681655,55.63613166308048,69.77423979105849,40.43594216638458,72.50951716489132,33.117296265124985,33.633467189675784,52.40501844108329,48.367298531313125,56.60155987752124
220,15.360637857692135,51.071944635587116,63.56415631415069,43.870939340648405,47.19315997535953,41.27107042435733,44.97067363084957,48.13062490946817,46.99905190049676,32.94085151877921
221,14.407023880779313,57.09459026308263,21.19301732588988,25.4949236245866,63.10952238053137,42.65522379665222,39.02859606362759,42.8309901682306,36.320396254191245,57.05810775236624
222,20.77050370895835,44.01046234174182,43.226026754424005,26.330101158332255,47.31194972778175,34.827387107972584,59.37299921164214,56.265420756122545,45.45914549085105,42.64388830487154
223,27.486072576265627,36.603115552391344,62.268765304552744,55.58823311650865,43.75461562524993,51.06469153017274,50.36848256206473,73.74551244799383,61.971472697962845,66.62869682148613
224,15.361410542195953,57.02432868551729,38.42566510256567,44.603347812242895,54.18767764744882,37.77893412266115,52.95207782008484,41.733452504450085,40.426499837361824,55.56354008669065
225,27.368405384596777,51.68173517395787,70.16166657632513,35.70499653211677,49.964312859379405,31.52360799243743,58.46901305630078,63.22882083484614,35.77207477084238,62.741644993835
226,36.54183554094155,33.13086434935236,59.81051689212445,45.588722084613856,43.396714469174235,39.9038608314339,50.69277640031946,47.25502414304421,54.533469615974305,55.572320479994744
227,19.006006387632777,49.11255486204382,60.1754707213653,37.14920420581037,36.62888468523158,42.38102181048878,57.586490132209185,63.046475558212784,73.84401486626453,52.46986515905559
228,24.441728283205425,52.05581581896513,56.281494204754765,36.21242446989299,35.72027717925976,33.73417290744693,48.574772493985584,52.4467955563023,57.67140136504998,60.822732846394565
229,32.97215580335233,67.30168055770781,63.34982880738401,37.45476146629413,42.752973232666186,65.52300537211002,50.1669809489319,61.05874436722987,59.551985063578975,59.17066177716842
230,11.232264474522577,51.52471922110397,41.66289797735936,42.06391240362126,39.96714064610833,70.9832824173246,50.327809379719405,43.546492161907366,60.99722983691017,46.71132145262018
231,22.8292162003048,53.70888005457839,66.92351251188207,34.20133610797933,64.19125374111714,34.875217291130795,59.507520016722324,56.94559057259396,54.26469937595001,58.49725227293561
232,34.592658320500746,56.99952995000359,33.797146019529585,66.50920799007154,45.0554525663532,46.690589824814396,51.297634283766385,68.59201534989695,62.36468151732251,41.758401136598025
233,23.51326287773679,59.703662269708644,66.72442686708759,53.633839437560184,56.18038200922907,64.13327835632619,57.350743878242184,56.90461703379094,55.19246279559416,59.75457377449264
234,15.796600927591783,51.22168043274048,54.47831456556947,53.08389256942331,58.532475499389555,34.04564299631987,33.459223789728405,67.32460252075246,73.39008187815011,50.06022156433813
235,14.729175855232082,48.74222985092905,70.49243909508316,68.731663843001,37.513131889930804,54.58864863206979,68.44108156000667,65.1720250563304,46.88352572099617,71.65983198475848
236,42.977559934668754,56.666774329459074,65.36307152046857,49.5852511409188,52.121598979032086,61.160372222381206,32.852930888556315,74.5479141737201,52.956160702473895,50.36281901084946
237,13.073416270925781,33.05460543265411,29.29809811687504,37.44606007832855,51.988162494263904,36.48210816637957,27.14695946558998,44.49270574772913,74.9371059857757,39.26042681715441
238,38.60285598574621,49.98233429092761,28.54141668311037,47.97756530681447,54.915898565351,67.01546716395629,47.99322000955787,63.67787350663375,48.64311532209293,63.03363387331859
239,31.02350138024166,61.12908053561208,64.38488518748304,42.7217233082892,48.20581248498378,68.59996634963336,43.21522498569743,54.94135708449327,57.725543185811276,41.01887037430631
240,13.762914367207014,70.33075621523908,25.62890199169944,50.062984766154266,47.245849543656945,42.74202938713782,47.12819396085605,49.509444732922056,54.805745143783234,56.43451926157306
241,37.646933645517976,64.00927561320583,40.886116903904075,48.49553018102583,43.246116263905996,60.54649881943904,45.97302888825718,54.550557952765196,55.424311104887124,64.5651587462275
242,7.505157606075525,51.85568990675755,31.103674761263047,59.65397373078042,43.222713465898224,52.280279492124585,63.438976545068854,43.1074362683415,39.47186820172445,67.23469033918818
243,22.42496531047322,61.27297318871778,47.00903772388755,24.04000941901583,66.69067887039496,44.45655482382041,42.57822399725431,40.56231071811506,67.44095868627846,45.02408013533377
244,-4.119635166914872,22.984073049732935,45.952459486968344,46.286439420502205,65.57764711568751,32.5125796706337,51.292893362897374,38.5687818269385,56.74742869086369,54.96944483584566
245,48.96032944888984,57.33282620755768,21.9731708611822,59.33509568778508,51.48729998338685,63.47803998419716,50.335853179248126,54.68766732426488,73.49388976352134,51.01031646038564
246,12.116875884827586,47.20348919964704,41.683978306207024,58.48047781957602,48.294228436684286,34.566694195155115,45.66748600383421,51.25050611824831,53.98961357464746,53.58252614020386
247,-6.454427335334236,51.76314659748348,47.326271640252045,60.28253518129617,37.812786032766475,57.4560961186367,54.19741781923775,49.65666123085971,79.58537251524338,65.76337047430663
248,55.38609684022373,51.649795063204444,53.95144940661349,39.81417785890537,39.51692841311889,25.955422036467034,53.55484734781333,64.41935312837606,48.090783744241186,73.05228595763363
249,15.984939609789325,35.2003066080228,61.10165495139083,53.57719891962702,71.67586322099861,55.37564604357114,53.02235498684235,52.00871966776992,48.116484824446204,59.40024098022738
250,19.814123595428107,47.82388814082634,45.220549619402625,53.92269060446832,50.82843551487198,50.640251517274784,47.47455526515515,64.36614992527795,49.200488827288936,53.58697290931273
251,31.40123059011494,43.902132130118275,51.978192167112546,30.79640790270991,60.28574077047633,66.2370063474359,57.30424076065015,67.54945866310992,61.66421215517048,40.834841347035145
252,17.803367246414645,44.59614883424286,62.66388141114082,54.554760048313554,31.470595234535082,35.26511864069626,57.00097500743891,53.397539397948584,56.16647152380058,46.50131481508722
253,11.032187908792643,53.61591865355853,60.56186782834443,75.62860429189337,50.84022719164635,45.644793006562836,32.76776860280307,57.44573769144821,54.82755696241979,67.05483995950877
254,21.910642438300258,45.742311999852,72.11968402373998,60.77930530013818,31.154303802361298,58.34264759786668,56.91436589601852,51.020662737670584,58.328794521130064,73.79461631712454
255,9.352982488225399,52.34740407129581,57.80439342234373,60.441542063509424,53.14483694937569,89.33426217047351,44.148521178955775,47.23944531640526,53.13422339627321,52.758002371388606
256,5.3674422105696395,58.8201186300223,52.46882222927936,49.77366613228087,49.3666488505672,52.59281835641229,65.37013841952287,45.78659380386224,60.49695446653278,61.68608937465213
257,25.315639481503922,48.36361743656706,56.63995420998633,36.23300205885072,54.70220399566603,61.940807459498664,53.64831669754504,54.76961629332054,63.559356721568875,77.41356254431216
258,30.65850311086289,44.11528466266104,60.01884354999262,48.30924385744214,63.07011427337264,48.339195504474766,52.83995910922255,50.964308210853716,61.5571936786395,46.67128128569736
259,49.74258036924477,45.488061236330324,41.556446164128474,29.947007980481793,64.04766420356461,39.33998739700472,44.48125326421919,58.88316902766932,65.32959680105061,25.44892550662967
260,15.991891529874676,51.28634497843962,59.25776603313304,52.00281448045036,43.51634916251747,42.62084810398397,63.77074148448199,45.71657617855527,75.67808624380525,53.140844869245925
261,21.408911217887148,49.71828198011136,59.58498981705011,59.16545628504663,55.59680455957123,51.858851282974406,26.931279005433883,55.05105884520291,79.03935280951409,68.30254939822083
262,16.238738447314738,56.357401665967075,39.52676177317438,57.142732204606475,43.28420171973361,54.21964291805102,52.19932221305511,51.4711011227745,54.67755516065227,46.38416309258883
263,15.866067533646483,45.86860203018922,61.56378143774623,49.84152248880615,40.836375577755,55.08164353839699,48.88395121805812,42.674167581929204,41.865796493507126,41.63824023107806
264,11.1696427403344,46.30074006645444,34.32178928420437,50.887561636431286,66.73899765970768,36.39582337542313,55.34495902123612,63.266991136638275,56.24040440571717,60.32715336907346
265,5.969822582721095,50.03183768473782,45.46871357543586,45.38493299275893,88.70381266360573,61.882667439835195,51.35982333337265,51.40429463919491,64.61342235646619,58.00308145427399
266,23.50618565454304,65.24912803083053,33.68794333871345,64.95144099897587,47.17712873149744,72.87360983314593,35.4216698872482,71.97157680964654,63.797246697536636,39.07045288296863
267,11.896771596344873,56.0362530785033,46.99694358486777,44.78939906413506,48.660956383911135,58.86041064215066,39.07952596946273,48.23135048449763,61.834152678289406,64.14937567682487
268,10.069683026884295,59.02841062646831,53.15457990021566,46.26679958745131,36.488013418941804,71.69843814720532,63.39852484205381,41.88712029515427,62.41095874916801,59.31378973206637
269,8.749378252307368,55.63375304066782,54.417275326333545,40.66722171768742,60.0348441106193,51.40776379781241,68.62523382641902,60.92733571440586,54.31479347251807,63.458651588957245
270,20.340585590508052,43.62245542166744,67.43138071376605,28.813632295760478,48.047823754079836,52.982106138388616,61.73723535878817,55.602771616866555,69.59060558560893,59.78659966851974
271,18.595452091163654,49.56208827724288,34.194188695624696,48.94648324497736,40.23784281372338,34.27361072055868,30.631865209032362,67.42521996449231,60.304709015434874,65.67204704363535
272,25.056838471825724,56.30296162905997,53.568312564673086,47.01829588265977,58.344339015950624,42.37679642118447,72.08560576143813,60.46127574992655,49.37321866966276,41.6720949471003
273,0.6823784156883943,43.75717220498914,42.64160175622893,43.748026820663355,63.40204873142013,45.16957615256985,45.46467847284385,36.337609076279385,45.712765010111966,62.64685119536382
274,56.56593031560302,40.362098635842344,68.25192469532743,49.73515994660157,45.036809764019516,45.662557776031214,26.0707609240657,58.647905008164926,61.002773122661196,63.95686056108475
275,11.425420000253709,48.6140931741649,26.88036586459556,58.52817582409608,65.87017299644752,50.09055738259545,46.48783209598626,52.233508309052915,66.18622209082952,54.837296670599635
276,17.240135489352397,52.80430022752978,46.44260812925948,53.30320567162736,56.17467160641362,62.1141820336375,47.923994613832924,62.696318941627695,60.69677275521433,37.72011564158042
277,15.094167555887513,40.85631714523785,53.63613708507198,63.402465428846384,60.565168162404746,43.78497384587419,35.73659270458153,49.91420685242165,62.3414841066405,47.07707543966486
278,36.05270326604389,47.89195250743021,32.149167749378954,44.90004520159447,58.48021598871177,39.20532656755392,53.71949457680215,54.2660481887387,38.07004937474064,35.52600801102619
279,12.915034241004046,54.85132627964213,66.48194865386655,39.61810666993205,50.08516771817885,48.26577756922818,51.866204002725965,54.39197233174164,52.40272961914614,56.11940625686274
280,12.236842095858833,58.98997632211434,41.837700139460765,37.037375247763336,64.45876243873563,37.1579824417489,50.18893968167582,58.801064721530445,75.27477563971088,54.89656693518624
281,12.18359727485284,47.894532903954214,49.831182778834666,54.21871905331132,55.56981400792333,42.79773575621505,70.96435893706304,59.77732130662669,55.07068401552721,37.25743284028951
282,2.600336523530043,52.49725710024268,34.68557562804555,49.50086115192959,39.938436627485174,61.27001433195072,38.14768263657261,49.32340726544469,76.55001687030641,77.15029409559459
283,15.451498972853667,44.764950285476644,43.258302647014524,57.98544627727386,88.2615280494791,63.29179692993372,34.293532590697694,51.364478283006534,60.41801196119459,66.01078150129288
284,9.061974259503982,40.99531879629724,39.06027457498648,37.55949663686742,65.40589830814322,82.32426657244771,64.32641054540437,39.561429614073695,37.32344959836502,62.53705025902992
285,50.70284457927956,48.627243751191315,57.69410834420156,50.52099829195398,49.173074001868315,49.418466201740515,49.71658079609782,58.19855176659546,60.16981263664855,48.12904779543332
286,18.66592599160755,63.89836218017508,51.453036475784884,52.03883000625392,52.99222327104092,53.447818416087834,37.54966533785028,52.987176819246976,68.1609389131093,70.61748050206607
287,20.846662160529167,54.32481571820157,61.56493380761971,55.30965197002784,40.67473588689202,52.9045075024694,41.687470991671695,54.07052642465928,63.21243086063914,59.418497273991434
288,12.482188265978532,54.7882724878209,65.38249698103841,58.47709598557436,55.72312665141794,45.33089791718837,67.06787174751686,46.277177267006394,45.85190007178111,65.15172505282577
289,18.73682149713612,53.06252019178321,56.24665390405965,46.09669407184037,42.208744922078736,43.86965979755782,76.26383120659449,61.524102439605755,69.04435706555888,42.52107331800065
290,6.594435030108805,59.558176798537374,45.20078843069929,50.28677016294692,49.46698441188091,58.701425958244045,46.18010821717314,58.905337420949955,75.5354616231532,71.46576266223339
291,20.063205996856578,66.32861853826408,56.9627439236448,47.82241123698599,46.080665393327905,57.76752786559918,43.00190210603251,53.01633234040773,56.02021269715732,61.804909623454535
292,20.75237045872682,35.49931309573809,68.59138137275373,44.20297188274632,44.791223175928124,55.24307429700567,41.750641117514945,49.0490045649365,70.01181998867355,35.852361479317764
293,22.92020596859042,44.12909403121107,54.49263656392145,65.73836030651432,19.839217052892867,67.17869421249843,47.71657835909569,55.58109697318889,58.65473430382222,44.60072457793582
294,15.585140505429687,21.215373925990598,32.54276528136273,40.70757101380774,45.04201066832045,41.38399758348381,69.20020299452399,48.331761286690636,57.56992600550993,65.26405509000357
295,29.653181958223456,31.199125619920903,46.77681247278239,37.30993983856362,34.885287958564604,57.22427678952455,40.50278394179155,53.55446625639348,64.74543977274752,44.93021170616562
296,15.9889005304334,59.828852561752825,51.764487623766115,30.43964437314344,57.63342127465976,43.15246902052617,51.70671174596595,52.14866283287594,59.60261788451705,59.04244784228966
297,2.1834336787272424,56.87346897648037,46.09916970797602,62.14191693426896,56.16682209085674,56.34205162531799,43.15016833339155,36.467737808774736,61.2337817667429,67.79910097374521
298,16.36363844514377,53.5150746772743,32.73058605721186,39.57645314482513,57.510334193505905,36.559459961447224,54.60074465188719,56.04782495736168,58.179139031813285,65.46841406437207
299,7.477071305458695,53.514610274282504,17.727159258433684,58.42877301367,56.486760929193814,67.40950280607153,48.27412220358898,59.49791227116546,57.395650612352135,67.29804156349294
300,13.116596329630156,40.78532621361367,42.760637814049026,72.26055499937898,49.97383012696151,54.650247320241505,64.60618316525425,55.19129667650823,47.43574810427734,51.95154415857051
301,13.157325661633278,59.0682994015662,47.34634735899031,42.42132344136648,50.14408588915232,54.60424099531164,30.374509778188127,39.14906320877724,68.1127335469156,50.38194082520425
302,51.73870342904679,63.284647268659114,54.996073470708616,30.71242751740443,62.6651124292028,33.92743155094838,58.883915574393576,57.59499319733857,63.69752945343646,53.047542278901155
303,11.655286533663173,53.36767684395159,51.7752585175529,57.89861601475303,55.956173476311875,40.73892131926366,43.756327552462814,61.47554829024847,50.18859453418111,77.37596878013456
304,29.967286443977283,48.445321063126826,52.383471991543125,43.30965585425994,43.924260682019906,58.54511789013563,47.55266497195409,50.775664333804265,47.02516333883609,55.88974551507322
305,27.31297931087736,46.56498398762496,29.257831486914707,56.06512508774762,46.98728399916394,48.16249079306337,37.78709926602029,65.52005242674515,63.05281157902065,23.490875886810898
306,6.209117307584066,42.94195841080911,71.23601106833321,57.51368477290332,51.83776769307153,64.4923718021708,50.81433798396647,50.91420126633851,50.659150267971924,70.06882003499221
307,13.802889750581889,39.8097239670178,41.09047959947242,54.33595957506729,48.93972511529152,57.75016894522999,41.675039541218595,50.07013534104744,50.12760847607325,60.16823250869932
308,24.643850725865153,49.93392704538019,50.83638448661356,61.09870519081439,21.96725745031176,64.7717641241591,45.08156340551338,42.40331670660776,51.58977026678319,38.2138037581808
309,24.90877105004322,52.43060374466981,51.88140068467701,36.1072659719393,45.826807747957815,55.374611943632914,48.48143010214055,50.39551815369491,61.7696602867954,37.65973967786951
310,23.45460016515859,44.96056108784789,62.224806221961465,53.18612077012625,56.1698859458897,57.37639570519299,44.038435504819844,43.62479290722391,64.17522027539724,38.38101909879531
311,63.85488796121206,61.48563656046433,60.28258826449748,40.87763266972903,59.26228984377429,47.06430821825043,43.387762994206184,59.157294439373345,48.68498669734915,52.837696804645205
312,10.826351819989165,54.741136600887714,42.28550165176029,28.128008604188945,45.038687448035894,65.41318728344274,61.67390730201444,52.684053158656944,53.88717879702609,68.1756069100358
313,20.35815716019917,39.51968762666072,59.3056424742374,46.525922432323185,56.0909966839874,40.31903393981818,26.3807824835084,53.31841741184233,55.390448551945404,47.964648645889866
314,38.5620364271321,52.77083471600524,43.8345297826362,74.46862945940875,34.43902245709066,53.44041547568256,47.38126610487293,64.87650038265429,63.58836612158127,48.164206861258286
315,16.105524644901443,44.407468578134356,32.88796306704313,48.2251389038366,49.25752736441405,62.47680247508542,84.3276664823686,57.00663352111806,55.431297863783875,41.39070110919981
316,21.28223787862034,40.376924045363054,46.78202700683724,47.696673242052135,48.64705016937712,30.70575377654559,57.508481567865275,54.14406927745107,55.58716800318416,56.06199468780198
317,44.294979320238205,47.05965167421071,66.75377248171314,35.795947912987856,65.0318288060952,42.68385225449822,35.73576827423549,52.859275075560745,51.21995184732968,55.016644081212014
318,13.684108892541918,48.305272012319435,37.870582229517325,44.27357534796529,53.27081284608194,58.58594642803095,49.314277649384834,45.75114749658649,65.29394812018249,53.06768951699445
319,4.166972434522444,32.80047053898604,60.171177957763476,55.81367244924789,47.122113839350575,53.76363825146137,33.67742457898769,61.73374859583859,53.16341643812573,61.77728032623201
320,7.6792901931741895,50.43779352777735,41.20595842629901,62.098586865256955,69.4201941916826,40.362028979741844,41.6383549368051,54.07211607607295,50.975383791798734,76.44111618100418
321,18.189918491339032,42.590040020122764,32.00222503506205,43.53197534209152,49.58346341057887,52.0993409679906,26.534114195993542,52.3010274747973,63.45561797907829,53.09157157718776
322,22.369236986488932,52.222907143482274,28.517068911611737,42.20435354229312,53.57028928486295,58.087111794247825,31.762800020403105,59.72398307483854,76.12966503118471,58.41262474910682
323,29.0139400503268,65.83656302904465,25.45340223988181,25.963876022661164,36.6441538190813,55.50536326753229,47.49037954775128,48.882615164774215,63.584602078596326,43.76535928475748
324,0.8967206324720705,53.760302935722876,34.18426877174686,34.46102896503421,51.06537482198289,42.80134394165324,48.34167738358963,41.31059675600321,49.97687877091896,75.45822293173582
325,41.81427626808622,63.583442487864566,75.91561491240131,57.3118651288483,47.360495005869474,36.01169762261447,50.17030752141308,69.34576438499265,81.99223382462986,44.02384540170932
326,22.474096738333362,54.44132481925567,53.500550748452724,30.210414909971362,59.81273158763549,55.46320342388192,67.59405265518193,54.143049177154346,69.22114690652575,48.67476868225661
327,18.637797665693242,54.86171953461597,60.75684157838553,46.501860962538466,45.808431306181646,68.60385463382278,51.17381086285679,46.39385648585256,56.30290273065908,49.69247111574063
328,13.005743231990373,27.11949591929859,45.511868936257756,39.43094116315626,59.97803542500943,64.42905173639973,41.89841730298824,51.22360456687143,55.881944584099415,57.30916819729268
329,6.157504611396006,64.96241068927306,62.45359904914909,49.95680421295484,78.54451293181016,71.04840600845466,58.26052827767356,54.34050932735053,54.96456237180727,67.8295667793869
330,20.719082107725146,68.19391179917852,42.51124544451698,27.63912429214267,45.964688610158845,60.7505631780907,61.025287898507,59.8267183824527,35.453302291011376,44.63579565463031
331,21.488410790462698,65.89937265965428,52.43641364446235,47.61723181765196,24.87810967951904,58.78324550830969,51.677931932795694,55.26569648398871,54.31618254332362,52.831096331592164
332,15.12818676211062,41.634845806935594,34.56931413849148,51.08900885626641,53.78159648320548,67.786623037548,74.02065956018397,43.92975140552386,65.75853114368596,43.93175592439823
333,12.637299699513571,62.52974826412199,48.34288187632577,51.028254308635105,30.62600611758007,37.3632479227639,55.00097436886362,44.30461062669927,55.41711613840195,35.8291929157503
334,26.348470765261226,45.75285946221434,53.62778647183916,64.41192065069407,39.45763541598871,46.0904605705457,41.244504021441074,58.249172173769416,58.77848553765001,39.00802588318299
335,25.84779089976707,54.763240809908574,26.944207687630175,56.34498531455986,52.439516927896754,44.68543113739037,49.693927641486155,64.58932069762774,71.04942723582315,53.27210346894306
336,24.743555289004007,64.96640267431775,54.966809210035706,64.54220385702104,68.90174481299329,53.82162927940646,49.91904482381855,65.69643429769076,60.46723538095924,74.01546833021453
