unit_id,JobThroughput,RackInletTemp,CpuClock,FanSpeed,GpuTemp,do_cooling_setpoint_controller
302,21.831094018533975,66.1673364960075,52.18360823818441,55.61408261288405,54.9151292844597,70.0
303,17.804409378366245,46.89971132057156,45.79486480300645,53.15855518264553,47.12277812030044,70.0
304,26.902155386112955,55.419800415732794,52.18873796753884,78.93555803519082,28.914776751332496,70.0
305,15.968401926634652,41.42307084398498,37.56432487700192,68.23862217549892,58.043811420690936,70.0
306,17.289601852228238,64.12961052989577,51.544829193354836,47.5869817743408,70.8948584356873,70.0
307,12.776497576658043,57.003166423550574,63.549607430485814,68.26303904144895,51.119502332022925,70.0
308,14.280152004995967,66.86959631387344,54.1280828981903,68.5647578084713,27.04271618886732,70.0
309,20.302373907359073,62.15816896268521,51.359303817589996,64.73026878548717,55.54201541680154,70.0
310,31.17871894142324,50.822368816088556,60.07359253834858,57.580829190741255,56.29160340239611,70.0
311,35.02950866025751,47.0259757031196,48.368454747064526,69.73960501443186,37.477821882672906,70.0
312,15.513474020880107,60.896991920103574,46.62791029524446,52.54706921281779,43.962511250607065,70.0
313,10.472260797568952,59.785543509073584,54.749551354691576,49.55626347056063,54.06931482649952,70.0
314,17.153491738244025,74.70913173668038,43.3673391359181,60.2305248983757,68.13004823072988,70.0
315,40.27968062530042,38.97439278587248,49.63194789631146,59.56293745549397,38.38534485271806,70.0
316,14.687451137921814,70.88175266915573,55.233568358966124,33.28805858051122,43.35549969117729,70.0
317,23.361523990625727,51.62735962067562,56.368857689059226,70.2408378247121,36.594871074702084,70.0
318,33.844292865125325,42.707164820569815,53.667982368530936,62.80307476201162,47.11929188280302,70.0
319,32.801973584002354,79.19543516424906,48.157985111514286,51.83460879580214,59.29089293790728,70.0
320,16.454591270228878,78.36536309706905,44.701297127705494,71.71618273451195,41.2245452738418,70.0
321,36.52137729969119,36.91535123429298,37.97828803814902,48.51431552249574,66.10565396938249,70.0
322,37.97673635004339,45.15870742908197,53.7651721594083,59.02116100918842,50.27971204164175,70.0
323,17.846777212290014,58.66473745597174,39.47964095217181,72.02362592644195,55.16701346996706,70.0
324,35.615478695957975,39.103216824056545,39.58746515790544,56.2604678036417,34.44715194632066,70.0
325,13.71267258337659,62.829636212021036,43.03182384831046,58.285174805144614,44.72671650083188,70.0
326,35.64350781125043,57.29157452481865,41.69544229445873,83.82209213377054,54.48849314727736,70.0
327,21.23953227341704,71.06661213617534,53.65880459867322,47.93452636960749,64.46174961044522,70.0
328,38.144433339815464,45.39219138828858,53.98720747886536,66.51305439167629,51.251618206911004,70.0
329,25.11453523432438,66.56398702192169,46.097596616014464,42.91178772654134,46.428426562748825,70.0
330,19.983913753549707,37.03662257520274,46.95459755337109,60.95370877088828,49.39237820788654,70.0
331,24.47722255915871,49.47107379043989,48.653113685998015,66.38603415045152,52.52330215087287,70.0
332,35.62762726624573,60.48815466090998,71.71140219719061,73.89111635690175,67.75597428985844,70.0
333,22.57008107818309,61.46090013557779,65.23479136028108,63.71328786239756,63.06852687467386,70.0
334,27.395090312201376,50.203286704852445,41.220325603516436,72.53539296660702,60.10607656001113,70.0
335,8.56218045902534,59.745082853506965,39.599249640930175,67.93130435591658,70.21944382898235,70.0
336,14.889818826696281,65.0371632731144,48.773611006941636,53.27315941590268,65.72456431527938,70.0
337,36.20199111120361,54.83076775143168,44.916796856233375,47.49759680628995,53.81369305806532,70.0
338,38.0616642721994,51.59583767731027,34.805295930048324,70.3153643590211,39.667422907233075,70.0
339,31.629452615472434,34.01416400674121,50.498138121478796,72.33787416540862,55.24814583044197,70.0
340,30.948089015132346,56.02559137968828,25.246700544386243,77.48184517065341,50.955217373354714,70.0
341,20.732456485916334,69.50515449024363,34.09791449545055,57.53152754326675,66.64055745692315,70.0
342,19.839888861090895,55.642654677555846,42.41125270595061,52.50268423677882,55.24162416061548,70.0
343,37.13225505966494,36.38253319436666,41.09050738133653,45.521343016332324,40.82983436639134,70.0
344,47.349332176984134,51.32115284459463,44.465664365057044,73.30579772303084,42.274137823490506,70.0
345,23.73986377586741,72.03399371281644,44.7881116584322,48.38356131860867,66.54099421822067,70.0
346,11.641675911441363,45.13376601850025,44.499507023751,60.992345541817485,64.1177848581633,70.0
347,37.220475805347775,57.85147405042823,50.0496718144921,55.671120091271305,56.01214794360443,70.0
348,19.975784046124673,54.589213611689566,58.81709323910492,67.63397314479919,47.64008763754354,70.0
349,70.4256057652402,37.46258008656802,31.894940592475788,62.17190730414451,60.623548797638044,70.0
350,4.064954319906569,70.38000604777045,34.32077532410073,59.1116612977434,53.44438766903622,70.0
351,29.996923493449785,45.59360936254734,47.89418669034698,52.944188807681435,31.442374483753067,70.0
352,22.75630551055029,40.678444166006784,52.3789969557987,82.58091690518751,53.76809742736685,70.0
353,14.484438850599108,71.6762221454768,51.188897870182096,76.16334417273947,44.19996889562836,70.0
354,32.31960361109624,70.1052941088971,44.168072057557424,70.23975749923905,54.36340195108397,70.0
355,15.855594907398864,59.877319884691936,48.51968991462847,66.72935465501729,20.541942334430658,70.0
356,24.107132015145453,52.40993299161276,53.16769656238411,50.720735993112335,58.80736609932951,70.0
357,9.149155070852178,73.05574484977299,47.50367204396271,62.512204173322445,40.89389813304785,70.0
358,16.92386791565341,47.12459975787906,67.88441935590451,54.74286303045264,48.49817247170169,70.0
359,17.693990541408475,69.32469932239002,44.72199172472467,63.092692634974085,38.39505001799489,70.0
360,46.93286251594931,50.88479927448322,57.99276749837642,58.05989083932466,25.964509228905126,70.0
361,30.100336016649262,54.3533150550442,56.278204119327995,61.448274112817174,28.07091899295424,70.0
362,23.501548835435614,49.647118494520896,37.84654091316366,76.46292628983174,50.57371238921843,70.0
363,50.51559280570828,59.81680755012424,51.83144673828768,90.66498538823002,62.47769009522473,70.0
364,38.581825293633734,38.352827453624144,54.39770265656472,58.49495561267519,35.101902052295564,70.0
365,42.98654383344237,51.283285950624986,51.49222841446293,64.07946016186978,58.95726997776678,70.0
366,54.66250826151757,58.622158554256856,48.676599604538666,47.521381507526655,40.671445371685984,70.0
367,33.78652392802202,44.78116333863838,44.62281766596769,49.48172425181901,38.93518087776143,70.0
368,32.72353912887407,64.67474656450773,46.837919181733184,66.13571097407667,18.207341778696254,70.0
369,26.66382619596358,54.62773055942386,48.25083674544489,68.9795636259199,50.849111218375135,70.0
370,25.617194646639042,64.16424405157875,47.58076653785601,56.038330666612126,32.81478898729039,70.0
371,18.27411365272152,62.864039027749,49.753752718441916,60.37934168600154,54.42058368527936,70.0
372,21.46953703435416,52.976575945215984,63.488695356135494,73.8805668241256,27.46003159409158,70.0
373,4.034449780792059,78.50586472326007,58.93195481633544,42.30749513473081,42.644233637244106,70.0
374,18.16556170540087,63.80388902670684,62.070862890539516,62.988042914769636,55.5233076610774,70.0
375,37.823620894930386,51.38390105412573,44.934042590447966,64.16457854493538,51.319664246267486,70.0
376,26.873313435338364,60.092693423065384,62.356974216529835,47.22979620844403,63.02034742150664,70.0
377,28.360134309124163,34.82048590229327,55.91611310042861,65.48529184744163,39.60433196957341,70.0
378,26.618090036188622,63.3180440475818,61.17773143809691,54.0816125059609,45.8175836960528,70.0
379,22.272063791692315,60.55475985403277,57.34476357038818,73.54308856030529,48.342657351308844,70.0
380,32.22006282022313,45.49388140660267,58.43012179891753,44.24970773826733,59.49193197790062,70.0
381,21.709696507364175,57.316820724600824,53.94065330140057,76.14180713080405,40.83688082095557,70.0
382,30.68390648342922,59.05545981477503,52.137021684928406,58.13039064863394,63.69299293916605,70.0
383,18.79567766734405,64.46054333098773,38.39656850297483,81.13221870856997,35.97776693686876,70.0
384,40.20475502579091,46.57600384301353,73.3892605366324,72.46682341258962,47.125838897015825,70.0
385,10.92057882596271,76.6264245469846,40.33164282176188,64.73290607418612,62.05457657180143,70.0
386,19.75739104607257,53.60462240782986,59.85084081689102,73.7169936385333,55.93168526763039,70.0
387,25.742065855041336,55.480801860783394,34.534717698082446,55.77782778969868,70.23184252906934,70.0
388,20.462414831055842,62.86805728011187,52.04080569195387,65.9602686120804,44.274618963592665,70.0
389,15.264409288361133,63.40287170629904,48.16316222342517,60.37576540999107,55.20978434554225,70.0
390,27.155739181680588,39.03975728582867,55.78190181101361,72.90847588382758,66.00279356970204,70.0
391,10.536736757627093,72.35783802904912,48.89538019784311,36.84376713393676,49.842731815433865,70.0
392,14.597672541154585,65.05584179885591,43.66499640409692,45.60549485540163,60.2182802973816,70.0
393,44.25214374864904,24.180386113497654,50.60134323644178,47.36696420066484,34.38810432779592,70.0
394,27.829743361789202,59.261705627011594,53.69752471207357,60.162795202216046,42.53712389818394,70.0
395,21.42297679961314,55.45106388717524,66.57777656468781,44.093221218208754,23.907505327716798,70.0
396,61.77847191126323,59.905213377354414,43.925859678178526,56.772636630373775,31.054534444401405,70.0
397,20.865522562555395,52.5072344790936,56.11121056399451,67.65253550440393,47.1772935257054,70.0
398,35.24598961391195,70.97588410395929,58.25749645782991,58.85473115627262,52.03294511290886,70.0
399,23.66802396792884,60.190334863765536,44.92304581865071,64.16597271433221,53.409694206847306,70.0
