unit_id,CpuClock,PduLoad,MemoryUtilization,DiskIoWait,JobQueueDepth,GpuTemp,CoolingSetpoint,FanSpeed
210,48.50984891302605,49.60287136331633,52.71187991702455,60.55879804566573,67.40393825576619,43.264019386544135,55.0064314984187,51.56552269645746
211,52.56550632252815,65.23286664102493,47.76726441257131,47.03936926023763,48.37508905379753,46.64577893382694,58.56513487351446,56.15278742436675
212,36.68151049035738,29.158559767445418,49.59788217489902,73.21214092821238,61.109624834026725,59.381479877443795,42.59790732283234,58.64181867840448
213,50.41553160496817,60.799824039302266,82.30809491139073,53.53017893477442,56.598881698564725,61.65154104679573,64.44193338013933,55.699822455964245
214,63.000304587725225,60.34338756839923,48.11943950827207,43.023706416476,73.1454784258868,37.255343169403616,71.88281754257548,59.76828550090974
215,56.431372637811194,69.726265939741,59.44145407468851,63.90945066998483,50.48942623696531,56.769027336587115,61.92866621339163,78.02572771633825
216,64.35701956066819,45.621182809731735,26.735605559525496,49.655025344896195,41.83290287186879,47.03266496442336,39.51111972908362,68.188195855637
217,31.671768290280692,46.137108576640344,56.811732392603936,65.59107409889016,42.027165596872756,39.748282062518534,51.89961703753288,46.308398226179044
218,42.88723574922313,39.3499504938131,40.56822014718571,44.74999822677546,67.35380170787245,55.618053973338746,37.49601548787231,39.025842671945234
219,35.285342800220064,49.64242873567152,52.63427073178822,41.65790848932352,36.57719070378674,36.73463479457495,43.401368480827706,49.01938449485397
220,53.769804552628884,39.526383012819984,64.19014701636087,51.020854710920624,68.23369678928208,52.92199997303093,61.82041230167855,77.05492727730989
221,41.1183058110282,50.547704655104674,51.95339415293236,47.31567909454212,63.252413123439524,58.534252573929635,63.574804265190565,54.84627881395195
222,46.31495713257163,38.604663867158926,29.568819925650203,47.44161208216439,60.5284069912559,60.127723168973176,37.95868353915665,77.56923741819473
223,61.320673127265344,37.479140556566236,60.82119582959019,69.96056175856226,38.36611533002445,55.400892922656936,48.24478667724682,56.32915751755999
224,51.22309964502588,57.58869336005625,46.167833330567916,42.35187418755592,44.90799302724581,33.19050875697094,53.10079950590335,66.96518189273785
225,49.401947412521636,49.24089403120303,25.38745282223959,42.443640168951354,57.129006662162766,39.101134708092914,46.71039263700281,61.35333234031121
226,52.679296509955044,43.72855335100642,29.104782348862706,37.191233466530804,38.600714960898635,31.683893990867862,45.27418008879524,52.77398950998626
227,49.45321845256496,46.48623250613523,62.5559242249433,41.3591490798186,31.648552665825235,34.56371492831963,55.08229299238668,46.83770949263772
228,64.77855593905183,43.925894818035985,43.86564123397411,65.6552459904668,52.49076146220431,62.042068115129,41.93903999647009,60.518454003060995
229,43.32551183645511,56.760295330615264,72.91568782847531,67.07088375891247,55.06878403712264,33.69666306271086,67.23540225764849,53.83963484504546
230,53.52453526431012,40.093497797284826,61.61933636059396,55.82765486847503,60.305653336454526,48.077213532884144,47.74142413480191,58.020616907430245
231,56.936735249696255,81.01808048659002,52.3819466796778,73.52377823191398,37.19746858839712,56.184661293126986,51.095627413065095,44.37748394690711
232,52.740504019309135,45.01668988989725,33.662063258744325,47.973703058049864,42.62067365996456,22.241792264122957,58.99840808456654,53.476812433352926
233,52.259539781934606,28.896825562954984,60.969427837096106,42.72593937469283,55.010389958580106,55.558196520780825,64.58537025427931,70.85517737356845
234,51.084984820985476,62.8712279038013,71.99224579924878,40.924089257838965,49.62760056420316,30.654945644046514,66.83354494152991,65.53258570471783
235,54.6497240093196,54.855479726297375,71.0654028566234,44.5436460921632,62.21311221914877,64.86252306597135,46.58553678626288,48.833324666625785
236,46.91788735405705,58.664013312312214,38.085590096201905,44.2264631164272,46.45813882306743,32.98829091194735,42.64567779543395,51.81963863571856
237,47.98107958795118,52.302769221898004,35.02997192314215,44.24630193170578,55.72275344834717,50.24424439705812,59.92640342476201,56.44630916595024
238,29.995580066544566,65.24254984613911,68.41450815914958,56.55484361407491,51.331581471250516,33.071407926350865,43.55147593207591,43.88334856324479
239,46.58065550160787,43.68307972611119,48.949742556015,55.09117002016528,50.52110152620953,60.21837697343098,46.57216454917419,74.51042006581882
240,53.30566916023355,48.18371084263562,49.1050470259137,59.9058084797429,45.674271729086996,62.95748784927138,62.549811287600214,76.03320580067489
241,57.88754549831087,63.493954901677206,54.54482118415178,46.70708848628907,32.049332760106054,50.52919615100626,55.29552286376495,52.71063634633183
242,52.23749242652257,41.11720738033069,40.703396842944564,43.02305437104903,41.462394852474404,55.51886528733,65.58397789739074,50.8814555727018
243,71.20628568086642,41.131339111575045,37.39280791264719,80.42342664826612,31.605061529282928,53.41442467097359,62.66136983961389,55.62546306702234
244,49.021374330184535,77.2646042285205,48.37362304761432,48.36023747516838,41.90198181358499,53.774871486722915,48.85372148108874,69.48298026660399
245,47.09611075061852,52.12466955203108,55.43751148570966,44.56954707655141,44.51230987805228,34.041688237680766,65.22591158944253,75.38803848857323
246,32.450178587107125,60.783683331912684,63.007011215927314,37.614269292843844,53.14134107182807,36.44159273908447,48.20686342921053,57.60389870982336
247,53.45447847772939,46.1246357360685,34.6735315348936,21.664622439283818,42.97546914984842,50.50180683728109,46.05903608629163,52.057678688822634
248,59.81254370744277,51.64600464153507,60.01312069535855,58.37077936234964,73.57312268046908,52.43882247743204,68.81513467327925,50.63762882001893
249,45.54529164434148,58.16571914387866,48.325473098218296,61.390506199408364,46.92163425567334,41.66056665872726,46.203727104933265,67.08234542652556
250,36.40520364355079,36.27334879216893,45.14481859319449,58.79069440431727,33.491273684621184,50.791744429115575,75.36130538206389,59.37342086202382
251,61.304632957774274,62.60827089735248,33.358531683724735,62.23555144373922,43.85622990632584,52.15627579178506,55.058979341575636,60.40384825325461
252,47.99668834858451,34.07560116618395,51.55686489022162,41.32987714659484,58.54404007147258,40.44460770478268,50.18635024768331,63.50095116967384
253,60.13987747587303,31.244770331946395,65.52625616755412,55.9875952430809,32.08172059800109,59.59966615538583,73.10304416425927,66.73088385755004
254,53.55663310774599,63.80828915723036,32.13653608177006,73.69103064812732,56.50812844130481,45.815124856752526,51.10403147046788,65.61915971339221
255,33.297884395520995,53.78399498287362,65.47249408122535,77.19562290710294,38.72002632291603,53.307513145169835,60.19341318885969,71.2826324549368
256,76.19333431635413,46.3875549963568,55.61813802545669,47.352909762043964,73.558691586652,37.418287561922774,60.5439394231147,60.415957222853955
257,42.06614437222308,54.98541976548646,51.304944181277264,49.7986808068695,43.890652330409786,59.128350499773646,60.889632425172366,72.89102189637418
258,51.59972243073135,48.940052738143464,45.95802871730348,48.19958369624313,67.82162664347359,48.81228153522426,56.192803454953136,57.91318878791702
259,50.685721092123146,78.39436608189163,34.971731409127,55.74581685882201,55.672197491501876,26.453532760019538,55.624917806665565,51.060701011436684
260,44.92591940324456,74.21864404229989,71.71836492277794,75.12757519904461,67.22953385836382,52.89989523280565,56.913178750984905,50.4460460759935
261,39.97241738079853,46.85522377981724,55.730686666744326,54.50871753897787,54.01208718291626,45.604916865278874,48.28681948154542,49.803474548317396
262,53.4958660594543,50.85184794782953,30.600773239805285,55.61610866311487,38.16138565567458,53.408683576544796,55.63085732154275,66.13814560958252
263,66.35529653753906,33.033082460865465,37.574000652838954,41.417476521606254,49.30067596583774,47.435997820207064,59.78282448263923,45.68450324031411
264,56.47049951922737,32.1609831810152,37.073972302735314,44.39052978197518,80.03503476626797,65.94026537885235,49.12732755665911,60.30648615473874
265,42.284424045863005,41.12062298069377,38.113166464350336,39.63616854312653,39.01308642601415,63.43266158281354,56.6838565927934,61.15372088294839
266,44.48932577249433,45.81852251308248,21.4958852207623,59.853395938902494,43.91702826170966,30.034626770922664,42.67951783265125,49.88157842614265
267,38.62445721152191,40.6548080494029,20.4776870904656,22.33633636989223,62.191835919355576,56.29962692620546,56.5128449711305,50.64811611221881
268,52.65015271489545,53.13248233941279,63.7728355794002,52.9868215135479,61.45881391358451,59.40551344335393,49.12582047735511,50.01290235180204
269,56.48289423449927,50.256243004602055,34.10646338845322,34.03412834272683,61.70647994352666,36.83917811139435,46.56945150452323,62.65020981519888
270,57.36313769829262,52.91372565770147,56.49088940796675,46.55782813391427,54.73245823713629,63.419846568500716,61.69055702974965,77.08968437580168
271,63.07900013945769,68.15658035100218,59.97433381933465,43.48640727855086,35.27791636216444,34.23237391359553,48.331433656341225,62.99453375852002
272,51.311886593892474,44.67762035434717,51.506052868963465,86.07607456510691,53.434634862200994,39.247533825387414,49.712347859890514,44.286640440128934
273,59.33842863929009,57.119433639380304,41.108040176415635,39.77248927426839,49.9132470159647,45.89897121745402,67.55485366660011,62.0172553029083
274,33.975806016294925,56.91371773132183,49.071680245197456,66.78592079617968,54.679716356616005,63.40987428163347,40.134396793014496,61.21912515757413
275,37.110495855596774,53.77758900594548,46.60933048650735,51.695159478796946,64.02631094622359,62.45673809622457,45.30949560911215,57.85413857619019
276,49.76281814356993,50.03369922508016,54.45649045971428,54.38163403989596,51.711127113128654,51.61070641613373,46.63586712623195,67.34138639263226
277,37.150864262976,73.97748432116335,34.81245637080582,44.856455237505656,40.48091951234714,52.476641785323764,59.84897684729745,57.124268773206545
278,49.74379203347486,56.98462357539077,58.72005643185512,34.076094071245144,44.43063368817445,42.435415013874184,64.79033889042613,50.1376668587407
279,54.47512678529589,50.57416863567778,33.74301892445109,32.611370359529985,53.83055813500351,36.878066407880894,53.29173486061004,76.3198852277754
280,38.63791630744789,70.96575208793935,47.57070145149282,32.83929797568357,29.64302526864575,68.35925901194537,55.48103727631975,58.02028323088522
281,50.029714025811366,60.691922320859256,44.87337340479911,43.91655938027837,32.47936861018585,53.98105726637623,65.02369587478324,71.21660660908422
282,55.7235054618501,43.41940168429159,52.18343830882884,60.440267348874116,43.43017727583603,67.90320830034237,59.997395412936136,60.89758910579745
283,54.1822479232917,40.74860264285049,51.63113051120551,54.83092808981832,54.85576239735098,34.347217448930905,43.93689594866388,67.70842856321772
284,67.08239599682145,70.43980720967987,52.96940212605617,71.25685807513999,36.11529285451941,51.78733974271237,37.90832094106179,64.3585236584271
285,42.35109459048172,73.20913624149624,67.26893601778997,53.36864058061263,52.662659803909655,47.798846496491294,56.5745423978519,74.36170142719504
286,42.16100466273323,42.82688653151631,50.40005527318046,59.8116490628481,64.4749683266392,41.510674232277076,54.07482064945278,42.198947783142636
287,46.77250200898052,41.677985932002336,52.48202203363175,49.6654216615718,48.95618125081102,58.97061825296129,25.761343990523056,58.82752893301313
288,52.329618048591705,32.20222435361015,41.375579577999794,49.56073185187451,51.46867190553537,35.41699935132159,59.59465770290208,60.98042855552796
289,49.3143043290477,59.637310248624864,54.013658789574976,68.24857633113888,59.14046235746783,55.157614518551924,63.7974164646979,64.93520517442587
290,58.22015662858191,27.08758438121643,34.06296254731111,49.97007873142355,41.25138296649461,48.27385356336551,46.685791130521565,62.958827825307644
291,53.372238669875,49.68146385905007,53.02298126999111,36.076869834350845,63.115917965740636,53.79267764452544,63.28263633046239,63.351928871274644
292,46.8209987276211,55.542459728263495,57.24839857534405,22.62693887141541,38.09969082223768,35.87036680498995,49.7114875534033,54.11150892935436
293,43.34068359768832,46.32190594809635,67.55568912303006,54.36751210861837,30.337486304126106,38.55475717399887,49.876661596097804,62.05648177734606
294,41.83640701489962,63.20049245960662,74.42658754566247,36.3253692045072,72.26569725600716,58.58345814619679,54.589108782032326,61.527640941214585
295,53.72351094530776,70.93897725583766,38.10243887473468,58.98767876368058,38.587352914000974,47.778784639197646,57.70051741407411,67.14153425981961
296,54.57992676587284,21.61365376617066,52.396972721854794,72.0702915604497,49.899809907622185,63.748952364118395,52.564860698404864,52.25122830230444
297,45.09665659764895,53.41394563553874,53.155608754209986,48.77751338289372,50.70327040034885,62.481265118858516,57.62914287796385,53.80198130067823
298,55.42861093509611,39.02120572059478,41.10974443747099,47.35913106759674,64.39753189240498,62.846437085810905,50.1550752193262,68.31429910418125
299,60.71249249260254,56.06076622879036,54.115121463459914,46.30673727655115,42.77955166999461,56.57166330550499,48.87578963520699,87.15723052398563
300,46.888559988871684,33.97180093103126,53.49247910980759,65.6440792283639,56.81735195115447,34.21827288918301,62.18786681911172,57.61839064038224
301,36.45865501563183,49.170328271309586,47.20409371351456,58.42780508922092,44.80006259114863,42.77153171249343,54.21680316224952,60.88504889658947
302,51.63377640061878,40.47131971620804,45.75849365838817,42.32049826719042,55.72247845641256,67.00624847045569,56.16118884509824,49.84812845610206
303,45.26918295284889,31.358228226916502,35.06200787824496,63.69266230748167,53.90554941010124,57.60356762507072,44.408172922262835,64.62841908480658
304,49.36127745471286,41.205315105537935,63.917770052380156,39.80586900177888,42.579913799006704,45.588953345089365,60.15870757663033,59.51859815350297
305,50.92298848115008,37.18837438069632,36.59049412414068,47.158432947469755,40.27665452263102,48.8966701102612,57.50890305154709,67.40811476662383
306,27.900340264853178,72.0871800593804,46.65100530206084,62.50272419967275,39.909075685160836,53.72174426123637,58.52814468447032,73.74554134350737
307,44.37484924127153,58.52399017570773,57.934639689543204,46.81549499816199,24.50214631374059,40.34083028762272,59.49202795592216,77.00258130067286
308,40.03216855411663,70.27126607199192,70.5669924400112,58.71523564315736,66.66976657278586,65.66529539902598,45.854528005968106,60.601796887539415
309,52.55935867622414,59.25956459882078,47.54768098293853,38.11567874857142,42.646037431465,52.7766485438043,52.90365915732955,51.82575892811343
310,51.81110306654016,43.63236825511437,47.66046470740101,49.729348577884046,67.94146430048727,37.11654342653276,64.70032307816072,56.641604364723676
311,42.22213676446725,75.21717343924425,58.25618706967446,39.29101979755195,46.57295424013495,45.59169891903122,74.58538992890955,61.030282173510905
312,54.948786388088344,20.992146866777198,75.72370922997446,45.025715079527174,42.66371283771316,44.52188813554284,47.82600044380869,64.27523459661947
313,61.53682329749944,42.05960873878188,52.74967678482657,59.607639022415235,49.616552819923434,42.355633838752524,56.1730650258036,65.72357004007353
314,47.09034654402002,55.60068590942163,43.0709561414841,45.92385186313805,38.60410050317297,45.97802672056697,48.05992642805237,63.36878908094142
315,31.70021594286261,46.18514008399304,43.01121577855272,27.798505091739294,46.77020126393487,42.979230888480444,35.823739419678624,46.68666659795628
316,33.24098174364636,58.43869617263048,50.267461796516606,34.56184841908051,34.917650514936824,32.66007648159619,55.205627890722354,85.81237002386305
317,40.33435704819531,45.30810048812969,64.72238838007576,17.717820963649306,50.164552137547,50.26815680057277,55.11732301850881,52.758671931623724
318,61.05975984559178,52.30536762667206,40.155748498785485,48.31711756696859,29.81125477295986,48.5624767838691,75.44339533101855,57.6799018793209
319,55.51397134475805,61.47483504537151,55.53160563175556,48.44533709421188,54.690421038065296,58.632631664450464,46.817681631670645,41.89668298177637
320,65.74898579023585,39.673252625585214,54.47383905745144,42.15833983371146,66.64751227576713,59.17599509356376,64.82861225884399,53.394979654314135
321,47.7817920384447,66.23833836273836,52.01185862945327,38.2290410673839,52.295253224943515,59.73205498985642,36.23434882081154,60.01366093724425
322,41.57831869270815,55.467442900042236,48.288276673512755,41.22226886326462,50.0734320404426,54.28846161938113,63.13681550693314,43.06407696979062
323,42.09302105179864,45.574245278025224,41.792770089767615,58.18643326336218,53.56222441603982,43.11414659286527,51.42067328764348,62.10807070239806
324,44.39902157132211,46.33529832589192,53.863760584919284,31.588947886437513,69.72359573682932,34.827420333641186,31.127918337178283,51.119417408847745
325,52.18651578752713,48.59227320191451,43.16144018643641,63.9040063259438,60.58687702778085,64.54206552585772,65.71586086829272,66.61479894448661
326,46.838963196028274,61.27548215367513,38.265099100129284,64.93028087962061,29.481684379175483,46.491043290580905,70.34974558700843,51.268911619942955
327,51.63651781002302,37.43868782524919,35.08274395619501,57.85161038010621,64.73872318568974,53.337556267117975,56.72443672252678,52.79970090495875
328,41.16589670507179,63.528872352397485,34.36095318000165,59.63566052547515,45.72481588788671,35.98868503432788,46.00501587650535,68.6346856106058
329,46.92885331637545,56.581189420343236,53.66378360777268,60.98477659511886,61.95371938416059,59.14284725131887,67.25475704203579,67.64674723228447
330,44.116768528482844,66.41669367355465,50.065057721839224,44.70008857334496,40.26762156437953,43.193367036980085,49.63320292521439,58.311143165565596
331,55.4463055868714,60.46620378750707,48.286610485165596,41.02055005943885,57.35432719670491,61.41792909972803,52.48397958547132,56.3929846263013
332,49.874037840833225,58.19398848611841,54.505957157149034,54.656322442465786,60.69154489645818,64.56504774497128,54.211557787708266,80.7043144434638
333,52.81614890346917,54.23273079904715,48.13254879695723,56.9191424074626,48.47192284673014,72.57554531226104,36.334307053181085,55.083214653129794
334,55.05701314160413,50.42768435117223,63.491069036174245,63.50677200134382,63.18247929750919,66.65841095123935,37.89131569222693,69.43097888454714
335,31.769086683522595,37.25777952575029,68.6249658196163,68.05841164467193,51.83301276812119,37.699159322413024,46.53286063033107,60.66886409856404
336,62.21869988446282,50.663188907120194,46.64942711988576,45.53503195806779,50.697620839211204,59.06377130356911,34.19064694160154,68.19420691785766
337,52.020602636896726,49.868933227802444,31.109709117630473,47.365488572993435,80.02085164356193,26.01657978603891,44.39588671194176,39.876552314301506
338,46.46870212933796,58.22623442399403,46.90887893210502,47.14239493037791,37.169228193516744,46.02564164380397,47.61781794180863,62.88752481648777
339,44.16891184461811,54.346309643143215,75.20693328626473,39.9225750105384,56.09947522756826,33.64685932420009,63.42273224320885,66.05896043020138
340,49.12523543475553,46.80257136496965,56.8273013535945,54.918758708339375,66.5531046501612,54.38338712995333,33.76875268093203,53.54654113198099
341,46.28398112154171,71.77250184536452,41.44821372442557,63.56460251827471,32.93410680960384,46.56276874907635,50.39962196332297,72.55264214736427
342,48.53057175168237,44.26395590959877,72.21031770745432,62.246925866135214,49.03751227940105,44.548504913571314,59.316646606716986,56.5954924617482
343,32.844910370608325,33.071575227165944,23.90395145072906,35.65464576570547,60.79957599427281,70.41355893983138,50.32522925697317,65.58957165041558
344,52.91772814334847,43.96586197240543,51.71829790507505,53.42938372904358,36.781677407377124,49.4132104436653,39.79137170694274,64.10641224255832
345,48.89330846079972,54.84489357076978,33.23644380336728,38.845659003941186,53.51688120622285,39.83409157366158,56.61932710912567,70.06256436484475
346,36.32483728360979,44.60079144896514,24.867966109669517,68.38760233589662,43.26091525910287,60.68582674061694,62.962901579807536,70.26867300481764
347,54.21756910658907,33.270931252913165,85.77973004519069,58.0530288929543,62.34961757812307,39.893807290860664,48.117768260698185,72.66014280642499
348,45.26904151211516,68.9806538556158,55.59816092686198,43.41466144896198,39.35326898128034,58.36129500306964,71.99948801749014,50.07990761234773
349,22.225122000524824,55.384584454782924,52.989734712648485,28.221456206762074,59.667005174457245,45.699738991578414,64.65105866066332,69.39433731041004
350,62.371412778497366,51.52689133109413,57.45855120556873,42.29906110618922,13.077528158499463,45.84221363982815,42.22001361990537,70.47962347022518
351,42.31208762127243,52.42933109941166,38.08928914362991,34.27048671244971,44.28846667706815,50.2754327299618,54.48454657891851,81.94804842154724
352,56.51175311794109,34.7722971386154,66.6228301135432,42.53330918310993,51.933860822922,26.2511125706105,44.725271637407445,66.89324446676348
353,45.77333991249163,40.8033997983976,36.73652349254655,47.31023684124935,39.97311005433973,41.901238277979544,42.113774047861675,55.053170800861416
354,60.200360289426776,59.41856126678596,40.93317629735299,68.52745738761466,58.01736230758895,58.29831859747584,49.095019246105515,67.50811685222064
355,38.897107613150666,40.091112188625466,44.11383739044822,41.52895032862136,54.904513652378384,50.25054505775984,55.92562165365625,58.233391596227435
356,53.15973413229959,58.05477353014503,67.73238785850778,35.95934633694819,60.03864413418154,52.03745466862237,47.304606379065625,60.29964134195689
357,43.42279013433662,52.33495611153542,44.83295223193931,43.21996163908431,65.5209699470377,43.4986687342858,53.861743581695386,49.16686563353413
358,46.15650805514501,37.335612117806605,24.885723277833783,34.80274067310589,52.27552320426708,45.131344833415284,72.3112139289181,77.34063696225677
359,66.10608693746391,70.98172911825797,63.81462862648771,56.38888020159911,58.44549814034934,46.196318379895104,38.059496153816454,49.66328212855952
360,50.64133793704601,51.84017108471734,45.719250602830535,29.940011372693775,36.149425225514264,43.479023964196614,48.78472356164029,80.23013223768876
361,55.75481162020668,34.30227922148689,59.47442026166964,55.89701297962512,60.23719323861722,76.7417218269371,58.24486966741679,54.336902906672634
362,57.12761806737025,54.11672868467174,45.25449240680696,36.90777741258178,39.73097179183005,26.87491774449477,74.66850027999088,59.68634771535242
363,37.0894795534959,49.502057810056954,69.21125948473082,47.49466511797553,55.97752132483403,43.83960106492269,39.208984014443814,59.169315273002574
364,49.748575455621705,21.204944957806056,43.431981497327605,59.746714906034605,44.1976670799543,57.77938115679336,51.7058463965191,60.13220134901459
365,45.52020395155034,64.2853090743031,36.11050316926663,56.591506811882866,45.43575582838286,56.49920878838142,74.3101610963143,51.17763161942479
366,52.44834551031973,70.53257145891912,27.683255291004567,63.232386391096895,45.718108148371186,33.41887081163653,61.48640080591097,66.71842289261886
367,43.5996617561194,39.28757941100871,42.686043010643694,54.87867060026092,77.48736493866056,71.31579827179361,60.928800591532415,64.62037379177258
368,60.93084445783079,44.81937012355413,49.944888142725546,72.12638767236483,62.84533784692337,40.32229163333516,55.35325122115879,55.556060967953414
369,74.15367611544688,39.39929868741792,31.152586252069646,56.92918793293593,62.610453958261346,39.01994116951533,50.19434276611522,61.71259033031821
370,45.93848588027139,55.44509921815288,45.19563971922168,70.3818393237357,44.81433117909789,41.33945756449304,55.56300057648001,60.28147120294942
371,45.80755981779437,66.71073958679972,45.665429385498314,47.68202845019143,60.121356894554694,44.51854690736319,54.95046350613371,63.270565194852765
372,47.79853335323836,79.10984025348716,33.79147878622163,54.74756728500788,48.936165578068255,58.37345909918559,43.210873328350154,55.659161653705986
373,60.464503326465255,67.19948399251271,51.57685408519994,53.18053162149937,57.28372091614514,61.00754154545315,41.907159414176675,62.04314304623156
374,37.84545009551392,61.816476689977755,47.15128507805189,48.405812407040926,46.10049402107252,59.75714772520373,56.09609003938017,57.02291492783789
375,41.222772498082854,19.775737204795007,81.36993198498689,49.57075127340166,51.214210292312245,33.29135459381061,57.13183509444179,79.47867383659845
376,51.45257039521974,41.82470515611435,46.16128761233024,48.86809056227853,65.25311867797242,42.16219609524177,58.45388077081025,72.7251729493525
377,58.710375581153706,50.525434483817975,45.26588572354482,41.248247467216665,51.73677598294681,47.49239648201137,65.4426345660704,60.010845112552786
378,47.59980283573595,49.38710987526069,34.224101554352515,51.416255115811786,68.14814353151422,31.218898358630188,79.96193146684162,75.41830836274934
379,52.98613167551847,30.99879931334485,48.35436711002695,43.071556070076255,56.69593512403678,40.637404891754706,56.76975006086708,52.65187180743343
380,61.53341048123646,55.61337884984931,44.541070085311944,51.50740840817142,48.4206570065056,72.05512070489532,63.40204569750006,57.14857119564947
381,37.03627994347678,69.44018315536488,71.6614684050523,49.31826351904735,44.42389434877265,55.5476491160034,42.62030681684322,52.11279485599314
382,38.76717166875362,22.564876502530883,39.244938492679914,60.025091558756316,59.94948773936957,45.83447013426059,60.468609398169754,60.33562116731279
383,47.808215412867135,41.66603526529868,57.20354377392461,63.20226669093773,42.927474244736835,36.9949324651914,52.87348068572182,68.37841815996681
384,64.82764087401193,32.61128375256076,67.01134207190138,65.92630389357204,40.36563787587837,63.6970646966151,61.355076801062715,60.0839652041875
385,43.53355110595523,60.51050478151541,43.81234378720858,60.152091725371726,53.18902225052685,42.936307509344104,62.09057405192363,56.458055657228385
386,53.6421721551944,66.63864753522971,59.419606195801045,57.52471675893993,56.090132477061445,45.2054697798301,62.394165278829504,45.96150906732801
387,47.09759255789442,76.7745842510952,54.08999870979423,49.333761556394684,51.30542622063613,55.68615453548429,51.27399828522004,26.059855188666113
388,39.10275978137223,47.6184017722548,36.597421616584946,34.48899747643091,36.12402678182918,35.04559291379378,44.937622836639584,62.941787033478235
389,43.36844973692209,35.04999359649619,69.17490543735873,55.397645205617145,55.00881041188191,64.02577682315813,47.63705412474914,75.5551305597083
390,50.17165618815928,28.95761166837531,58.64102536465538,37.47271817733596,50.00193128781502,51.04897298108431,54.79498705311309,65.50035272868014
391,58.08557412373622,64.6903947695786,56.354763283716906,49.18800018597964,58.05438519772857,79.61828820711109,54.566216469700095,62.13298774007651
392,29.60744708547543,52.57977611910047,47.03293436507177,44.79284388083532,57.242015492668855,59.77724459854717,45.89507480446554,73.71713680407069
393,42.60452459602835,64.69992192312486,74.496983098452,50.16733759082581,20.061782622159626,40.63293287348133,58.585568793507925,78.9835494454837
394,57.33243491753096,67.31346128491934,59.05066194609157,50.188167992891174,47.8702362762577,59.275982296131524,42.53087476788853,69.70984627824798
395,65.52323258094863,52.508484685470705,59.20500172645322,41.249138331492034,34.09298576758792,35.975415265715924,50.885849188181695,64.22992481702055
396,43.607558635741995,50.7390889549043,53.49859260459911,50.67968698696871,59.50965869590603,48.65815062550738,54.1908760029052,58.43532225293281
397,54.36978563897411,70.50337394182857,50.86894665197074,55.033676789087494,55.4066819287872,39.1583259982528,54.29181485594203,52.960159576226275
398,42.13854726291335,60.28485954808454,54.67289522232905,42.66376371441473,52.610203210881664,43.702509858302,53.479185985778855,69.14536264565837
399,47.0549834380393,51.58852868669429,43.54005570172424,43.94049893671859,61.5107414232953,54.17722888428591,49.66830053219328,47.715435089530025
