unit_id,DiskIoWait,PduLoad,MemoryUtilization,JobQueueDepth,JobThroughput
330,53.286435189377265,62.993376916414036,63.61808810324221,24.736777393362313,38.12814576671926
331,55.893155247363474,35.56459492346888,16.007294263285107,56.01672039707068,41.103194441364096
332,54.76416993781042,55.79420836923389,47.89134992411652,36.36534192302775,24.629699540060486
333,67.33026137249155,35.344501012513156,81.12839667872905,65.4578675468252,33.30331415603202
334,69.44027626612035,39.700151752067306,58.03111585258251,60.80205280110875,19.94306908056432
335,26.133715789474607,58.723752078897604,44.16635628950475,63.834687993774175,-1.4900963251043824
336,38.122072447847785,66.01866470713144,19.074746952490596,68.00590743908782,14.753021895076731
337,32.284896098128776,48.77668030861048,42.46771969803452,47.738286480340086,17.97408845533618
338,62.343532597949824,45.35114646124949,45.71450098642786,59.66017254011253,11.580085093368783
339,21.2911164908541,75.62386997398247,41.07172073855843,56.65885856872226,33.35430003185919
340,47.12328334121962,63.78395009023554,54.554855605177096,59.026301822354725,0.5791607818352968
341,43.79161738437537,72.51122645659025,54.70817112578734,44.81311628406333,23.609077049179668
342,65.59753198337029,65.58400795901056,54.28388163222536,58.38778562278532,18.893693209830076
343,57.431874093754175,69.75507679682543,53.12200352628151,38.526030770661734,7.969638950352756
344,64.34493430471807,60.179315711244556,46.77440420142282,52.170192846810004,44.326834005133605
345,24.88858945285289,34.06069124460392,62.903774287286446,39.40070687339071,30.509114610848286
346,61.085065585589646,59.13179788328015,68.88469355020642,38.17762710466939,12.223236401920465
347,52.55034274042881,47.9113196199409,47.258860604345735,46.1509535463447,22.356737692746897
348,57.72816010104209,48.789438033146254,51.92234668872385,59.62054351320785,0.15394527533148006
349,43.658646467114224,56.551560736432585,40.839864707176595,47.4849520619667,18.23512103122482
350,55.80379162869687,58.208365513734606,47.07981392268743,29.573889813245138,19.079855930583136
351,51.017065728883004,46.945254765985354,50.849079442022784,39.60425840100512,8.859373158104763
352,58.165572061836905,47.750562919413426,62.67701657621248,57.38469211124125,9.893355188299456
353,57.78126452552528,55.36812649540865,26.881558253011022,36.50819485457308,9.80294069701354
354,27.47403078331683,37.45902474195178,40.37787853220526,43.20208348374716,22.970543619841525
355,30.44151712029278,56.73902702307504,44.299341703530004,40.55549038422411,18.47312359884535
356,45.40925948815644,55.546792643714404,44.13878320694191,63.639049640053386,24.328200670043145
357,47.98448381856121,51.45269451601192,43.367118616546385,41.459904432317,7.886012438160743
358,31.00581591156188,53.956502046217274,78.01358204486544,48.01265014556802,1.18001157467123
359,56.63085715661369,30.060051135111287,38.56316380367486,58.80160351970307,14.251255184217436
360,51.80868613910138,51.53588040359833,52.71589543759884,56.56777830487414,31.09581394080292
361,32.87288221846859,84.79529373173662,56.631931280325766,43.637990044746765,26.05181791086441
362,47.110221178510116,56.9785058268082,41.8894958910941,44.40943017650271,17.388080488342588
363,65.37569230223416,57.32631622381548,27.89273653952539,65.89623265858239,13.718317608946382
364,48.90950582756302,76.949504433591,53.50772424013217,50.45529743199617,21.51993896019053
365,49.83957135028511,57.98268894986107,25.065667300725963,24.51856560295813,27.241583004045403
366,48.25040126345769,40.06609899226644,53.578324303458245,66.84586213299927,35.13906379558841
367,49.43882330715054,60.7908780207718,45.41252130099371,57.89875417686727,12.029412217147026
368,46.64622682970818,60.11744032589469,47.652255224336706,71.83968464430856,48.94397524309419
369,46.75438460360871,17.774430256881608,70.41444400545865,47.468036244159336,14.949849252838302
370,51.78742153862865,37.42695469627176,38.352391849002984,60.17610496872923,26.54931181718853
371,52.24537793323856,37.91495967222262,38.72379721024723,44.62970397850294,29.037485057303595
372,67.86077477647969,60.62064943689179,47.90137314084237,26.724891940463095,13.19834343336963
373,57.40800127928504,38.36058907857808,38.0134196435215,37.929725516891565,23.881357524223308
374,46.63254792909747,33.19159763061581,49.515945094958504,53.028455717633726,4.157001396776135
375,63.61648182017931,46.22764332215025,58.16919459535692,56.151759044365186,29.754751237244832
376,51.24493842261276,33.02263420163318,38.24149056604917,50.56486623634049,16.474095854231486
377,61.51647236294076,31.877794731284585,45.95966723391664,61.63562763667571,18.829300013910466
378,53.97736047878681,48.57553181292945,39.89232631783982,52.009166348467346,17.303282656018276
379,36.71739201607256,38.79408669772186,59.9182070156464,41.062229760959106,32.237371286091566
380,53.750714188532925,48.79296339156765,46.96070291623344,56.85128464665998,12.001958656885147
381,53.87205470900211,44.55139306662036,40.344926804611156,63.88010093207628,17.44489640888751
382,44.26065394850997,46.802990156815405,25.702537998269896,43.87743838388097,28.26022523691988
383,54.44491794104138,59.97608663676614,69.19587843286907,53.90471933754601,28.58782534417456
384,43.861039749478955,46.15102306790513,50.53591312184128,45.80253249785543,-10.01100247570546
385,75.40458722203653,52.321548592491546,25.438349170132142,56.30206593031848,58.770609776163994
386,35.65474830320501,64.17733896512021,48.06982258426015,50.343013048434386,20.552622269618965
387,50.78301116281268,49.00098261176245,41.91179061431413,32.62459193886308,21.864867495916812
388,53.06799268671864,30.68205093687147,35.92075015244006,59.614473926747394,23.179271217650694
389,50.444128810881125,59.69208769534131,37.548570824224306,42.8292975712505,33.307752314982494
390,50.72371821493237,40.56136545831984,50.92555914625035,44.75826024897312,9.118439006055945
391,41.538578715518476,66.44509919984974,65.1459420493046,64.13107381636846,8.98294547984872
392,53.10858000898914,21.122322037183064,38.01013182214699,70.07172572351222,16.833538433893725
393,50.4343833021394,52.04503173329668,64.47461608413276,40.938500732604915,16.987624350247
394,52.10985499011653,53.34623385507463,50.41554076254387,50.305535616043684,10.94728638085371
395,34.463231551687585,63.58173998137964,71.1779075279326,53.31977396437094,23.245452724416886
396,37.86069459617777,54.3082369608063,37.397399514033836,76.56045253316734,25.935361677837836
397,40.42771639799194,35.32550225552664,51.66935174767486,59.08157731169866,13.043614116240214
398,43.68765992878496,70.73901559700586,28.59442611731811,52.03768316870966,21.724902130400288
399,49.2653919845119,57.95843198809402,37.03168579315723,55.20371306287644,17.484791706209112
