unit_id,JobThroughput,FanSpeed,RackInletTemp,CpuClock,do_cooling_setpoint_controller
365,41.35718746604279,42.61968810068556,37.49594770326885,46.96017065069176,48.75
366,31.987714418697465,65.55881802200769,36.220924510297586,52.18991024512831,48.75
367,11.376153720142526,70.569100047525,49.7062861803113,49.95232559166112,48.75
368,6.702491833922374,61.43923123460521,58.7714671912211,48.77152248212833,48.75
369,16.606522730370536,55.72671834494524,39.99868303312049,42.81771655773504,48.75
370,14.277107116836955,57.198846958723,38.97980502180299,56.43983030359351,48.75
371,45.47340880465286,62.883960571578484,49.49695456550929,49.16907696422965,48.75
372,13.825520561541682,55.753351773268676,61.95241412988546,41.36013951748282,48.75
373,4.7626076632394145,48.17941093902094,73.57436847305787,53.08035056517651,48.75
374,34.01346595040404,59.01819209650893,38.444308670731616,34.27922935932537,48.75
375,9.165282349821407,68.14913130689798,56.01753732663263,42.80712318215743,48.75
376,5.490910117202442,51.87944571946586,72.71582923855007,49.515232223536394,48.75
377,3.357552776852636,69.72163879550195,58.55908679092352,39.667705644216994,48.75
378,16.652428670531524,58.76728480456282,55.1718883742045,55.03863893079508,48.75
379,3.73232057766629,64.05835990033276,62.15149927311121,39.05726125066277,48.75
380,22.297822672840404,52.867868104571706,30.50927559485618,49.920447298815674,48.75
381,11.3701280986377,46.99766221990321,64.64849125479309,49.31023959466199,48.75
382,28.425556535203427,53.71698742711995,30.305013419187397,52.25506351383389,48.75
383,19.78210878055893,72.1648904802097,46.15168368425212,41.846010826109456,48.75
384,11.311854234387079,66.32840858166749,77.13888094807075,51.78367548796991,48.75
385,12.338777423199101,65.06596538980978,51.74839500075468,30.9554501890615,48.75
386,11.448953370619552,61.187945206574064,66.16825764843793,49.463130803163615,48.75
387,30.04918323433441,48.5392820141918,55.92014762447485,53.876817285330446,48.75
388,18.100927087395217,48.55067673566854,59.657770666883536,56.43918708732932,48.75
389,6.4891080240616414,64.68222603720346,73.20584311769379,54.41838653405268,48.75
390,19.162440572162406,61.84931187037144,36.60250677381561,50.67195366656693,48.75
391,5.781493512449532,57.21934998292407,55.970339895822036,41.00102244001909,48.75
392,35.88626019064778,48.5004269806061,45.9519412854189,58.19150429372305,48.75
393,16.624095290964625,69.6557406109902,48.38806109591495,52.47605337928144,48.75
394,16.958108499260184,65.66081164494834,60.71954419608627,51.26293058572876,48.75
395,22.805927224723646,58.17278951218726,44.17418480918213,50.546894949820974,48.75
396,9.817261772419275,73.79620079233406,41.82505036943488,55.95022047840263,48.75
397,-2.9999209038710295,57.75723229964883,61.008098786127505,65.55968756484114,48.75
398,-3.2593206566733053,70.34728719370962,70.43700480039755,66.25872414286289,48.75
399,14.379804223043227,50.042085837214664,37.67276187939587,56.307168955730866,48.75
