unit_id,CapacityRetention,CoulombicEfficiency,FormationCurrent,AmbientHumidityBatt,do_set_ElectrolyteFillVolume
360,-1.1106873130668422,55.859497313374995,64.07978075131719,55.47994827981709,0.5
361,-0.39951306035511447,52.00105678867611,64.16494623022466,48.553017834155185,0.5
362,7.689161392519427,58.309162511834074,81.58030905017127,59.362494577464034,0.5
363,-1.3347812868001354,48.99876648760308,44.58302861350932,56.30525719632614,0.5
364,3.8044379409900686,46.70963719278173,47.70103310172789,66.2353549341563,0.5
365,-3.520102485534375,49.13322801857315,44.727114715245115,57.25211293729187,0.5
366,-2.621751861956624,56.703754617072605,63.034599947522345,64.8338312046231,0.5
367,-5.619405709196178,55.98092766696866,59.651984382847296,33.70304440190928,0.5
368,5.09426216379455,47.74735612440954,57.57676835013171,44.04693838511665,0.5
369,4.985989457942729,58.53868035803032,75.88022001441698,53.60945026931293,0.5
370,9.442313406417224,55.33044595725527,66.61593945544132,66.79654164257903,0.5
371,6.942069274794667,53.54829125154254,66.58630487790579,59.113497660919776,0.5
372,10.167128225508206,57.147614635464535,79.48003921046018,49.16490898929475,0.5
373,0.39513697883413446,52.29554045216939,57.084184358384185,68.4724412193431,0.5
374,-4.251352927845067,46.63854570871227,42.97872663250129,29.739866623281596,0.5
375,1.1792156373272649,49.138209435008264,56.244711165252774,29.440953318768884,0.5
376,6.197666890309584,49.82231911776344,57.65875280900792,68.24861782136465,0.5
377,3.7254246601086054,54.55106295420543,65.56521412825717,35.100678098418754,0.5
378,-11.548086156095998,45.88892631420582,40.87037870297469,53.886821650414326,0.5
379,5.134921886180579,47.59462037143486,55.06051604310874,63.937103492607214,0.5
380,-1.2641895382686328,51.076883208712786,36.946658699831985,59.0166499034038,0.5
381,35.314459599334505,17.666171201004637,57.513725830362894,63.63581886130346,0.5
382,7.477126973207793,50.77115551322078,77.18526980085325,51.52074976271183,0.5
383,10.623236054120408,43.377032479471744,39.01955047035159,57.43697244800478,0.5
384,3.109088619927012,43.53892674559864,49.45179771270932,34.406820282195724,0.5
385,-4.375320882733211,42.34101496525426,35.29845143974891,50.61089872145025,0.5
386,0.7549639462836089,52.43117579247031,53.65099218317479,49.41823519907787,0.5
387,15.371533988113855,51.882827477427334,66.86996041304307,54.545932691763824,0.5
388,3.2437630957564054,55.39734611337612,58.52593267612585,41.663309820355266,0.5
389,-1.830846659439331,57.18434220788165,72.31545998010213,26.996099317999626,0.5
390,-4.414910042969366,53.92260149002333,56.886817591917726,59.81726415716104,0.5
391,3.8020259288227782,31.5814191737836,25.44719883901989,73.63496431261416,0.5
392,1.7694654588607999,56.56228972366584,67.01800361763186,62.61735949492824,0.5
393,2.001085926863275,55.452337234609075,58.32670055459763,52.69484619018518,0.5
394,10.179296217164564,40.2779679947116,52.940157905133844,43.13431379960317,0.5
395,0.1897679386452985,55.272687702499724,56.129558464348065,49.40101712866192,0.5
396,-11.183574454890742,50.512336439692824,42.37191072171683,37.04258601456426,0.5
397,-4.538091835656431,52.97409694233372,33.399332049815094,42.335380417142616,0.5
398,20.704841192941473,47.5231690484676,82.35855324775594,56.55469247377571,0.5
399,-7.66023281100459,49.59559992404954,47.27966035252979,61.53425685320471,0.5
