unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,HbA1c,Hemoglobin,LengthOfStay,FollowupDays,MedAdherence
187,39.75742088661229,29.413447409631054,48.22980582544218,58.14989477270784,46.50183128237528,52.233577346550064,45.01104343960042,63.543498827027676,55.59680940269655
188,49.9952006000384,58.69303297265138,74.09290886834344,55.48131246044302,28.096721488169983,57.95899531001268,39.9710104735552,60.69570585435243,50.54523614776294
189,34.51811433770736,36.407479195700965,21.540814001676118,57.353863864194096,30.54224525114684,44.9318416005733,30.859496816423146,63.296953721420905,39.49104155064298
190,57.62940582578089,57.13138871994465,60.515809929648825,64.34062904855031,58.53070190044634,49.363698809888206,47.57194490651332,32.293578045455604,42.56454980781199
191,41.01987610563711,26.237400305778515,53.72643950210363,44.327313395077475,67.29215303715979,54.39731004497194,34.08403742577527,58.64791816492826,21.72294496348776
192,42.12977340507208,46.440680025507405,45.175488717953016,53.528712802160335,59.279783120418195,34.01835077427819,47.98321890941772,48.00445915262949,37.77344964128971
193,77.59640583538177,48.9722971061245,60.034318888621414,53.695349333513676,34.64987749971289,44.53929824432231,54.274571256296596,63.20452440082014,41.48762325605173
194,58.169135724810005,43.329461837607134,43.720920764672755,50.863249603814005,54.59859021712936,29.444695272367795,44.140924069295345,59.80792808613155,52.85476357771127
195,36.36850530814727,56.04185593941871,57.04176284075514,59.191555426712085,58.00759880553198,56.552597488766665,38.92955328679314,40.3681051720138,53.58082604192039
196,40.179265406458285,47.58955828840861,48.82795091457754,51.59071759965303,55.75038142258025,47.89164305301664,43.70329806043906,32.69294399252542,36.75072004157812
197,46.584232498274766,40.30552314823294,33.279979066163456,50.75121104255498,66.02891648329546,65.64048423811712,33.955041577833995,24.32391023669479,74.68048227072813
198,78.62459753004944,41.431224986511786,42.713418954953596,61.85035874886145,58.45946449812672,46.44449578492124,37.407207658087735,38.44684615385653,47.8271447103688
199,46.09816574853764,54.43662839134643,61.34954564102088,51.16609978570575,33.61099274432606,47.12901663480898,45.47491364805298,31.926520122370505,48.467225858448394
200,42.85491262349973,60.27953040297366,49.45384583875668,37.079992967877104,36.74021766577423,68.45440897739842,57.18403723656004,80.3073940517195,54.479915179376256
201,60.32765379694576,58.200513514748906,64.94590648986771,42.630708191900034,68.4539139153981,34.617995341126246,45.53564471710162,49.36028402148055,75.33634374493289
202,46.67795036999774,44.454389063646374,37.59553320643617,59.218872827584356,64.94330144756897,42.11839479584125,24.479041365515812,25.854551492135684,29.680343525439067
203,57.699522496610996,39.76620656919307,55.26913599779608,51.579479334867216,44.35331352270023,72.94932933153618,41.692452637289826,56.56859486445077,43.09873172413983
204,41.06245148832206,21.641286204974705,54.77253452152562,46.03390568803232,51.22794873131377,44.3233607009475,36.663950511362174,60.15003884630466,45.79992393060662
205,51.46412266032183,40.783926028323336,40.441434127690705,47.165140376757144,34.41399244574241,58.676512162101304,29.26773082705126,39.727397730214314,34.54701413359372
206,60.452954171341844,45.139508140499586,47.0876366345329,56.61583680756165,49.70514262656723,52.503989793434904,42.07451022937285,69.15852861665084,60.67182520227295
207,51.47517163689909,37.89846414621803,37.44969295881168,58.82877791947018,65.84600120054483,57.82259894987971,36.91454077526007,26.07250166403182,59.560656038195596
208,32.123489314842026,59.03295220926293,59.36654692068028,75.75306431483507,25.9257206126661,45.846434022478775,35.57658275497735,47.44073410515841,49.294584593549736
209,32.63716850375535,49.517640323577176,57.44410379336113,41.353260681256145,29.026414049879808,41.06331722353432,32.604505230364246,42.208710272048776,42.766831538223634
210,34.26086017569538,49.12316590050669,42.85401998545922,48.6360431935727,55.63156492723413,49.576802690217505,48.39273871380774,65.35691539822652,51.09254132519676
211,45.572891351133045,52.73407581840336,72.89549813523665,47.148329298257416,51.09900234463511,49.09677008973811,45.569219655816795,50.20912167443745,50.801262471145094
212,46.67010365640306,48.22217466331923,48.93461320774758,46.95781392573027,55.62308977626892,40.69573712074118,43.41719546442066,62.11762764777791,45.14116465086764
213,53.03689772628975,62.1560665791625,37.145658639035055,29.42719496307155,39.53235593648259,49.47123764008428,38.14032796624679,59.85492295843694,50.492014841739454
214,21.725791959698874,38.79384070940145,50.86026896501985,23.033739493839082,32.79700060371406,50.679483001241394,29.926152604528188,56.065425801763666,40.70435603795843
215,54.72671914908695,56.79105497118887,66.9651316183841,59.04501330579576,51.37233959275613,56.980785648810496,49.276468350145144,54.24862057943717,39.50597512278366
216,29.02374859508877,61.35093500252701,32.56940670728951,49.63378909904632,70.10808733532556,34.75101750141902,18.198648581829143,53.54785163331258,39.580545130181925
217,51.86116957244103,67.02490636121077,63.3574081520446,55.13749622588743,74.64874009621168,40.67383576086168,44.89365647059597,56.238941089823506,62.77660584837187
218,50.00350218646128,22.689191716262037,45.55665076539986,52.89614052754263,57.39372826371587,61.46923783470386,16.335620747023018,51.45999765849339,51.722009565265004
219,65.73875909815214,62.26528445344941,62.40706072997334,36.51940856017216,39.4693818382502,46.69713572763189,49.33044568208888,55.655307717173876,45.94896644293491
220,58.3637203711621,52.20494335434617,64.27500554676699,30.14849448211124,57.84995747257372,55.005069799463485,34.94753037809424,53.57015738236989,43.56274106877983
221,43.43370795960402,68.19833312283419,28.42612282967948,45.42285831945526,31.60977804934587,65.00702655765534,45.067123907705245,53.978205948040305,68.07953440713543
222,46.67521962201474,26.038739150330535,50.20060119829806,52.440682046786506,54.85772755591183,53.14716430576996,43.404554287972196,44.036564503815285,55.22910657371442
223,54.069909954885,24.60068448703111,43.59595127573104,47.64766876534039,37.783272883291176,50.63800434097936,20.350860961623578,51.885563965298026,76.29291158983958
224,61.01159748023914,45.63853780805761,53.54495392230228,35.284874171952644,59.783922544074976,46.55439738843542,39.06828750565531,71.66475370354661,47.00366223294852
225,29.05043437252153,53.347092748557934,60.669018702875555,55.295760732719465,41.71398196655095,27.834687550897915,30.12986290152057,34.987540255219706,52.38269619390667
226,35.990777528584964,35.20980224567955,55.04474252026258,61.7118835982589,49.040621065615035,44.74992997918138,33.07714329846878,38.72681301640067,27.045608776667663
227,47.98338176578548,44.049636344039385,66.36557320691578,57.80463973689302,60.20362860830219,50.436780534645,20.118276745555143,58.67330920854286,37.615059821907515
228,73.16179285593522,61.86235520130508,61.90587280103324,61.547956638021525,71.97108610421134,56.37400627086643,33.515845470441185,49.98034917526317,40.935333913087156
229,26.873761414907538,59.39335119085928,53.95300070575368,45.61303321376452,48.60914093181645,42.890354282899786,29.435149089477452,63.99909110861454,59.145761864535515
230,36.34071769897699,45.69242053018405,50.564311744577175,49.23897097188366,59.768491976536836,48.95551864834937,14.17767786860102,57.274800332253854,56.8204701760453
231,43.83837172531353,50.31027693334877,38.298031754469925,46.73418774912103,50.73092645235074,62.55477433164687,40.87471816817637,37.11592977593483,71.23535522084391
232,69.39905012906867,44.28254387788917,50.21024487389583,31.597448923178423,82.25740624664665,61.07591002171837,27.671334496088996,37.32280424809299,69.12033834744635
233,45.89429519691868,37.03688581956062,38.73246323257382,62.813767467003046,33.88632434274622,64.13280998540564,37.869265521812814,51.302741552822276,72.0587629874825
234,78.32006490744912,64.80825327401575,33.677676113180524,64.21011924151738,43.01691829320402,12.303486188137203,50.46847908148686,50.75174587484835,39.83709197485795
235,53.71375141398654,57.593484741617566,62.70866899463108,57.27704147528949,61.295991012797025,55.182037882825654,41.986801216871264,65.59190760975865,36.95587882590912
236,35.367542358552505,53.313823148476054,51.27389564768061,65.38746735795381,63.487545425088285,47.81089066298853,33.42135576755899,51.122709395459864,53.366602082386564
237,25.29029124376143,69.62161631766197,42.861199779425576,51.48565452708484,41.113185203575505,57.37652022845823,37.74029796075924,35.75596840796601,44.12949220012624
238,41.58665185643163,44.85699964310229,42.62640281675196,46.31518964087528,72.57103577792697,33.78004337709119,50.506566302480955,66.56714702487459,58.056112582664696
239,72.28140368814273,50.64172569635212,65.28051967601556,68.70112161564408,53.795210281837456,34.523906399052684,59.708755373128476,54.06758190681597,54.3094946502062
240,37.86640879153542,60.20411800379882,37.80454099067295,36.95586081813235,57.928199215958145,44.16277610003492,37.17469371778377,27.244004370742093,48.99717858782972
241,45.85552827423878,41.42447028322906,43.86089556421972,54.020223697753075,53.15084943892425,51.38494209436791,31.723778895288042,57.55966156681845,44.94070016080754
242,30.172196714787084,65.32201860650335,32.45187413613673,53.59509616330645,43.53570176666565,53.98344019807597,38.64523177901486,29.690865567586002,51.70522907180958
243,49.95675157151482,56.60435443028674,20.092670271781778,58.30160168190092,65.37660391585585,49.1686336749796,39.62879686354171,30.955422973829208,36.25117747279897
244,35.7122985536367,43.54911960495681,44.61719586329343,46.77079073679587,43.31617261835736,46.17910896308,43.67155367696238,56.54215288068246,35.93772509671256
245,66.89374640489308,74.64760686782763,26.546471756855972,16.493672923576327,51.55611110653574,27.83011980026973,42.62125724153514,65.85560313426562,27.089811752927808
246,44.85042501672825,38.835047649739586,35.69084145378418,25.315193988651874,63.604788208493986,48.12644095517456,23.643219438682713,34.03377105861721,15.600306205342676
247,40.128695809796326,54.07400150953435,46.21371888153471,67.70077088405955,37.639332767851506,64.87711941635733,54.08935067099185,34.82439608517922,52.07597189021097
248,41.9920454585307,63.689323489232144,67.68418052652231,44.676657791091614,39.33123252019962,58.31720846301355,43.46841051244214,41.69504968803469,40.11634489262458
249,79.41747265657577,61.224990122893004,50.41206934291672,72.82545716216066,48.28794412215289,42.20101247055827,48.02991018728008,31.89188231840101,32.50517324222011
250,51.43062092971561,53.44168149297691,43.94773805701719,55.28036543038405,40.635067824478554,17.600590495263084,53.945211497545095,61.07548879336873,60.12316402681363
251,36.02023378153647,58.69246195213605,63.40820971150887,48.65099709930822,34.69298394909595,53.92469177830061,20.088236028941317,71.97247776042232,57.08008335817083
252,46.046991113843596,54.04058388944134,55.08224563055871,62.321290542830745,48.48057386808924,60.15612943453196,54.28003702331541,29.932310849906205,73.75431337944799
253,65.61502264240337,32.53183271462202,28.76916160558981,37.899736702480915,36.3089238662463,58.84112655351119,42.70469845301811,60.2880769416564,72.39882682545405
254,49.57147651277343,74.22611194968046,38.438536202484045,30.476898222050878,28.75891688025421,70.3507370319099,54.11095804205363,71.91508658519997,57.910080860739114
255,38.0278815711816,58.0225860191087,64.29325535450755,39.46065957850338,47.624477431787646,57.76479902324337,37.48888833528326,53.98619359761193,56.67306670361601
256,30.396444360275254,75.83547193999186,48.97135862568493,34.07527163535247,54.84528880763114,45.013646617704715,32.1904649281084,33.106467303035195,56.947485074503184
257,49.89259197927965,44.082320074867724,67.78981702254576,68.99844212997354,61.05133277672371,57.113080364151884,32.43762409428881,52.70464949741439,48.30690267517972
258,52.39909457229974,38.9324513916796,37.86235093103116,40.195214887475025,26.458282746506995,39.25863778946425,43.18698648084896,79.7120656646365,31.81672620585159
259,35.61263983793503,59.621536094006935,42.83589476465335,44.17374237716141,81.18469973307413,44.461146291477235,50.303720586435176,60.02965252221391,53.60476374708876
260,34.14831458983235,69.6942018312476,49.764234716746486,24.250407571603674,69.39428861709848,25.095799073286592,28.18857005421255,53.7748934645477,42.86834413017227
261,20.914914805994766,52.90344308350271,57.63914442090663,58.60652056847514,43.43684973872802,65.2155544766875,23.303239154377437,51.12111857799252,66.55471128865803
262,26.48694968890974,29.02350314623518,50.19092798896307,50.92641005354878,47.204482556608845,60.8978345865236,30.514709501245704,64.51456820997197,50.105242848559314
263,61.59995510848866,61.63923137143945,49.73445697383782,54.730194021131965,44.93640667773122,41.081398178169984,38.76580856874216,80.49034191999897,53.7080729863967
264,37.3577341149331,56.96482296448019,56.20268509705133,61.04930074859367,64.48384157743712,40.61498499438282,20.777407404185173,73.49627530652424,54.585761040915365
265,31.056628033080017,49.42488432321159,26.882077874029203,54.84125166594865,63.995774325910844,40.3170804890928,11.476794393937231,38.931206763868516,51.32922291354075
266,56.03902586136772,40.96172051930493,17.39849503256279,47.611170595685806,48.243074311169586,46.31247083957735,31.26142111264337,41.471218631497926,37.33158306381241
267,79.5746144861137,46.925540686956325,55.175602562940945,75.5582862026735,56.90424901312389,85.64879608893312,55.43185350981331,44.92817814247184,30.283860656591834
268,40.30396989423068,60.40016716055892,52.10586466684517,50.75321127208484,68.84625457101393,59.3304322955414,59.36523094389737,43.298324980841365,54.15436089875367
269,43.18218104987957,43.90490133644587,45.53625870335133,49.12031596507511,55.38234019218519,35.16263595835958,36.128019278801425,60.27473386647595,49.98200314626095
270,36.77616575306074,61.321915464788006,40.228544057741814,38.698243456538016,34.08582201620457,50.623573035840835,16.41187404054994,73.51384182961444,48.13630249939298
271,28.711463927905516,49.29665904873476,49.43487817593397,52.98810934436134,50.33773908903083,48.3509584116729,35.757911362654305,57.874620371509636,50.51143702195553
272,39.72085191509784,49.736193717311885,49.85363431560085,49.65842102068636,54.02114608541607,79.44685269522358,32.25051162510428,65.4809929516504,35.3214889902041
273,62.94365057574785,62.08339926081128,57.361903451975614,65.6872893832759,70.44903380337009,62.08469900813035,41.98027133180935,81.436794440389,44.75757755468033
274,63.049358964086274,57.23015546046248,43.596083768448395,61.29355823807063,63.699832716376896,47.31742693522991,54.4097477991951,56.13588503250431,52.53370191776598
275,50.92625354498872,41.19470663851302,31.553542125876938,66.34222905441162,46.62398339253015,48.928691632431224,41.852835681836034,32.95964285226505,44.733337864826744
276,90.47670472698174,49.25118323861401,29.22583644315195,55.67430045889501,34.80074351017663,39.354858896550944,37.50827732485141,46.96593324046026,37.968136054509564
277,53.74506569450154,48.24025710787732,34.9956177071974,45.98818213391998,67.26964829039841,39.22133211210623,49.80191060315242,42.125388010983244,44.35536425736213
278,42.41036978340147,42.84559799781572,54.79860352633449,22.885474764858863,51.28342568909368,35.684509133621994,30.424369258778462,43.30492248224586,31.674239573730446
279,62.159690587402224,62.01501208413855,35.83881999678465,41.24648609331494,39.55891008036746,38.91465833168288,33.182920490758434,44.70545935005375,58.322570803359234
280,47.01088820259742,56.779508145326304,34.57115959004198,48.74470384304576,73.63458487787746,52.83729839578451,37.31113143740463,45.556366139662096,72.76903413930438
281,25.633205442248258,36.59147132592073,47.80313848666489,81.62877883618393,41.113560506484994,40.33878939339296,33.80496774504367,61.117126105588255,44.04543561103814
282,37.748535134304305,61.21153824774112,53.318520772951565,64.18638177994754,22.793639462779858,61.304254586759754,31.622738981265808,30.375661845761535,54.516812737970426
283,31.491563903800294,43.96771234502099,43.38450553915725,67.275018175637,54.90328666656067,59.31891584018022,51.113517434719846,57.12472338887613,42.8180029337692
284,41.53505911812367,43.5656258822481,50.03885069901973,32.792044499438674,56.33736421607396,77.05297537560682,33.265847556175565,45.06160753652361,72.00615293638147
285,23.665666877419643,42.67447398455652,83.46251674999618,39.46712634482332,34.01471728708053,59.866211280311724,29.591437850930497,44.47684672299409,61.52529290184209
286,26.257927779034397,26.255402558151935,31.297599249131014,63.308947030515014,55.10922170331489,57.3946858537557,32.56253115610807,46.503392342644446,62.29360123825812
287,78.90809145450622,48.01585342828002,72.9093512288643,46.51575226935418,50.37869475952711,58.96831447800183,47.71657157801055,74.25630786979592,43.133441666200596
288,53.63923910951431,85.71690746257096,49.4493358796435,66.31177164482467,57.36921864506885,87.59183909349336,31.33647286801245,65.50419630090143,40.23273389436314
289,68.25617641082287,54.60527490041879,54.69804732479181,51.69262270327695,51.241100541928255,48.079377785191696,54.41235783499762,45.07131347392796,68.5905280633498
290,36.19759960127274,53.088377847079386,65.98598120079042,58.48102488991892,42.08815762239889,49.52884675357296,44.50271610942719,47.39463980610507,54.92939396128318
291,44.43475843894302,30.12858570096815,56.2032099434038,40.622739142436046,82.79793390103025,40.3486918579689,60.471660307034554,37.08850836216786,27.573296949340317
292,41.21239915668031,45.05472727385473,52.669467046357035,57.86645631613825,55.24648054061096,50.037490458785854,36.44945710210354,65.51410348844198,40.742103738916946
293,53.39199588084915,52.64581755666228,46.017371492614956,74.846022558632,36.12314496260163,49.518657826366436,49.174847344481016,51.74831897244054,48.82192409830222
294,51.59549990425874,43.31131218231413,58.390146538938204,40.49836374043598,55.44735943205591,40.13485681111672,28.86578802981991,41.1446240194057,48.991923431905846
295,66.16126082825859,44.41392363894895,47.579866715210926,36.241015995581925,54.31175988764654,59.541623496420314,54.644094273382294,27.246641351236413,39.9951343951837
296,70.25816256370588,46.08095183341466,76.58379569693194,30.814132921922614,42.212925005399114,52.15270072517018,45.96219419734978,60.28414164246241,70.83627328423633
297,66.58317945283738,43.75409288470773,50.74168388508355,58.64418055475037,44.72928864471953,37.46595644573519,33.296525496796576,43.622265983233966,52.07077608827071
298,30.61419109739783,39.027450859461574,45.352771305366254,48.34652792574154,35.72047816641792,53.65233919782699,30.437500342054854,51.43905875964249,41.90160739184344
299,55.803472151640946,48.61599723454657,47.31584275786637,58.310538135864554,52.18346722323221,49.64474684650641,32.99696243227393,39.764774388627345,50.778721469329
300,22.70696584085,56.01181229739025,49.318138407280266,42.437440942939176,54.54610016908773,50.81558003118776,28.195786979175715,87.28029068756666,49.926509980371556
301,41.85682365234102,42.16396728762128,49.35562876837295,54.88506261522522,45.65417598196471,52.91856223541376,43.51333897126204,65.96935507306483,40.324533660996885
302,62.20648188424876,61.26326192583287,61.65912648364483,52.286064434303356,64.40386773664977,36.59316120723915,76.70855360189532,32.92975038029402,60.83273574487631
303,58.86809319333617,56.91864056202418,37.37363614522027,53.28823426588472,33.207363248317776,60.78107516353785,38.89653210650549,74.3603865599882,13.147407002821398
304,68.05709980692903,37.359621042459,35.99970951898221,75.01514995721159,40.675767908968254,57.16495193039134,51.58903917772249,48.23391182156613,56.41606092501939
305,66.79312639426534,47.990894824658945,26.049840966018753,48.93460339045707,48.539626038969075,63.20137180055029,54.008217608790275,57.59782061344386,33.10249458101606
306,58.45169423052041,59.89544839722964,58.369188302064366,54.11813241214021,61.02345582949392,42.515424427560475,28.31414247957199,72.77778004467791,61.71637516652186
307,49.08333400957065,48.71260681473944,78.03267455179905,19.81393957611646,66.79323870911317,43.444249481218144,44.94938023476038,48.097159432306015,60.50957684122596
308,28.63111279525002,47.24593986653101,51.240561879286595,50.53421715663756,65.23043050005876,58.05999980372479,23.95874893428681,52.025968410627875,44.68413807335452
309,39.056183669973535,52.70049115086055,55.56545265266668,41.04810610536187,37.83437719276156,61.8516311892429,36.75356689710907,54.670957658385475,46.72434525330152
310,36.50673868718291,26.30892947123198,22.286537367796218,56.92560295122227,32.973700923169396,43.381317141283255,54.66156289339237,42.31538739725849,58.86629338234965
311,68.76959113090568,54.848779201869306,41.98163750338572,42.57127693064237,54.34670760262684,31.121627295217746,47.025325369561585,58.24344745898558,66.49357284998027
312,55.074437099089145,52.08963901668974,55.897066008351175,52.910403309523296,48.848451304282726,56.423783876190605,46.08816701230896,49.54184906021156,56.48404269074457
313,55.17632863618276,40.567744891032426,56.84002221507634,52.40055036196177,71.5681263764609,40.35667464480806,54.03416232529833,62.2942854698392,50.06167309248553
314,39.17436881638801,32.579161463510104,66.91316700887592,60.988879386573,38.00938573906082,48.0682068798599,31.856200481957412,45.616861800502654,69.80577349790411
315,71.72064213942065,42.8756695442722,34.820962536130494,50.06682728905884,51.703458999258515,44.09260404575807,34.10783897800319,58.899788759732616,42.20224997425373
316,69.59635701763072,52.93842053496935,53.169414788461125,65.15260693537294,42.875259942915896,78.65161081516338,43.89767680753267,38.214136983865146,30.029285571630677
317,27.162830304327453,42.880253718373204,43.013907787965586,50.36327592463923,55.45753436284063,53.675385219401186,25.427169961275325,48.81077441951834,50.55528996393738
318,44.71309269444638,46.191246892212014,68.33960737085481,79.85486111927518,47.246820131400256,47.64102034528839,50.24260242035823,46.01145395416064,58.0052984104091
319,49.63734909767638,41.86314529123989,57.45035268477562,64.45466482990093,67.02408795129716,45.694221428916066,33.27549656524966,59.6736164193475,69.68050366546572
320,59.47427327012173,34.73397236122295,63.28154310576427,66.87526414955427,51.977807981151116,55.37867591318226,55.10228688277583,46.99040875478265,19.39558926960867
321,30.344815533197327,73.8986603889428,25.84273215870729,52.93393732370848,53.44136991639586,50.600388638318826,31.42140647835602,48.334339041890225,16.003298634600693
322,43.09785963142768,69.94351782779084,37.09365124913168,44.050724179940005,52.14356791109922,52.080173934423755,57.437528268949904,38.50248619247269,88.83164155701746
323,32.64688599157776,51.44609609089523,39.34481452102239,69.84566517490794,58.46493700574303,53.31441396007602,33.65099599449024,51.85594583738384,35.59313189493907
324,64.80319335745035,59.96561203360128,45.18348327316948,40.22346620802497,40.925927896050844,49.25389547551121,37.23488787531963,38.40059198753662,49.2827569416164
325,48.53487831694911,42.931155289394304,73.05776543142208,68.2048410099887,33.551588484250345,47.19706645442861,57.18057665498906,61.55892823855546,51.691894231037615
326,57.84879615248637,50.550705680116884,58.61380470881346,51.17355647776564,58.129012358342706,60.38528020885231,35.3126080808488,57.07357968994182,43.824569010297495
327,65.25762968113344,42.564668929414644,34.79327629531499,65.30104934267877,41.6342252136475,39.08320944413418,34.72388783919578,58.20026442238659,54.00786156459441
328,50.08199187765937,37.21169626666797,48.40572803938697,22.58756396922467,37.68855668928771,65.6057724604191,52.62640717477418,56.589698429762144,44.818777091255015
329,38.17940303404273,66.21716976139582,63.104659206816486,77.63717933526223,46.696899811644585,35.650608506814024,44.66694637744055,50.793733402359436,33.57084239378649
330,24.340230423787233,31.608891797651378,45.176532125593276,58.189748147061046,71.01251658929563,32.0337419012575,31.409788882689448,49.53569599653821,46.224354871160806
331,58.97380875135621,52.357394931139645,50.671010195472924,64.40955201538569,43.69645455115637,52.5034859004468,50.38598018448974,66.52485575664205,47.345052712286154
332,35.26355361442412,39.8198225841985,41.423389681101156,63.4791955367828,64.96918013502851,54.04236011957691,39.83934386280465,41.73731546393077,38.51726545167484
333,55.03790143596632,41.67225842923151,57.174896304519166,59.98819593107837,75.7574632936658,51.13438129757294,28.532873499054332,46.85715068684945,45.35523447520333
334,82.10033728856554,59.86307152043576,28.296722060988348,48.02490385093814,40.29591153255215,52.389319931886874,45.892603901335775,48.233418985456474,52.609207306543595
335,44.25041437037539,73.0961549795517,81.07837485013111,58.891218264255684,65.02348172211609,63.332937035365845,50.9768410573466,39.58379238988136,38.80232170848725
336,55.69481687815891,49.479594919909154,60.94798922334245,64.99220074529566,31.173538476791574,35.187185278270235,33.58972598191064,33.02018092700773,41.71540326395491
337,45.99094038712118,37.53043315715816,51.378147957965595,43.008781404266124,55.504548246131876,56.40207127569079,45.575182895901854,53.98807162302432,41.64751592853502
338,46.19001529093778,52.564026119426025,48.8839340256864,48.899354475547014,73.94064821197102,39.71610543391788,50.551440441114444,47.31334768090549,57.37946689735664
339,69.38766939648052,47.91451191888862,52.85815372309903,41.31919463609771,68.46674907728134,36.064490227676046,27.659945494099848,10.5415582598893,54.1287427339351
340,32.193366493119335,62.42413929369214,55.07461661888997,64.1898036419364,44.52094040571879,50.98192819699155,43.99732115086185,87.05808662458884,24.89747599788228
341,49.53325371054237,50.29166860462158,52.781426980848394,63.720319270109094,46.086982506834396,59.60551923599297,48.44493232531697,58.595514862655065,38.032642253706584
342,39.638539167112974,48.23462912289894,42.07132641839163,44.879540509719526,51.80037577604511,60.816361309765156,41.43887352170752,59.720640639260694,47.24582295726758
343,48.947460578684286,48.540709473175454,42.06791218669474,45.08440087601609,41.60611842063358,27.41623232544448,35.755133925134515,56.664660664888686,77.32988276396242
344,96.73868587492578,60.916032811531004,46.15524173268183,40.59484104602128,65.79529502954512,58.43474136064937,46.42569632071481,47.94765497400332,52.75653462005493
345,54.624092483241,40.141923622489244,59.597984626082386,22.5841132476443,48.71477029180936,63.32938197922871,21.670695663795975,68.10657927405818,38.88764814163938
346,25.200412989048342,45.383146947246985,38.51947911462536,50.67931316189389,72.70726258554609,42.30067944953039,25.541924894911286,35.37596681941173,47.85950757784595
347,36.017601197316324,37.21793693405083,56.81328776642935,57.74029118374962,55.35972087084125,46.757439669488754,33.210595273601626,50.186112461586276,45.957834159707005
348,48.627753665244825,52.727546529486474,64.47505215784608,27.574952773643744,64.58295658318403,73.82362016372292,33.750008096736266,59.060259041559924,64.05384800780348
349,74.42978111654855,57.13800261291937,41.15506812688214,77.479337697634,36.490924705030636,45.19528466532742,41.51845653284235,55.459345136620435,37.151518734394436
350,53.39458696629202,36.068335013765456,31.306294057493343,60.87954409917531,49.26684837820954,49.67707563010583,42.10296519250001,67.77675311071685,58.599183850619966
351,61.15875743692152,68.32037135633735,65.31212752508127,48.33982829361927,64.35717323913909,55.49415808147227,29.950200481804618,43.9917180153054,41.3313443175561
352,31.296542448747203,32.54809849747914,38.77075120307023,50.538491787420895,54.875265730955206,37.37157831471,37.60756588537643,47.566986841423144,52.81249020325268
353,35.59036061583965,34.83790630565301,29.534034070188216,52.67615663930882,39.9219902681515,77.98994960599828,44.4435811919762,63.518076421157986,45.331258603073636
354,54.86602255877512,44.0986240622284,48.93297576970642,61.231379274856124,51.32123000023536,42.673546887674256,30.43879330578901,43.598507638955304,48.01676365772409
355,37.60763382317104,46.108340950101805,53.260558735282686,48.362782759738366,38.25690121110584,45.93214362824891,31.44364904924746,52.71476490133538,35.103017347906594
356,22.912490697256494,55.5377471101361,45.583493508992014,52.638617898639126,41.30052019945367,56.14293873364815,32.900726990946396,35.2941242596005,51.345721790732746
357,37.17003567618333,66.2015253126211,56.57238924837649,44.15783403897932,60.628868995448045,42.6623716316431,36.470369224207104,46.13229337979499,67.04472780472355
358,36.086926618477996,78.44229716826587,42.6120040978697,61.944366197220575,62.27793787990066,46.72014733642105,44.51982088079127,40.09379252555705,41.497620438932
359,47.74820515562721,49.67893587126254,50.77298615376359,59.568046990105714,60.55295587136791,66.16910066977064,48.84024644114107,30.516889936936344,56.92155205389273
360,36.609546644702625,44.1178940837047,57.24332572570131,69.3047832347321,56.59990247656273,39.0027903281643,29.629824390775944,67.03240497575116,67.78768547047181
361,31.164617575089387,40.299249726878216,68.22020676063816,29.775887176071326,48.6709455392837,64.14016625315142,39.549805635151976,36.53872370787226,65.62389268271961
362,51.671465397833714,32.396266680342926,39.47972275019539,44.135469485629166,43.97908584307013,41.02766741513496,26.74698107386111,51.49251314567117,35.262049256726335
363,30.292069569342083,36.273433697678016,42.88730341427857,53.68322615937765,50.343018062965974,55.59931028142974,44.827326676769395,47.208283920014644,55.76238565901036
364,51.58221060310793,39.51121328346433,44.496185063112506,55.98792597813173,20.96801596515992,51.48588325877107,40.181113931633,39.33811810544833,48.24701185219303
365,39.405315386196634,50.71247640645457,60.238819216011024,52.45458195951693,34.73449800703862,50.06231843988279,51.16264877263913,48.7186260871136,31.441629677492283
366,22.586627325945695,44.20685364889786,41.669194493799345,37.62385662693439,59.15881451062399,39.914130288503955,15.323820558084027,61.439622207997225,51.404513219384185
367,41.1523768063003,65.16238297121728,45.945726924411375,51.520926500479355,61.10561598243991,56.63502064039307,37.19933350146612,53.45386454842515,54.35283514158166
368,52.14963795441002,37.02183243829076,74.14129879711781,46.63761619420912,49.86164733933648,43.87647978589408,27.314470395504273,47.494564338879364,45.14272415254055
369,49.21808242564344,30.152410984120596,35.931890822484554,62.33267396114255,40.77020546652929,64.63182395649366,50.66946875251115,52.88354194629012,68.66506279718296
370,45.99911766153667,70.33168227282809,48.03490549965742,58.77109668252167,37.12998367648606,45.93066752777551,43.56956904128165,54.85350646244478,57.57460065751136
371,63.63087457453879,43.26299181985883,43.04143749095039,62.98774366084053,51.679234481705336,51.516611489482116,26.669368331667133,36.81265814667882,47.447757203631014
372,31.423408033436694,42.45019601830368,60.268845777036965,63.10018068170727,52.09121024423468,63.85257245956092,45.08135022251132,29.09218407895582,48.26411672363035
373,33.14502361452224,51.85485450490281,38.92048672470568,59.022083202886314,54.667095955886175,69.12350471710768,29.981923639840417,42.426891926934154,44.760158108182935
374,50.777476838759526,62.541737454225895,30.010976331977837,58.11505955429928,49.002943562986545,21.845376325903313,30.774782362796305,52.688893175332204,45.41603277489715
