unit_id,ReadmissionRate,Sodium,Creatinine,BloodPressure,MedAdherence,LengthOfStay,do_diuretic_titration
257,43.33879747661591,55.790963003159575,60.650041982507844,43.77285414529894,54.354798911220904,47.82348222236037,75.0
258,22.279598228811004,50.209699875178416,47.65341661348091,54.88799390384181,56.4624237619184,19.945215110633214,75.0
259,38.54629440896224,44.24112314375921,39.192944802420435,46.54912226269831,70.23888350975201,37.13670237378514,75.0
260,40.352524976523675,48.975392207831575,37.94114505982168,44.028463860913455,82.42372158166768,26.21254060654009,75.0
261,52.08789618262836,39.15598664530901,39.93188970856548,38.94118081351239,53.536064431650594,16.701970811329556,75.0
262,34.99264802362821,55.88744780492952,53.27118111365055,56.37078861885524,50.63980167023968,39.969380045483824,75.0
263,35.14714686266413,53.34950642642779,35.067431180340066,69.02900577831237,32.13452882217673,30.545096918156222,75.0
264,76.20906983745542,45.20032755166611,46.31052962451478,54.7169073199357,37.68576150531149,58.798344893994994,75.0
265,43.60435142070145,58.47999011584051,57.55872131549733,40.97113679259997,50.425025482989625,25.55451728540509,75.0
266,35.983846734447624,51.54844550539861,36.940555111551255,47.154090718841296,50.48789891835316,35.49633664118468,75.0
267,51.12288006799723,44.70508614468884,36.59682696515428,34.435511183794155,46.539408913704676,43.29171766953515,75.0
268,59.49160304817659,45.88946591132359,35.82446077453058,55.33105197617957,49.91756411287155,31.19347252388876,75.0
269,59.558666038966585,35.49835632732346,52.1645453408312,53.722309174956706,58.469668062751964,35.93842020715295,75.0
270,48.93311814648374,22.120460753376058,67.48023024998898,60.233499240966914,50.81544759604118,44.90414645964634,75.0
271,60.35046742100113,49.793587965170055,53.34207772744791,66.26490001668888,67.93917379070226,49.84276570281591,75.0
272,60.04171895986004,70.28297523655465,28.433164523825234,47.71536814471514,41.704563950884946,24.80048505629552,75.0
273,38.8432766133869,45.75823519184334,52.289061631677725,64.68488522173047,59.393038737385666,36.48540585140834,75.0
274,52.810466478482525,51.88404345186149,53.831918286410215,25.66108291033744,60.98522070546007,32.463348449055104,75.0
275,43.88013248309657,52.38691426458339,46.931791432733284,32.17696344339094,47.91938159422812,36.60394707301062,75.0
276,59.06168748690525,48.82886408234759,63.20840183985561,53.09074966585433,55.16507266837649,44.09276402288621,75.0
277,65.35873274149614,44.83673361576802,46.69094556222284,29.69717352969019,76.21897541364504,40.42048331027797,75.0
278,69.81357138663346,43.87381657827028,34.82814833191346,51.05486104933788,57.50514674382587,41.800273021951924,75.0
279,86.59849838842665,47.760804947816965,66.35914269914514,54.167410420661334,42.215859003224715,52.008847301841676,75.0
280,55.83629846294766,38.85606424007152,47.22045142657289,33.90547743424385,68.04269054155904,30.665570164094827,75.0
281,35.02398704325204,33.773734594214815,64.0740287074486,47.19734126668692,62.535073682094215,27.548172942048975,75.0
282,55.54632046185579,48.085935431329176,54.290421498052034,58.36124507627649,47.18332431048736,45.3134835195537,75.0
283,58.132456769287764,32.82380856192055,54.0388145526824,58.33221116642333,39.079643317984974,31.898361320415063,75.0
284,42.81678561836344,62.39249240335367,54.89657846527515,77.01745486717644,71.66219946994374,51.58719328552443,75.0
285,59.209962214800996,37.379524310987556,70.62031739090237,37.02619001350657,72.78250816704679,31.06548156822704,75.0
286,54.824090241648534,21.677550231335626,30.25542758227553,44.29418250359442,51.036504754756514,44.875225954111215,75.0
287,47.81639651742968,54.0512831139675,49.20343562179848,41.77924112184105,47.78748362881823,34.63623887926843,75.0
288,42.84101354325511,70.30196920220072,51.72168177644612,55.95683879872978,38.729439295359455,33.487805915687474,75.0
289,47.50869313205054,44.828723937298484,62.99347527715,47.10325911905946,64.34712531597448,59.4712879793246,75.0
290,68.94603520758278,38.432757793625434,48.27309627016252,59.11640309319301,26.912404714298557,37.04675917662723,75.0
291,62.87631489159524,45.69557128193146,54.55470142103546,52.51133955252567,48.26805990841816,69.38329986252327,75.0
292,29.715894964144752,63.78809281216779,43.127442637221094,43.13784215256523,55.03805187471033,36.271070050974544,75.0
293,56.78336316091971,63.33664013518616,50.26958481468881,43.02972188753146,46.16015882067035,28.047308309606187,75.0
294,52.28321220169894,43.68472008089414,57.968148649156454,45.269889216728444,60.52231823730919,43.02720683073666,75.0
295,57.622742654407276,38.39902703092898,57.6372666009056,49.036980088572676,63.99304429625362,45.57541946631349,75.0
296,31.475918631051318,45.824929617446756,36.32062331778929,55.042833297317145,23.14967481605751,32.83143374845987,75.0
297,28.669012127846997,50.51442468035787,40.834929051942304,40.32162866572699,58.98850101283648,27.203959448737397,75.0
298,61.063184485056446,35.42262365127734,58.2491605224002,62.18223444985063,39.469519729727125,31.978155665657056,75.0
299,48.965201012701826,53.090164958806625,82.78426543293267,62.48653790059648,50.53343475609603,35.3679681825385,75.0
300,38.83626311122192,56.94029278633042,50.84264472511916,47.81182366316101,41.89314436828973,18.65244104833739,75.0
301,42.245312793436405,45.14819374259206,51.25584772926071,30.302628636008826,49.52268197511914,39.37534579769347,75.0
302,41.702600692735416,63.91262145693361,37.443672707650585,51.151809494277224,42.348788769534806,52.23024023496902,75.0
303,54.4167616768985,64.32234458282639,59.290979011162285,41.7639471739524,38.877507756233534,20.57563216975982,75.0
304,68.38118900177362,62.47746634631384,52.980383336217336,47.45968193154488,43.54544762017011,40.172561446357335,75.0
305,35.636045231072735,47.04571800129682,55.73124236744384,49.60843350397194,40.17827488499563,44.58569985048831,75.0
306,78.85842323637024,33.918150824162396,63.76568655547011,22.09931856585681,67.809397226837,69.56936385736878,75.0
307,50.583839486815535,58.06229303415944,70.54448393212515,43.12343339367411,52.02655640009246,38.50956934422573,75.0
308,47.45231389669212,65.600863416584,60.891579707123704,35.53052035910937,67.989203129727,44.186900448589526,75.0
309,44.809967207357374,62.191001848159274,45.35338431367062,51.05121907329685,62.55511378424847,34.64647398976127,75.0
310,62.48562801575959,45.24772060834348,46.94930181042229,48.075811302319075,40.199053922468764,35.07808200408426,75.0
311,50.34530931716785,41.447377917218766,47.55377682337309,41.878858513731245,67.10547383940838,30.897671980887818,75.0
312,41.1416465566291,62.953748391517884,61.45198759507548,55.359313579991536,18.235449776821163,18.123758699927976,75.0
313,57.78338386051029,60.44883220603463,48.93626468615477,68.26002711622147,48.09287626725624,46.816171929081044,75.0
314,30.534186529486284,47.773665532489204,60.74190211187807,48.909891400431,53.83659222010515,32.11816982531412,75.0
315,71.63718723744368,43.202175655580824,36.9991227362775,22.250826368117337,52.45762220739161,32.5589810619646,75.0
316,31.855455144205358,60.35028609161464,78.72262452875934,20.604740264653568,60.06331448753631,31.92360583753755,75.0
317,23.333887048133324,77.87307653598263,43.76541153867524,39.299760588560986,34.736121253867935,14.112174473956705,75.0
318,44.9329839174852,54.765738790240164,52.8264825594658,70.7117818221856,50.0161667736442,33.30567848770448,75.0
319,44.49709102154859,33.48684739060393,25.916425266644225,55.782519264714594,54.89741018588321,51.02711711119251,75.0
320,36.72698781598366,52.616769844093,41.82935458352373,70.16352225419088,41.10731216242692,43.367233544970645,75.0
321,44.778754070065126,50.30585286181817,49.636548300293846,47.78686623752963,68.57301343688346,39.952840331254535,75.0
322,51.708552763982155,32.79768176725466,37.019925627647225,40.487278165660406,55.29664672208209,33.473847775487364,75.0
323,40.51832145631927,43.192715045218385,53.23141896275136,33.17455409760642,51.31450771790373,48.191141797497146,75.0
324,35.514113259758766,59.72615641764123,41.19819720648269,40.76764064901369,39.14349532171868,21.562952654350084,75.0
325,62.3312924126071,56.98435330296026,65.13855979365886,53.31353189117955,48.12238643156655,41.693335429008044,75.0
326,89.93591025693738,31.525474062050982,36.44596420843239,50.31963673532114,57.31325930836447,55.62405388728976,75.0
327,47.89119513522549,55.51664017341094,44.22376954514863,46.834995985577905,34.551871158524484,49.24249582036514,75.0
328,25.81728849443303,38.54050160603527,57.68692657320438,41.472233777067046,69.11130714763763,30.500691296182335,75.0
329,83.63813386194164,29.248015261698306,55.064175164037145,46.936228260561286,55.97817666668575,42.725340352064734,75.0
330,54.616477040147274,65.79370777548395,40.50890909708083,40.293520382740894,64.9597861905514,23.31728561141664,75.0
331,37.53574520793466,45.525068258709744,50.583434636902815,50.253790722764734,62.30362442432191,25.564185825664,75.0
332,50.9932467911333,56.68895275050589,74.952388739458,53.26522912885821,60.520631082477834,47.70193191282316,75.0
333,61.846377166637836,53.14299734317703,43.38423739531278,55.12615509181963,49.05467397590201,57.443078068244056,75.0
334,70.97683590808153,47.316104700894755,65.23794808229745,59.84196294021728,48.29535277516,27.032829492495438,75.0
335,61.52565302282744,30.624516186232857,53.903499690494606,25.455190935686574,41.958746421846165,21.680167875773197,75.0
336,82.56204494802334,56.29585752533177,65.33928432182482,68.9826449711678,50.04952908121988,31.793407303160762,75.0
337,58.9326765662861,57.6457499036736,22.45727968868566,56.16521863217662,49.466162889450985,36.99907517192772,75.0
338,23.103239322244086,44.06117936554915,51.83116181943969,47.904326950043306,52.70009407884705,25.150259083400794,75.0
339,32.7680316518268,34.18904173955596,57.19732662636171,40.2035972754116,59.704291822335605,21.55454779421299,75.0
340,70.06429530191217,28.69232499314188,38.33419204927295,50.321482437895256,50.04238218672393,50.68056419703056,75.0
341,74.0603826827035,44.773376448605624,68.54242895598173,47.990300668819984,67.17249971752864,42.03186012224,75.0
342,43.78561249559747,50.123078922653086,49.653562350703005,45.47144794603833,55.46659795212982,48.32822419010289,75.0
343,33.62182309361105,28.79176994516267,60.060318539840516,22.878702138624316,35.56778542886294,48.771258463727975,75.0
344,41.615605713506845,47.34317420968115,54.831393018481684,56.53670279548499,42.33608356560207,33.527458162270385,75.0
345,43.40745815727128,47.87574273537075,64.72795647090399,44.999276542157524,59.20437127054542,29.059921688971322,75.0
346,55.99189909924781,42.45722546454298,64.62675855809951,26.587823596714912,47.98641092898754,45.76832098169846,75.0
347,88.69103867717021,44.09435009108032,69.78175536912299,56.23809357295708,32.622113373473695,31.69471917614882,75.0
348,67.33820229945722,45.71043935076345,37.79497112784214,40.39417720546169,69.42664532928134,26.012366534488304,75.0
349,67.44491027308358,45.77615397373405,60.2600404842795,9.533414997532224,52.696180636148156,39.845561965813985,75.0
350,64.9138334723584,44.630806381435626,60.24025260927275,70.62799399576868,48.24037417095452,24.687579362265208,75.0
351,51.57875326029369,55.20114243815022,74.92765790765083,35.43176168532939,46.77059082995876,41.23636713382953,75.0
352,66.75921276942265,71.96219544475467,53.21274015150745,57.54817408386619,33.41246781322262,28.44399507345208,75.0
353,69.38221306278464,46.59751903223743,39.90114825599555,43.92266151457628,36.09418831704249,37.719620853159505,75.0
354,81.50932271894766,43.82525643406289,55.79766666807889,65.47238124569847,59.89464475699637,44.65396915115139,75.0
355,45.43318126787469,73.78802139109249,44.02469171135359,33.580034807264475,42.97243798600379,44.914961872987995,75.0
356,54.64831162728812,56.170942646494154,53.08044034655516,54.78575014118675,51.194800956701826,57.277298021388255,75.0
357,30.227337323301043,60.09218032482232,45.03738876980212,46.091723464402854,54.270537265602954,35.1302204438411,75.0
358,58.66416677992186,46.59877412925259,70.58954266686585,43.74026680200364,38.26933569628862,41.904257706252494,75.0
359,50.37626406887196,33.874753570181014,33.663586316723986,74.29069926544084,68.22008714398906,47.13174633552687,75.0
360,43.001753751521974,60.60686870456464,76.2694547744437,49.70468649687025,50.1826766266975,40.19128200589931,75.0
361,41.6373540652422,39.18681210172467,41.031809382639686,57.17073232261874,33.628499657367975,48.128791857772086,75.0
362,96.40630275821101,49.80672410609285,48.8616108075855,60.3049528145562,60.52172138404533,38.38918182314143,75.0
363,46.52947850675629,65.51911442683185,50.95086857142539,30.744132349799067,52.495070690709646,33.61424239504512,75.0
364,59.50087426085011,47.83804340950107,49.73139977670525,55.298551234432296,28.76307081229391,46.56989759657237,75.0
365,67.80324018807691,54.13590254602135,35.85544578999856,48.07487903690826,64.46417396305438,33.99104523687971,75.0
366,68.52553074717768,64.63423806778508,53.99542156210408,56.40790736392766,65.96373976054005,49.958117329713346,75.0
367,62.25794897603438,57.912944941875324,52.74672039248632,35.853603665876896,41.489594680543114,40.05908933011305,75.0
368,50.99888996180151,47.49557447593645,44.14401527947388,64.40032231078236,45.19628935217724,44.12869598938649,75.0
369,42.804893364361504,55.381569241257935,49.45031197384583,88.43116998362858,43.648066226921344,43.374268089770645,75.0
370,78.00621047177977,61.590595736690126,54.9277627887859,46.507964199913786,54.26820286155354,29.238856928364292,75.0
371,54.26652944959683,61.72907087199793,54.038935870547604,43.469580346993865,68.93575569566794,32.58827333462591,75.0
372,39.13324950700717,35.623163158503424,43.074989349068616,48.36578642681225,75.05091805884081,40.616252708775896,75.0
373,65.87016469034825,40.20022274785373,53.51200090079961,67.64572835481029,68.45274926748897,42.59404701593217,75.0
374,43.43328321097525,67.80842979700803,40.40681700239979,33.34332149832755,54.706887706786084,51.98804748580913,75.0
375,65.58467439500383,44.266064738542845,74.66939328742816,35.330737547301844,19.570457344318637,36.79287155055112,75.0
376,43.537563207597465,46.80005170396417,64.50731370593728,48.5521380114479,37.92540886414434,37.22116481621018,75.0
377,57.632826745373485,51.88967815234446,50.23491021274699,62.95993423612069,50.052600155739825,65.14302380813896,75.0
378,44.624137559402904,51.250839511325054,73.67732336002459,43.95250183197623,55.994114518062204,57.496745606465055,75.0
379,62.22314805104258,41.07134728407292,38.26532499822606,51.591256344332386,30.4725532243908,37.444040305566816,75.0
380,94.53674773868637,59.403868652505594,42.90658405629626,59.323855261390456,55.78755250525282,37.59473060597428,75.0
381,82.63842567115572,42.59271101843776,39.0724517735196,32.59732584443022,60.20791599958576,40.4117569671488,75.0
382,45.80407177400768,40.41816343733423,50.961265752289826,34.00525260291974,23.792456649060213,51.98476179026965,75.0
383,48.04922268864467,37.880727487137094,58.99508689211979,47.19860301430801,43.40391863988484,54.13238677027888,75.0
384,53.460681317384626,50.37471784535141,50.076285126140554,72.06829040523404,36.17883524226528,38.17964319095185,75.0
385,38.93472238700717,52.73181528641355,43.815011447569525,43.39117024809565,67.77397651094093,34.68603666383571,75.0
386,59.98763771031542,70.94790568237913,27.069722456094503,57.834072677472406,73.37203150207874,38.007115373346075,75.0
387,44.48616322026876,59.41760168141573,10.080991245404881,52.062969536766786,73.48405322006774,39.61961781764542,75.0
388,46.74283441233423,41.77597619411117,52.926034133617826,29.509602168442566,43.42384460044303,62.255370351972374,75.0
389,64.19729541039368,51.52948855071243,67.4762138171593,36.992972533710166,35.86449867782498,33.74935761499915,75.0
390,49.59634078343782,36.48714502112938,54.18683399709728,48.50222469981939,29.701497212530683,38.53263178365928,75.0
391,62.24089281183045,39.21826567181222,48.63913980718709,64.6445447459201,59.06008653818601,60.663832294259244,75.0
392,66.6978797163709,44.43858833370574,71.15460878634808,26.32370143550359,50.71485676999519,52.76512211566728,75.0
393,48.93774286999499,64.30992854148505,78.39748271476995,42.60622102394083,62.63986466393492,48.68329685834445,75.0
394,40.31433085431952,30.130255874036923,65.85677270860542,58.51655907149176,75.53790047588969,35.414968156214705,75.0
395,58.232941012603455,48.424879988354554,51.8526269781199,71.64140486873974,52.322399495260754,41.84882562741466,75.0
396,49.85413679398299,55.17596869899711,49.75055649845787,42.05127068545288,46.82735222112235,43.83339529280336,75.0
397,39.680726518824414,59.670199162537955,41.88512026222351,58.2924247448561,69.0432551957895,32.18200858409349,75.0
398,43.4951382298991,51.848026218461044,62.497098837398894,42.946095320915106,56.533026426432436,34.34674927219003,75.0
399,30.965155134776477,43.11960398282967,30.30742033935085,42.181168065194704,57.70621735240911,26.101778976848358,75.0
