unit_id,ReadmissionRate,Creatinine,Sodium,BloodPressure,MedAdherence,Hemoglobin,HbA1c,LengthOfStay,FollowupDays
187,42.04222895839305,57.624038001179684,55.022918957591216,47.27525481961826,70.81899810563696,36.168530308611075,77.42601970167652,31.976251320323698,34.61341483745647
188,44.756305014875515,39.20382292292816,33.30963978272753,50.09443444589435,29.35255459906334,60.52282524560174,42.00478588626068,42.49319273176007,40.026249628134885
189,34.96056983822331,44.801517842902285,57.75454315900206,44.15700842552532,34.282134709907425,41.21372861564735,22.48201177669206,26.615241492585223,58.77798163636672
190,62.31750763758595,35.01371649448573,39.99632094082659,60.592223619906704,21.555541206543943,32.2105349850958,44.04144251609582,43.1120616291436,38.03804130495004
191,32.24395675055164,55.4686809313384,56.74001362982499,44.51013749392039,59.12313530706084,68.59970171382615,61.056241274693406,31.25157433252624,49.95603438890819
192,42.806601560481454,66.86603063636296,33.470644600201766,38.86026537269981,51.49908057629497,29.75608504855305,44.50042819568837,57.52540667086479,38.88538555574215
193,33.82653446604254,53.45646264656687,36.72860067422298,63.25788703214877,68.3661038109972,52.978939953621705,61.27218086191594,33.466331759333194,52.46902235501523
194,47.337688826623456,36.180859460435244,38.68854031509318,47.275585609772165,33.49951380843591,41.03738363279773,41.83475479148725,45.42938713216502,56.094958816308726
195,34.5646010485004,43.018268798446385,47.46948919695471,47.56525079679558,65.63963701495122,52.18124148636267,49.6302571781806,38.12244844753062,39.126734930924286
196,26.844035167118967,39.31367711982072,39.98620734750359,65.10283564742592,59.899069037679745,46.41154265425956,48.57179017785843,27.881930969585305,16.465271155526086
197,48.26115586332966,7.886330134976203,52.33531022842077,54.193783955964975,71.26971878297138,57.042035831723865,49.323692621017585,40.081319243111615,68.63356245823006
198,60.15642644568062,38.02165910404813,66.20786816616877,53.14225024266561,47.00484917856397,57.44372328967703,72.88469291068894,46.70930983562912,58.299524545210595
199,29.179059717668974,62.89488795088417,40.89463002526916,45.46652247845831,43.55780838905796,52.22932674718451,62.06701865174614,37.286528078002604,56.90016285273825
200,67.07964926181722,54.764856549375295,54.468537305160865,39.79780286045181,48.973100406329735,39.04301206259196,43.29581318764226,55.47078047570313,39.04633051863682
201,62.12953284703174,52.02531630657275,64.62432325108838,67.10225368190882,33.99856285264896,54.7447439282082,32.66561200579263,39.54103657173089,34.15402069847629
202,62.5128308042388,39.226684187176105,53.132964105421635,45.690502601517004,38.68061239452369,52.545843790440244,63.851937967905016,44.26404299488579,30.009379762757842
203,62.88765186864741,66.25245071302761,60.615033894455706,65.34794569407899,49.857500107359265,69.54117250815537,46.31001663947869,47.87340502741925,44.84067830092513
204,41.09222977266088,47.92954427676679,49.841466917057915,47.23247335209219,59.67068269310299,68.89454321700941,37.94164621790775,47.62746771196443,38.49954082327993
205,41.235681019024334,51.38923871005532,59.683898961228465,50.77235318012236,31.537820567500948,40.2900890236322,48.474716967645804,48.165611586832696,49.144086353049126
206,37.72170174462522,46.5307484431157,23.086393535799402,40.800666176427704,47.20243714550913,45.32692108204417,50.93906126967378,48.07796341314884,52.35106811975618
207,61.39208938798466,62.90299738629108,65.06764733047149,45.59438170250141,66.33207298648622,36.169456288113714,63.58378189475957,23.573164290619268,58.74178813135561
208,62.060810527735846,49.8616692819205,41.23502638853644,60.12762801526711,57.87427217273905,39.01626809295507,57.74786090139739,43.93921012016015,57.68964652825029
209,46.78366937843351,54.11108182369157,45.56284889746874,48.09542197577143,35.7643901236131,57.46852939138981,32.28606051190815,29.868704296780372,38.24218745231227
210,50.362302909521354,65.48880270162897,40.59275185974416,47.1678892648313,43.73922897896134,50.534816061878935,44.5103370736486,37.49298010995305,47.22627841424168
211,54.90666654819971,62.13757691828203,53.641550050725144,57.937832645782215,66.20310259389522,44.3681311037797,45.807401060030564,32.392437808439425,36.86561698687861
212,31.004401927687248,60.441331072909215,59.3882507079714,57.744285646144306,44.29149810826201,38.662014547023325,50.53239257967089,25.85073500711808,31.95206611339242
213,47.58108924799072,35.31095791655525,18.981831416462768,68.05313365316518,72.45440425807746,58.809983973388555,51.80418685258267,35.4641854026614,60.86444807153707
214,38.982976641009145,51.819976714026915,40.92015731449446,50.50564856781677,68.8707648493935,71.02232002610984,38.31836266236475,26.764535111998267,57.48015941209937
215,44.59795790346978,41.792547022438036,50.818901821396885,29.025114186188507,43.44803853410643,36.77482725353745,29.033855603469437,45.1841161677177,55.622777241541435
216,38.63761710754851,40.03617938747604,69.99581061977267,46.39631831895829,54.06221330910963,80.36644478684728,48.94057486818019,46.81520089665918,54.85237723188883
217,81.11385848364088,53.200509728917176,41.223553203513305,40.38618464203168,50.0279091077488,48.237005252452526,38.55325336568501,48.20692626075354,58.5319093494203
218,40.47128028755701,36.241018705400165,76.36711573403606,43.03345085424093,34.135577383732546,50.25430811513839,61.411547041093876,22.968877903021347,54.72497980189732
219,60.84040845395898,56.81481523403473,39.27685456190977,61.34106524117304,72.50951716489132,58.05753036806579,28.138121046697005,59.187799326059064,47.58303401211437
220,55.18693312476295,52.12461297911821,47.20348015194738,56.53405924528799,47.19315997535953,57.56641466617011,34.17566925090714,55.50867164600516,50.44498669672931
221,64.74244640695952,59.88569272125667,31.370641470772195,20.042607282216512,63.10952238053137,44.45109331623141,20.96580659721539,42.44502560647812,31.61978941172298
222,41.915508252242375,40.82131356508173,24.97594309375933,44.698699282238785,47.311949727781744,30.799864607822943,38.76343210867964,50.294722213826155,27.06626303723244
223,71.73011250607193,29.755613595613013,60.72480670763996,59.736509185657425,43.75461562524993,36.19933368241243,45.3158941239446,43.20369848798556,62.3053824351785
224,36.756144367755255,61.57249495783369,73.7193645530336,35.96870004259708,54.18767764744882,32.46776974370718,28.84505319085562,35.196021717346696,43.39986877097423
225,51.00747858287024,51.26222227668528,66.25062270010922,64.86245666198587,49.964312859379405,29.199950067165087,28.764289887860304,20.983334828644896,35.241916608704095
226,30.716325198054456,25.162342117847857,61.68203418134901,53.84666090108593,43.396714469174235,51.185228580037794,41.77162333319014,29.788259617382856,46.620766769672066
227,51.58942340730022,50.012307290210366,34.05923053971324,61.96028243482034,36.62888468523159,54.803045261640015,67.39354681282664,47.5774566231895,35.858931699308094
228,61.00216805498422,52.9003129243637,50.60679264443422,57.87364019486354,35.72027717925976,34.92911930215039,46.84598308671059,26.215587833391186,30.26346621631141
229,46.00940415975489,75.3180763222423,39.298284401440185,62.06312539351569,42.752973232666186,55.84885391083842,48.91525921907617,27.5294087350585,35.917692337942064
230,46.84174547608666,50.87301411725146,37.21374810064723,44.460159733561994,39.96714064610833,73.30519863663895,51.32550846594443,43.33814476905047,39.5082060239722
231,61.41074991346792,54.86918875284395,52.72185714428003,60.96138615106713,64.19125374111714,36.212622165411645,44.37102108063059,30.47998378703357,35.14037898213401
232,61.55263174892826,64.16916282680882,46.974419448099695,32.87171970672308,45.0554525663532,21.859188716399395,46.29243147858387,48.420734520526345,66.72306244396849
233,40.24996356980237,67.3125981122408,41.467525526356106,62.50542652773288,56.18038200922907,48.862608227801644,41.37077037002209,37.640924956332846,55.41162718454408
234,44.04695051771532,51.16917779405379,29.893087059889382,53.62277247576426,58.532475499389555,39.704263368461234,61.12417707030592,55.3394550946804,60.45669972934507
235,75.94730536542345,47.86280980618591,29.373334719484987,74.14413565918585,37.513131889930804,46.74436173033445,34.059805584481715,35.63861967201732,70.82148700827145
236,42.805612434955854,57.38268329115053,30.258552082045867,70.55723875514443,52.121598979032086,49.83723464182921,44.208570910323814,35.01505860328907,43.61181550508392
237,27.107103638340135,24.90984171157676,38.26706279011392,33.64668524256897,51.988162494263904,49.07179104912103,66.00027228596237,39.43337983730305,37.22221649229055
238,52.2255474687452,50.66100993725278,32.78219282950787,33.34576446728478,54.915898565351,24.00097092385633,40.20931441402999,31.16549405523549,45.514797842492506
239,35.31521019736792,65.61000434063916,29.823632170631882,69.82143819976176,48.20581248498378,36.8128358566174,43.82077696726819,32.381170095577446,44.824965544395084
240,35.40951611331214,76.8598303360295,33.87082826872295,27.554590051606382,47.245849543656945,49.03390758537431,36.745858095575095,35.88134187273711,51.96075256151775
241,52.68242261810393,69.52973190858442,52.51474176226385,43.17642066700279,43.246116263905996,53.10158368610827,46.25211041919901,30.59068891046546,49.02811130744549
242,68.7892567567042,51.83394720837446,41.66594007927177,30.605757523375583,43.222713465898224,41.51287897940462,20.77418883419402,33.098733844217364,61.303256764506465
243,26.326719501133176,65.5700784764678,45.86308274812952,44.205779974343876,66.69067887039496,48.43028722103372,58.65473506579466,34.751879697352955,24.10138329016757
244,50.70703250806574,13.986914768367713,43.74393249378461,43.196245078877425,65.57764711568751,57.3000490897234,43.221041651369376,54.09699857653884,57.48201439350807
245,30.871207161626213,59.42445250073095,74.08136955282984,21.573777323253946,51.48729998338685,48.06965020109273,65.34054160087553,28.59765645882121,62.729619535815736
246,40.081504262566376,43.46811011490015,53.148910351570095,48.68896194782334,48.294228436684286,55.727462671780536,42.35038091117672,44.395705747663456,56.550188817674744
247,67.35176680407587,52.42000948467931,27.54936972662665,41.050304261781825,37.812786032766475,40.18026773481656,78.4799641265385,63.2060740319676,68.21300895943679
248,53.67191948897034,53.289582429979646,50.256899481287775,47.07062814561847,39.51692841311889,60.33603159401131,34.14992756179895,16.267536377362823,45.6235726236207
249,63.30175931692655,28.54998029160596,55.25931869048661,58.22374929739798,71.67586322099861,73.02925158640151,33.56557491080542,46.19247672033156,59.646546509269015
250,59.70234723622256,47.0286133287992,61.0909970994964,45.71255852045429,50.82843551487198,43.17600781343123,39.31888383980116,46.469580014768894,43.282729422603765
251,40.21639048745402,39.75409218584007,68.94639626219809,45.524215603125924,60.28574077047633,45.30856000638175,53.23139466759856,37.53317031979146,27.445461014216498
252,34.86347611757308,40.53435149460214,61.98385389473231,63.187768971538034,31.470595234535082,64.32161332846952,46.34048109763977,41.90068701514636,55.539944363244466
253,78.48642872119862,57.72481109650459,46.390485301023745,64.22380824489194,50.84022719164635,34.483436566742924,41.73558135409905,45.36370529218454,71.69827489109262
254,69.43550140330966,44.1532965478022,59.632649768399276,74.6683610001422,31.154303802361298,42.99375888589695,49.20515926270234,27.009187819657612,57.108753786671464
255,54.976017805742885,54.9773493928089,41.2649354384141,57.00473301364881,53.14483694937569,62.76477812958569,39.87388122523149,45.68481417511588,61.78181267019722
256,59.855795942022404,60.339254998660834,46.59966354661557,49.959958757068,49.3666488505672,38.05302166340322,56.486189200773886,45.12450094959268,49.39216520404051
257,73.17428197473474,46.287331637034946,31.54486445382627,55.68693545543466,54.70220399566603,34.300090549230426,50.888831524587545,25.706558024204952,39.661960091455626
258,25.075484055305036,42.61485128360399,52.96091859178627,53.20979663306865,63.07011427337264,49.86951047379634,44.84865500495656,34.76128958055325,53.67904524173635
259,41.89224688967604,48.29980751169844,47.178226691798066,35.309341170947,64.04766420356461,45.26119068552659,58.95890388209925,23.917891596373245,32.186094559647756
260,37.1935917319334,52.224036360849496,65.50199935395995,61.36063907899725,43.51634916251747,45.933567212451514,72.97236746188405,43.407495392404336,39.685633734554486
261,61.42662610097993,51.51272659161108,54.5179721072543,61.24023916759755,55.59680455957123,50.70927345181238,73.18271924450369,19.22305935526391,55.68867657981858
262,37.94409635954339,61.416657768697426,42.147184195878864,34.55248812415988,43.28420171973361,59.55439484144948,41.46220289097812,47.700708269146226,61.03932232252068
263,38.80337768300581,41.304154213683276,45.420298166908175,54.12280133811429,40.836375577755,55.661815373272375,26.154705393685223,44.84935209985666,49.39819137873881
264,52.69126457077229,46.972416806545176,41.8507497791947,38.12256157997917,66.73899765970768,56.7653673894284,47.680179540304735,54.000819609345314,48.08311828303113
265,55.96455653982208,51.40325329076342,64.52461450402342,34.91279340244438,88.70381266360573,27.345259654419607,54.88817136284118,49.95097086090945,46.839861329341346
266,39.24131771080952,72.65469576713535,34.43016382253621,46.540681841470786,47.17712873149744,42.57771238972656,52.25175309499521,56.61546883681824,63.48939203732728
267,50.3433125842704,59.27825727194982,64.90659144617683,44.79606163902501,48.660956383911135,58.04393860725933,49.91004854685597,32.36890065812321,47.52038072742353
268,57.69090983924581,63.400971779807875,38.82039511048215,47.1190763354788,36.488013418941804,31.064530901932695,50.006074109876,43.498645617713265,53.27512906577833
269,66.36064014294503,57.39471643876299,38.3119598934725,55.29814949339464,60.0348441106193,35.795161856485606,42.916642485098144,44.87509810232049,36.494309560662614
270,54.988092846658155,37.26901387502089,33.03712491983583,67.29534031015257,48.047823754079836,28.060505742687198,57.83032005955966,38.97281849178263,38.78755565248111
271,59.222160566530064,49.56058842907451,33.96642859599568,36.11179603524014,40.23784281372338,64.1605434349981,47.12963324320043,41.98286556987999,49.135802323031264
272,38.27833511611369,60.335107745524745,63.7839316232836,52.20937561059383,58.344339015950624,65.3895685873913,38.79725122964326,45.45566852072268,47.2046935790217
273,71.78526721694517,41.86806139099003,46.83368895757604,36.09194579182925,63.40204873142013,49.73797412666185,35.25620807658715,58.56509643264601,48.180996640031445
274,50.332151415104555,38.13124979915625,50.589888146810054,71.88862956071692,45.036809764019516,43.54321820885789,50.06157525528842,17.07144079005847,44.92613983118349
275,58.095508483881524,47.52539052997845,62.395220194413895,31.973098088931753,65.87017299644751,54.60813237673586,57.689123731739826,49.68441323667071,63.04526119553705
276,42.2219125214284,53.74371464877052,34.325484362919106,51.76917863064284,56.17467160641362,20.64758962846206,52.74110774316367,51.904036244789,53.30515606794192
277,44.598027227594365,34.98437560795652,50.43057694441647,50.95658311923772,60.565168162404746,44.10768462999168,53.32288068749466,48.00134608014781,61.30745997266903
278,53.77228823974277,44.25287022896122,57.977604216887805,31.169043364727308,58.48021598871177,60.65277576425227,21.93493713986267,34.52301833797796,46.15708856185035
279,59.830984264253274,58.16083404178498,57.25058584332258,60.33071339687067,50.08516771817885,52.52696463163572,46.68052789706616,44.06780807584765,42.21354608146688
280,56.006555605416864,62.81360632964153,39.7024596028018,35.402255910417246,64.45876243873563,43.12656953858573,72.967743794181,42.72173044907932,40.317436774606534
281,45.81450568642964,47.02422958957698,55.08972443266058,51.091718303856275,55.56981400792333,45.37843105043737,50.359416684802625,62.57053557975572,49.678704572662134
282,75.5016228165816,54.21423106431377,36.936407224806295,32.55245430027236,39.93843662748518,42.80485848532595,68.05327954437652,43.345293335054066,46.97457260484274
283,72.31614673202769,43.41659211162239,28.767198634149988,43.646814070690056,88.2615280494791,62.88166009920267,49.875178741167744,35.89937498675922,64.70088195240022
284,60.042097584643905,37.73334467044197,66.76298187874293,35.43199535113945,65.40589830814322,58.70809963168203,24.50169257394397,42.08667968206018,41.0040476145313
285,31.04178504822683,47.956479438315945,60.57381859894685,54.083791402606195,49.17307400186832,49.792090581002526,52.85365512708055,23.010184498454322,50.66335053276445
286,65.13833781245029,70.42478140802272,61.970472938187626,55.81577925908978,52.99222327104092,51.401901813281384,59.19788982171065,36.60052021418045,55.08090773099832
287,28.586605296269394,57.40632531310635,81.36397581497988,58.4402685350133,40.674735886892016,50.707149028772136,51.04391420853343,30.004568768692256,51.49655572962374
288,63.03619646508659,57.09931150163084,45.943650444171034,62.831907095432655,55.72312665141794,53.51461726741448,35.10864762052497,39.6062220248593,53.3752508940669
289,41.773946319600924,53.834733194620604,39.02224068042262,53.56430981398746,42.208744922078736,48.110936109624475,66.59280211093552,47.973678576728496,44.86807385451904
290,77.45928436744187,64.0900733046453,49.72890535250397,43.80489798379136,49.46698441188091,55.24896377721292,73.65610327529416,36.81671345663186,48.07863967602553
291,36.02531740994438,75.17359587764058,67.34496494478951,54.23731046820932,46.08066539332791,43.72384283345849,47.84236707194129,35.764648819196815,47.698059029821785
292,43.84290553911474,29.744419723011422,49.39102415957946,63.38172156670708,44.791223175928124,67.0894878886154,61.97991931695141,43.2861757270984,42.05349100910438
293,37.65793205077293,44.442902490101545,37.53443261824164,56.84065118118871,19.839217052892867,55.88276100693607,51.297778243674585,31.219325159993712,60.40222693107732
294,52.864241543556986,9.574898985994341,55.52611703278023,28.7535599299026,45.04201066832045,57.95074661893744,47.06288462966057,30.357189418605255,43.11206906018597
295,31.065070303780296,24.186078541363667,57.14337231390585,37.973239741923265,34.885287958564604,36.2139125154309,55.2120410964198,35.42329366528866,40.741005022483954
296,38.07277263683679,64.99320329041531,49.05666933541619,47.5341476060026,57.63342127465976,51.63930181405942,52.98132797292255,31.436545851564333,32.3562373568536
297,62.902802825974646,60.29207493586679,39.64356168490002,45.2358813792449,56.16682209085674,47.34479871467687,53.067879236707626,50.102510790216456,54.75397552214514
298,48.81858050216998,54.11160603664943,65.29042545252433,37.56631344087808,57.510334193505905,41.231816755892886,43.97800274925815,34.94860202289455,37.994117598155
299,73.96004486966783,54.56233274720286,49.46705937962779,25.424898850100938,56.486760929193814,42.936742334517746,38.910193288271536,45.50042813827207,58.45298665494007
300,42.01177155564692,33.533622808579146,57.23799784323614,46.493188616620444,49.97383012696151,45.5272174661723,40.702260446736084,44.55095377583969,67.2528844060121
301,33.243334269052504,60.95563917609863,59.72611103420707,43.8900791941531,50.14408588915232,47.27166322635794,61.76274940413547,47.6155233050297,40.42630879696235
302,33.85448508894625,68.34726690566461,43.21517952989597,57.760326028256166,62.6651124292028,54.349039229596116,58.210072029880074,13.414114441607222,32.35134320624264
303,86.77722074361652,52.95855295314888,57.29610364156959,57.33338324003554,55.956173476311875,45.85109648018011,38.798795499680935,42.167444753179296,54.36608304846601
304,21.309894600797346,46.54330092087162,36.17185335936501,59.31867117481389,43.924260682019906,40.120860776492734,40.43108512568694,18.356207673450378,36.6909921993278
305,48.48525933930527,45.51298643432722,61.86936331990113,29.786937163384668,46.98728399916394,48.37954807596433,47.539010738514605,41.65007762470383,54.886072233632554
306,78.36895327751007,39.344905079295415,13.969065532501563,75.67158857092956,51.83776769307153,54.38849446505775,42.2230412746385,45.58404264656988,57.22420806371329
307,61.933269298011325,36.80729581815916,38.28192578093352,41.7943561968819,48.93972511529152,83.63431799702317,31.918072293727512,34.62208222112296,50.832416122885874
308,25.943967634270198,51.55913975026244,42.70010754158226,49.8601728169596,21.96725745031176,42.80445827403631,42.18095870910653,31.889084835410564,54.37990338892224
309,40.81222998361262,53.952966353203045,62.65001991347923,48.244090249695894,45.826807747957815,49.53981151245928,52.378012800726374,42.99023678093858,40.88483780725603
310,41.27157513470057,42.080713112491146,49.23869587596775,58.401920701148356,56.1698859458897,49.625999331917754,58.43104687754694,34.86946246608578,55.87543554235218
311,15.27183561599319,64.01837587957914,77.59548942314241,60.77929126592356,59.26228984377429,57.08451999077145,34.332869649425746,15.943077293648894,36.83286673729758
312,69.17678342487567,55.18213258090066,43.00447455466294,47.030474756984276,45.038687448035894,57.36503911819338,41.664932949320665,36.05247550371154,20.518850773442374
313,40.41144817634482,34.799812615195926,63.570134025174326,61.028177579448865,56.0909966839874,57.24102151077621,41.93707317904951,50.47260130457547,47.217452403932825
314,28.29397372456401,54.72395423068877,62.12503435861729,40.17914169519727,34.43902245709066,32.839659650594314,54.21708565358461,28.052863773946157,76.45364764620827
315,39.380812808625315,41.562368340954826,23.683644999286038,32.234897281061045,49.25752736441405,46.428549887633956,53.66942408772108,44.65239429339931,51.93775022250362
316,50.275573025821686,33.9362714473511,36.54714602504184,49.660991518712265,48.64705016937712,74.24882605269282,52.443325650017016,35.487430562872824,45.42703247813207
317,39.77353312587614,47.70992870868737,47.70275042503279,58.64675912784911,65.0318288060952,58.87306380985198,37.34956488400642,18.38594316492018,42.60210924512588
318,55.8925425592508,46.96254981926111,51.871899578383584,41.84709235958529,53.27081284608194,44.65306292729085,54.43997106731376,47.68322352028969,39.27570297148823
319,66.81095390177434,22.485613555451696,63.370956991041304,60.53336469474052,47.122113839350575,45.543281258638864,44.87595605218864,51.429084311494975,57.743130468708294
320,79.7385746251631,50.94398435677791,52.051123124350326,44.75839646605465,69.4201941916826,55.537581852519864,39.25624018962765,35.671326389984,63.781634735523085
321,37.721594858104034,41.46859347649208,28.121482255415877,29.870368513648707,49.58346341057887,52.64734113920005,52.32483715443235,37.28213902942941,52.305872284682025
322,50.4060944541927,50.24838840782861,43.62932547504012,28.495666632314254,53.57028928486296,11.754026444707257,70.70822073679138,39.44811041654499,37.62867243494685
323,38.893366345237304,70.86650621076157,55.28363960981017,18.473019456263113,36.6441538190813,64.5454959097043,55.09682359370752,33.93517946422822,28.633142778742066
324,82.97246271603355,55.07796368245722,29.482368394312207,32.612043551196834,51.06537482198289,45.032864802172554,41.0031195605134,41.59230206875747,32.06197879312712
325,30.808718764946605,70.40157575123126,76.36632742788916,69.41019763363107,47.360495005869474,37.74888053608011,73.56997908072036,27.331160024412746,53.50921206697259
326,34.5472297749643,56.126098471436656,37.09415440698106,53.74026535616834,59.81273158763549,30.004136999287933,65.13367005709907,39.724415384637204,35.221019237202725
327,33.87482313122873,58.15230693221605,67.62435261628474,64.19969220573536,45.808431306181646,36.34291545390551,47.776026273389526,39.83512024281877,42.76786063318124
328,39.70081896301193,14.47032748827638,53.586041635903534,47.24916552764566,59.97803542500943,50.63461964908882,49.57778790868798,34.813369311762116,31.169456803315978
329,50.50348145605579,74.04433049317156,54.162806925862796,57.54258595247237,78.54451293181016,68.14316385044842,45.01717332158759,42.37198961656482,52.41237436070684
330,38.961950580592806,75.99642185702459,49.980273182715706,42.155330279634434,45.964688610158845,70.0154212577055,18.55811809705933,40.88700733002435,28.418377346042966
331,49.86472599019569,73.75664175782961,55.35644080938732,49.20471156442983,24.87810967951904,33.53711180252069,43.24103640288541,43.188488872299594,51.90590785929576
332,56.347623837033694,36.93903522942977,49.536113813046256,38.50062636850036,53.78159648320548,60.59090090501359,56.051927574883265,48.161629405140694,49.977810065382805
333,37.30473450745995,66.68489737225437,54.849873139114244,44.627441934886065,30.62600611758007,40.80150021813502,46.18754435717143,47.836473262853566,50.99057666318369
334,45.01092235344692,44.87273727272634,45.84790617386389,53.78818055136168,39.45763541598872,44.67494591568108,49.95226757415036,47.83521082183332,64.21966487843079
335,44.11374173971453,58.05832457270027,52.19647059350752,32.1530459213254,52.439516927896754,39.84212826083682,59.57223793274889,38.9464914340939,53.16668870416124
336,65.41719353665633,70.26260554528513,50.25527859152238,59.03384463848057,68.90174481299329,37.80807613944428,51.50526919589856,29.784762238016622,60.33464996225512
337,51.39867234137819,59.34659998118007,82.47067225068244,50.23205926848514,59.177260761134704,54.33101713515731,66.99253690327964,44.167643518337954,30.46728159749659
338,61.035830058318886,52.61421050481899,43.48965435765737,68.56465108197092,61.462576910488224,46.55420519962964,18.239728592082106,55.80263315716169,40.793444748001285
339,42.528580158964076,59.794989286686835,40.022586089815356,47.144275064925914,67.62889876153851,51.018533710251354,49.80218467307731,38.09771085711577,46.113037461781936
340,37.19081556074748,27.749407451522917,42.72398383476329,33.61751486776383,46.81375574901921,50.066316573757945,35.72358438438096,17.748800127738654,57.473973804472514
341,33.60076440956573,53.62823869438808,63.81087473807822,35.43180210967733,40.104752118183825,47.15857471413571,65.55847678149135,33.17935066010071,49.809930867306626
342,51.81977390285408,62.36700893140259,49.55621542331829,33.521192882634445,72.08154541132684,53.53865388834613,49.84086534796841,54.31272148989738,57.88583996266037
343,61.15841778244322,35.68500522753106,60.20576404670619,62.173899198733864,28.12937587597016,76.51496308952966,65.5239794390745,34.68695839089542,39.06495546541589
344,44.625300603154294,33.78723231538767,26.84997031677963,35.4541693878302,48.25215355017927,33.283173697995075,52.750498454893716,52.876372575663154,36.28417905466227
345,45.630100331761014,55.476625869775845,83.57767666401459,36.40199447191516,68.34270101330237,39.493778942278055,23.48839356641536,31.140119622449973,32.58845725883572
346,53.894429086485395,59.308544174190025,35.26015776056772,31.295809403689027,50.74675651949744,51.00758839257037,58.129541230621044,29.02420796339062,33.60594494413772
347,40.92393540723202,53.42067679516184,40.66353216655587,71.919266063421,47.11990408763026,60.47943221663502,34.36170801763892,48.38350611417311,43.4151917515856
348,36.32283336661651,54.28328848447682,71.79994481030262,45.541188792448246,40.67574236763729,58.27274662960424,58.34892476040504,48.721455646296825,48.83917714672274
349,39.45061690699747,27.163491069569645,45.58127453598562,28.97256875621135,73.83860308403949,48.173033465349455,76.8545473704914,48.09028064795573,42.46095059714167
350,42.64560049242889,63.53636762304268,47.010787210813895,50.2901783120344,29.315249779558897,56.87142375813442,47.920915449035206,45.90429812534267,48.371295486020884
351,57.383669495111036,56.67256554844678,43.28748838237919,56.204014738234754,60.91169047119827,41.64067468054714,52.11982970259099,48.63293873360768,36.95311790226068
352,28.192205992095452,43.4548829164885,44.70741658867243,57.637757615379286,50.209816894138505,60.345418354168864,20.468176334472655,24.759461299563448,64.87018853480465
353,26.124373625566015,59.816635396254526,56.97963301110857,60.81956508717864,42.92995824362418,56.25015728046756,51.17464708489283,18.066259873406544,43.22697235302032
354,42.130005534386754,51.84014877975669,48.10573853970214,63.8241521984412,58.09853286174434,51.83242879264855,49.57957439404644,46.18176380526152,57.67892117797846
355,46.41641199890662,50.20679596864667,56.01654163021821,43.51557927084853,60.052910457018754,56.92171547103145,49.89631450705522,31.17781786330549,49.14735001014118
356,61.959299720795464,49.70532599042012,62.227175792374716,27.143382302654942,28.037819972447657,48.84834642093094,59.08651833680573,28.918865553612385,50.93043583723999
357,54.196332534676856,42.83624465451312,40.44097783515849,53.69757681995341,55.844320004884516,62.401542169874254,67.18361899042327,37.23724581032855,40.48772903099331
358,66.62436757461343,59.80728038192056,42.717607428221704,66.4636574084242,45.31052744009664,50.23377680347169,41.489915879300945,52.107613659761775,43.050851875194226
359,30.088599998289,77.249705160192,59.48656686110377,53.41489102790556,38.06869702232095,70.32392259115534,51.19008361328303,32.66543287250922,62.268725022151635
360,20.06915312724549,45.33136844751769,47.94851448983006,44.30537999685896,35.65229729658115,43.933130536955616,64.18371791115048,28.90785733922337,55.950691832351836
361,30.110042670478176,64.82445550369616,57.65096620042618,42.82011127559557,33.6505797620172,46.834255519525705,53.44041701106068,44.17960307958801,53.0239261930351
362,47.50668901434004,44.667170436678944,48.15159218891538,33.70500101101722,65.3291589681273,37.77179558977979,53.53063870639817,35.959093492164406,54.09478609629075
363,70.6134730572909,10.153677320727285,44.43856286916444,40.52523252137999,73.2153627901224,54.22570042894179,48.9685560515211,40.86573121016397,34.43019144572232
364,69.58398167654613,61.57069854041334,40.895287262713154,27.219338996580298,55.12964043534839,36.63728653196587,41.05813356590672,62.2352972618875,40.91593503663491
365,54.85347493358008,37.49007363862507,46.67787648828424,48.82451137450137,38.56666273093111,39.80389897699705,72.6110722243987,46.582903765206694,60.61860214499181
366,45.716990184411955,47.43474385261365,55.03233270234997,24.469091255205402,46.66558243946141,63.5015128589893,43.58677131400671,41.066115617057676,43.691382216738035
367,53.304157828060994,31.572958482439105,39.56176175898432,47.58957762499461,46.8941721296943,66.69039911911945,57.504591161639425,53.88136932147958,30.19809244444389
368,55.99246169820601,47.23549936905739,20.823769521254906,43.7535931999471,24.029460814376165,46.224885602567404,54.07191946593797,45.01008864253655,59.289410298108194
369,47.602391090527874,53.187193594954834,61.78375327537788,52.17567330690222,36.47220811872529,56.04507868280957,37.643968115325485,28.04810145486818,33.95155320075096
370,56.343365719334074,45.41625986172283,63.673767567340455,34.43001226817591,56.503261912497635,51.33283310406235,52.418844650210985,28.38575113006815,62.525968204699666
371,87.37440362702878,46.945249929740214,53.761465542767205,39.007414077397534,54.739745282811384,63.080582306186535,67.86955056318949,35.06712465361161,62.61843972913224
372,33.7650454045375,23.184163128804464,55.60767595123801,61.852913202213884,47.795542095236115,41.66168394582693,41.44067240090192,35.676241061006614,58.534818015100896
373,33.39607208062664,53.93717208243126,44.351643333852735,75.57308591609537,42.38580356802605,67.15431144042242,40.53461897011448,34.33594087186964,48.082530463393155
374,49.510799924502926,37.316660502713454,68.55281416135,24.4857480323508,65.9133310218904,54.683668064053364,17.565646364245392,43.57798867777993,58.62219331376815
