unit_id,JobThroughput,RackInletTemp,FanSpeed,CpuClock,PduLoad,do_fan_controller
302,12.298889958462809,60.19176342470672,49.59907129723848,48.0750039666181,48.250352449565064,50.0
303,18.25225045873122,54.213144124603154,49.232996657607,41.49503773282328,57.21260416669817,50.0
304,20.557893555314344,54.59540319273634,50.19443861352948,56.15443932810171,61.9515849879125,50.0
305,42.36048073859781,62.66816468868096,51.016581779160646,39.78149077854049,51.02039582940945,50.0
306,32.05766790108346,35.19958018490063,51.704573349794984,45.10075471998878,46.07697398645202,50.0
307,19.533900094772967,58.768010999345016,50.80852830911751,48.15673646449173,64.83090218169852,50.0
308,9.705071699095098,50.858890213785486,50.41346967169531,42.98050649218195,42.163020321089085,50.0
309,6.043380833231153,62.42833503569709,50.05663121112089,53.09593099983222,48.772673108772985,50.0
310,5.422321474755439,58.92363357845874,49.18603756658626,57.164496570383875,48.984122315668095,50.0
311,42.28219911120475,79.83873549631758,49.429370408615995,49.15423815032334,29.78117296419907,50.0
312,18.478257567258783,56.70027802898483,49.75414928235359,43.49016065765835,59.14034747695664,50.0
313,17.91901976731922,55.4488466131124,50.179048942516225,58.85955171540572,39.16510129356169,50.0
314,19.678149798391352,48.47385389006789,48.53273377392627,48.18126282515892,70.8754903514811,50.0
315,8.306175850066001,68.88529854434705,48.28789540897994,37.607280589582516,59.36817278023978,50.0
316,7.532855399018848,71.09774432393111,51.02630099511261,48.12819947226847,52.31700549994581,50.0
317,17.35170454689696,60.994046265546466,49.57539787591583,55.49679008651085,38.454964417684565,50.0
318,16.878701262672365,54.59765538741935,50.44558821964784,55.5877620545677,61.219272853196756,50.0
319,14.299078695146916,59.398737721083414,49.53930827760236,43.22660489964787,53.39743690947505,50.0
320,23.314127710781566,59.24801851549001,47.06446072771851,67.54681699951631,19.598184751091384,50.0
321,28.589513146758573,42.63855443925397,50.654997586655256,53.9320152342935,54.23727359354423,50.0
322,14.46238632358024,65.20844817174307,52.20967509475139,53.02514072682111,56.29566594069742,50.0
323,7.971618978767378,55.912681154889405,49.39850178068817,54.28612443758371,61.05001516134929,50.0
324,29.65967893255868,36.66809067691094,50.449863709750275,63.25715888224363,63.96723298820595,50.0
325,28.888928449656113,35.76884033816434,50.888400766485255,53.18749405772366,67.3098896606314,50.0
326,67.32185310905221,46.07396190255208,47.77192602324552,57.52224441672539,34.36716472839721,50.0
327,50.788064837856325,49.161184641283256,51.57685139694551,60.436061182528306,26.552141360895178,50.0
328,50.951298791289325,57.73538954289998,50.92477804835332,52.09948006709641,34.421950103648676,50.0
329,3.364662527443599,77.93665746159888,52.776480306413696,52.43462334984093,64.92579654871278,50.0
330,14.655251890551954,66.15065174450889,48.612155726645724,57.94518619517176,60.632405772969676,50.0
331,25.755201084597843,46.83623204980764,48.40394218911002,42.10153575672547,65.81735670266588,50.0
332,23.646755639448326,45.15037935949646,49.195909084816066,39.17990823742443,53.141255225357455,50.0
333,19.21936514933326,52.762950805862204,49.32921295114687,52.09812476276782,53.37927303258863,50.0
334,25.898615019471247,60.33511207876666,49.97163870287808,39.45698518099018,58.277599408962466,50.0
335,28.970760431830843,49.810157935169585,49.62846770066674,52.95762584761195,27.445640719942478,50.0
336,11.05965042628072,64.95246825383087,48.150735524052564,60.061193061145836,47.107701416814805,50.0
337,9.94085531522136,56.35886283766356,48.494223047497606,56.255415380429504,45.53929608030069,50.0
338,25.841511869947233,68.09458230117836,49.44336509565171,53.899888194925786,48.72125827824061,50.0
339,19.294141088391207,57.245339052464765,48.70055740269328,61.19843519057733,41.03402577445586,50.0
340,16.15397189935147,41.772012935107966,50.22313513542833,54.71698936265699,54.90462787255261,50.0
341,18.034466219446305,57.556085864360085,49.714118494845636,51.76275500064359,36.72570567561445,50.0
342,4.434784267776028,68.70296860180275,49.45332338269922,47.03875815258347,50.35179833279103,50.0
343,14.689583375312194,52.912769529739265,50.651203545852894,43.289734251050284,53.3592132928592,50.0
344,19.069990533331175,73.30714949251877,51.168310007493,52.10108548112113,55.90671459489418,50.0
345,16.45490320457769,73.8361788736876,50.78252964563267,50.52559413072628,57.830759963943756,50.0
346,11.141273453293753,60.01944738668668,50.790185036320146,46.59916743702074,63.671317886123646,50.0
347,27.4263916861144,35.694841485184,47.771836975121495,62.874859153392855,63.32174083682772,50.0
348,24.192809738652038,38.07116065884805,50.03214973719442,34.45384019626805,40.07197373659802,50.0
349,10.89852168926355,59.84376537732843,51.20621815319707,49.72406269221961,37.111284695615474,50.0
350,18.61254478624416,54.222861476323516,51.49803266215236,55.8137735137927,70.63535486201897,50.0
351,26.09807063074913,46.03469539299883,52.38588550380228,59.01924034968425,51.19504583899757,50.0
352,35.96441004412117,22.56308285204365,49.334004505888196,37.13639502371841,55.83696119183068,50.0
353,18.905458141967987,48.920731316459566,51.55167433162196,48.42018950709279,48.80603378289509,50.0
354,15.049774937386278,49.669858322962526,47.61531088144131,50.17613194256862,43.1544040485713,50.0
355,19.688573075379527,54.79133350110542,49.85912186865221,52.38039974935692,38.55218093698595,50.0
356,24.43520111523643,40.24617488467295,49.21004649120207,38.936765973878764,60.019966434459484,50.0
357,6.9573877976284795,62.13582432901533,49.886805109512906,26.463858959058715,52.922043577359055,50.0
358,21.86463240855071,59.2626586127257,49.623585142329595,56.26734619358681,60.28445669579145,50.0
359,28.932666825333786,42.311589015800756,51.55204965694071,51.88363488513984,39.2802832952286,50.0
360,12.909660162029278,62.0785470288465,48.44997469369377,54.99645459030248,49.342051073428166,50.0
361,8.410961400483451,50.616342975706495,51.334507455693355,43.014133197253386,47.67856172105908,50.0
362,20.066035722635707,80.11269154771425,50.47166512605438,58.494578888236674,33.10521999188465,50.0
363,23.289072656579503,57.76758119537342,49.36092103126288,42.90565975514374,60.956723648455224,50.0
364,16.622365385064896,53.54281779990589,49.85704269866373,50.6906608262715,49.715852404905014,50.0
365,6.657574389889598,56.10778167850624,50.2903935987389,37.194826171799384,63.135866367174216,50.0
366,3.336634444888344,70.81195636290842,48.816910461451876,52.8232617959204,68.97790974751871,50.0
367,22.33134073978285,75.66399949525459,52.4646995727797,41.55241891387171,26.311127571504723,50.0
368,16.10861045799056,40.46931063020691,49.70730794793989,45.24503294327324,56.83675979880317,50.0
369,3.221457248973089,84.80935300072304,49.53516225448112,51.69965792825495,77.79319728332473,50.0
370,3.9184274976130378,61.94587730709954,49.4780835050693,44.71002364204834,49.72875945014853,50.0
371,19.854837988369777,50.72679588357582,47.911636454027075,45.42963473618757,54.449793924190864,50.0
372,10.95894383929261,66.5561421827223,49.382572829052855,57.470798547432764,38.449205329172344,50.0
373,14.611229685599838,54.31835327255781,50.22618729227261,42.15120308309028,33.541636167712376,50.0
374,13.745516263811309,47.216496131891304,48.06864774805825,31.984635678571212,53.42742713124517,50.0
375,16.859532984617374,48.23813753627334,50.21158582045752,50.9490342189807,34.51768836281692,50.0
376,21.772671315767326,46.86802807418346,49.392665931861984,47.124212138824674,83.98773728492837,50.0
377,13.746840158333427,56.715943546445914,50.472659150364926,55.98775680948669,23.615020390688287,50.0
378,30.821584590419707,51.90003253355521,49.49325415077849,45.54056090130768,40.54016473570432,50.0
379,18.664089549866755,49.3119007191783,49.48409332355272,66.75148677951782,54.849633432394896,50.0
380,5.849774964051447,67.03631723668734,48.949944763043405,67.84863676105978,37.186727559129395,50.0
381,34.226609106346665,36.150479129732986,49.7546771421045,47.87227868249212,57.87427540142236,50.0
382,32.635171754601615,39.945265873890165,48.32750881419331,50.8041744814217,64.7744933516509,50.0
383,16.13090396977418,55.59841501201164,47.393504112845555,69.93343111425125,68.55210074493213,50.0
384,24.87385998187334,46.61402869610338,51.32227808446413,33.19302890852951,45.916454044822835,50.0
385,32.79446420108957,45.712991090456455,47.76060761036318,61.019303781878975,43.21647958876456,50.0
386,21.50425350964005,56.95273701137352,49.561339828357056,46.227547692069884,58.303190630947995,50.0
387,22.07202737234079,44.35411779491777,48.66333548996634,60.74461381824183,33.40181097612084,50.0
388,7.479643896025491,64.60127224884408,49.440199012629535,58.45087701478891,48.304844147395194,50.0
389,16.898424861230637,69.60845659288597,49.61036708037943,72.11386219203855,38.265417628101105,50.0
390,12.088876674317776,58.93867141166274,49.812051485845615,56.74317327058903,48.12256250066671,50.0
391,14.314192349909959,45.1579410134302,49.73709626068295,56.14880278275216,39.91399255285358,50.0
392,7.143106048643335,68.96281158059269,50.46702233967424,34.01286158072269,48.48573730752805,50.0
393,18.22934775090016,64.51165300634206,49.154702567942735,46.16777090058164,51.90615139918722,50.0
394,53.02223288298471,46.01413086323291,50.73953580485153,52.253337655706666,71.59405407433007,50.0
395,3.330777788915173,70.85685415871806,51.13863478976293,50.2130097657418,40.480875861935274,50.0
396,20.164876801910516,61.32601105228756,48.982061511802044,50.223785208331435,69.33915988251019,50.0
397,1.881710287485582,74.3715064403879,48.001241344967575,53.16823279406398,42.68638665541115,50.0
398,46.87435911568777,37.69407241598269,48.98305307692244,42.27601654129934,53.481250578200445,50.0
399,12.329742430881485,61.181787949795776,51.1057573232697,56.14232886463564,56.32675415843641,50.0
