unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,FeedWaterFlowRate,do_FeedWaterFlowRate
359,8.852148591044857,77.37376747760055,71.49181335806557,80.81121927762,80.0
360,1.9152529529075508,58.3002410937043,57.33860122750539,78.13032602123259,80.0
361,-2.0199383599957055,78.89721064470424,78.50559861138132,79.85279625774146,80.0
362,-3.6270127256479183,72.96504488507058,78.5368087811465,82.68345177569475,80.0
363,4.832704792598383,72.28112630518069,76.78894965150558,75.16743487102643,80.0
364,20.319338849296486,91.20868066564637,91.81126677123281,80.45770492874625,80.0
365,14.471342710481835,85.21409412942288,91.39722602473987,84.96348402563441,80.0
366,-4.58915262809545,76.41332521265984,71.2797574345328,76.82455427212231,80.0
367,21.201553356951372,90.08783870313215,86.46367657748952,79.89877227055705,80.0
368,17.07731992700175,77.92168397952408,76.85597447917105,80.09641146065493,80.0
369,-3.9391149194641715,67.41973393224617,78.07490672309797,81.14235318576372,80.0
370,4.668991920958194,63.15745644622502,67.47257257560167,78.5536341787867,80.0
371,-4.625278264357483,71.34459729460983,64.47021043743196,72.57725962216125,80.0
372,-0.7840836775762057,71.0868954990412,74.95674259363926,79.1598350131572,80.0
373,15.823973249800577,63.827531731867204,76.0633173400579,80.48335882127907,80.0
374,3.5016607866618727,73.99812027276798,79.26078843276737,79.86383630600525,80.0
375,-21.990440040365378,45.042280515718986,47.387364576245496,79.86171782455823,80.0
376,-3.9762727515954026,94.61591848851681,88.708171341059,74.17579658010327,80.0
377,2.730707563469468,77.95922129588597,72.40453338980916,77.80046248260041,80.0
378,12.322041280946186,77.20024648870209,77.13545778613013,83.01927563508094,80.0
379,1.8300050388518811,70.0421218458549,69.87675725864423,80.73637896341705,80.0
380,-22.793832020166903,63.188684485109405,63.62345613727392,81.41203398484498,80.0
381,27.812498288292314,69.75141903747394,74.50124453747466,79.05858789390206,80.0
382,6.877342801688817,82.25012395903566,90.88493115635181,84.01103897811839,80.0
383,31.803934691408983,70.16897291312117,68.38817526632222,82.40052662025691,80.0
384,-21.356205876936347,77.85730585612916,79.99115168271787,81.62728014511433,80.0
385,21.354988024423037,101.66240365306766,102.48595291286308,81.56435930056058,80.0
386,4.8142764995594955,81.55347821168621,74.80391808745016,81.96479945778503,80.0
387,7.785917749363366,85.91186202160662,83.97642286425152,79.26984873231902,80.0
388,2.802082012359078,80.17818238771758,78.77936660671355,84.80860608929005,80.0
389,27.761858887980264,74.26428038965805,73.3578027600032,88.17805577773633,80.0
390,9.17787592439557,69.90423236927464,74.04360952235659,83.9516090465339,80.0
391,2.4870844465837596,88.80762273903179,91.50102039050839,75.24121606434731,80.0
392,16.1830571688346,76.68148605064705,85.19645492935165,79.23018998275366,80.0
393,3.497383055322215,79.55799263103893,74.41064550005612,78.30678975826726,80.0
394,6.104216855070851,62.032985766282344,62.81919544644087,83.71434122476498,80.0
395,12.37498237336286,83.81546721032417,85.19316578078792,82.76494597430498,80.0
396,9.59888751721586,68.79867922443626,66.45721004491506,76.06966119004258,80.0
397,7.338206759666498,68.00391591271678,60.69851030598927,80.03516085013104,80.0
398,-8.708360597325546,57.21611200983781,59.306097393801565,76.46140644379098,80.0
399,-1.9291868858147876,77.41704515579194,67.54128172742928,80.67459409426165,80.0
