unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,FeedWaterFlowRate,do_FeedWaterFlowRate
361,5.562015813190175,72.77703501757536,71.82060581836281,50.01733755610721,50.0
362,61.41055334387157,67.50384296165424,72.59762951728804,49.565746738907976,50.0
363,-18.732204419605747,63.404403311611574,68.80351453250411,48.5496834098243,50.0
364,5.819835753460375,74.57046187983302,83.06055468530313,55.315398807473976,50.0
365,29.300423011239204,74.72348457805285,64.94776334866563,52.788101291058354,50.0
366,18.892179379620316,83.63587972861986,73.85639953999464,52.992074650084895,50.0
367,18.442210340194762,76.6188051291945,71.60860039932594,47.120300279743304,50.0
368,10.89806972881216,78.00526929747488,81.65456663565902,50.91302729588193,50.0
369,-1.6891134009327677,71.69992065780433,76.57566539667162,55.27684520032327,50.0
370,24.204938589613334,64.13796855248096,66.08539157067287,51.7848976257948,50.0
371,7.691973674384465,63.96108726714495,69.61057735061263,51.1097490303301,50.0
372,-12.246592263381563,71.08931483692633,65.62731496898901,51.41984937093144,50.0
373,-3.102359840142528,78.87912372351998,78.15112219496073,50.922495776355184,50.0
374,6.169989620923973,84.45547989609548,68.8997733758516,51.8150399851591,50.0
375,13.95814423968315,81.93924195390204,87.37697923223405,48.24647946195461,50.0
376,8.623889343781293,80.77955717151912,77.14132856778997,46.63493254650663,50.0
377,21.529003413183105,94.08482863645101,99.35739685513481,50.519837510562134,50.0
378,33.55943856226502,91.67616505669241,106.23096090685468,46.33996916726182,50.0
379,14.67117752964052,77.38460971539193,70.37676010994231,48.69571409177437,50.0
380,49.72299329845559,67.24145591948044,63.3381935668513,44.134924110585054,50.0
381,12.660996567074829,78.41680338465153,73.87867218124674,51.71608407823614,50.0
382,11.318157443077677,83.24125509405846,89.6353600369503,48.471604477654665,50.0
383,2.5397373807181705,87.71024930242675,87.5010208621697,49.04387914297769,50.0
384,9.364101433965402,72.4892407353592,77.51715322059302,50.239613693954816,50.0
385,6.056578321823707,65.22682555829775,66.55197494292737,50.91189236923084,50.0
386,15.379181136112386,70.42524083990769,67.43199707907688,53.33118295077159,50.0
387,-0.35009980604498336,80.25195464543013,73.15276370310288,55.80059804228366,50.0
388,2.5194700745006333,104.30140629777298,95.03713048652035,45.523890485152975,50.0
389,3.8932274430064844,61.676441279116595,67.44071539698243,47.495215882070895,50.0
390,5.62293011171623,75.04365478728198,74.93040570997633,47.91481967281786,50.0
391,12.191371295209528,96.45841778708767,90.66826876382025,54.24226564343914,50.0
392,1.935146927775719,85.82644878924464,88.13417023376421,52.95618238363129,50.0
393,12.19987164441714,89.32947351138267,97.43286232920515,53.4213263098428,50.0
394,-13.456646200939304,64.347145469258,76.31343105356973,47.75494411423898,50.0
395,6.816494427970014,78.32043069242302,72.92120992410136,50.47287245824745,50.0
396,5.395933375681686,81.1616473075747,84.76988457115465,51.99794909064652,50.0
397,1.7311493929120756,67.69572999146637,62.93543075022617,53.29721721789605,50.0
398,2.521726560370731,65.10159409903508,72.61165269324806,54.241842105927816,50.0
399,-4.385817191111226,57.46258781528672,57.54258270589428,47.046431816911436,50.0
