unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,pH,FeedWaterFlowRate,do_StabilizerAdditive
255,6.271491422054356,97.54944758372295,88.64646035315978,58.726733471617415,53.602660814721034,46.40271741672536,0.0
256,21.043064860644723,92.35267569910255,87.58067787982392,38.04987595048768,44.41118012445325,91.75560443375302,0.0
257,25.27473507257621,98.39945465181123,97.01079342742484,28.88785505557176,63.965795914247586,100.36108872407324,0.0
258,21.00027669943091,84.9168688510853,79.29243471054681,53.69316877018733,53.41264586263264,103.77946394857658,0.0
259,0.4905604945223131,66.52323308888008,68.1390875146945,73.15239751668095,54.66416869353874,65.10631329373733,0.0
260,7.249530335195581,75.16268224998375,77.04373261754459,52.604304897068914,33.477488494269984,31.446359269200283,0.0
261,5.192109154329597,78.45447556588208,79.04453219445983,24.95317573735914,67.0183583341653,63.39898047869029,0.0
262,-1.7989192982629558,58.771092390165485,57.02762200553973,47.41253374180869,57.91859011588746,55.25517631087098,0.0
263,-5.948343975479403,58.82672879991407,57.48104116008725,58.24617849956472,50.252858876453104,46.32505163062355,0.0
264,9.244574718219518,84.87721665271994,81.14847964702199,58.85827344147617,40.891902601253314,18.41906979726672,0.0
265,5.140686064695153,66.14212040210647,68.8337554256398,44.467922233369954,42.88236282817373,71.64372811845602,0.0
266,8.070367482380306,70.57129648745816,78.21018148440082,58.90961343155966,56.93018042969116,52.99104700505869,0.0
267,13.540015814059785,68.55486543024988,60.328160948238256,29.462187078686203,47.56658420127763,48.28353810803989,0.0
268,7.599752358210223,78.40564085254582,74.03216956440113,62.615553244392984,61.099631166346136,40.34523686497164,0.0
269,19.627755193984246,82.38225535489595,74.66794135947536,34.30987505882712,51.22989160380067,56.23067376361893,0.0
270,5.45297959309775,61.40753487470246,62.1062081106132,35.25112125611917,38.09990892274406,60.55804933990871,0.0
271,6.2656747926413265,58.53504333793458,56.97808959541168,56.5587352049671,56.72608223444996,77.08270503895972,0.0
272,9.854603694153763,68.33355345661022,69.77279604821409,54.629150606223654,31.440395755692535,82.4321092098579,0.0
273,8.199439405317635,82.14787615901255,81.20427724790777,56.48399930325154,68.18710176749981,73.65347568707828,0.0
274,12.654307889862885,86.92864737469021,92.44705574000261,41.68745756115432,66.31298512356416,50.60147818509766,0.0
275,5.220959322965097,52.52439802225621,60.766064351388714,38.638084628594534,40.44004938520618,73.45984620931637,0.0
276,10.634733637260107,71.01537803526325,66.68176343921583,49.34459665288668,61.56460915518279,83.25815171608448,0.0
277,18.606022052541775,80.3730179922873,88.91971884013884,54.58673756080757,44.839761901308805,81.91772849108781,0.0
278,25.49820963299916,75.80276992001173,74.58164663653469,37.495899878243996,25.184388405160554,125.67875472858799,0.0
279,15.319505590044317,80.57577284691503,82.13144269000132,41.011984535214616,40.754907474284714,63.503474526884645,0.0
280,13.61037029966191,74.07799098240609,80.40641074865704,48.02257647630584,40.27883336089057,91.16160973007307,0.0
281,-2.8756619753351256,76.29730995617768,80.51869883184594,50.37508142419371,39.423066053942094,60.51667719819639,0.0
282,-1.290360207417331,59.76652161569787,61.23420253931424,47.506624783912,26.34717895480357,40.434325023496264,0.0
283,4.668439726331943,87.69295979902955,90.33002039259318,51.88594312105274,36.386727638540506,46.486948018885116,0.0
284,9.15096886266113,78.45553094714788,91.58267542243243,40.87129639866555,57.38213159057916,72.70487504129768,0.0
285,3.5291048673326912,76.59339219946148,84.09068010687389,29.997326476883664,51.25246000633242,54.07033587052718,0.0
286,-4.0771622501946805,32.83968129206341,37.92608356445657,34.20093234000664,59.27020550512923,68.83215355724721,0.0
287,23.688511387286752,87.27265883126283,87.83613860543812,48.31482828144118,51.4814933656545,102.34983171614866,0.0
288,15.074850328646063,66.17458319653034,74.61525274560036,70.06817992058548,48.19245073746743,101.41319389839448,0.0
289,12.98179919679563,59.999708120815846,63.32501936819969,47.08038353214623,57.965979586484096,83.51322549299064,0.0
290,18.7119022550686,91.04822649911804,99.05544044840954,54.39593149183847,52.27157285765675,69.5835772308871,0.0
291,1.5335406847683055,91.95449456695829,96.1866954646029,52.02453917055944,60.97092340645627,55.489180114988734,0.0
292,5.750233547922634,84.93030974608064,80.81790461789386,62.83064423084519,66.40453069103397,51.06646682769606,0.0
293,21.135252219749688,87.35121908941153,85.00748010842462,53.00218475344923,62.932884345584874,97.87599515604435,0.0
294,-7.1114330457741275,64.01530306260896,68.89666075612377,50.645743765865525,61.52200475549926,57.78483084994238,0.0
295,25.1840972704301,76.49371420640897,72.60657428291519,45.9571057840382,38.90254792429599,45.40035653977395,0.0
296,0.08222666591032712,60.677047387881416,65.20423533417262,40.35939464829763,43.52669444431256,68.12238310150151,0.0
297,9.302831948365116,102.02077776658571,99.96411798500623,27.92140421358656,48.412022025756784,57.508804263908324,0.0
298,20.776471368656647,93.26882315894967,88.39821427207055,70.63344796578696,43.26576856450678,83.39653315953865,0.0
299,-4.736056859561813,56.84284969378132,52.20189099525983,32.52227887080181,71.6320370573731,52.321217186034374,0.0
300,3.9352988258110706,76.12293765923442,71.82248033550952,43.910432188967576,35.08718744578219,75.26103847069788,0.0
301,1.9221148753084654,86.33168572209019,86.70896005217175,61.201028683589534,65.8109171355239,65.78063045007423,0.0
302,16.6309860360846,69.60163604449559,63.497749414019175,42.87405023677565,40.22540228819161,89.17201266582407,0.0
303,4.597095766837169,63.88510304851151,61.65781934363788,80.45671575487565,64.42566413995425,75.92307650232297,0.0
304,-13.740992260418118,53.0479325836643,54.4169284619615,30.607460036272812,44.061925036723885,33.57923284323606,0.0
305,8.813544252018177,83.93758434125593,89.7491409087709,47.86348935893016,74.98758950121122,69.83664220108089,0.0
306,-8.07147583360351,76.27026257337236,72.19229764759972,81.75519991581847,58.71020663814616,39.51576550127074,0.0
307,12.896848088418437,76.50952581363326,75.5214105456614,56.02609655295755,58.24375965092146,79.23023794858692,0.0
308,11.538346343247488,81.10459669407994,66.00260248250845,36.041375583718036,22.842087695339384,49.07574166029503,0.0
309,10.38911809473391,59.25064233489017,66.34443683999064,41.64489627557202,85.83155381830174,81.34507408020993,0.0
310,4.9733936312089195,73.37847335665583,68.45051311065663,24.715047605114158,38.59594633714196,52.93623173524384,0.0
311,0.3624652354042137,71.69317377595723,74.11778355956461,77.47635857084441,17.30430097225262,49.72808037052641,0.0
312,10.227529103224311,90.13630103464676,82.23277497917368,53.890846129150844,60.62840906517068,59.78947688781207,0.0
313,14.075532978866741,83.53439301405965,75.2016549737063,28.638293833079004,36.64289257614704,64.58520323643098,0.0
314,12.128517484311953,74.35252496016466,74.26513212212865,29.268500001535205,73.11663737936746,20.936786555421772,0.0
315,34.658793564667334,55.594366873419375,70.13995185620787,26.46412243575923,37.717706109583126,58.8144645421649,0.0
316,10.178432624837539,72.82223383580512,75.16645141890861,54.764624180412675,57.10168832707528,70.33770010591834,0.0
317,15.714721583364893,94.49201525486541,100.40363475043571,48.35004664754485,40.81299580439035,59.40778256578817,0.0
318,4.771371236549134,70.9572677475116,73.54514989173522,57.88885037877598,56.34223740038258,52.666508404262544,0.0
319,0.019703855888540733,61.91215029287685,63.0892905314144,43.13349127222697,43.28949015118893,48.85727315870251,0.0
320,4.455734214497874,82.72513434930465,77.95184736875323,61.87177050994744,49.09625051348054,66.0137965754288,0.0
321,0.9681040300107455,83.87817425420062,77.63661841822044,49.42947900704588,28.233738638399032,32.31688759632322,0.0
322,4.3285351295874115,86.90809159666769,87.00028796234238,56.28888363589319,36.27438213541182,69.83124668729629,0.0
323,5.365341097035441,72.814415410162,64.19433294837778,38.21346138224862,39.60273116337171,60.375998835515254,0.0
324,2.5646248847151947,85.27571450146526,85.4561731265149,30.22833275562637,68.93378715255174,54.46046011347647,0.0
325,6.3833888381482,91.39915760200877,92.10391084371862,59.539902254648496,49.29102880871263,47.41303500021617,0.0
326,-7.0547454072332805,62.56158972423096,66.38738145624187,52.74151044574752,48.56168454975169,47.40878797478599,0.0
327,16.76946011358629,92.76664727666596,87.39933132770669,50.486905127846185,63.6400550654309,69.83824647080559,0.0
328,4.4726446271915155,50.02477556982322,64.86568122310376,49.5287961866529,67.0081614218201,69.27157954989376,0.0
329,2.651962940839514,69.10801584045709,58.61254692019595,25.795503873967665,34.182757642023994,76.65876531352916,0.0
330,-1.4777066380857913,44.70017246576048,46.093984043178274,52.92828388435896,41.418938168502564,76.12329909344392,0.0
331,7.007654003841573,87.644371227135,95.52423669497149,47.22164782529256,34.714917338990034,70.79717237659607,0.0
332,5.985443125154932,74.98261071178797,77.73215755043695,65.9828119160926,58.585067418255576,59.3336148209974,0.0
333,-4.578869315647167,54.87613396241214,54.590311615439504,51.069651275354595,58.7222521345976,54.07840209703719,0.0
334,6.723212083734923,91.36163653537835,97.0621404785268,29.664758266398767,45.96500228019552,41.82805853803144,0.0
335,19.031817969483335,55.757546753800916,69.91504672666886,48.4971176218889,42.92338714265356,76.80218244854993,0.0
336,-5.549786643547024,62.18026028094309,62.00387230135781,41.8251909982309,63.53423842920711,55.42268961229884,0.0
337,6.0526372594474545,68.5348732920003,68.52720917565681,35.302836464706736,59.8768370741637,68.84836419079232,0.0
338,-0.0032374356809852234,88.68228254819351,84.34026108606757,67.91746305446217,53.891819261256,46.71719943706255,0.0
339,8.489928467053145,94.42972062375148,92.77547249363712,62.85495427484044,41.240220112943845,63.19584909180176,0.0
340,7.206111628917296,70.9439033413393,68.73408746810266,37.269060736357,64.72644100132825,63.95452885036885,0.0
341,4.198573594408358,86.32268126627812,90.23087318526079,54.15920971204187,55.71255576480656,56.999734575198886,0.0
342,5.0222809023592365,58.561309821624945,61.18095988754084,59.889609427810875,56.6746208526535,42.5707159467824,0.0
343,18.35584183464721,70.90278245433305,86.4861236122177,54.2268310702489,41.91007255603153,99.4573941852299,0.0
344,6.573691168096706,64.37887781242004,65.82765033767646,63.817697813863894,38.975048772584685,73.7541248304212,0.0
345,-4.164691662931732,87.81737489113095,81.2994862039874,66.55036053230526,60.24694964216392,28.0869728547867,0.0
346,-5.306880063401165,67.1106825027234,69.49819561495775,46.518191546346024,69.70445445873258,67.20559165046622,0.0
347,14.416620673181503,71.16421228021727,64.44873011621503,67.03345698495318,47.56725839211339,88.98399098160161,0.0
348,11.49454051476935,83.78394849429004,92.93291889468226,31.89721635248512,53.01397747985686,74.50198259881141,0.0
349,-2.3915561322314693,60.952715393993344,62.788803531618846,75.03414413714552,40.59235750328699,65.93382005815906,0.0
350,-3.8990969627843968,50.05105080163505,54.088297094125046,44.332965470469496,48.12416552135478,58.854244620901,0.0
351,-0.9059948624160228,75.46800789831337,72.04476885335767,34.99129031434107,62.55124684554264,41.89431913192145,0.0
352,10.500802247876395,61.69929245837817,59.37785234870426,52.914875753907225,44.16667254369599,71.60677755539083,0.0
353,12.96910431680998,80.59680275025447,78.09600941806232,48.220139697624504,76.54986594606902,82.43546528290133,0.0
354,-4.456169340348769,77.9831655164741,79.57581889880046,32.44812817357292,70.42657774573769,32.964649793402955,0.0
355,1.9658067008018882,51.01673032172798,63.1466356152918,53.55453454179661,43.535037869899014,68.48122337220494,0.0
356,7.795664487748976,85.18007511014436,89.76824288343751,12.840844776908966,79.16030551932425,75.36104094718252,0.0
357,17.51281975717283,82.63324279388931,80.85523227318733,49.270087001203024,40.4561435843858,24.16883415745177,0.0
358,3.716100579484386,104.32617532121958,109.39483939615896,63.78192591330918,73.1093760422878,44.67596534427513,0.0
359,1.8650249013720548,75.89255730801631,82.75481265961109,52.38245137533692,45.76106140008466,64.75453843113897,0.0
360,-4.117867712432712,99.00270886148267,94.11244332376694,70.9205178324708,31.074633598849637,26.31438839146912,0.0
361,-5.060105788910165,41.51529824740306,49.34109495327622,65.56114237517012,54.912994246253746,66.3804988224013,0.0
362,-0.6886063887242468,52.67106841106642,54.74698565023373,56.410413928943655,57.18459151091715,73.65464350310766,0.0
363,2.1677417835569592,76.84395837321267,82.78130417197912,44.32018618876294,42.912398095161564,56.17504048971284,0.0
364,-1.5025086779843035,66.32196730919479,69.27321575370657,48.83873323134386,55.66915642581435,47.664794094543744,0.0
365,-4.590657915684002,54.15130340334615,57.751515665271086,42.18324071363654,36.84200863690848,54.7128115950932,0.0
366,21.65789695307992,83.0977512802114,85.00228075029308,42.2580711764226,57.122136992902796,84.14634500284815,0.0
367,3.609508657551294,70.99087051644368,78.81013541299556,50.56063687100568,54.718153901029154,56.21302833377062,0.0
368,9.692892402160066,96.08652030640575,106.46077068853573,45.89505142694037,72.03991763766469,69.61388289989489,0.0
369,14.112896865790047,79.99808371325034,86.14615093870115,53.014932194811934,34.911760907158246,69.94191718416845,0.0
370,2.793883178691869,81.14345748757412,80.52194663201065,59.279690752809344,44.97083726436064,74.58007507187027,0.0
371,5.34170578720453,51.68963313521276,65.57139615443441,42.908597071024026,36.27077763633141,90.77557042005452,0.0
372,12.4494478733373,88.90721990914354,87.6175163671237,41.78133760253991,57.599117169156045,81.63680489262508,0.0
373,-13.350681506132997,56.19617977153564,57.99996660790852,51.91578222051506,40.708092502701454,44.15571997391208,0.0
374,7.652988995894022,83.60271628829184,84.66376094699481,46.2930950778882,77.41434946731252,72.83691830276098,0.0
375,17.317380263378382,86.67411008366145,78.32223852105597,47.14917997269362,47.77998774707892,27.689164844670124,0.0
376,0.48183429323596627,71.75905494081276,67.7213835684477,21.413971543533258,63.35705304988947,64.99393158620357,0.0
377,21.106699738028503,76.87505141839031,74.42772928793016,54.670282977618704,51.160636225508235,97.86420104151334,0.0
378,7.943916019939772,72.1145182569395,74.97798332114233,52.96616599067305,55.73244594870357,50.44614604276775,0.0
379,9.774909041927542,66.15301642424646,67.16410832190695,37.42280137995656,30.515856106806922,27.058067959668527,0.0
380,31.52404301884287,83.75638054306731,87.73607829053496,73.60702391758825,63.21349829960038,97.07689527348855,0.0
381,-3.28055071689156,82.5883792855316,83.29269477455364,79.15220319225072,54.186434760222035,53.18214022964237,0.0
382,20.900738649607884,85.92963563855702,90.49653223433808,66.04228174528018,67.9191041669317,59.691333064336305,0.0
383,7.770577993437708,79.64966969423087,78.48810654793522,44.663178394585906,61.11006670705036,47.6106094809072,0.0
384,9.077505247499236,92.22988492264929,89.94283666511387,66.13783462029245,66.46875058245996,53.23617698282147,0.0
385,29.056150804671102,90.7725295811826,87.22887840703217,58.43735699995091,43.856203104976956,62.12385087400165,0.0
386,11.347006848376799,81.30170576901536,82.5553390708907,63.007596213406934,58.46441336038145,73.02798668119534,0.0
387,1.0463656944337645,68.6314942190769,60.41118718587368,53.251491257403366,25.928777162751093,50.76037877084504,0.0
388,30.25779674297982,79.06044701931579,83.00394386413404,57.19987447013298,58.75892716524413,76.60492034821623,0.0
389,22.216965732413918,79.0381954623603,76.16650386349828,24.744180887949703,52.69345815883639,97.68053457119191,0.0
390,1.5537063215108873,51.49348584633995,56.331483574067754,23.459294252359303,57.298344368865685,62.91922867565881,0.0
391,0.9802199097636746,69.85104420577399,76.08509100406148,51.211338629641055,55.79291987146295,65.37001509510146,0.0
392,26.23685260995496,62.54527062878408,67.08095647195069,53.81111332289924,43.79120820626669,59.24191879734023,0.0
393,9.040240826276634,87.08875720001726,84.9957604700647,30.872686416436004,43.85301694512064,69.58415427457014,0.0
394,1.1819986690678825,73.7173608838641,67.17475673523832,61.65379899044776,53.48989241745258,57.47419626840436,0.0
395,5.9205890816731825,51.868136617558946,64.14806491307152,65.63245352010918,50.5596580600981,80.01917555555326,0.0
396,20.438630005458,87.65987094736664,84.98127424667453,63.88000135846032,46.43010987245166,83.99584102737937,0.0
397,4.601549613890982,70.35649523916395,69.10069398792436,42.27322062768443,52.9939469899858,64.47938033222331,0.0
398,-9.602259895207645,74.74876770866989,63.29890276118625,71.40369706956079,73.66605156249707,47.72626575104872,0.0
399,-6.276455040205773,68.53272701440294,59.67256260345634,48.454426180581514,62.66571822835527,51.7939183282579,0.0
