unit_id,ProductTiter,DissolvedOxygen,Temperature,pH,ViableCellDensity,FeedWaterFlowRate
275,-4.624278640214358,73.11272335276912,28.181769196657285,42.61460257806123,78.58061204789152,49.421800932646306
276,8.745580328574519,69.7285033192837,48.93750038214101,34.527176604474974,64.15488883913908,91.80733014180377
277,21.61729995414918,85.17178372457059,38.05911145130352,63.49557905654681,89.53877046275197,98.27438548671785
278,27.784820157795654,72.66914862701537,38.93988000140371,41.490404821068054,71.30720534882266,101.95332341858787
279,8.287084728025928,70.39737715789101,49.39787540277733,37.13202504954222,75.67842584275752,75.4874680956049
280,18.269085683104983,80.09910420099416,45.98716803574667,68.530893024773,77.76552566956823,99.65231493867115
281,0.6432228208155459,70.02179376811875,53.34316731963347,48.6414459777319,74.42830761808455,56.81823625549508
282,0.20774124049038956,75.10784426635846,34.6146949702285,28.03984917162152,74.06838175132981,50.538793182265614
283,7.586971181493582,78.44440260702945,59.618788717179726,57.613924701458956,72.58999556986434,48.32943359958096
284,0.4268967052823305,65.90617875158422,44.277110494930874,50.909557912710014,74.02522584975425,64.73494792165012
285,1.6372244259304551,50.388464426180434,48.81278686040862,32.448795623078055,59.67966318127835,66.94922732065095
286,2.472811944816741,63.1759128634933,39.90796902573407,52.68771971487607,71.76392601050819,56.02742836601172
287,-5.913997454136544,81.85519374608666,82.54964640761126,49.643794963206695,83.08967827832093,25.975788568833718
288,-1.764146863687332,71.58335474839026,62.54731139041458,58.172660104153394,75.36525450412742,63.67277941857695
289,3.2436389896782982,84.01653082369917,39.63737517074109,47.22666400032763,83.72310514061253,69.83811800016262
290,16.82076393550772,77.17286106658207,50.77212110044976,50.05644617967389,66.48289752919818,76.5882986802274
291,17.98888240060225,94.520938458148,41.90860382209959,71.94343431551007,104.70976173653168,70.01394275268186
292,19.848793638943583,75.64200162950291,59.07525126425557,59.831950028102895,74.87763991400062,75.20132666718929
293,3.496211865061895,76.74159047105977,45.86040894285924,35.74315556973745,82.4139179960688,66.60513638783767
294,6.083094149037515,62.19582001733168,44.53836070807118,49.42561185975996,74.61395799505061,74.08221517805485
295,17.332236289072178,88.27709196267637,28.024104991491946,55.126177237528154,86.00847536090922,76.94466592195403
296,19.53696668162979,94.34968147558472,65.06201709157892,43.48531603763117,99.28925164893685,81.77601063858913
297,-7.5555150850989445,61.15833175020547,41.50863805763617,47.69853494339469,65.60361486871363,25.881474327728817
298,1.9259466286179387,62.861760307557596,55.06352503549084,36.45507716666385,62.479393779816654,70.75291608303353
299,15.42142544202635,71.7147786977635,36.21545174819598,50.58014845127576,71.52699724029416,93.18165825801353
300,4.248346822040227,60.282315918106434,84.71195172330108,53.33263507249389,64.53400092270371,57.99795696669183
301,14.456324564665177,85.04532970973115,66.4140904345353,47.189938217223315,87.95814172565419,62.40010912356568
302,18.837854146997334,107.47851930043912,31.339693119526117,66.9096742498399,106.33881130115641,88.932960986693
303,43.311204059882925,69.10520623552458,66.82693690435424,29.050435554896104,72.87353371170141,65.62610190801973
304,5.652970782712087,92.30338102926524,46.46937150586186,46.03361110640517,90.70897296310756,60.785016639715664
305,21.00001395931245,89.60804127487964,49.49120130514165,46.46154689746439,90.75169099035233,98.58323721544461
306,-4.949463005764594,69.97216260284367,70.25353594963958,58.13866938388047,66.53349596427599,51.34500779891465
307,-0.30582725310962655,73.37146672609495,53.154521483228834,55.16623535592283,83.714112451993,41.680089060580926
308,9.580642463800139,53.97824834475408,49.342087272128076,60.07449421350369,55.55359335253651,58.611979919151885
309,19.586725484838908,73.68147277237972,55.253359141626746,41.008969929275814,63.14943380222316,68.67698301035044
310,4.657997487951977,82.9024277815182,43.11566661423328,39.402360965016975,78.12182071999501,50.48329264734482
311,-1.407371861680225,79.52972283102932,54.06917954400634,54.406773246040984,77.86290458869918,50.468847926240564
312,3.929772188076365,82.0551503964389,48.87084038847946,49.85390840025044,77.15900800842658,45.576197450297826
313,15.085267670078341,92.79644159127673,55.92955590304476,69.73759725538947,89.20519367634165,89.84539220232104
314,24.4100713117848,63.0097542181668,44.849176751856945,40.06828623869155,64.6201209939739,84.99252140376487
315,-1.066694311037111,69.7284246494299,62.24085988581927,50.2874340343302,71.26686870354017,60.798012109173754
316,24.10994332657367,76.37326939187479,39.93123816238435,42.775591554685846,67.7414603127876,107.67575311794843
317,-4.281505103919125,45.702852877755916,48.83476735807276,54.80868767909224,51.26501188450881,44.78099924027865
318,22.928342064139372,87.57867707812817,44.888385398309744,50.305959159479784,86.12312585094257,90.10382520960542
319,-5.908012002991665,68.9037281820661,56.29073917144372,69.76814819662734,61.64022565255888,49.67681452529555
320,5.235706476681264,89.8248318535923,45.191243468704826,47.77927015744501,94.05397940736124,38.124421939224206
321,7.37893885333011,77.32909507475854,49.103602157354736,52.28545879982332,71.34683433790708,48.08954372826685
322,14.606662398509892,90.21797527473092,36.60093682164181,50.40012395885863,90.26527251650914,57.45860611021014
323,14.974225083975282,66.05025583055526,51.2356277361267,56.53373427422105,70.13780537114513,76.82411078787054
324,-6.447138644648097,75.84743479455459,34.23009836371049,45.35762274611503,66.39753680903465,46.7906575252141
325,21.258639004168135,91.40270530485276,64.19180063517918,37.57963720077456,90.23189178951208,71.08087416402059
326,13.50621982064888,62.19793534594825,56.735009109344084,56.961149585532354,71.51397259137791,88.34427078121894
327,6.406688887651589,78.51876338294086,52.925816126815626,47.13409374760676,75.16009633777114,66.46152411938336
328,12.716030474256812,91.17421317639788,56.09782323118466,35.196022343882426,86.40619443625404,82.67820959166016
329,12.828332575226554,82.1364740718043,46.970177757845384,57.15972783432766,75.11938790802941,47.30302982768865
330,4.846390891168793,66.743414121912,53.33512830363987,65.94334885462919,74.32989436146596,58.31290716113504
331,8.02131655420044,85.22427976652794,60.89193994024791,51.10710800606562,83.93357116534315,75.43594264138474
332,12.301754228875406,69.54742812119146,47.45388745330176,69.04835130454774,77.23272040636486,64.38316227088224
333,-9.8599399813005,65.75391566635203,47.376884500278585,75.55224026872168,59.54605473750282,41.340889933866606
334,-11.17971075709456,86.5998676561002,47.91146676021461,44.156386734633024,81.79813068654961,33.094135843246264
335,16.53915186212648,92.91386746344682,41.61169716846868,60.589872011597635,93.72284222181018,59.95993342424524
336,37.26783944621687,69.64704939837199,31.476144983141513,30.43455960425591,68.06681939868166,67.02892683791319
337,-0.13380208865532506,86.51283494299172,46.62097018712828,51.62719833981988,88.87110830494679,41.08056950157597
338,27.224445484479222,81.02149779304786,44.71258421981548,77.02702414398856,87.89728912038964,113.38591743838072
339,-6.724641521682554,51.18319435926756,19.89290395323816,65.4069569456882,64.38631708210472,48.88227024384366
340,4.295993774668701,91.42771283557919,87.53434508950374,46.05689333413683,89.98015511010122,49.542940609993174
341,2.784344963120263,84.03990500162271,63.86381782802459,51.10766174284049,76.27564521459816,63.69551300304595
342,-2.1830946531795865,76.4658479319595,54.219956240423706,53.56314559710504,73.82638434346275,61.885322489399215
343,27.447338454888914,68.13664166158803,55.49047603402461,40.625157071788294,72.59283616160621,56.07986625825281
344,8.285826759212044,81.90072766685786,45.79593906090129,59.98107598544808,92.04673400481241,73.79642392665124
345,0.3419424898703962,58.39523982737586,68.91234054858421,48.9686909066001,63.19821500696711,55.21923443380478
346,4.809921667607207,50.831537064857166,38.168556223086675,75.92615720129574,53.22788714032207,44.92677889996683
347,12.49821113075884,68.0710889716987,52.01387809001033,57.28539575434685,71.34881614414404,59.18728272623675
348,4.270985114664149,65.63083747259726,64.21320274940766,56.548538330081435,76.61284126436131,71.88935534422284
349,14.299055068745268,77.00742479382734,62.01965093247688,37.38066474687363,77.39858215172423,77.64857294225428
350,4.157256648771548,81.42611317310269,66.46946742603473,51.88379466583397,74.60348452475823,65.04375728478716
351,-5.085707535919439,65.78615542844038,40.42714882387015,60.05934458043374,62.794124844119835,48.16355781802763
352,13.471257383268615,69.5893666890868,53.899567144632215,55.034166426638066,70.21486273013143,78.8202249893335
353,19.62840918050953,76.73011685136206,62.86613304702158,39.50964575241002,73.80041354250577,97.90703096232372
354,-0.24506184573023937,72.57770121183081,49.61131537980303,61.44060877286407,61.400522526984666,54.82509057913809
355,-8.163526381295345,66.29162829543813,55.34329706533202,35.25609745248808,74.72413068693824,48.45683979815658
356,3.575215420881137,64.31702952080616,25.947201318256347,48.79080083950742,55.65054051138694,75.06311875571996
357,13.934628240952982,64.01658419495377,41.834199745359356,59.526591628766724,67.27853202795019,50.85308786999412
358,9.145527738050482,87.82434446232531,36.55859300596942,57.78759900576699,87.72599805111642,50.311238121578356
359,12.75723608246556,82.64113548615829,39.11311187073211,63.987624386984166,84.88499093589927,65.83732160801206
360,2.536286992161803,67.9767221474832,65.44113736587715,52.897787897546216,76.6045183967441,63.56681323555906
361,17.034718314185,74.23109439859493,40.120666540658995,44.42037288837758,79.82226369618301,90.09742379826093
362,-0.6427366052483738,52.41829798193536,49.19019397833259,39.81328142632942,54.26206969728132,59.365322420208216
363,3.0411273822772174,67.77603464396525,49.650628520867976,52.13322556069237,70.37794760902472,56.349794408461975
364,1.2614614267784157,73.16885400260632,40.79760144909031,27.011031995381302,72.33112076740996,38.59548712917547
365,12.180063885831412,81.65873136144273,48.73771426731937,38.540330552391865,80.7606706473691,57.56780966875618
366,0.06409100752568264,43.42454540635969,64.07953518785591,52.97827384261076,55.214785620000974,35.61177410585378
367,-1.6779754635988393,84.53688506433248,51.74350728669868,59.68193635179463,80.92775633624977,62.5011060690272
368,1.1383992395705649,56.84132637159633,48.03872706880689,47.1067740846013,59.67284507880004,72.67624785903206
369,19.698503893151294,87.70679307266617,54.428746944147996,44.01276510761138,84.9432638009124,32.56202949228571
370,0.7376174013530301,82.84187563437578,55.757606850622444,37.85322540430405,83.49738691896384,40.27342665482249
371,-13.476862570159465,63.02609758512344,44.8799847103351,45.64148629923549,61.98883402922983,44.70151407621365
372,8.40251179953006,83.10932460904453,26.251736117194696,47.7250178803255,82.9320179594666,75.53032397892154
373,12.827749557637214,68.36596653416932,40.02811287968545,53.997669321138034,69.39712925064691,93.62391153913856
374,-1.7604314018157141,74.6608026622301,47.812480780886105,52.684357690254195,66.73337991867837,53.1573356691542
375,31.50665146057302,91.26684289417199,47.942145564210044,31.622977654985775,82.77828836419886,125.98764366473398
376,20.826943738395173,71.89520057487356,60.48616695614015,53.44592206515053,72.13098420159,106.51693604159252
377,-0.2478264885442677,72.52143715061351,39.27856031215045,49.95216326776179,72.87119648012109,38.2069963180907
378,12.847190248375655,84.77884798793549,62.435999164735136,29.18577750478225,89.87327552246144,66.72437035579955
379,-4.197744231166037,80.40713052072016,62.51703524790699,41.57393540283624,82.13881049013916,32.36051857744814
380,7.459197682073156,48.760260135178264,47.01507106144996,52.017133722372535,63.03375738364841,98.6610975595925
381,16.158350158810983,76.81412815099321,39.36889569875056,43.45657792932422,85.01376903844859,85.13303555985725
382,9.50390867662844,82.0703964123281,21.015597676557753,53.51659909447247,84.21135871308594,77.65305741385848
383,-0.0669206026187199,85.19106497994777,42.239723347224064,35.391712652308826,84.93304192909956,44.08959616422921
384,-5.932993109110572,52.61054027303984,33.36737506636877,37.72765722994099,48.13071871375567,55.624517457407315
385,-7.7963759282140845,59.901799390254766,70.16258605268744,47.38463388099955,67.47581303055098,49.23104670972107
386,10.510698257257413,55.9417108659858,69.57221530629704,24.80361229922908,46.85864565763609,96.16305551813122
387,13.30681107751885,81.43420715491028,40.396509509918864,54.880498150420244,79.19477011308665,71.00317827915373
388,-2.176332456898497,66.88862618321002,38.68262199291626,46.27232459741201,67.12718838681941,58.10483180659936
389,2.6634771720630823,79.61575416031201,60.49934762463887,52.9050646454907,74.17648621928066,60.02879390049955
390,-0.7220048227716558,61.53784875911171,52.93541841636335,31.262320744784866,59.24977096980786,55.30593652451225
391,8.775966061808896,55.039603514028734,62.79974267111992,60.82010054377247,44.568505479786616,89.5532702787126
392,5.065492921831803,73.56832852785107,35.26548881958783,78.42657145448365,76.09860920927257,58.244202980323095
393,0.21713510051143725,64.59341519565709,26.565195417079696,41.75009944276848,56.025445400405545,45.308411556816374
394,10.781146514532766,67.16956923342494,47.07679949763371,57.12188728518517,66.37106081945319,72.9735637534463
395,13.211860951793737,91.07989042323464,50.96436754658193,58.66139387521177,85.71702503577787,66.47735625135033
396,6.719072490230422,54.565429880125905,51.73912978199622,55.10460582834386,57.0833083195657,70.70963395275183
397,7.0937365774805965,68.19310704403689,39.594737693825664,46.394138990568116,69.08250966663961,44.08805461106288
398,2.8551305747215556,78.6498552750841,80.75007497751805,45.86905418237922,72.10480448322723,45.35113878856771
399,10.89173635051519,66.90087493953075,54.466800718900494,43.232766253594306,63.01107078862949,61.103929701283896
