unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,FeedWaterFlowRate,AntifoamLevel
277,9.938899071116426,55.99546729739766,49.47122567562195,44.44580225958802,53.890272221854225,44.352500420691214
278,26.064055636883456,61.94838265268183,69.0714967415351,34.68906138253569,54.91885947826154,38.03293420287435
279,16.02820969592849,49.978268506187824,47.67683580776441,29.39939211200157,45.246839945500824,47.28514277766359
280,14.75642442524997,76.91269713817846,55.9689389295879,47.297851779393405,54.04115103409501,45.88475956300415
281,16.24862840629771,38.216936016457446,60.90660414949574,33.68877136028115,38.90999663163646,50.88876952169883
282,17.98759783234251,54.96095114518926,61.176709875782926,23.12633673031217,36.75519110989784,28.600718053191407
283,24.6274656679519,59.151287659708956,69.47008390725355,40.74706137099843,35.544661833676614,65.24333523179901
284,14.382443029483433,28.732310013598052,53.96415679386998,38.686372437525044,41.453543247769765,41.273736238294276
285,29.554266253707702,8.493658146733583,66.82919817321903,27.959252089799346,42.59849710486166,46.816443831219836
286,23.829096409460785,33.57648944274261,62.44394944848119,38.015880802320176,38.92469468162012,40.05885697981122
287,7.122512032885323,37.3991480965478,45.31365906353692,37.578335075838446,27.745766630634414,77.3112667268932
288,13.762953230364056,57.269716995218346,46.63057478980549,39.47348855775114,41.2405573776264,61.21206867214691
289,-0.28655378945137944,52.674220563192385,42.044823369331766,36.8016160461616,43.67152702343039,45.271304504028976
290,22.99879539625956,59.94713486974112,69.88784001806016,36.3610589158841,46.055655556205224,49.81850202861285
291,15.66709673993815,55.59457822140238,63.50910751957572,49.8870829755755,43.71589741207509,45.02423040857167
292,23.613791360987513,45.65623919268427,65.31768963510756,41.6153704813782,45.469243398499806,56.57886891820533
293,5.826575745804167,36.51846113150013,45.31311060890914,29.201012260365474,42.491274811185576,51.06039077917252
294,14.244233508533242,33.4292632216184,46.89351568391705,36.63798663661098,45.60606324109552,42.351814575537055
295,12.391114055696896,53.56860335998082,51.66590453808325,40.14026466428512,46.18237876223037,30.65064661305815
296,8.847054414355517,58.41075724060927,51.17514335250526,31.725473075478277,47.979469896622696,56.23481040989812
297,25.39224021080846,19.410921093187255,40.33840025094996,35.07094035096212,27.61357306362225,42.88109327394509
298,20.053313678978608,40.38637501549899,62.150511370265704,29.700589084522395,44.11431344009463,52.248630186992344
299,13.36704420412783,57.69921433641157,47.663409716205614,37.2677266559056,51.95060881332906,35.8370902118647
300,34.78543449512022,36.88245201272092,68.66427111195156,38.19952102391421,39.64536895667672,81.76814420097296
301,17.50391060011505,51.17784250866874,71.66708655076603,34.46235888797794,40.58151323298399,60.645918278336175
302,3.152720367078771,56.88299020540027,50.426026360169516,45.71023477587775,50.33271724216704,41.42197537194599
303,32.74118116532042,39.6986277828776,79.01283115397099,26.614100240249183,41.97640954569654,70.78151358779462
304,3.024472879142815,40.00757600559165,44.38303994117336,34.68191109527794,40.32170738002169,44.03137459296522
305,3.409971567599257,52.12979451159819,40.31961115238937,35.692449892178935,53.94227416110591,55.82635617735928
306,21.276466456223773,53.61028779810872,49.09434505176207,42.11186761235006,36.42281642680906,64.99388391179531
307,17.86520209873079,41.701002189881315,57.45294863406901,41.403356039753284,33.687743820150345,54.523222480447544
308,53.95902314734677,24.585369308532176,68.76179351681935,43.56759601522212,39.25746905231703,53.00626526974817
309,28.664422544256155,64.8926021150449,75.98046583358058,32.12839732127149,42.66692518289775,57.29902854464878
310,14.015279557436735,49.83864050610838,59.55263342428674,30.495624538682574,36.797598622398596,50.82671611654197
311,6.28223967070026,54.29514707956433,38.348281128464336,39.45661491340482,37.04922738901759,60.496292424964196
312,19.956122624264665,60.91704235617771,52.179908229297084,36.797129541616805,34.70239110056031,52.607133612344605
313,6.760252579885613,71.16436032826427,47.9960412242482,47.91458431575638,50.53002086772629,62.66323207911155
314,30.084031654531177,44.13435481045561,72.32942763228671,30.645554929050075,49.32091016799584,48.182250654389065
315,5.756523021612146,44.09570931968816,38.39152670423744,37.482616817737316,40.650568577706096,59.58352538927818
316,7.159391874993107,60.92961344030461,47.67063217087206,34.43219311879944,57.29728490330927,40.01514953232209
317,46.25633160252109,-7.800089715903294,52.55725603229965,40.88013966602004,33.988134800279965,54.92042256553741
318,16.442086487090513,48.39723331247984,60.41050490804779,37.0679436036708,50.53303016635377,44.807123033639634
319,19.4373649499775,53.165988912733646,48.66963843122252,47.732813788560875,36.415727325108726,58.39860618360905
320,14.853906203977848,52.242807321722495,55.15420860873816,36.06898416676878,32.354245071796555,46.446153029602485
321,27.09719206256002,61.45341118641646,67.63400899216086,38.744886911373825,35.36633854255848,42.81067623614438
322,17.752785131836415,49.866539010372954,61.22733507259215,37.98853231424167,38.92567758112136,41.78112665424519
323,24.76894287087263,39.507137583610444,65.21788319500737,40.85851049867243,46.325218590331424,48.530021176113884
324,11.346067182266408,60.346371693488834,40.085834399566636,34.1618960366316,35.3283908897058,36.7185096144902
325,20.20139296572473,47.336555231564105,67.75122666008005,29.808152705782103,43.532083981593004,63.49426914304241
326,15.581650293688096,32.4447413571708,51.50967565361216,40.319862388998985,50.117092564506194,57.00905045621437
327,6.055443884031488,49.64277176785884,40.28535914212547,34.707229886130015,42.84598147684932,49.13413761581903
328,7.991386540464262,60.170604140013225,55.93344641476198,30.31421014529526,47.83754575320102,55.85669860310476
329,26.45659990074742,57.98609065895104,60.112504190227256,38.67155180182886,35.258149218444494,50.58631716588289
330,21.616999182038562,40.204284089302625,67.0073260122359,45.892490242328456,40.15464776927242,47.78572851809809
331,3.4338068776390487,55.3228328375467,47.928817852975676,35.544214576408734,45.746263460879796,62.157288992527896
332,17.595744030194123,34.749134648311966,74.76622118139638,45.572585851252,41.70224117364688,46.18077985122814
333,31.864474713357822,45.950493336428906,42.72555424044717,51.095346701238235,33.170984146635845,48.293053032560834
334,0.563393475261099,51.776816994196174,33.1177953470087,33.47253833836787,29.682929076593688,46.55427356987941
335,13.800395848589218,62.80820750133257,74.03283363660992,43.2689814718907,40.323513495663256,39.02834794919977
336,31.591407181454205,38.90865311490201,77.09621725015685,27.659178774379225,42.767101258232415,28.79282820859859
337,12.955290682778159,59.695220484520554,53.89454691088512,37.83093371309287,33.26204751783064,47.96200036968281
338,6.648378766226147,44.55624190138448,49.17245513829732,50.09092064892158,59.69246707350379,51.78256669291816
339,26.88859940583173,7.539618531280489,44.221583672308604,45.14837082088218,36.02498454410119,15.125687112530418
340,10.334698874085383,59.57521142607131,64.55764322296629,34.192869303892,36.18963246019068,82.18276294021092
341,8.527902929267542,55.92718689237905,53.722104663683005,37.57880133944494,41.19195535996997,65.73786790037586
342,10.294530530497322,56.55204307033499,52.05489161422521,38.424147544371316,40.6586224449819,57.97976318964264
343,28.99343441032174,34.616555975921756,77.91234125287832,32.10771728711358,38.3946329637434,54.59641349354622
344,-1.7711293851371415,54.97327149851817,25.439851372126473,41.75320896996397,44.92991060692215,49.290411446613355
345,26.798686350980198,30.954020519127027,53.03881381586514,36.00106122252593,38.35695852882374,62.35213309897598
346,47.063031319214694,11.197056982439856,65.44671252946843,50.73621651698653,34.85828618193988,43.27373636941489
347,24.14127497271271,35.38673919843778,68.99670419703615,40.58895217012517,39.8187053525219,49.52701616805518
348,17.840785545363435,44.90659060586503,57.72071559376197,40.58387158096112,44.30053712798549,61.07822333235133
349,9.016859389379256,57.392047645994914,44.906540230915965,29.309211114337494,46.868468572586046,59.47439627615725
350,10.615548763774186,56.102686994121576,50.3522042000098,38.454326943762446,41.66976330658225,66.88334311487726
351,22.459070476701584,37.496735249416496,38.98158534899329,44.56897558723396,35.25792210247716,41.80118200914439
352,20.825584628450766,54.24059471898159,77.89969118021038,39.06842444645748,47.08392455141975,52.133566541972
353,15.70541001262146,44.07340210987246,63.55803944446817,32.74344468313389,53.08970714032194,62.1988568447744
354,22.03810730160282,58.763005402009405,56.03006769181229,41.58939758902818,37.81848801490899,42.53698616442059
355,15.983140230197062,42.48175152131945,57.0919016465577,28.001673991285656,36.162804407341675,52.670943252530066
356,21.606556074818467,47.33419462918785,54.25105576281709,35.753167003548036,45.551843439358905,34.64397289425774
357,30.26714132469112,33.966974076082984,68.15744389806797,42.308848771681575,36.57056595694101,49.42461388486423
358,18.359691829045957,64.30457816238217,58.63063061594007,41.61792561197882,36.38014698025092,39.414777993728165
359,13.340126543055245,37.22589786254855,67.31444589404381,44.341619308804944,42.5130898894217,31.179264976353984
360,16.364870645473605,41.43838913299646,61.55578904336191,38.18235777483012,41.65832898016973,57.6585326872601
361,17.37106403150188,49.996404190451535,69.22417869068151,34.15499811124869,50.75386319267045,37.31426040003641
362,32.91770681380242,18.689617599437483,48.73489951497206,33.16612550558336,40.3247436638774,49.38631173978885
363,20.518424672064786,31.660205827929104,66.59407368738127,38.16748078359184,38.33039046910811,51.52720346494635
364,17.51928284227308,34.532401954402665,59.22451877276763,23.873029901599065,32.81913199672185,35.619919301411464
365,19.152078566242466,51.72829810164551,67.96387198019048,29.746172767871563,38.83113858021882,53.65486665667419
366,62.66301559662132,-8.022742848916328,59.22920569429538,39.418670586834196,31.102617292125814,63.68795126821465
367,9.906657069917264,76.29641121098575,54.90732509825958,41.56155350583529,40.681218956201356,49.86084482078759
368,19.767930348467495,28.599764509484913,48.16706135420475,36.412871488059906,44.7496452692384,46.06093774046976
369,26.396046606580693,48.631320409862205,71.7746477168715,33.45075770983587,29.51864102189421,53.650642758230404
370,12.596310030789699,41.99352861226595,57.95137084032822,30.65822045396289,32.9286021363838,51.2675133368152
371,22.016416576251107,44.39249789817487,40.76420130952499,35.76430341044418,34.44183884345513,43.3433720494718
372,13.21976192134068,61.18385564199165,62.44515302937079,36.41555140979541,45.024797401335675,29.58567593633057
373,17.513433009211553,50.52045896065139,56.17314717298305,39.00072971317526,51.873719811728854,39.36664585741724
374,18.5270049114038,62.82963471310326,45.85769871572556,37.7745813698108,37.59715086958713,48.37953096000326
375,11.428561926543273,80.76366474508393,71.83245702506433,28.964726346885456,63.53916703319176,42.64559830813597
376,17.68328639472797,61.19460159192023,72.6327361404381,38.7790460279485,56.86437045786718,62.32530554220209
377,27.9732636254671,54.647183131043114,58.36403506527348,35.07752643064491,31.884870839861073,39.30089527496946
378,16.43483128708929,44.396152751285854,64.26141204850174,26.032762579412847,42.06431480478094,59.7006328026899
379,9.414476372526652,44.7530436031811,38.96759310375966,33.41439883680738,30.54195547394686,59.769868029705464
380,6.699506806793681,14.021571505656144,31.03750276565571,37.618687436789564,53.99410705744739,42.648414361381526
381,14.80450777593099,41.34623974588715,59.039607887710034,34.579782809698735,49.014642443158486,43.309092124721474
382,9.938893414022901,63.80294498429058,50.2987307079007,39.912690583868695,46.44666569684727,18.735886120784155
383,12.73457023129464,60.61317175080818,56.220674486116856,28.565250852736376,34.49201588799651,42.54072532312113
384,51.381973317716,20.936500857111508,46.63038883885701,29.6311965290264,38.37414830037778,36.6654213778409
385,27.160374913274257,30.05214094991771,56.35841464512936,37.0117583440804,35.858139003870996,65.92571998548355
386,38.69747961192383,34.64752252589612,47.60171610056935,23.282779743858498,53.0379044693475,68.13797351381153
387,18.62246737092745,62.66338594159264,62.74908640299731,40.04632798367138,44.05655827157733,42.19775447443253
388,22.293279756248282,48.23084115775209,51.93277161129759,36.58228303233345,39.22546909259484,39.51248581578837
389,10.162515743155005,42.88030493142614,59.31693349740301,38.661332730770454,40.02392705236034,62.25544480748564
390,37.30761527718185,42.567301118999985,66.53616487296468,27.0830254986598,38.44331118780622,55.4801060165358
391,47.4880633229063,34.18979422860886,41.71971893615277,43.69668724632039,50.882925569065215,63.76873867254736
392,17.034930981387305,42.890034261072095,71.8221153540523,51.04905544144638,39.019183505350995,31.536368039621298
393,35.30598971809371,38.655349144654714,55.9378727893877,33.83307699744707,34.333008267407855,24.511610242375546
394,18.67531659063485,38.590889250024176,58.30856484537048,39.92441982357549,45.02785122774029,47.21920821318955
395,14.817294692645712,58.9139189300041,60.56711772913221,42.30190225942421,42.35837133332604,49.113194364690024
396,29.165955441975054,19.81983531662741,65.54967125486223,38.47311816733182,43.910241348556035,51.40149268417918
397,26.873641627500902,37.23106992933953,63.11273397529,34.96918785408296,34.38914927736726,42.40720557618442
398,25.133558841124234,67.22285098621015,60.45381750047876,34.73818122679894,34.72912070249327,70.99833117172227
399,34.79431150263814,53.449367780774935,75.0774959894758,32.04219476765437,40.481211393682244,54.900625762451696
