unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_chelator_dosing
363,45.54083834800818,-1.8379649400361302,31.81611473432038,28.50865851530403,50.0
364,47.61853190956535,-13.64772255811652,54.411001031314676,39.267350405378814,50.0
365,52.1359411222819,26.857932471309173,60.90471460007727,53.303582110646964,50.0
366,50.75505835805947,33.30015858342825,58.07449534242327,45.16108586436292,50.0
367,56.47335023808906,22.81162759669222,55.604510746364944,43.65816170029652,50.0
368,48.72329755156922,13.306302064378725,52.25655355503579,41.316588546533666,50.0
369,44.79451790467664,-0.23680359114544913,36.90198539146222,37.88249536996956,50.0
370,69.79163754472849,11.76300315508397,78.44976257633115,39.57235886172845,50.0
371,60.34313836984657,-4.5038921834379,56.83203235760815,39.77074586177045,50.0
372,57.09548251404936,20.61838283232153,49.17277656625672,30.41375461251612,50.0
373,57.972813818138945,22.906902217922017,69.05169542614799,30.701313700691692,50.0
374,47.86069040030896,39.579920114986834,39.56517200682779,40.30103381251078,50.0
375,49.17010083196395,14.704680297128734,63.13269373286829,40.926111652644025,50.0
376,44.78563620557728,27.307880337281848,48.350289829875344,42.09784095377226,50.0
377,30.199427056419022,22.299516714195338,53.28766581219272,48.40599366084149,50.0
378,18.310857904560976,18.83414474551528,52.76916160819029,58.713265583335,50.0
379,58.14968353939264,32.049293151001216,59.501155165698,42.27139646801889,50.0
380,72.58019111702784,14.356618569923155,78.8811289104597,44.236689499252165,50.0
381,67.18797488455115,19.40285461212843,70.25609233223005,31.154014247350776,50.0
382,34.54866551090877,14.781574694029906,52.46854706938116,45.03046485133528,50.0
383,38.86042430779242,16.789351321571967,47.9079570250555,37.94651064723812,50.0
384,51.48661072696446,14.054392397640244,62.692511648888285,43.3950845069849,50.0
385,47.56453128037086,-0.8660447663482991,47.69023959898811,45.175062594592106,50.0
386,56.29545218574153,9.88814877199173,55.592843090822655,45.32370346305555,50.0
387,50.74596067402295,29.16140193197416,49.35052773376899,38.82763568507516,50.0
388,37.39961774643674,45.37689199096726,41.83908997502491,33.58725982344099,50.0
389,66.32368032487997,-6.716273484088312,64.56405060877069,33.45526606998092,50.0
390,49.95426034993874,14.566625210878543,53.709934218039656,40.13370723700317,50.0
391,42.64140193125506,37.15193801445052,52.52448326984456,40.95992117018635,50.0
392,53.45611173507314,32.37118597062058,73.26113825936051,34.96239930506627,50.0
393,37.271417335542985,24.658086040613473,56.00038987470596,43.9507472528666,50.0
394,45.36818696344288,-7.533043632209367,40.600314188346076,30.953845707738314,50.0
395,53.15128584310332,17.462069636671846,52.04936419190071,38.40601495692062,50.0
396,37.30055301120184,20.641457400038135,38.03067677760217,41.58133390914822,50.0
397,58.49528330657021,20.63511315501752,49.37435071250515,39.88944832890983,50.0
398,56.36738768065301,8.94584324617089,60.19937369841243,41.070266668304996,50.0
399,57.028776491610465,-6.560031946886308,41.78028231415589,35.713895538053485,50.0
