unit_id,ReadmissionRate,HbA1c,Creatinine,BloodPressure,Sodium,Hemoglobin,LengthOfStay,FollowupDays
210,34.26086017569538,54.522616490041,46.18559104804124,54.137368095907455,41.39921837278304,49.57680269021751,48.39273871380774,65.3569153982265
211,45.572891351133045,50.06231171798509,42.8296498370548,60.14300095935104,70.8419430821416,49.09677008973811,45.569219655816795,50.20912167443745
212,46.67010365640306,55.25202310135733,44.53284440877216,50.93890869893069,49.01391536400582,40.69573712074118,43.41719546442066,62.1176276477779
213,53.03689772628975,41.22170489712661,37.27938996326471,60.015785666731,29.744395590629374,49.47123764008428,38.14032796624679,59.85492295843694
214,21.725791959698874,31.376397740185496,23.503731096756475,41.31493350442443,49.28978743060804,50.679483001241394,29.926152604528188,56.065425801763666
215,54.72671914908695,51.340211963047494,57.63720044145462,60.19037398977792,65.00575309384483,56.980785648810496,49.276468350145144,54.24862057943717
216,29.02374859508877,75.07052816781248,49.168647615004005,59.324115973906714,30.098926387465205,34.75101750141902,18.198648581829143,53.54785163331258
217,51.86116957244103,78.43362889181745,42.15985112716716,69.3384452908486,70.23662552552126,40.67383576086168,44.89365647059597,56.238941089823506
218,50.00350218646128,56.18030994833267,53.78823478388515,28.105379368321017,40.461787172381555,61.46923783470386,16.335620747023018,51.45999765849339
219,65.73875909815214,38.13374341227669,37.880826924627684,66.33336401050049,58.31320123444025,46.69713572763189,49.33044568208888,55.655307717173876
220,58.3637203711621,59.22712275400282,32.48129095122863,45.813664623520395,66.95632252704628,55.005069799463485,34.94753037809424,53.57015738236989
221,43.43370795960402,26.458353352351043,42.21930729151155,74.16693256869196,30.812499108760246,65.00702655765534,45.067123907705245,53.978205948040305
222,46.67521962201474,52.537861515350784,43.34675662345819,35.8076931562251,51.84543865629286,53.14716430576996,43.404554287972196,44.036564503815285
223,54.069909954885,29.363315094973828,49.60304093709001,24.674966758185093,49.98625462114479,50.63800434097936,20.350860961623578,51.885563965298026
224,61.01159748023914,54.56541658021542,33.31185908734177,47.55035271121262,58.8246600676177,46.55439738843542,39.06828750565531,71.66475370354661
225,29.05043437252153,36.86031192933669,63.5198739037719,50.39015136638411,60.255516951211206,27.834687550897915,30.12986290152057,34.987540255219706
226,35.990777528584964,38.9731761219833,58.17484491697495,43.75415953381491,60.1048688570429,44.74992997918138,33.07714329846878,38.72681301640067
227,47.98338176578548,62.72000892962306,55.660790299913806,43.72719006374616,66.31548860286733,50.436780534645,20.118276745555143,58.67330920854286
228,73.16179285593522,73.06779328138668,60.45103774435618,60.001951641785304,63.76648807704301,56.37400627086643,33.515845470441185,49.98034917526317
229,26.873761414907538,48.43734721646506,40.58701777372047,59.24349002599723,59.300671026011166,42.890354282899786,29.435149089477452,63.99909110861454
230,36.34071769897699,54.021244778197214,47.64820955515642,47.27331266237887,56.32142822744922,48.95551864834937,14.17767786860102,57.274800332253854
231,43.83837172531353,44.224286167201484,48.92902323376852,53.04225028950018,39.877863198820286,62.55477433164687,40.87471816817637,37.11592977593483
232,69.39905012906867,75.84710927002277,38.26815338895194,44.193414342185235,50.038966920450136,61.07591002171837,27.671334496088996,37.32280424809299
233,45.89429519691868,33.83712316265242,56.67592733408361,43.36062891436074,38.595761450786945,64.13280998540564,37.869265521812814,51.302741552822276
234,78.32006490744912,44.383354194226776,59.706242527416045,67.30406835349632,34.319301846778544,12.303486188137205,50.46847908148686,50.75174587484835
235,53.71375141398654,61.561393830645194,54.09299553553371,55.111258607869615,68.10953825028665,55.182037882825654,41.986801216871264,65.59190760975866
236,35.367542358552505,63.6285588213662,65.38181307859676,51.6758168230483,52.776542856187504,47.81089066298853,33.42135576755899,51.122709395459864
237,25.29029124376143,37.39654765852014,52.24067071082224,67.67660728076737,47.76783017763813,57.37652022845823,37.74029796075924,35.75596840796601
238,41.58665185643163,70.69289263361297,52.00132418940745,41.2940777591443,42.38133329649179,33.78004337709119,50.506566302480955,66.56714702487459
239,72.28140368814273,53.54800642874694,70.80477409120253,46.076452696982884,67.98934405291689,34.523906399052684,59.708755373128476,54.067581906815974
240,37.86640879153542,58.22853401468744,34.52075901058153,61.66842291487041,38.47500308842288,44.16277610003492,37.17469371778377,27.244004370742093
241,45.85552827423878,54.62295591386631,51.90583992082824,39.225067441080114,46.70257570835143,51.38494209436791,31.723778895288042,57.55966156681845
242,30.172196714787084,40.74911518094131,50.99207957993458,68.76380292178203,34.399692989954275,53.98344019807596,38.64523177901486,29.690865567586002
243,49.95675157151482,64.22370968924909,64.85843235619978,58.6559111041448,12.637177150231608,49.1686336749796,39.62879686354171,30.955422973829208
244,35.7122985536367,37.87150584324548,45.82019662454939,44.45980238303558,50.10177397257302,46.17910896308,43.67155367696238,56.54215288068246
245,66.89374640489308,47.698194343086136,20.261793022777745,76.14615370276945,25.137721586162343,27.83011980026973,42.62125724153514,65.85560313426562
246,44.85042501672825,64.64315750197069,21.340846200384483,40.151057649210344,37.3108099491041,48.12644095517456,23.643219438682713,34.03377105861721
247,40.128695809796326,37.67778379384803,69.00384780082108,53.64424451815675,45.30194793015424,64.87711941635732,54.08935067099185,34.82439608517922
248,41.9920454585307,34.275921890373084,37.799258483495514,68.27790801897062,75.02830593420646,58.31720846301355,43.46841051244214,41.69504968803469
249,79.41747265657578,47.560394806701524,66.31105589913253,68.05431800307971,50.82469204120951,42.20101247055827,48.02991018728008,31.89188231840101
250,51.43062092971561,39.1474882755704,54.05902771982841,56.8901218783161,43.2082149311418,17.600590495263084,53.945211497545095,61.075488793368734
251,36.02023378153647,38.51823464191628,47.87864853615384,54.934337570957595,64.11343196302137,53.92469177830061,20.088236028941317,71.97247776042235
252,46.046991113843596,48.578259290184924,61.62655984215141,53.941989951909754,55.77788484667395,60.15612943453196,54.28003702331541,29.932310849906205
253,65.61502264240337,26.259303992957427,42.09531928124003,28.40711973958203,38.747911875159566,58.84112655351119,42.70469845301811,60.2880769416564
254,49.57147651277343,30.432625216286727,28.286829152538335,69.5729634126863,43.60804547295822,70.3507370319099,54.11095804205363,71.91508658519997
255,38.0278815711816,44.97532582725539,45.98114493981037,58.259931891214045,60.184575725627475,57.76479902324337,37.48888833528326,53.98619359761193
256,30.396444360275254,53.198184582698346,37.956647799814704,74.22585930921629,48.34669931693107,45.013646617704715,32.1904649281084,33.106467303035195
257,49.89259197927965,60.271376188602844,63.32774117107087,47.0777296629568,71.24506498148023,57.113080364151884,32.43762409428881,52.70464949741439
258,52.39909457229974,31.31584074010864,41.39653409732515,35.16109542701945,35.57482969223955,39.25863778946425,43.18698648084896,79.71206566463651
259,35.61263983793503,80.06508160740476,43.914723537299935,58.87462160269716,44.96144622149396,44.461146291477235,50.303720586435176,60.02965252221391
260,34.14831458983235,72.72342490094931,21.238132298091767,65.95980321235982,53.18177232529535,25.095799073286592,28.18857005421255,53.7748934645477
261,20.914914805994766,49.52834336996425,60.51952006726956,50.68605807280392,51.85203630157478,65.2155544766875,23.303239154377437,51.12111857799252
262,26.486949688909743,43.36970221124018,56.17822455747026,26.321485396944237,51.47591157970119,60.8978345865236,30.514709501245704,64.51456820997197
263,61.59995510848866,49.1862201801063,55.22511934914421,54.032660672120926,52.596288842769034,41.081398178169984,38.76580856874216,80.49034191999895
264,37.3577341149331,66.03116239112144,56.09585990518662,61.8913378346215,54.682290256632754,40.61498499438282,20.777407404185173,73.49627530652424
265,31.056628033080017,56.99035692747078,48.985278837643044,57.4036571300353,31.764695293951167,40.3170804890928,11.476794393937231,38.931206763868516
266,56.03902586136772,48.471535055733945,48.03106414031437,40.80897704039024,16.902884222284563,46.31247083957735,31.26142111264337,41.471218631497926
267,79.5746144861137,63.557376566317885,71.60190638595569,42.847411937715876,56.5569835757052,85.64879608893312,55.43185350981331,44.92817814247184
268,40.30396989423068,63.216009281760904,56.18879835878176,56.07015756017276,56.630532469787425,59.330432295541414,59.36523094389737,43.298324980841365
269,43.18218104987957,57.60652981691578,50.164812316654384,39.25308505226481,46.91938901122252,35.16263595835958,36.128019278801425,60.27473386647595
270,36.77616575306074,26.838021586211703,42.24530377337443,62.401802304218336,42.84939733146794,50.623573035840835,16.41187404054994,73.51384182961444
271,28.711463927905516,49.2482761994227,47.817114802138406,51.96656713410591,53.02542752239389,48.3509584116729,35.757911362654305,57.874620371509636
272,39.72085191509784,55.619647776490105,50.85180356624068,45.967113313234435,50.830830483049944,79.44685269522358,32.25051162510428,65.4809929516504
273,62.94365057574785,66.3427955959867,60.94707760599656,64.89592488990068,63.395827807548926,62.08469900813035,41.98027133180935,81.436794440389
274,63.049358964086274,61.36469701778162,55.425398593289074,60.99218209819329,48.03735247409441,47.31742693522991,54.4097477991951,56.13588503250431
275,50.92625354498873,42.52306687118835,59.5530282077537,41.2862423453859,42.352123787003784,48.928691632431224,41.852835681836034,32.95964285226505
276,90.47670472698174,38.9809543702851,55.62081784379198,44.79740547280389,29.552885963956637,39.354858896550944,37.50827732485141,46.96593324046026
277,53.74506569450154,63.994408236762375,40.9727362150295,47.74142792766175,43.78513285993947,39.22133211210623,49.80191060315242,42.125388010983244
278,42.41036978340147,52.30488314773822,28.493122978999097,32.031119671145554,58.983976180219884,35.684509133621994,30.424369258778462,43.30492248224586
279,62.159690587402224,35.59812356671759,39.61501534768912,63.54891356696318,39.89717577323571,38.91465833168288,33.182920490758434,44.70545935005375
280,47.01088820259742,75.3847687764469,49.514636276430416,49.925632393652386,38.904919009761805,52.83729839578451,37.31113143740463,45.556366139662096
281,25.633205442248258,37.808675119010644,72.12487787260348,47.424242184641976,49.77915397899842,40.33878939339296,33.80496774504367,61.117126105588255
282,37.748535134304305,23.57323634905134,59.11844613502083,65.6781510703113,53.1402467090366,61.304254586759754,31.622738981265808,30.375661845761535
283,31.491563903800294,59.2940919444345,69.01625072211759,42.28754510204545,38.932634957778376,59.31891584018022,51.113517434719846,57.12472338887613
284,41.53505911812367,50.24807889244643,36.59205030835335,44.227104902511684,51.666651193469,77.0529753756068,33.265847556175565,45.06160753652361
285,23.665666877419643,27.046318220757094,45.10557174531752,48.07695138687748,79.38999301350445,59.86621128031173,29.591437850930497,44.4768467229941
286,26.257927779034397,48.668211843053726,61.52042436061466,30.27491042997428,35.50762390747018,57.3946858537557,32.56253115610807,46.503392342644446
287,78.90809145450622,49.45283136035141,53.33997499599658,48.2068170311353,66.82002829854231,58.96831447800183,47.71657157801055,74.25630786979592
288,53.63923910951431,54.53279382826599,59.276870942790474,89.35677373845837,55.68079512259315,87.59183909349336,31.33647286801245,65.50419630090143
289,68.25617641082287,51.46116980424323,55.32932039770067,50.370769096503196,55.075786171968716,48.079377785191696,54.41235783499762,45.07131347392796
290,36.19759960127274,50.1056302754368,61.137182015009856,53.039193751316475,55.36153551842448,49.52884675357296,44.50271610942719,47.39463980610507
291,44.43475843894302,75.15631644224248,43.49994338746354,26.915703574235742,64.18050528389648,40.3486918579689,60.471660307034554,37.08850836216786
292,41.212399156680306,55.81975182723767,53.48946143389976,49.06692547471996,52.460992441103585,50.037490458785854,36.44945710210354,65.51410348844198
293,53.39199588084915,31.868899318844857,72.07861293734118,56.52007380755488,49.16477050676997,49.518657826366436,49.174847344481016,51.74831897244054
294,51.59549990425874,46.13375594876671,39.72076236589279,46.60316809330738,65.18949548577734,40.13485681111672,28.86578802981991,41.1446240194057
295,66.16126082825859,56.0132223389719,36.9860148718767,43.526878537505205,46.02045048903454,59.54162349642032,54.644094273382294,27.246641351236413
296,70.25816256370588,38.508247375385004,26.587187147214706,51.05802049566083,79.5383504394078,52.15270072517018,45.96219419734978,60.28414164246241
297,66.58317945283738,41.39532630583841,55.41829044610767,50.057301522264005,50.998327695051096,37.46595644573519,33.296525496796576,43.622265983233966
298,30.61419109739783,36.007253062223626,51.45367236800303,39.475274963901796,41.51102786285883,53.65233919782699,30.437500342054854,51.43905875964249
299,55.803472151640946,52.32430331633422,57.02017077797712,46.87184236948811,50.209528887710256,49.64474684650641,32.99696243227393,39.764774388627345
300,22.70696584085,51.35733641563978,44.00050198402984,57.987110954244365,48.96854246278344,50.81558003118776,28.195786979175715,87.28029068756668
301,41.85682365234102,43.46956697002243,53.162298419190755,45.88433853482217,49.54263072914881,52.91856223541376,43.51333897126204,65.96935507306483
302,62.20648188424876,65.2586487361118,47.192852859221574,62.91428743956097,64.24653154553648,36.59316120723915,76.70855360189532,32.92975038029402
303,58.86809319333617,30.38111764118515,53.93710064967671,55.587958475735135,40.88169745484995,60.78107516353785,38.89653210650549,74.3603865599882
304,68.05709980692903,41.87157395858651,71.38075513141793,41.52165819027765,34.27626114733897,57.16495193039134,51.58903917772249,48.23391182156613
305,66.79312639426534,47.68188875236456,45.05863692525494,46.77055296975878,32.00388657272558,63.20137180055029,54.008217608790275,57.59782061344386
306,58.45169423052041,63.602455808419684,58.848520622016004,54.431661972690435,56.523586537802025,42.515424427560475,28.31414247957199,72.77778004467791
307,49.08333400957065,59.03625441468962,27.277472579540973,44.842587755972644,82.19614490156488,43.444249481218144,44.94938023476038,48.097159432306015
308,28.63111279525002,64.04892174422194,52.27001140833524,43.271512335812766,54.66070391414398,58.05999980372479,23.95874893428681,52.025968410627875
309,39.056183669973535,45.73340642037898,41.481944712380916,47.97605465975739,51.957021309133374,61.8516311892429,36.75356689710907,54.670957658385475
310,36.50673868718291,36.55915621931178,52.34982944348685,29.15213421693717,20.433650833684055,43.381317141283255,54.66156289339237,42.31538739725849
311,68.76959113090568,55.59682128437445,39.54570788225616,53.65873116353584,44.94714090835779,31.121627295217746,47.025325369561585,58.24344745898558
312,55.074437099089145,52.520558095291975,51.431685175947784,49.4229893216482,56.37032704595897,56.423783876190605,46.08816701230896,49.54184906021156
313,55.17632863618276,74.2615623126622,48.69701018346421,36.0437798337597,62.37409151464532,40.35667464480806,54.03416232529833,62.2942854698392
314,39.17436881638801,36.80161065720548,56.01025639725891,35.84583704499617,69.83288949855928,48.0682068798599,31.856200481957412,45.616861800502654
315,71.72064213942065,50.54962595867581,52.07418637233947,42.613477619926584,34.22962841777819,44.09260404575808,34.10783897800319,58.899788759732616
316,69.5963570176307,49.34911675223129,73.40041948512341,46.36489533742391,45.021270626940705,78.65161081516338,43.89767680753267,38.214136983865146
317,27.162830304327446,51.28591510777596,49.761832739181095,46.40302628968948,44.26419765717212,53.675385219401186,25.427169961275325,48.81077441951834
318,44.71309269444638,48.33848355178945,77.79807283055686,48.158722499902346,67.3372566314936,47.64102034528839,50.24260242035823,46.01145395416064
319,49.63734909767636,72.47171484842758,63.51243304204375,39.15957863943964,55.64852422730264,45.694221428916066,33.27549656524966,59.6736164193475
320,59.47427327012173,48.805947315824405,68.43107523687732,33.70729520284356,65.92426984214732,55.37867591318226,55.10228688277583,46.99040875478265
321,30.344815533197327,57.92806546903444,56.369683106460485,68.25605371973167,23.562897492527824,50.600388638318826,31.42140647835602,48.334339041890225
322,43.09785963142768,52.108094979765546,43.99742233446223,68.23554680688392,38.890397046850055,52.080173934423755,57.437528268949904,38.50248619247269
323,32.64688599157776,55.39927485030062,72.71005305446752,52.58055551481566,38.4116293729848,53.31441396007602,33.65099599449024,51.85594583738384
324,64.80319335745035,48.0133513851908,37.24754833019693,57.30988339452551,43.72770630093335,49.25389547551121,37.23488787531963,38.40059198753662
325,48.53487831694911,34.429698620755865,68.34633374747838,46.081093869413,68.88822397740817,47.19706645442861,57.18057665498906,61.55892823855546
326,57.84879615248637,51.14198442427047,50.396918099425946,56.36987084137877,60.55830585996352,60.38528020885231,35.3126080808488,57.07357968994182
327,65.25762968113344,44.153225497524794,59.97069825072283,45.54553717949661,34.623758853311635,39.08320944413418,34.72388783919578,58.20026442238659
328,50.08199187765937,41.2645707443956,27.7683982391675,31.1431478661548,45.717428114849426,65.6057724604191,52.62640717477418,56.589698429762144
329,38.17940303404273,51.95971443447576,67.40841155050776,71.41718316124772,62.87059896888788,35.650608506814024,44.66694637744055,50.793733402359436
330,24.34023042378724,65.32265640963014,62.163038639799076,32.229584242650425,46.27240936752167,32.0337419012575,31.409788882689448,49.53569599653821
331,58.97380875135621,44.66448600204497,57.854965454529555,58.8000169351603,49.81494330141981,52.5034859004468,50.38598018448974,66.52485575664205
332,35.26355361442412,59.20521092114846,58.82876225020455,49.662962967597764,41.994651798160184,54.04236011957691,39.83934386280465,41.73731546393077
333,55.03790143596632,80.4133589903027,60.65297883536981,36.81113970765049,56.715336425171856,51.13438129757294,28.532873499054332,46.85715068684945
334,82.10033728856554,43.897214259715085,45.96102827426033,60.1222439953537,26.500122435585286,52.389319931886874,45.892603901335775,48.233418985456474
335,44.25041437037539,64.41675065334356,61.70467352754717,69.26927633780578,82.69852929735808,63.332937035365845,50.9768410573466,39.58379238988136
336,55.69481687815891,32.358710976559315,68.5974943545959,47.55544354760575,58.081674486577874,35.18718527827023,33.58972598191064,33.02018092700773
337,45.99094038712118,53.735843224665565,40.22810447986318,35.42178827231247,58.03617478868054,56.40207127569079,45.575182895901854,53.98807162302432
338,46.19001529093778,68.78380471646469,38.013059628480384,60.8072455469499,56.683852940735484,39.71610543391788,50.551440441114444,47.31334768090549
339,69.3876693964805,58.564407035153465,46.15237544853208,54.75706182942334,51.08476504225782,36.064490227676046,27.659945494099848,10.541558259889301
340,32.193366493119335,45.60660869982726,61.28004312577627,62.87442392800171,56.44842420663206,50.98192819699155,43.99732115086185,87.05808662458884
341,49.53325371054237,51.91017734710282,63.04415278206904,49.48915300035925,48.436914232882344,59.60551923599297,48.44493232531697,58.595514862655065
342,39.638539167112974,53.77997346741767,41.19375005701983,48.01780125258631,43.994347050031394,60.816361309765156,41.43887352170752,59.720640639260694
343,48.947460578684286,38.26397254561994,45.29045524070863,50.901893999343805,42.842819170847484,27.41623232544448,35.755133925134515,56.664660664888686
344,96.73868587492578,58.1857902760792,35.61286614147359,62.71131852089988,56.95143568132656,58.43474136064937,46.42569632071481,47.94765497400332
345,54.624092483241,45.112538907115926,22.558353020186424,43.99807562197342,59.369824238749516,63.32938197922871,21.670695663795975,68.10657927405818
346,25.200412989048342,70.91000002894742,45.769644007091394,50.39930411959531,40.210253653678215,42.30067944953039,25.541924894911286,35.37596681941173
347,36.01760119731633,52.90142549150724,55.646596658047756,41.60190719689045,56.98130740862561,46.757439669488754,33.210595273601626,50.186112461586276
348,48.627753665244825,56.346453739360996,31.876773776804704,52.92963112020691,68.2076494077877,73.82362016372292,33.750008096736266,59.060259041559924
349,74.42978111654855,36.197556686607975,78.47553519598988,58.321110673185025,39.269130586683275,45.19528466532742,41.51845653284235,55.459345136620435
350,53.39458696629202,54.38381986446788,60.25816300630099,33.56830981513154,29.31072886274324,49.67707563010583,42.10296519250001,67.77675311071685
351,61.15875743692152,66.60119617737949,51.951332158784204,61.77851975939159,65.99845231862169,55.49415808147227,29.950200481804618,43.9917180153054
352,31.296542448747203,54.40614370017174,53.12570500040187,33.17612122394547,36.024637294406396,37.37157831471,37.60756588537643,47.566986841423144
353,35.59036061583965,42.11926774979371,58.50239715214029,32.22828430826932,24.12013807309822,77.98994960599829,44.4435811919762,63.518076421157986
354,54.86602255877512,59.70411401386996,60.413152988888676,45.83511882122251,39.631823283045165,42.67354688767426,30.43879330578901,43.598507638955304
355,37.60763382317104,31.932524417480757,46.91340186304816,49.43191398510913,57.710743390590665,45.93214362824891,31.44364904924746,52.71476490133538
356,22.912490697256494,47.80038695651808,44.35587670693742,56.52816099312544,46.37595406063997,56.14293873364815,32.900726990946396,35.29412425960051
357,37.17003567618333,58.18240812070073,39.88081678016607,67.54570882068711,61.951683873871055,42.6623716316431,36.470369224207104,46.13229337979499
358,36.086926618477996,62.35169768830734,58.321251593056694,73.87819848572552,50.72545757616725,46.72014733642105,44.51982088079127,40.093792525557056
359,47.74820515562721,58.87006428406217,64.69338804980387,54.79649597418453,42.21297657844917,66.16910066977064,48.84024644114107,30.51688993693635
360,36.609546644702625,50.129055289617064,71.26082408950506,46.88662669163385,58.989399449944855,39.0027903281643,29.629824390775944,67.03240497575116
361,31.164617575089387,44.47756856609264,32.883732294541865,40.24205404916315,69.36293429307375,64.14016625315142,39.549805635151976,36.53872370787226
362,51.671465397833714,42.59625705656067,51.72617741821011,29.613291050111677,36.05481923435516,41.02766741513496,26.74698107386111,51.49251314567117
363,30.292069569342083,48.39158333917137,56.86548004125062,40.01507591919902,37.914842034679204,55.59931028142974,44.827326676769395,47.208283920014644
364,51.58221060310793,21.596315891557197,57.56102487023627,44.925929387288434,36.880070140786586,51.48588325877107,40.181113931633,39.33811810544833
365,39.405315386196634,35.40804354259385,48.467062021552934,53.844763416252576,60.42050660862177,50.06231843988279,51.16264877263913,48.7186260871136
366,22.586627325945695,50.31613435039303,37.90366361220589,46.868993141115595,47.569928176541076,39.914130288503955,15.323820558084027,61.439622207997225
367,41.1523768063003,63.81246252850194,48.367359470434835,61.03185679450998,50.52297358510117,56.635020640393066,37.19933350146612,53.45386454842515
368,52.14963795441002,47.7380083089337,51.789489328388996,36.39059821395836,71.74429891767312,43.87647978589408,27.314470395504273,47.494564338879364
369,49.21808242564344,42.84285242034461,61.807162229968284,31.322323671387355,33.21484291257673,64.63182395649366,50.66946875251115,52.88354194629012
370,45.99911766153667,36.63835021304501,59.99352442083583,71.54655746408713,46.089236033525275,45.93066752777552,43.56956904128165,54.85350646244478
371,63.63087457453879,52.45718214862555,68.61187352841401,36.44729597046877,43.45505580584677,51.516611489482116,26.669368331667133,36.81265814667882
372,31.423408033436694,52.22419023141813,62.534427551931344,37.951023667211054,65.20079127072206,63.85257245956092,45.08135022251132,29.09218407895582
373,33.14502361452224,53.89372391852798,56.25904385726019,51.95879990751286,42.35295270507995,69.12350471710768,29.981923639840417,42.426891926934154
374,50.777476838759526,54.948510620650346,52.45806632949067,60.277584523829745,31.986555429518795,21.845376325903313,30.774782362796305,52.688893175332204
375,38.41834386867159,44.560018899834404,57.873848233790916,37.960250148419256,56.49091982470701,52.10881262224538,49.411917506275444,36.3643800442289
376,27.62156282481803,55.714513019953664,47.735366898536384,46.38724573863889,60.59524153023641,49.00990743673416,42.17258017621475,50.44640308802288
377,35.57112434376034,46.97813351723981,50.99229168353,60.97002988504181,60.004631287395846,61.88599874682507,32.024158126074575,30.160246940067267
378,49.87578991876873,28.298888339343744,46.4435660583057,57.74735298779933,31.153628807304916,45.98673915088185,52.765194549293355,58.49994115898401
379,68.85355176885794,43.929053014700926,69.80769408713084,31.443286680262993,49.85029852610327,22.12422234476123,37.30305836137159,63.87749237033997
380,79.30829561845268,44.05021439451206,66.91105898073414,57.38854361474637,59.5332168763735,45.603709107194476,21.857560784753595,43.51652059078877
381,36.93996603784514,44.36564166192837,31.567557125050136,30.42989869313999,44.93071377021689,69.57262837583608,47.394866189761665,41.73323066136629
382,51.43206415760424,59.66640552662162,57.92270549690725,61.75084018681777,59.83420268982579,59.47808970208181,37.05155095462564,23.0014953950638
383,45.61005173026328,36.30401479896561,40.9149377966803,66.67093891814005,47.26305470709589,33.93110068726558,44.79069784302386,43.78965520120907
384,32.484946102287864,36.655670685609586,30.052835885168825,68.96976443429573,69.39012316168643,50.075762699856014,16.477677029730934,34.524258372501166
385,50.28713989100934,51.20359629651597,56.5034495151343,35.127333710906164,61.609165378921716,55.27271360056555,32.04139178414026,62.235687860777105
386,43.47720222925036,27.23763422842307,34.81664181511287,71.65934848139403,41.8303628485893,45.189484363301304,19.131155680216974,73.7457017778633
387,35.829303615090716,58.99560297376104,45.64619721449754,41.81176188919965,33.21272871447356,55.29586854768304,41.09407958699673,40.0109963603431
388,41.40956840187376,53.328971966048144,59.9553853815176,31.9339206159285,55.994845061785874,50.470483551429126,30.292750828469693,38.49528737506858
389,37.23529868324253,51.02065346237942,42.84783094412686,35.5666970749828,69.25813583158167,30.281684730164827,49.68350225378439,57.41984830473776
390,20.260365392882992,35.02616423774869,47.943062421779516,66.84958292633105,52.19579610991555,48.940100592141164,32.398101533166525,55.731636731617805
391,50.78307872877265,67.67097924099967,37.55461632472786,64.59701010694462,34.29525976060352,58.709274045955986,16.60238795052406,65.6025089420072
392,29.34970773290786,72.00301686712027,48.774576745797546,46.8455454123815,41.012422975953626,56.28381302905783,38.9814820794029,33.97280333818318
393,39.19027770699309,47.06705094602941,50.665713195843956,62.8630323119453,29.517761086698552,42.8637642503562,27.13124471205124,27.213997672613512
394,46.1971332505536,51.31616727434039,55.71703738008835,65.50922269441766,45.21383110679241,62.07414654791108,39.25240479977479,41.829886725741716
395,47.33544375196691,61.77593037885382,57.70329134849215,37.91083517036005,64.39268210771768,75.67431867338415,49.36034695276526,49.12090390566471
396,23.210842198686354,45.40474754021002,39.44813139084813,43.238216165176276,66.65554084960237,75.83341756180413,28.930506236910553,50.31932464922518
397,29.184950654792075,44.057819914176235,67.93313719835027,38.84982558140229,49.31222966321259,59.29520444520497,36.4345165687791,47.30350862854708
398,49.0401021870174,51.49962006126303,46.53140183262185,31.60734556486209,35.671667595384534,59.8455457265608,29.836105575674992,73.34231187332888
399,30.888019238837046,42.31320318492478,40.11951147206391,37.46533222712556,48.68138922627541,46.44449014698233,36.079941510835646,45.16749596881379
