unit_id,ReadmissionRate,BloodPressure,LengthOfStay,Creatinine,Sodium,do_adherence_program,do_diuretic_titration
277,63.37095018987901,53.207519771121795,62.18489170310855,65.30378753752137,30.288958421835172,50.0,40.0
278,42.13595969755251,26.07627984773509,39.380549225021056,64.36850352126875,58.48313018987668,50.0,40.0
279,38.52810228661384,44.94316219165617,31.517469924084516,56.31299511583569,59.456800336966765,50.0,40.0
280,38.26964856460494,30.922412120025182,42.29432303851869,43.66115527213751,46.07397332860522,50.0,40.0
281,48.693987784240704,44.072879790097765,48.99423000933682,45.232245374796626,47.9195489961639,50.0,40.0
282,48.34140032290736,53.234282263098855,28.2433887154643,37.198184236958845,60.32458881967734,50.0,40.0
283,47.08433442961768,51.72453603502645,59.816256795918925,44.60656127306481,42.30960882541566,50.0,40.0
284,26.685915715058734,65.09235350912842,34.9596825404796,47.88273283412029,34.568479155299,50.0,40.0
285,49.63039762673713,43.59182144566192,38.68103664975485,44.26651159535037,57.55644829557352,50.0,40.0
286,90.1507820542621,43.29774777915708,51.707961596003024,41.683782921892,72.05537433338725,50.0,40.0
287,47.23043685787543,55.20943814505491,39.07426730176374,52.258348198108045,32.23429646534025,50.0,40.0
288,51.65950384080814,71.9141981336114,57.3724061512404,55.268053305746356,56.85385500604308,50.0,40.0
289,37.75768233952006,66.4311876640317,32.66866501951364,48.48454184470672,69.85847419153137,50.0,40.0
290,51.99918142155649,40.240013653345144,48.43600147875155,58.26856732061245,47.17954788992041,50.0,40.0
291,37.80040596357419,26.91570288316694,23.395864728934946,49.75360510438292,39.92410174911025,50.0,40.0
292,42.978389177164885,41.090779734047715,36.77250577595216,61.60131723341375,75.9759675863882,50.0,40.0
293,30.205724188277408,39.51189279349633,37.700964608840096,42.253061881597624,55.72109242480561,50.0,40.0
294,17.10268196193888,78.37947060029491,30.033496576846048,25.024258662658774,53.08455636518468,50.0,40.0
295,56.123366903726755,56.51644782703217,60.54214843217762,53.93692490098689,43.851084621250706,50.0,40.0
296,32.534889874205554,44.85910555449549,26.937029574682036,43.898091900844804,33.58837729217747,50.0,40.0
297,36.152388994756805,53.36542755559248,40.10007892472336,58.27244478245216,26.85978047040333,50.0,40.0
298,32.544995440058926,64.2772580238114,44.281472626463916,51.126751871560366,53.188383443830986,50.0,40.0
299,83.1280429095965,48.16113754009979,66.03084673388344,24.511454877255325,47.0776149529426,50.0,40.0
300,38.197535668740905,67.86385425033279,44.81288266885446,21.784101213920604,36.50441265021578,50.0,40.0
301,35.22348454326554,45.89430491867791,27.605621698800043,60.79931446884308,48.179548992500486,50.0,40.0
302,41.45163475781063,67.14295408631375,37.2445771077302,55.01296587496014,39.19199306157385,50.0,40.0
303,56.57187719923146,26.200440505934772,61.40567998989553,42.33861434499302,54.30028175058028,50.0,40.0
304,37.33039859461588,38.241142366412866,32.979588216860215,49.40491757604062,69.85971893573485,50.0,40.0
305,49.04490435475537,38.04445592844576,48.668773778399746,39.16789740202936,60.894715880425835,50.0,40.0
306,28.96023063154493,60.31410606409439,35.22850334732544,54.07946320913138,36.11121683473792,50.0,40.0
307,44.47472029877066,46.13425549978864,53.058168673921415,68.89472050954534,53.82294366765606,50.0,40.0
308,40.59850773169251,59.12793506537669,51.79641001850578,52.4788309459223,36.26956887490866,50.0,40.0
309,30.229471699605494,55.3664602474941,45.27898272216994,51.19368423105267,38.64336917472255,50.0,40.0
310,38.82697618400971,41.4020117745082,32.794012695492036,71.64997762992756,60.1738839902111,50.0,40.0
311,45.903510493165314,47.561867028070104,44.819889007688275,43.59890556889263,53.184665874037066,50.0,40.0
312,40.442352682774406,68.19769470504501,56.02658191548877,47.025664791007216,33.4887452420167,50.0,40.0
313,47.95524483771615,36.62335503366087,52.53906633626119,52.065755107028984,47.648132874301176,50.0,40.0
314,57.163369037059496,80.32224082508479,35.25386424380064,44.80067302525722,65.61310659578469,50.0,40.0
315,55.902738799356996,59.754847494646036,38.73787139569319,55.2302354954209,62.066166732223834,50.0,40.0
316,44.73437716454241,43.863048289776856,40.453978659863,59.492348865909385,59.12856723694914,50.0,40.0
317,41.405260520988165,39.2162487870038,40.60316416280048,59.375114430202885,47.69982320161976,50.0,40.0
318,36.103678093431185,50.20709807784813,34.33751873227269,55.641045554435905,50.728415896461144,50.0,40.0
319,51.52825438674475,32.84613354758737,18.063636977091782,44.09130099768721,31.54144468827358,50.0,40.0
320,55.866142082712656,39.4301093088994,35.88977154521578,45.32598016371965,31.117823891068884,50.0,40.0
321,59.85762968250002,57.712606319201946,44.89069613543107,30.1298730033901,53.10030232514536,50.0,40.0
322,43.76361796376273,70.21566635918653,29.823786956204096,55.251138874160176,46.38631899409737,50.0,40.0
323,31.187183182784235,50.24335016939678,45.44463759283866,31.826682528941785,68.8489588300297,50.0,40.0
324,48.52532823183731,29.8739832818882,33.881511742444644,37.088331039608136,42.80713711481289,50.0,40.0
325,35.7955730495826,38.40245703886311,50.21224514342941,38.64382588428927,72.9110267743486,50.0,40.0
326,21.45928866686158,56.77121125815953,29.94570446796518,34.42176685020189,54.70641781427448,50.0,40.0
327,46.0335223299315,46.75919069512017,32.179379682830415,57.02073925127599,28.053971324779504,50.0,40.0
328,51.83622107825643,62.567924991308026,38.45347034851691,63.06056878900275,57.99903609535066,50.0,40.0
329,37.17788608557873,63.31287410405216,38.754376657512125,36.3468252868087,53.27609795294123,50.0,40.0
330,65.45314278364611,55.07366694064187,57.7538578710714,49.34913544142087,25.250602173864472,50.0,40.0
331,43.138705700656054,52.96934249804358,50.417619601820455,47.999943819637856,49.97377278073352,50.0,40.0
332,36.48359996140342,63.92908237121574,25.090713649451097,84.24332694068919,53.24585290786587,50.0,40.0
333,37.10083074576539,50.52680721390955,44.29680163410695,70.77894043107058,45.74571281461761,50.0,40.0
334,32.94399106809358,42.777363211121155,42.359772589996,39.52832351279126,50.62837460363783,50.0,40.0
335,41.03175725736404,34.16697645240555,62.4420701633234,33.33555291777022,51.24311313924677,50.0,40.0
336,40.64932964899397,72.7571381020486,44.825182083938,54.30332477148126,42.96935305183979,50.0,40.0
337,46.41402801776421,55.018030914341814,41.51293244284441,38.14570310835718,54.984984316795575,50.0,40.0
338,51.50450482707694,54.6971672775485,37.82672127583421,27.77678819910605,42.52171949725875,50.0,40.0
339,60.682866445024786,48.84837623167787,43.36561691885186,51.23982816510229,47.90430207091741,50.0,40.0
340,29.27370615548186,24.074117311472655,46.40799721532477,10.531317385109691,48.46031418720273,50.0,40.0
341,40.72634545520577,61.855373711881256,30.709947574310238,30.412773584540517,52.43239121630895,50.0,40.0
342,37.47866539704657,66.62624751091305,49.66454255859005,37.871200792026706,34.387395584065146,50.0,40.0
343,71.77723613948693,45.96662123470489,38.979013467270974,43.08037145502081,42.314194284481474,50.0,40.0
344,44.30369543553371,61.25062084875758,32.91497113318197,45.94822362616054,57.27669091868195,50.0,40.0
345,58.02831455579641,30.832072037263853,36.94224110516691,36.73750488496238,70.60294453110353,50.0,40.0
346,40.29747440809585,37.378679676629915,58.407831075873034,41.96309890959626,44.25164356608841,50.0,40.0
347,26.957161368102827,70.79526010445599,36.38551347038634,45.44682213424508,58.91043979690262,50.0,40.0
348,26.19205600455624,48.45265579497811,39.86413554322932,64.34152411567206,55.795531143547336,50.0,40.0
349,35.43089918851992,61.319965010461154,14.633277961304303,26.865142577097544,37.94221376074984,50.0,40.0
350,56.97829099983253,49.02504815473738,51.50730165615666,30.426795140961538,56.297157140243506,50.0,40.0
351,46.78215757739487,43.21187620206691,42.81236568848849,48.111920294654254,42.85528953140767,50.0,40.0
352,46.48695646444048,21.575646823897774,50.44689350944409,53.807015517586805,42.436665077217285,50.0,40.0
353,64.72902700864209,63.458614587659305,39.37365334763135,50.5969274431997,70.61552630679434,50.0,40.0
354,35.76069144229405,40.732992515758255,30.5956059226501,42.93549396625315,60.701916214741644,50.0,40.0
355,40.696684730719525,23.32133679638361,40.58942595482769,49.6450424486212,41.97540664638035,50.0,40.0
356,56.56959100997222,66.21972292354205,51.93230897467967,52.417751790085006,49.46822486088777,50.0,40.0
357,64.5840415202123,56.48919747127422,57.84098985958323,40.12707454396586,36.94327556509504,50.0,40.0
358,33.116603065440515,50.24334383816772,47.058264520895655,75.25503558125835,38.40018946035624,50.0,40.0
359,43.98916342084159,59.31749525589782,44.856368046605674,39.678361151593755,61.54126724310588,50.0,40.0
360,32.46786248042008,55.960780933111465,28.237699414971534,63.41453683321286,51.406097611665366,50.0,40.0
361,31.02003698970722,49.99839404968505,35.016835651879404,56.97023728770614,47.13385804992406,50.0,40.0
362,50.64206738208367,51.82107734546602,49.30683243640441,34.056931585713585,52.19095643373055,50.0,40.0
363,21.283059542373586,38.188567961955215,19.535678691809053,53.33022874868398,49.19608703117753,50.0,40.0
364,56.96975503039146,46.45732761257676,38.804887058296465,53.88135604505857,47.59881716081139,50.0,40.0
365,24.52730859245642,36.012809075915584,30.335065423446117,49.0456974979854,48.83149145006812,50.0,40.0
366,20.828791510367072,38.20943151008393,19.4132585954597,49.793881130338875,44.496276850933626,50.0,40.0
367,55.54009626915838,16.698288754347374,45.729468005687316,37.96591597170293,65.19728847168363,50.0,40.0
368,42.850540175021955,41.30114152473983,36.53407958535325,45.62000808294496,48.7878303894309,50.0,40.0
369,41.44861225387484,34.53886498140777,53.06584801005058,42.497091446740676,55.16194121924103,50.0,40.0
370,32.70157812511977,39.25081450133487,35.251413669597625,46.64773497175454,46.71177542654117,50.0,40.0
371,40.69717706961977,58.03162002376619,43.017354157043734,47.47318171398861,56.60598290753058,50.0,40.0
372,57.64601065474348,60.69001098857329,52.04858055131399,73.29440979512006,45.60654686584283,50.0,40.0
373,68.87958991499755,58.71092797148754,45.83821714674616,62.29333454756609,58.17330138084558,50.0,40.0
374,37.9011569720402,67.25979188509663,41.30872025159354,66.34522231377127,58.06639455217077,50.0,40.0
375,24.848147557142408,41.0343058198759,27.3726438941047,39.264152248295275,39.233298589172755,50.0,40.0
376,22.719960772292026,42.23251635505791,33.017616776915396,72.22546558518177,48.13255765008843,50.0,40.0
377,61.133055849250766,51.27316075941185,52.48746960040026,53.29026385186147,50.95834556502719,50.0,40.0
378,34.4935859253043,66.15311692914459,32.837389924062876,69.5351670473218,29.703557490860405,50.0,40.0
379,33.01494966860788,44.69332399355333,51.828541950978774,64.16816683695822,44.55256339665047,50.0,40.0
380,51.79696057898171,55.31968917722823,44.0899483605521,60.042568365691075,49.21711299851603,50.0,40.0
381,35.810874529100516,76.0400338813846,38.28006564344388,57.553188115582294,42.17894519929132,50.0,40.0
382,29.13768411455105,57.498297082590774,33.12002644276831,54.56093039460683,73.785206286686,50.0,40.0
383,37.83516000627499,66.95182821115372,40.439880156187364,36.690762480959556,63.201717639080364,50.0,40.0
384,44.14448209915185,32.04307252162356,39.188189828014984,81.10149322839749,45.355624199164765,50.0,40.0
385,67.629255221485,52.85002960931493,47.582664572530845,38.10279885281425,58.28619534165929,50.0,40.0
386,40.158173655492625,32.974775117864866,51.47742000981161,63.51789027112639,51.57758948530168,50.0,40.0
387,28.724701138849344,42.62250204373063,36.382425365780186,33.89639838858646,57.61908870799015,50.0,40.0
388,39.59924522000351,25.71579339851764,37.04605064743921,51.26301333066808,39.61228005090721,50.0,40.0
389,60.070943506933055,24.472148450467138,52.27546380300666,47.54914098355642,64.28231619738796,50.0,40.0
390,47.334897185362266,41.73676473017818,48.497789589007645,49.29869135589453,74.59031860728152,50.0,40.0
391,65.12650401172257,24.6012723363074,49.88012824151832,45.048532785429295,61.90730910377367,50.0,40.0
392,46.0263187487013,36.422196371744704,44.76083731754474,39.23615271888426,49.803286862463324,50.0,40.0
393,79.70186571697461,69.82324039487474,48.13677149546225,50.96799661030386,60.432202964717774,50.0,40.0
394,31.745626323577323,56.75602791085493,33.578825899873266,55.437316074166425,63.43922018638306,50.0,40.0
395,35.057246385081385,54.45695203772827,43.801104577132975,73.91103197984128,61.947703931977024,50.0,40.0
396,12.910077274070227,44.76090737606865,1.7659225634886038,44.137272701221875,57.20498683368009,50.0,40.0
397,41.57702810460332,57.17404810182702,48.411739256035204,62.341832686755,24.64778060732769,50.0,40.0
398,40.88105982932704,62.143102675319724,25.961666860619097,64.56462483923889,48.68924540612568,50.0,40.0
399,35.48294004134589,52.84215149124751,33.92783338969904,41.46625072632637,31.734788115094425,50.0,40.0
