unit_id,HarvestBiomass,SurfaceActivity,TankTurbidity,StockingDensity,do_set_WaterpH
363,14.492765142955442,71.30408060356389,77.85404097954044,41.86485551765775,75.0
364,0.9016747386148198,60.11334561002803,67.67346977622707,42.3794639482275,75.0
365,-0.4046487065020594,66.70873676215773,69.67719861583097,43.327099307795336,75.0
366,5.426078858117382,82.44225624930586,84.99479515388742,49.996419779878984,75.0
367,-2.5289921032148466,95.8412720959414,88.307493086189,53.1315971027042,75.0
368,5.1703624514843565,73.11403321104912,72.15774819073903,27.634291542181494,75.0
369,15.385326459308562,73.70951665648053,70.80943479422066,40.38433970529402,75.0
370,5.671536919212584,68.18322289145121,68.36863048009624,32.0921759273903,75.0
371,10.897283869235652,76.20909245927427,82.29680877253571,40.24327333278136,75.0
372,20.38916808273811,95.64379573056563,96.8334982435328,30.399636858692,75.0
373,19.76594028187889,91.77855535411666,78.69729100355839,29.4874516260767,75.0
374,7.719051471404169,68.45306944393882,73.50791052112669,21.260287674032462,75.0
375,8.641750138021706,72.09971710717974,74.74759649427217,33.08781407366344,75.0
376,21.138152988064483,82.44030802530501,92.51543210707759,23.44810952829549,75.0
377,6.7947203072624225,67.94324438318812,65.30202568497381,38.672280929143355,75.0
378,7.725343341280449,72.9960654630687,81.44096806233121,17.816251993035365,75.0
379,2.001237524036778,56.604735845158835,57.844102546630566,27.512254841435006,75.0
380,10.527325136980156,74.92847005111791,77.09950595116835,27.262203705810453,75.0
381,11.51019512714839,86.69379078339496,75.16941748918833,43.66565651121866,75.0
382,0.7134301318899743,67.7031816617647,61.62495546936395,50.14302821143644,75.0
383,-7.399479896093554,66.2459110793852,63.54033940525468,64.52800364495859,75.0
384,7.36639507596546,54.105365071953536,51.85067302981447,31.30774944877162,75.0
385,10.991114869861377,82.88481864057815,85.71779663603633,49.02480730551042,75.0
386,1.714379984664347,59.49516072202243,54.929213139086954,43.385950051437604,75.0
387,-3.0883723984670164,64.83565405807316,65.77991752374535,61.04403129297663,75.0
388,13.66192281508777,70.35615563940159,76.90500715434258,36.24289064081007,75.0
389,-1.1753076847086419,61.254763609283934,66.96995513594885,36.70363150119825,75.0
390,-2.300420381061876,72.77707379946699,77.1194130495649,52.87266780734946,75.0
391,14.201034050109083,87.23682041476596,71.82309305959194,39.93176241410421,75.0
392,11.321735650759052,76.20353462796737,79.08454217172083,20.616862785215996,75.0
393,8.191697175535234,94.12187125187825,89.60310891265094,54.144802632353645,75.0
394,9.432805969809777,84.85421364771015,89.60731181125841,35.60136041094524,75.0
395,13.551336601127154,72.23898778564272,72.5173797273057,67.37628542062936,75.0
396,9.874281192260725,71.001781942901,69.74018158260553,24.26745164518418,75.0
397,13.28760973600845,77.79052788472707,72.16503106251004,18.53648947811695,75.0
398,-6.70511652731031,51.47446529180872,47.830441666068054,49.87396998463491,75.0
399,9.794960956815036,65.3859348420521,69.16868268658044,30.831548190876916,75.0
