unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,ViableCellDensity,Temperature
330,26.65746226321461,60.882015428586456,58.627058021899146,52.056514398648574,47.14288495021284
331,1.740646950842836,48.07810392875631,56.80497421465833,50.466236111758185,33.71625339086445
332,19.235014446033222,67.84261171896834,56.166253465045756,65.06442736856256,44.566390296103926
333,40.007073204702536,48.32066866349996,21.96561823502766,43.61393453014426,51.145968380724455
334,3.5485895910432794,35.5240661493552,40.61434673524026,72.5734121444753,32.52028778852126
335,11.53773690297848,75.3840648078825,62.25191385049462,40.389736856393895,44.36260520048525
336,33.88194049939404,74.85469426749441,42.54285364600147,71.86665145398008,27.841460229604685
337,14.168326513681937,60.41364265654997,35.490313954340365,59.728088815539884,38.78734668998316
338,2.6271485558180694,52.69655569768766,30.528577505695623,59.12264994514274,49.329614585690585
339,34.84854928234108,28.653942708349824,55.07237178402678,55.16174141768135,45.90311954667516
340,9.603345194748798,67.83694439876706,49.3461317779654,31.77070999925658,33.81400091488222
341,7.977089168289277,55.69368078675284,49.673044506014584,40.53973001124235,36.34036712789677
342,13.033475746424063,57.25838271157498,35.81560330790807,65.04522644780421,37.98933098850986
343,32.57108650693826,74.4893560650638,41.109382549141735,44.748989367805564,32.34968775316209
344,-2.8551486753711592,29.688770299031543,39.603460239770506,57.17025253272945,43.187383000841244
345,32.827706856671554,47.93162478649674,42.938846548760054,51.74238559593059,35.93842747087754
346,54.33392031253888,65.304728506074,0.5977508055277667,54.04702636392843,49.94222251176829
347,27.33170111429806,65.94300321418582,40.77654773271801,50.35376152410654,40.11395236552712
348,22.11152926689451,51.71550813525344,64.85818670344217,59.72390969360552,42.565694750059755
349,9.54630992692261,42.000799486087246,70.50408378111021,50.19669333986847,29.089741904016226
350,10.591129434180054,54.514079255354126,40.85100142130314,58.86023267044518,37.80881352614842
351,29.766561087260833,42.888715658034386,14.828052374381027,58.19312971903887,45.629106656381275
352,24.2105215365923,73.61270992761398,70.53144588870106,69.1553395654659,39.02922894152237
353,14.157594130842018,59.26921475720446,59.64089806225277,50.34271777232252,32.84515633035012
354,27.60563160067086,54.80570972777676,63.64035875615322,43.709028971353476,39.09328415844643
355,21.578391983372573,54.59297879546823,47.32701769027707,29.797037996792117,28.741872251744706
356,27.162836275308063,63.97415884110024,4.713410337765502,31.802351604283487,33.90556444566811
357,37.01448428615157,72.0678888990643,10.09296871340577,29.799857457339915,42.58074385546296
358,19.349833116608337,69.54691499821237,24.0313311908507,56.41202053703537,42.725542534265124
359,11.09373661822865,53.657244343883605,88.55521729348787,62.79050413892053,43.49440107495293
360,20.042051008343822,55.256091093092415,61.5408451362606,63.61372479271592,39.0955460376542
361,16.571723988591494,65.15664610300755,66.2023477112955,51.604298255527404,35.2034726984722
362,40.75584803539747,42.32458977850578,33.52169730913826,32.95260540733541,34.193690595046064
363,24.451185755136084,57.362212216189306,60.27294538766929,58.74834680307025,37.725896267486
364,20.130391071076204,49.907432111529445,65.01404643882853,61.59196831748158,22.382419280811124
365,20.04142152040093,69.10418255107845,46.63817224454125,49.378173833743546,28.807400740017762
366,66.29648564742477,55.30661039097641,-2.431604629078697,55.49838600994924,40.94320395161079
367,11.594111346542396,64.61944937392867,44.38971824631855,41.367299391988475,41.91272781472779
368,26.76892951566326,42.13954280774145,43.03538572151821,58.821226747284676,37.09240689089459
369,28.27174596502198,70.9154464420815,50.10698379987333,50.638638355975154,32.65092633170229
370,13.502326972514236,54.70163360089728,51.378370655049366,56.15850265907903,30.479820827767785
371,29.635878512574173,42.352955951947095,35.13889415611803,32.20992904584755,37.25361462878674
372,13.219093391999994,69.1983870038622,37.12271022475427,26.990806284868757,37.49254552622634
373,20.36922739169688,59.71860576367115,34.43356888896904,30.562106506113555,39.16585494974647
374,23.767396893004605,56.419226922665246,21.801813248687466,60.331336426339305,36.86649921841811
375,7.394007201727196,70.49515843146935,97.83175036714599,35.77300926689783,30.585480599236423
376,18.745774597364612,70.74804542828574,71.18141820891987,56.81391808447924,39.38225176774249
377,34.28890562866418,64.88608626221416,27.275471264529738,71.05058756457986,34.40863790147505
378,14.938666093298663,55.81123499045903,76.71194872703208,49.53823105655485,26.756465679158648
379,11.877060932866025,42.43955766013913,27.319344542643616,58.046882432519176,34.315688642076516
380,13.367040867910216,19.656114198126218,45.4374475696728,61.155274382377975,38.29411099355096
381,13.398674443939672,57.89337451315899,43.37481460817237,61.5241922870308,36.320952094587
382,9.370673711174613,56.806927454474454,41.91210249245774,35.677938994703524,41.82572086277236
383,13.626587059536234,61.03383427681808,43.72486502408653,48.49529741026858,28.742551117838133
384,56.185990199841115,55.58163059049762,-17.668864496227467,51.18363693121043,28.538006192957084
385,35.10925931874744,45.53758005658629,65.03747312015741,52.498680906917414,39.354961596695915
386,46.32290566900988,50.66338626750953,18.60829073340181,55.39832697461327,22.202804756181653
387,19.31414076715117,70.11206774942907,36.23836828000067,57.98867897944359,40.64709132069141
388,28.63876835572377,56.108514091594834,28.00829533498138,55.12387802894335,38.36705672426477
389,10.577734503815527,55.52415283407511,54.92996108388457,29.558497996079943,37.19024673651221
390,45.21580718087786,66.51111223911884,39.17203475829959,39.54885063768944,27.588145835903
391,52.54853570911388,50.10190349731017,1.5770845471687043,49.46426535888822,43.44941752196831
392,19.33286891341742,66.35188723022716,60.78533702393477,81.30155439017506,49.932680569293055
393,43.28917071555111,57.31062650275099,27.164409352754245,55.45571638580317,33.55951728946323
394,21.009804148194526,52.04148494194918,58.26101052542567,55.88038497473444,38.34461816431567
395,12.383283574052692,62.748945417249466,53.88893964038308,42.63862484414838,42.078024500309745
396,35.45473968585955,57.642110149059874,39.01362212702781,51.416823956717735,36.54629396755517
397,31.042779024439852,64.18854677831459,26.45849386255798,66.30480282620226,34.55743530042113
398,30.453010747510035,61.820786699045705,64.35109159086046,50.99487612545778,34.91621974709676
399,41.5774682434915,73.2635159231409,58.97112723722036,61.105662319775384,31.095755442799152
