unit_id,ProductTiter,DissolvedOxygen,pH,CoolingWaterTemp,do_AntioxidantDosing
356,-23.499146925442393,60.35670888303121,35.941912565880145,46.926407750243534,50.0
357,-19.996984100224427,70.01486689933155,45.5982888023925,53.54184486960205,50.0
358,-14.658281645512355,78.98717944346932,41.971868166966146,50.1504202567116,50.0
359,-25.76915724092266,55.609975328459306,35.03265233338262,46.832543577381884,50.0
360,-10.720955299344588,92.31467294563889,64.66463546934793,48.1865669865214,50.0
361,-2.6869164077067484,80.2408977112757,52.99476514297276,40.7852900782606,50.0
362,-20.431778623825974,63.26784814966932,56.70819019754944,56.26409229289785,50.0
363,-18.6980822709248,71.30408060356389,71.54778715581722,49.7305661330752,50.0
364,-24.910463665052315,60.11334561002803,73.89202437111108,37.17275490743058,50.0
365,-34.2916406046617,66.70873676215773,67.76722307087277,52.478642018641644,50.0
366,-21.43836586425833,82.44225624930586,38.749943925444036,65.93961021102798,50.0
367,-27.13953369808903,95.8412720959414,40.071564511260654,30.45108972008175,50.0
368,-12.687177987875799,73.11403321104912,73.11368659368695,58.37572389129318,50.0
369,-27.44133822133183,73.70951665648053,45.57017785842387,72.97778660146075,50.0
370,-18.157503968692282,68.18322289145121,46.076100475741036,54.64015447814228,50.0
371,-11.507910641601432,76.20909245927427,37.593805200189344,67.1997021100998,50.0
372,1.020464502768374,95.64379573056563,41.7985331427874,44.70229365649601,50.0
373,5.442053673694278,91.77855535411666,33.45918769479302,68.94035338802622,50.0
374,-16.182393302913052,68.45306944393882,51.949983106530794,51.44234184418412,50.0
375,-1.7783285658055976,72.09971710717974,61.074505020571884,51.62253406583152,50.0
376,6.418196262971275,82.44030802530501,45.82008978074523,49.47742742061807,50.0
377,-21.925516281592664,67.94324438318812,62.90667703138714,35.31773850024935,50.0
378,-14.203970846746781,72.9960654630687,48.71581281455239,46.32612660696868,50.0
379,-11.717287271210669,56.604735845158835,37.87779444491439,47.47875382895342,50.0
380,-4.288325526335112,74.92847005111791,60.07013178047697,39.29884894725076,50.0
381,-25.764467972857346,86.69379078339496,65.13797969512063,43.4759272501337,50.0
382,-16.997119699469913,67.7031816617647,48.39885067192255,37.5903717618744,50.0
383,-18.498080291458336,66.2459110793852,26.994268009945372,44.328803064087516,50.0
384,-5.500617972883932,54.105365071953536,60.19309467728151,78.1860195119352,50.0
385,-17.628720373216485,82.88481864057815,48.36882368160397,45.69297508950989,50.0
386,-32.81349279657703,59.49516072202243,55.84873684288837,57.43660999989194,50.0
387,-25.17618346120298,64.83565405807316,38.471654418254474,62.958486882810305,50.0
388,-4.498930181986099,70.35615563940159,41.08215202058088,67.86511525280636,50.0
389,-19.704463311394644,61.254763609283934,49.65032695046954,47.22783150399729,50.0
390,-22.089712492162846,72.77707379946699,68.33392315520882,44.470807547440096,50.0
391,8.53811549695125,87.23682041476596,38.7815308616799,64.94997783637555,50.0
392,-14.46083904907876,76.20353462796737,50.04541254833655,42.38117471134053,50.0
393,-8.49306131064363,94.12187125187825,29.462086271246573,64.65885516301607,50.0
394,-3.8086637213693666,84.85421364771015,45.42764646533166,23.090889997097246,50.0
395,-5.124587632816336,72.23898778564272,47.90912989957243,54.58919837735923,50.0
396,-0.6785085934282753,71.001781942901,64.18376676720828,53.7237396430334,50.0
397,0.3102737376877782,77.79052788472707,43.115272001496464,70.97626380133444,50.0
398,-24.17345437021822,51.47446529180872,48.41528081203663,62.256844326264186,50.0
399,-8.48731313229192,65.3859348420521,52.222966383690846,68.31406366538083,50.0
