unit_id,JobThroughput,RackInletTemp,PduLoad,DiskIoWait,do_set_DiskIoWait
357,-69.57090533728133,48.36238590387882,40.104590215346676,25.84558869798762,25.0
358,-47.21328924963906,65.43112311720375,69.53794236479229,26.78129218180093,25.0
359,-49.7258993115325,66.04759932858443,67.42882640997672,27.309606801261786,25.0
360,-12.977962232855223,87.1593810779939,92.34066939668398,28.513073633279497,25.0
361,-1.8781135168968541,61.588882614398415,70.41263898929189,19.38079507136974,25.0
362,-14.986262883036538,73.60191210160448,73.73892065875566,20.130334076860745,25.0
363,-49.28636983520069,73.71343104516626,72.11182979817745,25.0266119466515,25.0
364,-38.92122259064925,57.613665314886035,57.23500328325695,23.973844324435284,25.0
365,-56.62809702559744,71.7951511025386,72.69440881219795,24.11364408589448,25.0
366,-23.975003770721685,86.94135933989666,86.38105392690504,24.404927512273684,25.0
367,-39.87624344018873,69.06438010550005,60.8386789518912,24.53551828486028,25.0
368,0.2957960119128408,73.78832111723308,70.74900590600562,28.081932082216518,25.0
369,-21.442373975894395,77.17718899737709,79.61486966073788,27.23431931610381,25.0
370,3.310096915604113,80.67547765382159,86.14923915063605,26.721295036694816,25.0
371,-23.504581690707116,79.48170801371973,76.17948171500623,23.820160333596228,25.0
372,-55.30157811274401,79.52228478238327,78.95353663465129,22.22577019610945,25.0
373,-37.663472848877994,87.69946758163613,92.14470242436441,28.7551079976095,25.0
374,-47.70358341008581,68.13014083930864,71.95209985187238,26.55627512269952,25.0
375,-54.46771803208995,68.27218573866566,67.9752248390908,26.017156276237987,25.0
376,-46.80178155406134,75.73673843112682,75.17172074177255,20.401280635655006,25.0
377,-32.12441167821665,63.166629358220014,60.47767758893417,27.902239100056757,25.0
378,-45.05233638460689,65.29436792091752,71.16774172973135,27.68441583684168,25.0
379,-39.80068117918634,60.15299367720641,69.60574679449245,26.71190096630157,25.0
380,-29.78321670133923,72.58726870186929,68.42582551155468,24.450969300548593,25.0
381,-28.331678702158122,88.54433462233985,81.93724559989657,27.48230308538311,25.0
382,-41.69336796869977,67.1282734123477,66.44727796909744,23.325771467956372,25.0
383,4.824711199589711,84.31317651249789,82.51894283623923,26.06703984609267,25.0
384,-52.90418043560314,63.81122724747459,62.24494142818481,27.760078858085308,25.0
385,-46.857179219112,63.06647705669654,65.72189418143331,24.515489781839587,25.0
386,-12.954085059055732,78.26702439049048,74.76565485395257,22.0751874994367,25.0
387,-46.51639519617929,61.48751243950047,62.81890904565255,24.00167063699085,25.0
388,-39.02407085941906,75.78328153399049,78.36485071329466,23.295084441374232,25.0
389,1.3539919297221243,88.410878267408,86.00059271078537,30.736762162647864,25.0
390,-28.75134605374592,84.72508142811631,93.77481773111467,21.38667934709529,25.0
391,-34.2911281872574,67.23500298108068,67.82177485345764,32.436524738398695,25.0
392,-47.02364354915819,78.20894554882344,78.47147921494651,20.88953604341554,25.0
393,-41.99403874986793,87.22861283765718,77.52132766341072,23.559674479623272,25.0
394,-19.837980322414463,71.41588479549996,77.92830238402269,22.51851578788419,25.0
395,-52.27110260414889,75.84823737858083,70.74671090326825,34.51489594671876,25.0
396,-16.79919165418576,97.502372477784,93.0821126564513,29.88721276935136,25.0
397,-11.98661406188666,73.73798408546115,77.29474704207284,26.3073608537436,25.0
398,-38.3603343217606,68.52743309502458,69.39611989010714,27.50067716505118,25.0
399,-34.46955075588972,83.27745972525422,80.15723696779618,25.9235800177246,25.0
