unit_id,JobThroughput,GpuTemp,PduLoad,DiskIoWait,AmbientRoomHumidity
323,-40.60621809525399,22.1371507493113,59.505048544839134,43.66505376774088,36.70474736701219
324,-29.954749423197043,53.99003837863751,88.8228021576424,45.62853926325867,49.63692776406105
325,-15.665002812541516,61.773303632074054,63.56324409567217,74.6631959068818,44.34008055234283
326,-28.847259581746847,61.994198579662864,82.4897516252136,54.34731409330534,70.04895440134584
327,-40.10598665486796,53.87430188787081,63.10741113568589,35.67955820452199,87.8639667214523
328,-33.72435202450412,51.25395183171995,82.84128906655718,65.4371230339543,54.00762913748479
329,-37.39845404368011,59.49930889577209,79.92256023811197,49.70497717684062,67.54944652391123
330,-32.36482610445534,46.65088069735615,81.23168655804423,34.71507335078307,69.304626105144
331,-63.93610343212756,54.714779966094895,87.83344553227944,46.32428908030274,42.76724125588417
332,-5.392131014580045,55.120690429434205,74.19004857247153,58.68930353276243,67.33442712384593
333,-39.05117720862934,50.15807741118067,79.4800306904577,34.19696786851077,52.70770367486608
334,-47.183842425807384,48.28392872711989,66.97330643142037,44.22975927055912,54.552036956001764
335,-34.00943665021069,45.37977166066772,87.02610700706639,51.969957613981215,53.279654664633775
336,-23.49681873603924,32.21391219120219,76.94381999296148,61.6526946355568,61.23343938354324
337,-55.108991349042675,28.24466389319545,58.70173298325573,58.02857156766708,51.84473282093937
338,-2.3464172181747163,61.08249238860029,79.45922424504309,51.28075926959521,71.753621271464
339,-39.69254247908201,35.07100883537115,69.3855667414149,34.33593705568093,17.459497656656406
340,-31.91589276649394,55.032431187021366,84.80001620928489,67.92832504975375,41.33916633299137
341,-27.94827625370079,41.10426004338783,75.56356903674721,35.7014144647026,49.50401268372328
342,-39.71474814926439,52.78842916150453,77.33486776273789,58.597755786127934,80.28076350488422
343,-22.123069360397576,29.78518643770508,81.1588456704464,48.21691853887717,49.41373841663228
344,-36.888386020944594,46.09846886009116,71.60081059437712,75.11347627564629,59.137992526402286
345,-22.537352081013516,44.2953816522356,76.62279003433959,50.34258644597155,65.78635314538435
346,-18.410407442231502,55.26995980159621,84.17410421401914,48.50410011632517,59.02613506619532
347,-44.47556485405036,39.20848224133673,78.20331688695858,47.776937514567045,52.681006850182804
348,-58.662728374812176,55.15013855440078,62.010213449758524,57.09878731171137,60.903179105544965
349,-26.654314067396673,41.5767421252346,72.51984153238983,56.67965841371928,35.84458489843924
350,-43.64287687102227,24.8103018220188,64.28041620365786,53.49206288549843,44.8062070121505
351,-35.159531262080264,51.99854055764038,62.71853351922634,61.70056188313777,64.4399926930472
352,-29.97776772611037,39.82091364067774,71.9426846239927,42.71765212290453,38.94352663636589
353,-31.800288542248197,67.12467828030229,80.90972059746765,31.190223288150612,60.85542627706618
354,-43.2742124157508,66.48554371233229,88.16523046218025,50.866848374315325,52.67264324921508
355,9.221709762129757,48.92641382069718,79.12131453262174,43.14076952526961,64.70527529262809
356,-39.95556913714634,55.07459388378599,66.60017460114663,54.95186242709505,23.137113851432385
357,-35.42343755576546,50.52382240588545,69.24945518780291,2.7554608400923564,55.40233378953684
358,-30.954904925425303,41.9613373634295,78.96703266438749,34.45434281650404,44.99018990729506
359,-22.880741507592766,70.55485018724697,91.5847163272656,45.44363493931867,50.89712137854705
360,-27.055574720392027,49.47281934088259,80.0505698376868,46.00974991946451,52.1910867629133
361,-41.86706820938454,45.45044548626133,87.15108908756449,51.008623721347085,30.192446167981057
362,-39.42092293738483,44.40617875565082,68.43278019940972,34.38771371216463,48.66298590992275
363,-50.2703717457429,37.708219730069075,84.24976489188015,13.727232510813167,22.225973619547478
364,-51.813533808526806,56.04918953997157,97.40636334221091,64.84285342716662,54.64116314090917
365,-13.530603320979278,60.39689320514767,97.82968818472996,49.05765717975676,47.75736035363989
366,-29.7793124535954,43.304749724368264,69.01095364493126,50.0569645653873,69.83182453574994
367,-39.24447991850028,58.53112607476048,60.936801669410755,70.53365204103963,60.61561885088203
368,-38.87933596893336,71.4819467986093,79.49837297377366,42.858901974047804,53.695995544150364
369,-34.707594091356675,43.841990572944155,68.49726830693183,39.56821554154655,58.459105406551174
370,-24.326955275920014,46.470027450545736,96.80438024226025,49.86939235194951,53.769677150088754
371,-56.78130164119103,54.70193147839745,62.331048953423206,41.83815455513214,56.610446389318184
372,-36.56163264545916,55.3760993999337,83.38574003580408,60.08549491040658,46.71649099197532
373,-43.265344217037594,22.090087646428486,75.27870060744016,40.508395819748195,41.67915202371393
374,-6.130999620816982,47.324016997703346,75.11246132588676,55.85920590701197,56.206584375052316
375,-55.28192453701695,45.35515627469575,72.71048430988762,67.05501267527362,38.671105947298756
376,-42.252453096963094,52.90010824988784,84.10676969118146,47.991438680791354,33.91811939025136
377,-27.533180335440708,43.461663392539684,84.31153734582668,51.96367193156445,35.432823854230705
378,4.344631518618834,49.703005151964256,80.42438862765485,42.632469304675425,54.27914146059485
379,-8.606646341290471,72.7928440656951,83.42621452263212,36.82215687599926,62.372271734053626
380,-45.06614694799766,52.789794084439514,86.49282943914449,58.83425772398563,53.44763021254211
381,-47.650388629986885,61.59692769496486,73.84472402388798,27.828517724190263,51.56308373809814
382,-52.690924519729734,32.793370856516844,63.07632403065637,24.39075645598458,39.35844959140054
383,-27.76595774877955,47.087543880876666,93.28127341933082,53.17568676978887,43.44161296900891
384,-22.011768009721326,43.35260059003374,81.92123709562155,47.246689007236085,62.85982205452547
385,-27.47644237692033,35.81918220132153,68.689602650606,35.53256123166592,55.624798449689706
386,-13.037253869281642,49.391137864131665,80.41985524169029,42.02448537935075,24.021431527198782
387,-46.003387491624125,51.38508956886292,91.5499796446026,58.35703111868,59.65719150562032
388,-16.269182027461802,51.5749497813978,69.04755428521602,44.67020203195715,48.09179762797603
389,-46.042504584107995,34.38787352070497,74.02505674970605,38.78491100918828,42.43824482306452
390,-14.484513120053892,45.29611194821781,93.4725733588561,32.73311814017416,38.23025963613348
391,-9.021706421416143,52.004503827328655,89.88021559453195,59.24241902431082,67.65389209938718
392,-10.851169745398845,60.174831634224745,83.42266042675269,44.37920824568313,50.81612741234217
393,-10.673962216014608,49.57262264916892,84.28921490451798,21.59339190323403,51.63281567759391
394,-52.81998629856989,45.237283734484684,65.7311252431802,31.31619414374655,50.9647270772116
395,-26.835245405186267,53.24022184239714,76.17560118390365,41.40442096950746,47.22613823199195
396,-59.12823678322064,50.6050799936446,54.13996689705133,43.632785839142834,75.48607334558783
397,-11.096123519479875,46.50832463778666,92.00614390944808,35.98349871846251,38.71547094755339
398,-30.68026715050088,51.46399775301224,70.38283916328223,61.93108556180044,26.190998633038124
399,-25.79943392672986,57.24020079403913,40.907958189000674,44.484621841250956,45.980533696942544
