unit_id,HarvestBiomass,AmmoniaLevel,TankTurbidity,GillHistologyScore,StockingDensity
327,6.406688887651589,73.6985870235185,75.38611959377559,56.93361678742312,68.40310557847545
328,12.716030474256812,41.023652729542924,89.99059433563743,54.134734057652416,76.11162358249408
329,12.828332575226554,64.15411131270852,75.43146822526755,43.08010108188955,43.164395733438305
330,4.846390891168793,42.74227030030675,72.86872470556143,49.258703516847305,70.60782348971775
331,8.02131655420044,58.45087732430955,85.0749936907473,57.53592913944827,76.12234608157932
332,12.301754228875406,44.74622406523697,76.47103758361949,38.547106198105084,67.46736941432115
333,-9.8599399813005,65.82372623241052,60.158801243299244,51.84002572853334,40.78339979433968
334,-11.17971075709456,54.79062532225639,84.19359685375369,49.730405082411984,25.178451577478246
335,16.53915186212648,62.50098457151536,91.56263629217425,37.40868916600553,66.21323631658566
336,37.26783944621687,50.71120796183225,71.88857238103444,22.06947409137185,65.38153664559633
337,-0.13380208865532506,35.83997750645149,79.99373919732686,46.77371772132137,46.78082516317645
338,27.224445484479222,49.23479592703398,77.49739723365752,58.03465382485057,118.1899389883412
339,-6.724641521682554,58.42904904174134,66.75083532322634,55.505103238473055,53.615254092694855
340,4.295993774668701,63.45103801465459,88.14841165977842,42.434757563788395,50.21737435075839
341,2.784344963120263,46.331312327189565,82.06832887855289,53.325331417461165,57.17433678501604
342,-2.1830946531795865,41.79440691040546,71.26235683460973,53.234859384913214,61.5697138149707
343,27.447338454888914,24.613179624902155,71.55962684940255,19.503445364427225,54.510348148751994
344,8.285826759212044,59.728413599320156,77.65180873995278,58.323711848361995,80.91143719222705
345,0.3419424898703962,51.9310295816032,63.50242885674426,54.095820984007815,57.4434734226615
346,4.809921667607207,36.41925460238232,50.9735210882516,35.16114297198448,46.708128957085854
347,12.49821113075884,39.99804692425003,71.12478995454903,40.4391282944549,59.731961364526846
348,4.270985114664149,39.94930761314644,71.6360449311058,55.320266871686954,79.54365172919348
349,14.299055068745268,50.69280273668163,79.91316553865605,58.01150841738813,83.87536029416297
350,4.157256648771548,46.76107897247004,77.26423811775837,53.80215415898594,59.27551251633515
351,-5.085707535919439,43.309640854534216,61.87902511939927,51.50462449116603,41.15671727563863
352,13.471257383268615,60.26762443276096,73.8763479416832,44.5736468775205,83.20342815245615
353,19.62840918050953,47.0478672469377,81.01894153862577,52.85856960567483,85.94654779902066
354,-0.24506184573023937,47.268565991152826,73.80205917586635,53.89995054553606,47.22764958557643
355,-8.163526381295345,64.54259648725598,68.79055114652759,51.884516132053335,58.42664978686177
356,3.575215420881137,54.58788822859047,54.593926442523,52.20544379930981,70.1479231916069
357,13.934628240952982,33.28186142420219,60.10613919395744,26.38478710849427,50.6249398728656
358,9.145527738050482,52.721322164190966,76.908060080053,41.59710260286023,52.6806514653149
359,12.75723608246556,48.88916664571455,96.2983370363185,52.751429006093424,67.31390820165302
360,2.536286992161803,29.812538687199904,74.27642009775269,53.18507864514765,72.25924549752413
361,17.034718314185,54.8274194398519,78.2986269862689,51.932348814041625,91.43946454194881
362,-0.6427366052483738,44.03566066014052,58.828607718401635,54.712391540565946,63.44020271583365
363,3.0411273822772174,25.331916043975724,77.00789611515721,46.247721615757015,51.089100608146786
364,1.2614614267784157,67.37038634604295,82.48594066384452,49.548044081390564,40.84839241183774
365,12.180063885831412,57.52142080965523,80.51842079055476,39.924877807547894,54.219162546927286
366,0.06409100752568264,43.36951965624762,47.34714070967867,37.61264795065859,39.08185680706682
367,-1.6779754635988393,55.6330738159029,74.82476078866337,52.869499636380205,63.98656810984678
368,1.1383992395705649,27.8841038430831,62.86884491805963,55.99457648078214,73.42316101890228
369,19.698503893151294,65.66704678217287,88.56599434745617,23.33782400821241,25.37843725729822
370,0.7376174013530301,29.050821578618066,86.09161287380671,45.62965046283509,39.81786708313718
371,-13.476862570159465,68.35495170245737,61.43734294270133,53.78650364937149,47.11581005925117
372,8.40251179953006,53.68218231645115,76.35609063455314,46.98678954663912,71.19077700517751
373,12.827749557637214,40.664764905271696,64.82050794348122,55.04061371759607,90.96756621506997
374,-1.7604314018157141,42.74711613203685,64.09927445529043,53.53589202910093,52.72270555597939
375,31.50665146057302,55.80193477008328,92.60414148776697,55.0543961665128,120.58934535105188
376,20.826943738395173,61.14972728182713,73.77989128702592,52.836215273201184,108.33333166279616
377,-0.2478264885442677,62.427448622900265,65.99938595367281,42.68712940877742,40.100350662013795
378,12.847190248375655,53.22104460266944,93.2290250459782,51.152776772667146,64.38659619096113
379,-4.197744231166037,35.34478463500037,76.9351659643407,50.69325553281479,38.946399640727854
380,7.459197682073156,58.806640279878195,60.141648702707755,58.86361932456304,101.97919592101785
381,16.158350158810983,46.818500356151716,77.96036152554426,52.546130699686366,86.82711875342281
382,9.50390867662844,70.28953678878113,75.56219966575433,55.050226147705,82.19747047931043
383,-0.0669206026187199,44.17009602817871,80.37790518924655,48.707088634832466,49.3386379248333
384,-5.932993109110572,28.242557738741393,43.65929852139923,52.28888886895084,53.119966909566095
385,-7.7963759282140845,41.389966100421844,70.72263397879783,51.7513230565632,51.716756955724016
386,10.510698257257413,56.62263271102299,52.880040699045615,57.337418799466754,90.16847807934992
387,13.30681107751885,57.12237110489915,74.07122580847852,47.30813424905511,72.61992284332166
388,-2.176332456898497,46.39678863415721,62.71288370291278,51.665580660911196,59.0818531774987
389,2.6634771720630823,55.1400243474986,83.4085348236399,50.58133699142351,53.94920734745172
390,-0.7220048227716558,63.296316401467315,61.562901392957535,46.96989655712404,57.89504969861652
391,8.775966061808896,43.96476259384745,46.65741895287134,57.11242179633817,87.01376407105855
392,5.065492921831803,62.73411480008146,79.0385566516762,41.88373547368803,55.143056630096375
393,0.21713510051143725,60.059430860022346,63.2206614822938,45.55007471130981,36.56021646527411
394,10.781146514532766,55.572604157634515,73.43664913684624,55.333104606714016,72.83016096105719
395,13.211860951793737,46.86869950642595,88.89806273511738,50.89833408835176,63.61800808259324
396,6.719072490230422,33.664171232066295,62.47299098592827,50.43715223569209,67.34561304214974
397,7.0937365774805965,61.143541700573586,67.1172942410123,40.344217579860064,44.572378824462014
398,2.8551305747215556,46.980761555104785,77.28288607651716,49.27483743514488,46.809726676976034
399,10.89173635051519,67.79411224685651,68.71485500586566,43.32811464864939,62.2962844313899
