unit_id,ProductTiter,DissolvedOxygen,Temperature,BrothTurbidity,FeedWaterFlowRate
330,26.803355809220143,60.882015428586456,46.8725685638705,37.271532151541805,43.433292123561145
331,1.6654638102154267,48.07810392875631,33.92741655806422,91.96511014203361,45.929304378265016
332,19.145548555921284,67.84261171896834,44.425478973896034,81.16041341975573,42.52469641189726
333,40.23833122370628,48.32066866349996,51.25932648429679,18.203515077818142,33.02232010942867
334,3.542077395804886,35.5240661493552,32.96344902945401,51.65628710001139,27.57207993905555
335,11.383079901361114,75.3840648078825,43.9629671035026,47.34375618828297,41.9910609336207
336,33.87459985535134,74.85469426749441,28.54848453133995,23.23744958263672,42.32779720694792
337,14.070015790684568,60.41364265654997,37.14503340507348,50.42906736614358,34.78211569425743
338,2.4502579784010217,52.69655569768766,47.40563458664514,88.89267062184311,60.97353948682658
339,34.8614776750823,28.653942708349824,46.34055542128265,29.263338233795448,37.28711357046151
340,9.502489381967862,67.83694439876706,33.475128376572506,65.00308813407777,36.36948145772807
341,7.860859338611272,55.69368078675284,37.41201360572839,53.388238699453424,39.45297503516199
342,13.038814850316182,57.25838271157498,37.51498589937205,55.516186749083325,40.57446013180096
343,32.502212931909845,74.4893560650638,32.15854403040441,40.060253406641706,37.97609480120985
344,-2.991469810379383,29.688770299031557,40.52432182684221,66.35934636639843,46.82724747774237
345,32.439190938675715,47.93162478649674,35.99470703308632,43.44118610943868,38.9500889258522
346,54.24426971920907,65.304728506074,49.52516479213525,26.913575760888335,35.33331286383829
347,27.29116088670388,65.94300321418582,40.072507520452035,52.01018956943178,39.96395298939926
348,21.98121787020916,51.71550813525344,41.64498742840749,42.00187323562681,46.34168283064433
349,9.51841361832534,42.000799486087246,29.55493983059861,65.2449623515676,48.528945199761694
350,10.4620734205252,54.514079255354126,38.301052940853445,44.26490287385664,40.131564701661716
351,29.880236297677314,42.888715658034386,45.459813207307974,-4.651046852679798,33.38943129117342
352,24.177613231064665,73.61270992761398,39.70660370565945,56.77525844073556,48.25277872825246
353,14.075822264326728,59.26921475720446,34.18058400963232,28.535969923794674,49.90024496344113
354,27.534944826141135,54.80570972777676,41.387568438489545,68.14629220312543,35.79250374995922
355,21.439841070647514,54.59297879546823,27.644160036768735,55.232235177942606,38.82142040432973
356,27.084290404643834,63.97415884110025,33.71009084292829,49.03922002476491,44.2411246222621
357,37.08393103727077,72.0678888990643,41.253851181174305,32.865656167849956,36.50972649104007
358,19.329149752010032,69.54691499821237,40.72422400961839,43.38078317611235,37.01199053858066
359,10.958652325562372,53.657244343883605,45.60587010353049,61.31904248622758,42.906846314392624
360,20.045237282758773,55.256091093092415,38.66484785234079,51.11055312127831,43.97631091669375
361,16.388958327413782,65.15664610300755,34.92159990713809,49.75997522431711,51.111740724320555
362,40.709811920735845,42.32458977850578,35.038500128953324,-7.048703611471158,41.41137840937751
363,24.45720006372353,57.362212216189306,38.95243674112051,43.27422566031534,36.927538789024055
364,20.044388559973456,49.907432111529445,24.261060961651516,56.71594224879836,33.41990673876512
365,20.002012401860092,69.10418255107845,28.76258451650711,68.011071917012,37.93816601439778
366,66.16361360414197,55.3066103909764,39.487689643201165,-3.843009378329059,32.02797267911596
367,11.502141106218714,64.61944937392867,40.78367363842431,61.343747933156905,41.07734216708658
368,26.749298771509118,42.13954280774145,37.68366686115761,15.497616996814372,44.948822111870456
369,28.17084365563741,70.9154464420815,33.32113148281289,53.015440418282076,27.603016425897547
370,13.425209049427725,54.70163360089728,30.959752629413718,44.90630521599,32.80711958393439
371,29.450256715238048,42.3529559519471,37.151588777778976,5.220081806564227,35.08565110559847
372,13.17348618050259,69.1983870038622,36.275998971117346,40.15507641742458,43.867584875003935
373,20.3819302177668,59.71860576367115,38.31918000792082,49.184989218528194,51.165361058643896
374,23.7513378419225,56.419226922665246,36.379189707691346,52.05521197226324,37.48124950607385
375,7.202888823024579,70.49515843146935,32.403263427096526,23.4730155331372,62.099620816209864
376,18.682435408881208,70.74804542828574,39.687299578548135,51.57979712287053,57.34874262352148
377,34.13619104089486,64.88608626221416,33.137352954082125,69.49786903335544,32.3897653315739
378,14.839640979186838,55.81123499045903,27.377279341009253,47.67544647110909,41.44090836082403
379,11.843413785565064,42.43955766013913,33.3530144048038,28.632967597504578,32.29819042415478
380,13.192230916723528,19.656114198126218,37.75907088757694,42.57521885424205,54.87893328716081
381,13.308535337428975,57.89337451315899,35.0160717046997,33.95855735303415,49.46639796144264
382,9.25976979057434,56.806927454474454,40.22562643901601,35.19177959135283,47.65850918096778
383,13.48529598251396,61.03383427681808,27.899850820965327,58.276017180353335,35.89176035749093
384,56.13408439989847,55.58163059049762,27.710793457371143,23.981272751161395,37.706268154286796
385,35.152120894839975,45.53758005658629,39.95562347212158,1.204524489777878,36.52099506947178
386,46.495703993521595,50.66338626750953,23.316762838842415,17.7174082383422,51.43935048567249
387,19.31285067828014,70.11206774942907,39.699235624338904,43.736553136529444,44.487690155355445
388,28.602969492061128,56.108514091594834,37.55041035774204,7.009402604437344,39.48600812483467
389,10.58771452645859,55.52415283407511,38.89817572831867,49.79038745425462,38.40270397154759
390,45.19940530378352,66.51111223911884,28.016074964185687,18.973507895109787,39.13374136756736
391,52.45282110875368,50.10190349731017,43.835866514488984,-1.3861196949448367,50.2057239136908
392,19.246498056013465,66.35188723022716,50.476570846137726,73.32101571252014,38.192211145290536
393,43.40752103353095,57.31062650275099,34.890632264612556,4.105016905680625,32.00015624299658
394,20.95267515205264,52.04148494194918,39.65175200303338,64.25759840880366,44.9896104831032
395,12.219175042510956,62.748945417249466,42.666516474687555,46.11581666183253,41.59587848832415
396,35.33404090409145,57.642110149059874,37.543385260832245,59.30689556894818,43.01316910572881
397,30.846526125972908,64.18854677831459,34.19387044668009,43.42030557951273,34.518302400940364
398,30.489871841584232,61.820786699045705,35.874164841855396,39.7261284821077,35.118077472735486
399,41.52907156351294,73.2635159231409,32.15095552298784,56.71595843759705,40.79917265504385
