unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,Temperature,do_chelator_dosing
298,58.95287435333061,-3.28173901882065,50.80371746686708,47.85547125861108,37.786716818382544,60.0
299,49.42242925906041,16.506373698444627,37.18951369706017,51.96770873189439,23.81953693930948,60.0
300,64.12493097895336,8.328001019328317,51.731645667398496,31.595713387703114,22.005814382340475,60.0
301,68.65807875813914,13.99368839772565,67.91478012987895,36.25041535584946,43.122254067996415,60.0
302,57.95452744382337,10.78209258385006,44.385743216031,34.936248048447766,38.182544460306026,60.0
303,64.41142382139404,10.35950709074963,68.65055370287287,42.673296401536284,32.53670915269818,60.0
304,59.305385760669274,-23.86217903495654,44.63281902192949,48.08706023806576,39.254200895763155,60.0
305,60.55107954067979,-13.33063187521139,60.153222747914214,47.17578379116807,27.775091802505248,60.0
306,53.08704775834186,17.708597704276777,45.87674458895832,45.44003776600413,40.1322602916775,60.0
307,58.97521925701359,-3.39624544092075,48.50498590990833,40.77878129058009,48.24785736561136,60.0
308,57.16485290203312,33.1654831686998,52.42781806774711,48.45575634885547,38.442702316518016,60.0
309,58.48626347529102,23.53307216791206,55.90176664889797,51.3227889511213,37.84089045688803,60.0
310,66.62814439827842,5.88848259981185,54.41263931082968,41.36859796163984,45.88163799514783,60.0
311,69.84041030552913,6.095534225865378,70.85101712722731,38.08600889722223,33.566091030526906,60.0
312,62.46869698581312,26.94831783399531,56.78903532605572,32.66913529367498,34.26330493539341,60.0
313,56.55416251010501,-10.459253250502712,46.959339296322185,31.669162777587893,40.32746200584175,60.0
314,54.31314684650756,12.255656867044067,33.08602570522569,36.72566495128509,33.363685116720326,60.0
315,72.73909537832971,4.241349357428695,74.26529458886618,45.14799438224836,36.85384901233444,60.0
316,53.43292661152617,22.696967806375742,42.079839542235696,49.446794200357914,41.86902785567938,60.0
317,65.36346636119515,2.852670553301663,52.88705069291741,37.23920829982698,42.86080036312977,60.0
318,65.27396941278037,-22.057237094324613,60.70505287013548,34.4831598821169,39.58829227875671,60.0
319,49.736360919487154,13.960059230979535,25.867830442334203,45.147989642723736,37.81311460670285,60.0
320,53.065944586585,26.290487056474255,34.10897882330677,35.07733685608805,33.90323519699001,60.0
321,76.0636200257112,-19.344095121911558,69.70411797788402,39.86900522430327,27.380573238389083,60.0
322,70.32190711661517,-6.051979001620546,56.689739982295265,42.51510558623135,41.095369582231974,60.0
323,56.050979374277986,2.1473633935505756,54.64340419305572,45.95433373406253,28.09059776575707,60.0
324,70.61056373365192,-20.926802816335602,60.599538283747584,46.129682829896744,29.32291170853927,60.0
325,59.15642733448851,31.606838039181316,51.58924360443675,38.89793437822165,31.916014570007206,60.0
326,60.751559104569395,10.403044363578653,54.09215104920077,31.803463326566877,31.388188016730126,60.0
327,50.12415303100889,1.4025325227215237,37.69873124906753,44.08029904124943,40.753442691439524,60.0
328,75.07434999433111,-0.552301616475166,63.026905866966615,30.222692161731157,40.37675958941347,60.0
329,56.73972828660934,12.82469689355914,49.81731335614796,34.70861009235005,34.410069071282805,60.0
330,66.39354660735476,-17.10058096343075,64.10350412073629,48.60096917834487,35.67701261365963,60.0
331,68.06099936362841,-9.238452173980276,61.07862981097443,24.774762532950362,35.76687147124493,60.0
332,59.879488285119784,-10.90907163564577,41.239551358467885,37.04273973754978,55.709934740928524,60.0
333,64.75245604353591,27.875148426089087,52.62074597109061,38.423494026340116,49.81357444723587,60.0
334,64.83292997983696,-17.798467178389572,56.42921045375861,42.14315936094421,30.38077565234972,60.0
335,56.71728018024065,7.02867093922776,57.00258886499772,28.087587150668465,28.778732097854565,60.0
336,58.533438348594785,21.189866758741324,46.40388152498956,35.36593745353817,36.335098769215755,60.0
337,71.36743706485565,31.476722891696944,65.41651286365192,45.627284083139536,33.005043035674476,60.0
338,72.95382284424507,28.353716714843095,63.64880166829991,54.350334301468784,24.79703326263165,60.0
339,68.44691154540436,2.8736199725136276,78.56477138198154,51.8513040466698,36.45391049544591,60.0
340,64.42951383197845,3.896006637041916,63.93702366917019,39.9346735443166,16.82596679898151,60.0
341,53.83808256178451,15.625032363149899,38.08883573607147,41.53636794982336,26.00776559541059,60.0
342,60.70948614965212,-8.856844346281674,55.956744232707294,45.07280836086247,29.708508325458993,60.0
343,76.25125037759592,15.836367632634259,71.97031748366156,55.916674514639766,31.029668759676444,60.0
344,75.15753230420613,12.187980668288901,61.628172765461194,40.29465640197887,31.62829667251766,60.0
345,58.482337985084484,7.216542925429642,37.65585700565084,49.90171283599026,34.82578429308778,60.0
346,58.68457739978572,-35.97933157073069,55.3239746469648,40.296274129004495,32.68299638736544,60.0
347,63.53675195089755,20.375780041658857,61.649956156659115,39.206242729527254,37.36074399834771,60.0
348,58.44183780161795,-2.3620085747564996,52.750266796010635,35.92779127017396,45.567488046452965,60.0
349,70.4256057652402,-5.092089158212369,74.34578341871484,40.31071991104634,21.186275095682245,60.0
350,50.84847758176123,18.01080704148901,36.15846350731243,42.84781065500726,27.050645951883524,60.0
351,67.52415095175593,6.495670045347333,68.0398760733705,35.93140365579935,33.99998800590388,60.0
352,65.05295943517929,-30.671714627730946,62.757220062303595,47.89015599832426,37.74002894120282,60.0
353,51.490509392361425,-14.494029644749858,32.43386952567259,49.739364829449244,38.59018236152189,60.0
354,58.37219490394942,28.8276679439189,45.63625882399176,47.92075671864215,32.553895116642686,60.0
355,58.324114543663725,0.4683164733704128,42.92283043280574,40.16831531410218,36.05220705913985,60.0
356,70.16107730491767,26.113558887920913,62.253624522900246,34.77377393090453,38.62821158356326,60.0
357,55.214867194101146,19.292741373524272,42.6173801266919,41.30368423417125,33.133588490427734,60.0
358,60.47277382848014,-29.051631238118436,54.73933611108858,29.59828560795136,49.58654903266134,60.0
359,55.95328431453341,25.273974047985988,48.01392202141706,55.40803135401183,33.76691333158024,60.0
360,67.50358839773985,7.421310094010387,60.83953323462989,32.03283810676866,42.98102534396275,60.0
361,62.32906310519019,14.251643196626635,57.92706989490843,40.15456130163556,40.577521241950805,60.0
362,69.11977774289386,-8.622602814076435,52.273077398737044,41.0816657312478,28.655754080825318,60.0
363,60.0925902446148,3.691171991928443,48.19129428069327,47.24995870033944,39.72003009956084,60.0
364,72.24864466887956,4.190746504403311,73.79449868133484,44.72494557270725,38.8723877401928,60.0
365,61.136027645397235,-28.606546163817903,54.76745050519686,43.634539260212044,37.45606579660289,60.0
366,57.885771567962394,-9.987039106016988,50.17983636874305,36.54323351094802,36.00546516876663,60.0
367,71.98287006245559,16.02625596215936,73.1955377674798,38.165558578958226,32.13905360248181,60.0
368,57.33678324273708,-9.762156194717095,48.568169876785035,38.19074691254562,32.5111322717606,60.0
369,68.17133864005461,6.800715230145622,64.0754577941956,37.14086845365917,32.926600378206665,60.0
370,56.4199137557663,9.516642114500163,48.58545894074008,32.47162850373018,35.35249613685735,60.0
371,61.37503972506649,17.255794273094125,46.29573220743677,34.755442982478485,37.92486869963463,60.0
372,65.96762357458124,34.14575179860488,60.77284633799869,52.47116234175618,46.73145984181052,60.0
373,45.755657563692665,2.352420201194491,30.628897484202575,46.27082114540951,42.26059212485803,60.0
374,57.708968988538004,13.979504485258257,47.36000580533432,40.29331331336178,47.044922524411845,60.0
375,63.810531973802526,-13.889625822105131,50.747807684258085,38.60505697663914,33.91366274842051,60.0
376,58.41536213327673,15.872353120984975,51.2958519444585,40.03973032473053,47.152993285519926,60.0
377,70.91421712537931,-20.586220870297094,73.48640808254261,44.509889324717086,41.46614535815541,60.0
378,63.44075988336459,22.341039644221745,45.07055842247537,34.37034631837569,46.70095655198348,60.0
379,62.971635625175125,20.05089386293536,61.51578726845398,37.91701497450551,41.41754772023954,60.0
380,71.99350739674341,2.5208846713162107,66.13631439176315,33.03173907286114,44.03104634111932,60.0
381,62.30119420679308,14.213343241629161,47.80357769098157,50.14562135678621,41.8715906977194,60.0
382,62.753904211746466,26.324166006496245,54.728113149162375,34.31653300010287,37.963847817488876,60.0
383,55.06386361656158,6.609029690780835,47.751558158511955,38.647120774015264,28.84444726449728,60.0
384,68.9118237292586,12.484199729489537,71.85729900964257,46.6929993605864,53.31017661391287,60.0
385,53.06107260352253,14.165662107976011,35.33888264129118,49.99594319074859,29.899939030953345,60.0
386,63.77188530850781,-3.1141134258637218,55.15523785853541,43.966369519014165,44.451299224136555,60.0
387,62.04408720663077,-1.9579136253951495,50.89671164991251,35.41831895479358,27.13536095417114,60.0
388,55.1900136940527,-4.3473209539163795,44.57836678026702,40.92385941321031,38.7398027566236,60.0
389,60.95628885933097,-8.711561943708983,43.44452740841138,36.014680130927054,35.802073373521836,60.0
390,66.89249711457207,-21.92089796928549,70.71996279784715,31.14539455702667,41.12028236404831,60.0
391,56.3025050108112,9.541899554747927,36.724648042796005,35.65919093455231,37.329129902744455,60.0
392,53.85581572935985,-4.970039972803481,45.87651426324967,34.43164248532808,32.031532013602344,60.0
393,82.29546429871407,-17.792896031220206,87.50496054092059,45.52981596373843,35.88640040919887,60.0
394,59.196408441651776,0.45511521822841683,48.22166827036098,54.37062718117473,40.42815142432509,60.0
395,63.50536089077776,6.486212522096766,54.310336407020884,29.08494469036687,49.58101734091108,60.0
396,61.77847191126323,0.3197873697188278,47.16520891707074,48.93554346341759,32.45095451872747,60.0
397,65.07959345785852,-16.651972183661968,51.68387900760469,35.97881688196169,41.18841160406164,60.0
398,55.96549089655007,13.986537935420756,39.834002633260724,46.555429764265604,44.176279156911406,60.0
399,57.80464493481744,-3.0701525772280833,44.77919434951122,44.8111188670377,34.762419752619884,60.0
