unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_do_controller
364,13.098596746544324,5.809837193470578,77.06329681566132,39.267350405378814,80.0
365,17.446740360515328,59.833992802612116,72.40363267364856,53.303582110646964,80.0
366,16.070216323285436,67.64624330335292,73.79824400714858,45.16108586436292,80.0
367,21.794931720867318,54.8692129566421,76.24406952535055,43.65816170029652,80.0
368,13.831791196200577,41.75720353541673,81.03986136378695,41.316588546533666,80.0
369,11.525354719111416,24.154687851215808,79.60236249365718,37.88249536996956,80.0
370,42.83755545751826,36.09718832710006,82.32910352149563,39.57235886172845,80.0
371,28.982231843004687,17.551993731050857,79.72534205018114,39.77074586177045,80.0
372,31.61416143836262,46.72411559772606,78.05522108576885,30.41375461251612,80.0
373,26.14572505710808,54.24736972155284,82.3760411567029,30.701313700691692,80.0
374,12.813238012917703,77.2731959186048,71.1007665511083,40.30103381251078,80.0
375,14.740981126781676,42.690871889605596,82.7736453010443,40.926111652644025,80.0
376,9.958710914685376,60.45117538724624,78.58673640871578,42.09784095377226,80.0
377,1.2027154740700559,44.25416088556062,81.38431318713117,48.40599366084149,80.0
378,-6.650494887708113,34.30856381558874,87.72176778033003,58.713265583335,80.0
379,23.850671740330082,67.44894807294591,77.99127958934842,42.27139646801889,80.0
380,39.98348086580925,43.298898685738116,76.06358401803367,44.236689499252165,80.0
381,35.263755412952314,49.6286120980704,77.34347033469948,31.154014247350776,80.0
382,1.4236098573304652,40.28613295776641,82.38399232146149,45.03046485133528,80.0
383,4.661283553925221,45.01287588870659,77.57630676735097,37.94651064723812,80.0
384,17.33001306589171,43.39640943578012,83.99035207298354,43.3950845069849,80.0
385,14.14610053138085,23.41403387410855,75.80332430938977,45.175062594592106,80.0
386,22.328573379521547,37.7934565112558,74.67853901594236,45.32370346305555,80.0
387,17.71770744664128,62.969910822987714,77.43013381877749,38.82763568507516,80.0
388,3.705554718471662,81.80016564078544,77.32401467499481,33.58725982344099,80.0
389,38.94202364577738,11.931994834500681,79.97192596230803,33.45526606998092,80.0
390,15.617502397741706,44.092743470729864,78.87357599717393,40.13370723700317,80.0
391,9.432355699958578,70.0496160083313,77.6485540691335,40.95992117018635,80.0
392,19.602846128733088,67.55378080490858,87.48920051241572,34.96239930506627,80.0
393,4.25649419163783,53.191720635817475,87.27594479244445,43.9507472528666,80.0
394,16.680635528118977,11.811414156611857,85.7010561375263,30.953845707738314,80.0
395,18.49373731020264,47.986966209072314,74.3139464229024,38.40601495692062,80.0
396,2.554632755587178,51.4217049131778,83.50135183223583,41.58133390914822,80.0
397,30.842341727504174,48.358226353555736,78.43839865577033,39.88944832890983,80.0
398,25.81266443268641,34.96669439892518,86.35086994745649,41.070266668304996,80.0
399,33.593163727281095,9.124099535265124,74.84078439863448,35.713895538053485,80.0
