unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,FeedWaterFlowRate,do_feed_flow_controller
294,62.08398552929438,8.39259866433931,54.59823879541634,39.810637212645034,1.3189791630865404,2.0
295,71.18472434346563,13.47839804987385,67.66316563387437,33.153733809466054,2.6560160902566587,2.0
296,61.417404799964814,17.63040775485641,58.255334996637046,27.81003436151764,0.8939425132561729,2.0
297,56.834667257713676,12.750536713080951,50.806418483026505,34.22019933811164,1.7872062827337982,2.0
298,58.171705553821845,-2.4335768280370393,47.07021967916586,38.38217489109651,1.3130590457061266,2.0
299,57.8170387844747,3.054326176098292,35.78967731180499,40.454416196624884,2.9069081652075814,2.0
300,61.21907790934182,-28.449313799880557,55.85692357720302,33.62140768180063,2.1966426716313054,2.0
301,66.87877843939042,-11.994697066567195,65.81449524519637,32.984213476505296,1.9129528023135463,2.0
302,59.371391061348554,1.4686762183780555,47.69557015425611,28.32045224001884,2.543439071723729,2.0
303,55.42389685580586,-11.774288481879987,32.95804583521647,40.796802721899276,0.8915810867604621,2.0
304,61.65310585814578,-6.88665220201503,57.91075877697536,33.73510164265971,2.211324221466816,2.0
305,71.9476098483563,10.34523634512599,77.91264458496163,41.99702155778813,1.7110451149474715,2.0
306,56.475497236003235,-0.46146926669667643,33.59869399470142,42.32025833141391,2.8228866832898576,2.0
307,58.48907263891692,18.180398058534934,49.664684937520036,52.748985432578316,2.09605060467031,2.0
308,66.73496825309941,22.68235024383793,73.96782386781962,32.68172102748401,2.336171744948542,2.0
309,73.38657250377055,11.669038662008333,66.76119179376182,30.27326016409725,2.2547887302704974,2.0
310,74.52704589282362,-1.6239173867331278,66.93035698142653,32.3696805144586,2.8620756251580817,2.0
311,64.67543863053649,-16.7617580619447,65.06325688499747,37.17245618113481,0.7123475579927061,2.0
312,59.76997316918181,-8.79922456625263,45.10460749284258,53.334105413939554,0.8552335121964219,2.0
313,71.794090832907,2.713209614197713,65.95973146979442,36.26924023052064,1.3998573393291767,2.0
314,66.33104994285053,14.207404073447513,65.43403469416924,28.87853814486034,1.8067166605102774,2.0
315,66.3572485609859,1.5226173335286441,58.11744808954225,23.39791071515453,2.466176582305012,2.0
316,67.2652856755624,-18.690207623189295,49.90114573895128,34.61021079878072,2.2718916601051777,2.0
317,74.84315685109017,24.670395591306395,62.66333982447758,37.70170753182118,2.0929553420774267,2.0
318,66.22690367570146,0.1826235735109396,53.376256985576276,33.40178655025106,0.9769432045962045,2.0
319,53.73264040250141,-25.64076622289936,41.43532925680414,30.64652016844465,3.240399645910773,2.0
320,54.14506301779212,9.680798381090828,32.06897803331676,38.00272101177596,4.079557107677718,2.0
321,66.54210232283725,26.031944295592176,53.67918326559965,27.926957388945233,2.1056118689312107,2.0
322,65.13864089998052,-22.951784347060382,53.69063924480742,41.74890334227629,1.3791133917782878,2.0
323,72.2471993826849,-8.961524806773763,77.04246728625363,28.680295864501975,1.0668625805821783,2.0
324,52.55674705187838,4.105741775784197,35.79722714019312,37.556739649689824,1.9711875869049713,2.0
325,65.86693301206151,18.403564706622536,72.8101623184381,28.786482328065873,2.297272047233958,2.0
326,66.35121739498089,4.754195763350595,55.326512872697265,32.60781256805071,1.67108775280803,2.0
327,67.34729551081907,19.368652631660982,59.516479406375645,29.361422312922873,1.5163861709212372,2.0
328,60.38579524061303,-26.276488436610386,57.68851731342843,40.034749974012314,1.6882313759347691,2.0
329,54.28070207487544,36.08770178593639,51.09386253269714,23.807405326375054,1.9263130521483776,2.0
330,67.59758081036308,9.784355406380891,63.503179530998395,35.116378560667485,1.507588804079034,2.0
331,69.11137588181144,19.647727155967267,58.441378722667814,47.43292008478375,2.245218249408134,2.0
332,69.49163283596123,-5.579020509284085,55.228811591726135,47.11843455398452,3.309620914743023,2.0
333,66.54257154793731,-3.2799877145762872,70.81746329044272,50.53376948424828,1.7954087503953868,2.0
334,76.56071786863544,15.664905632244176,67.8167539151082,41.634119820198244,1.570232933176664,2.0
335,67.55669436088345,19.940483168074532,58.422636119154944,35.88632850218476,1.163094175216028,2.0
336,55.431436009306644,-2.8006038059254843,39.15439151879897,51.997401489341314,1.653814617008744,2.0
337,60.050681775636534,4.304152767702629,59.555702783625975,29.614135597782756,3.7112747574563185,2.0
338,54.97587521374292,13.9634103661089,56.223310622481186,39.47608807905455,3.3301183804061356,2.0
339,63.19809178014512,4.940349360287822,52.7185955832704,33.80293553582755,3.2978562577720973,2.0
340,66.57093791376306,-12.814721957697039,54.52938700716332,31.813375762216303,2.358864381127068,2.0
341,63.938382786138554,-11.615669531099446,61.316145173174895,32.53499893482541,0.7791159299921531,2.0
342,61.94077322998264,31.794853014650425,58.736408092000055,40.703403744253,3.591254675021796,2.0
343,61.69379158663187,-17.24589305235815,49.74204758205027,32.51467514209375,2.460599367640751,2.0
344,57.16593237721453,11.67902939722542,51.47665416768503,31.953442280225193,3.1001978192016786,2.0
345,52.550785074225914,3.326025692337714,53.544677255528455,38.04490962156018,2.839452513094727,2.0
346,65.43185028796736,-30.990615564074698,54.00488621863756,49.38536149961449,2.8175594916226507,2.0
347,67.44125815723092,52.886226726315954,62.15456659599074,23.656980961252334,2.073019505840008,2.0
348,63.45319687883273,-11.665277975208456,72.79679122808096,35.73494441615498,1.1881409016383215,2.0
349,66.76820461632073,-6.568884956976904,60.91215595862886,42.75921223527612,1.618763196268853,2.0
350,64.60164644704757,45.234969964127615,53.51722941248737,40.17494494231647,1.52287379832033,2.0
351,65.9277047101072,-6.136994467302157,56.25350473762683,49.063780903725736,2.6876519023673384,2.0
352,60.82312374947559,2.5730890037542715,56.28990675629206,26.103127977043698,1.6107566539426976,2.0
353,77.72410285472274,11.16114241264572,67.72578617905593,47.16215837001133,2.4322375389186828,2.0
354,68.93523930632966,10.404570586992525,69.12152393457234,30.46573920435981,2.8752546484243684,2.0
355,62.542800352100684,24.850463558032434,45.795851871709026,31.64917874966991,1.9342058477920798,2.0
356,60.049573273347086,26.332895948032643,48.454869173223464,28.272496099928404,0.7154456047491007,2.0
357,58.286731663654926,5.149961727607982,47.74805488697717,36.07798525896809,1.9911919166752572,2.0
358,54.293324785179976,42.072065248764545,35.729225002444394,24.59222036826984,3.384914637251181,2.0
359,68.42962538386794,27.24012017247555,63.91833824846814,28.112983085648178,1.14316944379283,2.0
360,67.02578573044075,5.504477037394823,62.303692727296315,34.00793104163166,2.0431035382043445,2.0
361,66.74189018885656,13.614675129434726,65.83763867592039,39.87966640287441,1.690494034652864,2.0
362,67.65429566978534,7.276737243496237,62.87055103970699,51.12252773853643,1.9127358088167263,2.0
363,58.64970719145842,-1.3500994289444188,45.35684062576374,45.55925993013944,1.8448614665910816,2.0
364,55.19120872399309,2.7812428722690274,45.74368834807124,42.57672551620321,1.4147969602256159,2.0
365,75.3750341925811,-8.980393488493162,78.07994942250706,50.68960628225842,3.254041571942315,2.0
366,53.44445310691822,26.41663857487753,49.97736125664245,39.79016252692926,1.2797828520890306,2.0
367,71.00780124051573,6.387249289295563,72.55428549441777,42.75673635637387,2.1106041000759155,2.0
368,54.22109634539134,19.701931395736796,47.95421583186835,31.046604720147272,1.0988796332165256,2.0
369,59.13370795484673,-3.2250780903228655,58.5690812380671,30.935065865002223,1.9139848381149933,2.0
370,57.81206124277882,3.048073770812307,48.398182092660264,36.13819992812785,2.6413817386239,2.0
371,52.44960845574913,24.284396707028016,26.627093134144488,30.509114217029225,1.1106917155370162,2.0
372,68.59900415799471,8.090952353200544,72.51047017707336,25.7215960730482,2.9704201649825666,2.0
373,71.88257076696989,-29.846021875902675,66.87985633349429,35.91959320939523,3.6705982642977393,2.0
374,63.86720004434874,-4.140334032947937,56.106257636715966,31.383251084262707,2.4497399083338114,2.0
375,62.20494929948985,-8.644357387846627,42.2854980878,35.86031013666381,3.297733923840431,2.0
376,60.92344066180806,17.375542941000674,53.2693083291573,35.60421080846148,1.9377936311955133,2.0
377,65.894913192424,16.37437646027263,58.39239059007384,37.590204335740125,1.997088632985292,2.0
378,61.848352969374695,11.699147382635468,53.43037068399607,35.122084959766156,2.260436444777313,2.0
379,68.6036968352303,10.287180843284565,60.99807754351014,30.546772838599676,2.470553713639781,2.0
380,60.66096304550436,0.3868974724748284,56.268474795601094,35.54037091648044,2.734862019694167,2.0
381,73.18659726969626,4.101501206802046,73.32266094923577,36.98124628067956,1.841721840486353,2.0
382,60.99760889378192,7.9689896672154665,58.97698851311857,52.23669237035396,2.012020112818846,2.0
383,78.05015359347637,10.029392278473928,74.89789703502139,31.083097610211908,2.2160630944057313,2.0
384,52.49213616343863,-4.947752372686985,35.06677194845538,39.006028143896906,2.0482271448419826,2.0
385,54.26837010818501,10.152949161259723,47.613348167781496,30.88881025580473,1.0211121168518644,2.0
386,64.73381035272534,30.615783388991403,62.654521639683665,36.66357043977837,2.88009474126068,2.0
387,77.55599081259251,13.753660231362442,70.02592867767007,40.22354220700094,2.236994663924053,2.0
388,55.02334117818234,24.004221653291427,46.97479624205777,49.32043049869351,2.41400661032106,2.0
389,79.72784865841359,8.048363741730999,77.67363489138806,27.39034428119829,0.5770305625445173,2.0
390,65.99125114720252,-9.434280855736215,59.38336878296956,35.39574201121155,1.231050281103208,2.0
391,59.478827114094024,6.771605232434152,50.62187845549177,34.359315329642534,2.526696303084908,2.0
392,64.37603629205415,-4.910344472555845,54.626674021903966,38.58503108843409,1.469531440742133,2.0
393,59.128817031630994,2.0208880236845106,41.11417472813721,33.84440711142374,0.8645120777537469,2.0
394,67.34879014104682,8.44305259393758,49.748541872084886,40.24836415994158,1.2500109575918432,2.0
395,60.798845926517814,9.95145025057508,48.57814537534366,48.25871895837639,1.0085253829775027,2.0
396,59.82384848190876,6.127534025221396,40.68004773606085,30.997684712079757,0.46752503526287637,2.0
397,66.67138758628711,27.858985293001155,55.18919919810191,41.38237082557405,3.2634703979042987,2.0
398,59.62213148411856,14.274052009142267,52.528041560671504,38.1620907899605,1.2689091346976067,2.0
399,61.36225224443307,37.8208928658553,52.30928169574619,41.543171831333545,3.347758142973558,2.0
