unit_id,ReadmissionRate,MedAdherence,FollowupDays,BloodPressure,Sodium,Creatinine,Hemoglobin,HbA1c,LengthOfStay
187,39.75742088661229,53.012877284551045,63.84119704217886,34.04156184735292,47.79894004483023,56.99235523549615,51.68295257904635,46.63499884783604,44.56301941978582
188,49.9952006000384,44.25639141788061,60.46892274043427,64.34987391395154,69.9833507191122,55.87938815123788,53.846650249444025,32.433062751319405,45.76604135136316
189,34.51811433770736,35.58870297988784,60.93593085125471,37.43070393037323,18.962406552142095,58.034025426512294,47.88610321632517,35.48167557084706,29.85241769377356
190,57.62940582578089,44.50261742947749,27.31699220868549,55.90888546172846,63.98799182813189,65.03740601437954,47.85165536626423,60.03510583873339,47.7048810589739
191,41.01987610563711,24.628626278523907,57.3679381141583,23.823761178546803,58.12842530562864,51.936461859798115,55.51136371087248,64.17014728440475,21.79704500120778
192,42.12977340507208,41.143617120169615,45.46509381513372,47.7236596256082,48.09971480102575,49.67563501638479,35.469372455588385,58.89492237484123,44.98176427673059
193,77.59640583538177,42.73917094667801,68.88183866168878,43.29125181280105,52.94020123162193,58.19432799598219,45.41532460192178,36.06668089584374,53.01389469980217
194,58.169135724810005,53.036703417738124,57.27295114756682,41.4193637904949,46.73628563026857,48.931982696446,29.186469886224497,54.118202290098274,49.36445807009092
195,36.36850530814727,51.40016579169029,38.23168723010447,60.73508983165611,53.62997174132309,52.220950272417376,59.005076475687915,63.55580784687336,41.60362332061468
196,40.179265406458285,32.19229025823791,38.88474550762948,50.56597707202719,52.383392881244355,52.40503722694244,46.54590457121477,46.003137940809374,46.521204532751185
197,46.584232498274766,63.130506214915236,24.994222498186573,50.9847248921827,34.775434681483624,47.68857338072515,63.00984839608335,63.863148606483506,42.7071053321363
198,78.62459753004944,47.18759847885948,47.118331406237246,48.30107413402697,41.18555591270781,60.96949127282507,51.46098641026474,51.315842287991785,23.585972904337105
199,46.09816574853764,44.0201594075552,38.50573482930609,51.34783220644552,58.087817264995785,60.23306102946435,41.52480989738321,30.293506413415578,50.90572448733469
200,42.85491262349973,51.67162000817073,76.52418073974309,59.83405093354126,48.078190933266185,38.403804199932424,69.63248975781708,41.899085883241135,58.186547407445296
201,60.32765379694576,76.07272587238604,48.223689056530496,54.26740064446118,69.61828432828491,41.41466541167132,43.43772135463243,64.91813104193096,39.659708063177725
202,46.67795036999774,36.69806619565156,25.88392871576502,43.66336136965785,42.505090184321546,56.22207520622041,38.8051947701777,60.004367246054265,24.59011159325384
203,57.699522496610996,46.52593424059996,55.47661895312846,34.87577547673047,48.43204331272062,54.0810097284965,70.86164619712764,52.282382119098,43.091627726332135
204,41.06245148832206,42.016268923674254,62.21764047779135,27.01177669515724,52.6217111326079,40.122599667780655,47.08310745911964,51.3111704887448,38.75024888313463
205,51.46412266032183,34.262283396523266,42.68085541769243,38.98857900700392,33.900618148774655,49.308271887003414,55.23073763895699,38.00135073718035,33.77802518876848
206,60.452954171341844,45.4814461697758,75.65756971051692,49.41371039605932,47.32491868949643,60.62183142735915,48.31032108305961,42.96881947773761,56.87964471939311
207,51.47517163689909,61.91865262967772,18.858742328888447,32.564929322005064,45.219864338648705,69.32538833263473,52.69032992265775,65.28958915585117,33.72946990431107
208,32.123489314842026,48.16414574899643,48.80154164168709,63.372868696413036,51.4197797254556,79.22099917192101,41.727356290071626,32.5116802713621,32.16546973194323
209,32.63716850375535,45.122935219938604,48.607889660766546,49.39240337011768,57.933498056849444,40.4585135191637,38.039034589593186,22.13784039767373,34.85538932073505
210,34.26086017569538,48.38395027882467,66.7446968619574,54.137368095907455,41.39921837278304,39.189711288258,58.90022297813506,55.69858507617942,45.48247267163236
211,45.572891351133045,53.07131520488207,50.79187951313476,60.14300095935104,70.8419430821416,43.96672779948304,45.59714031436756,52.569799559032845,41.572224188430496
212,46.67010365640306,45.30765223529337,60.7225513407518,50.93890869893069,49.01391536400582,40.013046831388664,41.55743545997798,56.93886392703679,47.683658311177474
213,53.03689772628975,50.087469086050255,68.44826480017822,60.015785666731,29.744395590629374,35.545787471376876,48.737678193577835,38.34027714314699,34.35338610800921
214,21.725791959698874,38.42546214624087,58.708705320132815,41.31493350442443,49.28978743060804,19.78722357618765,52.65997347016004,31.72420261975672,31.291254665098013
215,54.72671914908695,39.02602985504086,54.07882966386764,60.19037398977792,65.00575309384483,59.1707073950404,58.943242479411374,53.50150903286493,42.59976878922279
216,29.02374859508877,44.63341776760338,55.85080033831948,59.324115973906714,30.098926387465205,51.36790951145908,26.59847230895587,70.27561895014298,22.72181014349477
217,51.86116957244103,68.93298204702494,51.97139192616157,69.3384452908486,70.23662552552126,43.58413449041528,50.239407669211985,72.03707188639694,36.250822735703906
218,50.00350218646128,47.62804686030561,54.46890398976819,28.105379368321017,40.461787172381555,50.01424924467839,59.43813628766189,59.47968552545938,21.12331125743185
219,65.73875909815214,39.61715885203785,54.08153430748119,66.33336401050049,58.31320123444025,38.80378345954313,46.87590602250071,45.137014743475966,49.06455613489714
220,58.3637203711621,45.37845118033604,53.21131400661615,45.813664623520395,66.95632252704628,31.626210515796245,56.01589454765256,55.52748386804818,37.73023416128821
221,43.43370795960402,64.08431393253277,55.88645549023704,74.16693256869196,30.812499108760246,42.049545540461644,63.52259140539963,27.31515222806837,48.91294918769753
222,46.67521962201474,42.97434611847433,41.2995964819402,35.8076931562251,51.845438656292856,55.95714373429656,40.29283783309985,55.94985811979212,59.16944926731298
223,54.069909954885,73.82623188608405,50.375689814757635,24.674966758185093,49.98625462114479,48.24461241269204,49.38681754327298,32.90284368841782,24.41304840556527
224,61.01159748023914,43.80897743613062,67.07524492473996,47.55035271121262,58.8246600676177,40.01108654239999,39.74229358708411,59.0937251775662,43.559969271744464
225,29.05043437252153,47.09566072152613,39.43066374907238,50.39015136638411,60.255516951211206,64.48446976388665,28.099910365103142,37.68436022436263,28.516589580429837
226,35.990777528584964,21.29360305051675,43.435711581357644,43.754159533814914,60.1048688570429,63.18687231109969,40.48814725233975,39.27159616387774,33.06973323449064
227,47.98338176578548,38.3591240039766,50.15406753210778,43.72719006374616,66.31548860286733,53.15131818397958,48.83495266758136,68.7729548887857,27.89631876982343
228,73.16179285593522,45.694637498232524,41.107191311598996,60.001951641785304,63.76648807704301,57.472149544796494,51.09493234804642,78.98362869186573,42.123820124333776
229,26.873761414907538,58.45187357300063,59.6398147647229,59.24349002599723,59.300671026011166,44.633874355582606,42.099613179645985,47.620746955450606,32.92001497992098
230,36.34071769897699,54.09094927675385,51.43352577105565,47.27331266237887,56.32142822744922,50.396671657454334,42.86993465205812,59.852650054863,22.27969397235729
231,43.83837172531353,70.06584970698532,37.54229997158244,53.042250289500174,39.87786319882028,46.15799034696573,68.19717815863481,48.724724812352775,32.03648581200909
232,69.39905012906867,70.11237963960569,43.56714659689102,44.193414342185235,50.038966920450136,35.74819689285734,54.12631171372803,76.18434185129432,30.199252605230345
233,45.89429519691868,70.28644805906771,49.450895775343646,43.36062891436074,38.595761450786945,57.9217992961343,63.81157440911549,35.874871902011726,38.75163296284425
234,78.32006490744912,43.28968274253344,52.09026743121843,67.30406835349632,34.319301846778544,59.619813557933476,12.230985861616631,41.03677100323593,48.75434596541808
235,53.71375141398654,37.78584646283024,67.38591978761221,55.111258607869615,68.10953825028665,64.6519104279275,51.5749818111039,54.10110957928791,39.16606203808534
236,35.367542358552505,54.894057607736684,48.25540764812833,51.6758168230483,52.776542856187504,64.37723211288237,52.09548038717617,64.85219996391292,29.202950862174244
237,25.29029124376143,47.25709735867523,39.2815524725105,67.67660728076737,47.76783017763813,53.62807020978721,58.4760399286893,32.68097074081846,31.840922621308792
238,41.58665185643163,53.90159828455456,64.85846556322856,41.2940777591443,42.38133329649179,46.42506701081007,41.06300671655417,74.52478675983316,50.939360266041426
239,72.28140368814273,59.967904046323696,57.22813591926971,46.076452696982884,67.98934405291689,72.14899355501021,34.90815893793658,47.925831892482385,53.141740873130786
240,37.86640879153542,51.774600693265334,32.89428444664735,61.668422914870405,38.47500308842289,33.39112822177058,41.744947858418925,51.607457042302954,39.49580547974452
241,45.85552827423878,55.69245815946256,55.17568149073004,39.225067441080114,46.70257570835143,53.550235839156926,51.44201133467918,52.69314937088094,20.871196844326455
242,30.172196714787084,49.1771266534056,26.088171964921944,68.76380292178203,34.399692989954275,53.06351085600184,53.89978393169114,45.19057651551216,38.2473113481012
243,49.95675157151482,37.013763097708335,41.04294249628478,58.6559111041448,12.63717715023161,57.93671304892534,50.55946629109381,62.74457751495045,34.5086818210003
244,35.7122985536367,31.365339793003397,59.94163788620041,44.45980238303558,50.10177397257302,50.341297888694896,43.784682606161226,34.43210950355982,46.9857159844959
245,66.89374640489308,28.376789655768125,70.09390554834793,76.14615370276945,25.137721586162343,22.232343691667204,28.69972430377856,48.72655886314705,30.096190562359354
246,44.85042501672825,16.952173504585826,27.991149183523316,40.151057649210344,37.3108099491041,19.016199692386785,51.60870014693439,68.02744158826796,23.841696513071177
247,40.128695809796326,52.80079932443157,34.22136619858097,53.64424451815675,45.30194793015424,66.23544850287603,68.26798686652754,39.154133605830225,51.12852998855225
248,41.9920454585307,41.01030683965271,36.1653014358075,68.27790801897062,75.02830593420646,43.70726927012544,57.854713469053884,37.51685536474266,38.06752656332111
249,79.41747265657577,32.71047536562885,37.377646205103645,68.05431800307971,50.82469204120951,66.94231142359699,41.64772627060421,42.389557537157465,47.232312767176445
250,51.43062092971561,55.640411767898776,59.319722323288865,56.8901218783161,43.2082149311418,53.7870509635435,24.092145612652594,43.13035742043381,48.65997312824737
251,36.02023378153647,62.7984487489449,69.15967269211454,54.934337570957595,64.11343196302137,51.862791174499925,44.05460692071864,36.80056676589123,26.35230239266752
252,46.046991113843596,72.9739936735985,30.585904001595793,53.941989951909754,55.77788484667395,69.29695377478957,54.32238239892649,47.131341500284414,53.929366952685704
253,65.61502264240337,65.46034544806325,60.28397404354951,28.40711973958203,38.747911875159566,38.03078267947426,65.98630080018877,26.334276494783442,47.7539972913646
254,49.57147651277343,58.97383709993274,69.37630428917073,69.5729634126863,43.60804547295822,37.59665876609898,64.4896924606743,26.12818990580927,57.21852647537098
255,38.0278815711816,50.410996708807446,51.52918940784894,58.259931891214045,60.184575725627475,46.64895023177446,55.03607671757059,54.19016125043071,39.57576270208983
256,30.396444360275254,51.783607874029784,40.32639827999855,74.22585930921629,48.34669931693107,33.511948707905404,47.08718407587038,48.250017139421644,39.20816532881557
257,49.89259197927965,49.67778531252759,49.626697038001375,47.0777296629568,71.24506498148023,69.820574779123,48.08751334981379,60.67403727720226,37.553813613957736
258,52.39909457229974,33.53814768765937,80.78110482121834,35.16109542701945,35.57482969223955,40.61158174464203,36.241374594363585,27.676764828716774,49.388094241897015
259,35.61263983793503,50.660155800808084,56.82701385657795,58.87462160269716,44.96144622149396,42.17440621770453,47.01452255925252,82.26178694186947,54.4870303587979
260,34.14831458983235,48.60518815865075,51.78514454247388,65.95980321235982,53.18177232529535,24.380402587110108,22.268414783349563,67.96649993062344,29.1151618739991
261,20.914914805994766,73.66269461868104,50.474780222323666,50.68605807280392,51.85203630157478,61.03772940900742,64.08156702276236,49.87029621372873,15.052812879802302
262,26.48694968890974,50.05941351210168,66.63624772641282,26.321485396944237,51.47591157970119,51.90336315804464,62.97392174962984,43.79781944942989,30.10778525877432
263,61.59995510848866,58.464574983016846,77.979764295889,54.032660672120926,52.596288842769034,57.77175437751924,44.98445322715412,44.58515243290997,33.306412965178126
264,37.3577341149331,58.449535141760286,67.94714311949464,61.8913378346215,54.682290256632754,60.15421168412277,29.437817634285388,71.55336860488529,25.15336400896132
265,31.056628033080017,46.61319487835637,41.254181724486344,57.4036571300353,31.764695293951167,47.287066919036214,40.9751477839856,56.79018194537105,16.32129130111098
266,56.03902586136772,33.58477457612374,41.87849800713912,40.80897704039024,16.902884222284563,52.47672498816978,46.17052798032055,48.33140574580662,30.162675023811623
267,79.5746144861137,32.26725839440088,41.17797076348775,42.847411937715876,56.5569835757052,76.0110386471147,86.38500936813188,59.27307537934372,56.639540560201915
268,40.30396989423068,51.32492546477373,41.064024599605375,56.070157560172774,56.630532469787425,47.37677092737811,70.7236161684645,66.55588714930767,58.222166285430326
269,43.18218104987957,54.50100599103203,57.44725817598038,39.25308505226481,46.91938901122252,46.54883791436724,34.04986389577007,56.82668557480957,41.217437349077905
270,36.77616575306074,47.809469509117285,73.25374952895685,62.401802304218336,42.84939733146794,37.75892446719615,48.184092595828204,31.725061043136026,19.912868147483085
271,28.711463927905516,50.58922488090716,50.13591109335461,51.96656713410591,53.02542752239389,48.39156263951749,53.092771455298994,54.48589902072594,31.900628318514283
272,39.72085191509784,37.8357882060017,69.57433069721954,45.967113313234435,50.830830483049944,51.787434551699945,72.68893310426765,48.95061217239783,40.09542795606722
273,62.94365057574785,41.16222365638036,75.53664389167736,64.89592488990068,63.395827807548926,64.90903259681886,68.73871281960837,70.3152599965084,35.18969965739544
274,63.049358964086274,50.919524658258325,50.48236932006371,60.99218209819329,48.03735247409441,60.05029049782584,46.486240083312474,64.91207972317147,54.31188808444719
275,50.92625354498872,46.73399529602178,28.181769196657285,41.2862423453859,42.352123787003784,65.6146117440025,52.23993778212596,40.60327538701107,35.618406378697976
276,90.47670472698174,39.224026572419824,48.93750038214101,44.79740547280389,29.552885963956637,59.93653913605998,40.93840281151138,32.502126847691194,33.97775019921736
277,53.74506569450154,44.8051795271283,38.05911145130352,47.74142792766175,43.78513285993947,46.90671500407348,39.58074229244994,62.54640969733606,48.16333841642199
278,42.41036978340147,36.2867244404733,38.93988000140371,32.03111967114556,58.983976180219884,34.53311466512482,28.737571648966917,51.46309551605044,32.42609065120037
279,62.159690587402224,57.26006300900064,49.39787540277733,63.54891356696318,39.89717577323571,43.39969226082559,33.01724879343267,30.808138251192823,37.546666733789806
280,47.01088820259742,78.08870391787651,45.98716803574667,49.925632393652386,38.904919009761805,53.599254807125284,48.65027139234712,68.87002356207307,38.4667074540175
281,25.633205442248258,43.850124010238275,53.34316731963347,47.42424218464198,49.77915397899842,72.3242605811768,37.68500888688501,46.911503800106246,35.56608708316858
282,37.748535134304305,48.886357266432604,34.6146949702285,65.6781510703113,53.1402467090366,55.78916637423903,58.619557430504464,18.732880402227856,47.950412595841044
283,31.491563903800294,44.963168991499245,59.618788717179726,42.28754510204545,38.932634957778376,67.95540270147225,66.00431037544485,56.861091919635946,40.67248026691401
284,41.53505911812367,67.76237114574715,44.277110494930874,44.227104902511684,51.666651193469,39.55487244086092,71.08677898646265,55.494060763217426,36.980075846965775
285,23.665666877419643,55.38875525773117,48.81278686040862,48.07695138687748,79.38999301350445,40.60668836215041,62.36875163429005,33.75130088615773,25.714048344909894
286,26.257927779034397,64.16657475587395,39.90796902573407,30.27491042997428,35.50762390747018,57.99122198969866,61.07477617874885,57.49462036188609,26.889402257954753
287,78.90809145450622,40.891771146047475,82.54964640761126,48.2068170311353,66.82002829854231,47.56253004337344,59.507379749906896,48.17467915203375,48.33639007317524
288,53.63923910951431,47.258071560933,62.54731139041458,89.35677373845837,55.68079512259315,60.67429953022245,84.85916778779372,54.09464431260605,28.27639217180525
289,68.25617641082287,67.16078010568964,39.63737517074109,50.370769096503196,55.075786171968716,55.22433137607491,53.818296140105346,56.297299997938225,49.60386014681649
290,36.19759960127274,55.05161300469516,50.77212110044976,53.039193751316475,55.36153551842448,56.16225089327375,53.55015880347215,49.335122010420136,42.13528544155639
291,44.43475843894302,25.3865779715918,41.90860382209959,26.915703574235742,64.18050528389648,42.99963511872591,43.9646267131786,70.00054310060584,59.68068733767637
292,41.21239915668031,42.121656336379274,59.07525126425556,49.06692547471996,52.460992441103585,56.099944075947626,44.930625470687744,61.893807370050816,38.424959008718425
293,53.39199588084915,46.661120873364425,45.86040894285924,56.52007380755488,49.16477050676997,73.93956048150571,52.85769211851519,38.86365597802792,43.64681368984468
294,51.59549990425874,42.75494068533133,44.53836070807118,46.60316809330738,65.18949548577734,35.516637672627404,42.15243537184798,45.25427379655129,36.74482048669802
295,66.16126082825859,38.9582405412507,28.024104991491946,43.526878537505205,46.02045048903454,37.3376016085494,61.81657838131382,55.09371247356739,52.713958883403315
296,70.25816256370588,66.49347143024576,65.06201709157892,51.05802049566083,79.5383504394078,24.657956961621483,45.2547242290826,34.48049481380674,62.52204172819395
297,66.58317945283738,49.998568521545394,41.50863805763617,50.057301522264005,50.998327695051096,55.85773782838486,38.398964279766915,46.586272760349786,30.126437258800337
298,30.61419109739783,38.00715337879653,55.06352503549084,39.475274963901796,41.51102786285883,46.67919755833749,55.611919158994034,35.93775533307699,34.643340761846446
299,55.803472151640946,51.06939214080857,36.21545174819598,46.87184236948811,50.209528887710256,59.64691475338293,46.639641334769316,52.83910373381969,37.15991321600407
300,22.70696584085,52.127247443607835,84.71195172330107,57.987110954244365,48.96854246278344,36.53389580336229,55.33837868952718,57.46403507785015,24.4687341273718
301,41.85682365234102,43.01544154251914,66.4140904345353,45.88433853482217,49.54263072914881,54.527407701751066,45.785280796654334,45.02243865971839,44.952881935942614
302,62.20648188424876,62.316435729109735,31.339693119526117,62.91428743956097,64.24653154553648,52.75262985817269,41.11566646070791,63.40651993552602,65.87682536816249
303,58.86809319333617,13.485475284883897,66.82693690435424,55.587958475735135,40.88169745484995,57.558521378401096,61.11423111825384,37.23275159432205,34.08209308916439
304,68.05709980692903,54.48085816769411,46.46937150586186,41.52165819027765,34.27626114733897,74.14080173981054,51.96690840910208,44.163756596315764,56.7164489753184
305,66.79312639426534,36.59310800577177,49.49120130514165,46.77055296975878,32.00388657272558,52.29172111101582,62.30344248700704,50.69219974056446,47.70227097296223
306,58.45169423052041,61.17924910056263,70.25353594963958,54.431661972690435,56.523586537802025,60.66295459271626,35.44133841901594,65.39330168879458,37.021044237527896
307,49.08333400957065,54.42379994718863,53.154521483228834,44.842587755972644,82.19614490156488,21.359977942304493,50.730445115673334,57.57240630842452,46.44746283764159
308,28.63111279525002,40.130415942464325,49.342087272128076,43.271512335812766,54.66070391414398,56.52127827328927,57.47291093639086,64.49416960370118,28.129652150674353
309,39.056183669973535,49.02006698796111,55.253359141626746,47.97605465975739,51.957021309133374,46.2396772400316,59.13956806461425,40.86040705305359,36.68584255897906
310,36.50673868718291,56.69196366719894,43.11566661423328,29.15213421693717,20.433650833684055,51.79031033173327,51.651885755345525,34.02630824030677,49.58936152655537
311,68.76959113090568,64.73001374698136,54.06917954400634,53.65873116353584,44.94714090835779,37.38980795815449,39.704640100277274,55.555472112634014,46.428076447909234
312,55.074437099089145,56.08582019520736,48.87084038847946,49.4229893216482,56.37032704595897,52.89642277327521,58.695339502728324,49.04619893840703,47.164563146027774
313,55.17632863618276,56.153959400624316,55.92955590304476,36.0437798337597,62.37409151464532,56.45816863291058,39.32919237142848,72.39878664368635,47.90288599405127
314,39.17436881638801,68.9339544314475,44.849176751856945,35.84583704499617,69.83288949855928,55.73391720929504,51.677619970355885,35.85734829802317,30.857123910960773
315,71.72064213942065,41.56664715290673,62.24085988581927,42.613477619926584,34.22962841777819,47.482821197792106,46.026634723764346,48.95372199152417,36.17153252327397
316,69.59635701763072,32.7191098185048,39.93123816238435,46.36489533742391,45.021270626940705,70.61341182994663,81.52252984027791,49.30630292591711,37.966979515510154
317,27.162830304327453,43.78162518821723,48.83476735807276,46.40302628968948,44.26419765717212,59.29087122179675,50.23200194425018,54.18325155507968,22.44941020447182
318,44.71309269444638,52.55600518964246,44.888385398309744,48.158722499902346,67.3372566314936,84.04108331152477,41.316747499650354,49.37223942661235,57.735760108977885
319,49.63734909767638,75.83644272053651,56.29073917144372,39.15957863943964,55.64852422730264,62.431076572366344,48.88344491075881,72.20879365667395,27.118153061811398
320,59.47427327012173,19.551504674863658,45.191243468704826,33.70729520284356,65.92426984214732,64.44766815409363,60.61699255686359,51.134246530845886,52.51567502264742
321,30.344815533197327,24.492404020186573,49.103602157354736,68.25605371973167,23.562897492527824,57.571636590205834,43.10550923336312,54.951941467110814,31.435648374467476
322,43.09785963142768,82.6352733684921,36.60093682164181,68.23554680688392,38.890397046850055,48.134145891839836,53.12364020964954,52.24837148421173,61.140796565358826
323,32.64688599157776,40.859714226885366,51.2356277361267,52.58055551481566,38.4116293729848,68.86730182845416,54.451558626076555,60.01844025503777,24.904565227272265
324,64.80319335745035,57.162706798662825,34.23009836371049,57.30988339452551,43.72770630093335,37.733171721824725,51.256683334663116,46.55219849211311,30.919268420756545
325,48.53487831694911,50.77445189658617,64.19180063517918,46.081093869413,68.88822397740817,72.01257460963026,42.83329410013996,35.08825754164054,54.94530000042882
326,57.84879615248637,42.3091123558431,56.735009109344084,56.36987084137877,60.55830585996352,51.783564766943805,59.27267488820473,56.52308178779039,30.24445944706469
327,65.25762968113344,52.612163593291626,52.925816126815626,45.54553717949661,34.62375885331164,57.859599349627416,37.402629834233004,47.078190951221806,44.773033604760215
328,50.08199187765937,43.40260791714621,56.09782323118466,31.1431478661548,45.717428114849426,31.646684323796055,61.48636174771065,40.868731812402736,56.019751085119566
329,38.17940303404273,41.38536503353754,46.970177757845384,71.41718316124772,62.87059896888788,71.3129854068295,35.36217405852979,50.75451569408724,36.13106949359258
330,24.340230423787233,48.653131334400584,53.33512830363987,32.229584242650425,46.27240936752167,50.96399955314477,37.68338120237003,66.11720704026557,29.44530939544269
331,58.97380875135621,50.90909357565319,60.89193994024791,58.8000169351603,49.81494330141981,56.31249512028185,55.31130528697449,50.18543726160363,44.09607970607435
332,35.26355361442412,30.761993285435665,47.45388745330176,49.662962967597764,41.994651798160184,56.31581722382466,55.28219754388318,58.6813460285985,44.953574091460354
333,55.03790143596632,52.79822828055806,47.376884500278585,36.81113970765049,56.71533642517185,60.75090909554942,51.95261956967558,75.69728935958398,22.98243813859115
334,82.10033728856554,55.17065555540391,47.91146676021461,60.1222439953537,26.500122435585286,52.08011291462528,44.913042101186726,42.414463383197074,46.693201292315436
335,44.25041437037539,39.59153506035095,41.61169716846868,69.26927633780578,82.69852929735808,57.07152508243371,65.38273626121041,61.37542249630181,54.72025338515944
336,55.69481687815891,40.1193140457822,31.476144983141513,47.55544354760575,58.08167448657787,67.37856981014818,33.72279304817502,35.58388915742237,37.05407765620238
337,45.99094038712118,45.86502717318253,46.62097018712828,35.42178827231247,58.03617478868054,41.18587564897764,56.785330289130854,56.21362285131297,44.68289007196397
338,46.19001529093778,55.137919660816465,44.71258421981548,60.8072455469499,56.683852940735484,41.008956993569,43.79019054193194,68.74149275801194,47.63762735175479
339,69.38766939648052,49.90103812668009,19.892903953238157,54.75706182942335,51.08476504225782,39.64600291883967,37.803645916660706,60.88879206477369,24.085533127424718
340,32.193366493119335,29.75071552525687,87.53434508950374,62.87442392800171,56.44842420663206,61.97941697275314,44.93097220072184,42.67087435306179,47.94107915588694
341,49.53325371054237,35.88524075729942,63.86381782802459,49.48915300035925,48.436914232882344,65.22081625213292,59.302905838280374,45.163192289430924,50.780977013794654
342,39.638539167112974,49.05963141386687,54.219956240423706,48.01780125258631,43.994347050031394,43.43237936308811,62.33753895291581,55.37803954324233,39.210877411299656
343,48.947460578684286,68.70797596644091,55.49047603402461,50.901893999343805,42.842819170847484,47.63488033436218,24.177744691312537,42.00539606734491,45.02010785465319
344,96.73868587492578,51.22960724036877,45.79593906090129,62.71131852089988,56.95143568132656,39.29404682454249,58.24803306329253,57.15081699400242,48.05122190625202
345,54.624092483241,38.27481374837842,68.91234054858421,43.99807562197342,59.369824238749516,20.105953643996838,59.22157390581006,48.13716940461619,26.127562424919823
346,25.200412989048342,46.04717120421814,38.168556223086675,50.39930411959531,40.210253653678215,45.67906848902522,47.49643511392478,68.2238986428183,21.009482507916307
347,36.017601197316324,45.39532496605461,52.01387809001033,41.601907196890444,56.98130740862561,55.269937661953925,44.64723674362743,53.363935600220934,34.22272244489469
348,48.627753665244825,62.10062804865846,64.21320274940766,52.92963112020691,68.2076494077877,27.95507464177568,74.61033988169562,55.69741562539467,34.529066473162864
349,74.42978111654855,41.82430051798559,62.01965093247688,58.321110673185025,39.269130586683275,70.36281030388231,50.76275490111536,31.81655644937307,35.776012951651595
350,53.39458696629202,56.557627765252235,66.46946742603473,33.56830981513154,29.31072886274324,64.0308425800029,46.31827174524647,52.56969925764177,48.435080776544574
351,61.15875743692152,42.352742301048,40.42714882387015,61.77851975939159,65.99845231862169,59.644497494713626,49.17502593081709,67.2354176370339,30.6634225658242
352,31.296542448747203,58.02078912311858,53.899567144632215,33.17612122394547,36.024637294406396,45.99638792861537,42.73489478383629,51.28879933640997,28.730853543172444
353,35.59036061583965,42.91319368210047,62.86613304702158,32.22828430826932,24.12013807309822,65.04898431835335,70.77608623753804,45.9878296393779,44.26854466900629
354,54.86602255877512,50.43058092980981,49.61131537980303,45.83511882122251,39.631823283045165,58.70944149578908,37.30292916539141,54.609574746048885,35.42845126614911
355,37.60763382317104,30.121785053833907,55.34329706533202,49.43191398510913,57.710743390590665,41.39377652965094,48.779415148844166,31.178184391801224,39.14950767399083
356,22.912490697256494,57.38943365286558,25.94720131825634,56.52816099312544,46.37595406063997,50.06353282269842,59.13205419388855,49.85498258914988,22.969852151717248
357,37.17003567618333,63.38094903285399,41.834199745359356,67.5457088206871,61.951683873871055,45.488259402789154,44.64534314852489,59.54766800438911,35.14530040168968
358,36.086926618477996,38.79932607719527,36.55859300596941,73.87819848572552,50.72545757616725,64.0652917276177,43.83229218961879,57.69968392119075,55.225584428367554
359,47.74820515562721,50.21606935763839,39.113111870732105,54.79649597418453,42.21297657844917,54.65679188084849,68.2718499443479,60.51674351288656,54.70215101182415
360,36.609546644702625,62.09154250286432,65.44113736587715,46.88662669163385,58.989399449944855,64.31446555178353,38.16654418726878,56.4450963621932,41.30178996880585
361,31.164617575089387,67.13875925271017,40.120666540658995,40.24205404916315,69.36293429307375,32.68441908328957,61.53307332378113,43.946275174061384,37.20432580832071
362,51.671465397833714,30.9244250646204,49.19019397833259,29.613291050111677,36.05481923435516,44.22639360674445,48.72356898805689,49.70630852624895,25.858679911594404
363,30.292069569342083,54.057734321925416,49.650628520867976,40.01507591919901,37.914842034679204,57.15371246196644,57.18765280479229,52.87313484171201,35.366233729586185
364,51.58221060310793,44.89858594716268,40.79760144909031,44.925929387288434,36.880070140786586,47.692004665248064,56.17722131608042,27.124647543843864,42.23217134067374
365,39.405315386196634,34.867701955100394,48.73771426731937,53.844763416252576,60.42050660862177,51.99739653599258,51.44913631479796,34.5337224342221,41.178659787576535
366,22.586627325945695,46.49294712886452,64.07953518785591,46.868993141115595,47.569928176541076,40.33431459373458,37.091895387334,50.618167848023575,18.472091934979623
367,41.1523768063003,60.94994749853079,51.74350728669868,61.03185679450998,50.52297358510117,51.45914409030505,51.66057355461177,58.238726583476584,40.62552458908449
368,52.14963795441002,37.23719495340656,48.03872706880689,36.39059821395836,71.74429891767312,48.64557628907409,45.04260349687185,51.71448448885364,34.46470988566913
369,49.21808242564344,69.12454204343486,54.428746944147996,31.322323671387355,33.21484291257673,66.27370655504795,59.38717544549641,41.942048378579244,50.235100730608735
370,45.99911766153667,58.29491933475251,55.757606850622444,71.54655746408713,46.089236033525275,58.503414526388994,42.930683908415105,38.17155275444054,45.346198250605525
371,63.63087457453879,50.3999648777602,44.8799847103351,36.44729597046877,43.45505580584677,66.61119586027286,51.98067649675996,43.19828960315268,26.3706629564014
372,31.423408033436694,48.350738818397375,26.251736117194696,37.951023667211054,65.20079127072206,71.80592001936049,57.915019811267655,49.9997127123107,47.27383497846552
373,33.14502361452224,50.51885129492023,40.02811287968545,51.95879990751286,42.35295270507995,62.34785516170305,62.37322639039661,53.63340902276061,26.731080677903073
374,50.777476838759526,48.25039458383161,47.812480780886105,60.277584523829745,31.986555429518795,54.86827554020644,20.002217294304703,51.903776859891686,36.801094585667165
