unit_id,WaterClarityScore,ResidualChlorine,LineFlushRate,UVDose,WaterTemp,do_LineFlushRate
295,-14.905767493826374,97.25926406223505,54.86626924403182,44.020175440262854,6.26760253681667,50.0
296,-36.01750099934954,54.99231494189059,53.56163058890809,41.70161912463138,8.176328087888672,50.0
297,-30.698296368502778,63.50657833694508,56.35626562984768,46.44535298749716,7.376092624485425,50.0
298,-26.974099683323452,79.73569814984569,48.44425296199724,67.19439351668245,8.90328940645249,50.0
299,-21.87187992883391,100.64173180026143,54.021312020720025,43.31155948648882,7.812888245460448,50.0
300,-24.056420560056097,80.69396209600458,50.339440126074805,58.56495919775913,8.42016649027028,50.0
301,-25.80534877839784,57.58782732375084,53.31177315800179,43.36544936226223,6.54159412449478,50.0
302,-31.171369475289648,73.87673687551157,49.46750558307343,64.76668353305223,8.726651778057676,50.0
303,-15.639721662319849,94.75133634553977,53.7288460767325,60.287639535942404,7.664202850385043,50.0
304,-30.549091347012777,62.141205596948105,48.17263080167154,83.46395406491928,10.659832726968943,50.0
305,-21.39848247730005,83.48104928419947,47.64920474778826,56.54216648942695,6.922563048012086,50.0
306,-36.43146527684552,75.66473765167753,47.84514778275024,49.91296867581141,7.936163191504032,50.0
307,-23.461791571002554,89.45490095130337,48.71500128906057,53.99949841075363,8.210728713398929,50.0
308,-26.97560081367135,91.55857654825566,52.25045560363826,40.580445754659834,7.214036433258789,50.0
309,-29.570321895830535,80.68873015187854,52.95269875846638,46.48324369672552,7.492053930333836,50.0
310,-23.751966249264665,72.14322944752982,46.42935159296778,72.46674560397267,8.413279960228074,50.0
311,-19.445098563738657,71.54442112638468,55.86930691986104,33.18379870475251,5.906203222560472,50.0
312,-22.261576742551235,95.75067608342749,51.9498950222007,55.952243286025734,7.843719306128483,50.0
313,-27.4353280890103,84.29231869215509,50.720510521150324,55.270385461927255,8.663719796056698,50.0
314,-31.39651769891069,75.48771578950497,47.15125190121218,51.042271345361755,8.005985996647944,50.0
315,-10.351471610050996,68.86884253102002,52.734048201855636,65.29409945202579,6.595552674387132,50.0
316,-32.892300294811506,80.75558469517078,49.21618629132874,16.211953283858055,5.547855980055065,50.0
317,-22.096652204081156,80.15235909663856,46.56121864084597,42.138335794467075,7.035085878478047,50.0
318,-26.381859821421852,61.18634185737052,50.2144934303414,30.07004975326976,5.794725367522464,50.0
319,-39.58496997493626,59.83498402572811,44.68164317258308,48.944208247823056,8.733102992785211,50.0
320,-32.79646619627437,78.36068252336402,48.03328983837969,59.95896294306239,8.683373906905038,50.0
321,-8.72970185889082,70.84869736931715,52.24189446183711,31.326341426018345,5.543758238800173,50.0
322,-20.15534131619939,66.20392220160167,46.11348038185089,15.232673241825587,4.923266207383894,50.0
323,-32.18620101930665,75.04651549612336,53.3278203884978,28.273384359152857,6.442529684869719,50.0
324,-17.600380001683835,65.24811995252907,47.34029191127478,58.05306965987327,7.404729228702991,50.0
325,-25.300767606607025,94.94298657600777,48.750446660386885,69.365688487357,9.215977439202792,50.0
326,-33.096594994616694,64.34968770056214,50.10523991441345,28.541460598662322,6.607390162259964,50.0
327,-38.45437329115736,65.02971398615799,49.865544279287825,78.03620022076542,9.99300251380383,50.0
328,-14.058183355771428,71.74844523899532,49.95374256945256,82.28816746994893,8.645111884938384,50.0
329,-33.884625061872256,70.03580493620349,53.42424668771818,58.9157608058487,9.340185183029313,50.0
330,-9.07856180017074,91.7374672546927,48.309209331441025,47.94375386232192,6.361158025880154,50.0
331,-20.01000241916334,78.45560971399658,53.20122503099517,73.4736781188596,9.090702710143226,50.0
332,-32.56689966046959,58.44808810867698,46.84496363521325,68.63165150902937,9.192116727306827,50.0
333,-22.58296803127001,86.7666904260471,49.07503916475825,60.258329398183264,8.583788353827929,50.0
334,-24.755561456693282,68.70609009063953,51.9659721464116,62.1197602028488,8.3172215097166,50.0
335,-26.880945624342026,93.62844249170213,54.95056922138918,31.440868808725817,6.597942967726995,50.0
336,-27.871167136417014,87.01867822300224,48.28714273297171,84.10988572701892,9.712513562259119,50.0
337,-18.06801291860704,78.46582421099635,52.958419164871216,29.678292418523114,6.160554933916762,50.0
338,-14.597438505872503,77.97658914799932,49.907424045182964,48.95133187393059,6.907914354147312,50.0
339,-4.608142036115798,73.77174237028179,52.677065954381284,40.11225235382954,4.317044291497382,50.0
340,-26.76170454304912,69.7567952457331,57.85139803803994,54.34505541193017,8.16749349230553,50.0
341,-35.28492858356775,72.25489253067462,46.36562803042391,66.64632729379838,9.086809639622436,50.0
342,-26.413960406408098,75.97518248784989,54.1190632564198,80.26522274791938,9.79309011517999,50.0
343,6.151717726573163,80.3474464057934,47.166472302171485,52.47838935799173,4.83331533935509,50.0
344,-17.289218581595804,66.85642247134099,50.978589428724774,65.3387143736719,7.833305689511003,50.0
345,-27.62653132199392,72.22148463924736,49.61957024297045,51.862155507747886,9.008084031585216,50.0
346,-23.326198407987413,83.94754153009264,51.03361609673148,55.49223274064217,8.030689126880585,50.0
347,-29.99842589890355,67.73453049793977,54.34423033928403,29.03696395137894,6.519798851295106,50.0
348,-31.190748372178387,73.45058261396117,49.5605193595215,55.9780026356106,8.153461963300517,50.0
349,-22.706174837261223,37.84960820795858,53.2414698565236,70.33363763487942,7.081984633760175,50.0
350,-27.997756817479342,97.74186945593983,45.576771856997404,33.66749154776832,6.9549036600265275,50.0
351,-20.195810394477782,74.41217948980187,52.59698435554511,45.06992201728271,6.238047384418779,50.0
352,-19.930153377020744,74.16823591724179,52.23458602495309,44.491383955625764,6.7159146745700085,50.0
353,-31.21740138303294,69.63617659163252,49.56494599483773,42.782211981296044,7.8397009217553855,50.0
354,-33.33320220562199,69.79117838861956,49.992585887932684,58.79777866645327,8.436292356687943,50.0
355,-27.785080178279394,80.70645926407674,45.77046892332612,59.43784397761374,8.40492136597017,50.0
356,-13.422149115274706,93.93808800204225,49.87763345562975,41.00894665110971,6.556235261947392,50.0
357,-23.92179968392346,95.30890963403725,52.13878198490279,72.54863578210316,9.932653684870013,50.0
358,-27.240907487438502,73.8478831998953,50.432932749655976,30.43560877065805,6.099747856815377,50.0
359,-29.919411894985217,81.73811538475971,52.16909300464562,39.85704106797152,7.5891479265568975,50.0
360,-27.05235544741067,60.46115404787576,50.87940192339759,59.09526611443709,7.722960042847511,50.0
361,-29.315453539308006,71.09460539061561,50.128799629952574,54.478345803464315,7.760354001701084,50.0
362,-14.358892539213496,86.49054052667009,46.984178418520656,54.67475233150111,7.904928430523388,50.0
363,-36.312329094482436,52.61330942757807,48.79529838050577,47.4271314974911,7.742002250769946,50.0
364,-9.46984206734869,70.09928653267166,51.95706425125765,74.51472442836639,7.67645646093489,50.0
365,-33.67356855255571,50.01051821411285,53.3800058123679,45.359613529977366,7.623861845922875,50.0
366,-39.726836101514536,44.282814507934695,51.904301499535144,46.79318602421044,7.477584959566521,50.0
367,-12.667760218701904,77.77510331044266,54.114376700799866,59.10754896411729,7.431212122160514,50.0
368,-33.800087708979014,58.98344706618392,55.26704077008418,74.84416657581184,9.41757618681608,50.0
369,-19.70718669797379,80.30146064381798,56.45411359591324,39.13935446193239,6.8522693951809375,50.0
370,-34.97770496891177,68.4544076300454,51.29990391504754,61.59561696471838,8.713760526642519,50.0
371,-25.277249655479817,85.36777586441994,47.33885296099429,28.966766373340324,6.710554920421839,50.0
372,-13.677153063189097,98.16066019503465,48.14649825316989,48.11326974661098,6.425816019079146,50.0
373,-33.752949868300064,80.33302492744703,50.21218906003752,50.30363378647124,8.007816491794049,50.0
374,-30.12632543366946,79.28855089719887,49.44690992520434,45.149592810427315,7.688399660171761,50.0
375,-29.7136618468765,58.97824360331533,47.72284411937368,50.72815313417385,8.164871408083098,50.0
376,-33.63023033664046,70.77425020016368,49.12360125630206,57.41927494487451,7.871332721706773,50.0
377,-9.448315108439264,76.50523623831204,53.935898097035285,31.422545646888885,5.5677259742397,50.0
378,-26.79212586788563,77.49565476126982,45.685735522374856,56.1434447413976,8.033298321975176,50.0
379,-25.42529216389568,82.18380766260087,56.468474831701926,21.35229201140124,5.10645362412362,50.0
380,-15.487559505336087,76.09355042124143,51.837471776150636,63.91906588661086,8.18430009665785,50.0
381,-24.224934428006502,82.31830005568808,45.08306055750807,39.493703977454196,6.996696154798735,50.0
382,-29.40983718290562,73.77869821836471,48.95400578304698,34.14593634430763,6.201613317463856,50.0
383,-33.762602151096004,73.25968404467203,51.54578840936216,46.90430078648491,7.512957695129595,50.0
384,-20.738990534034855,67.78917770686887,55.08742767331702,56.898404692176626,7.2221753470118175,50.0
385,-27.13200604001177,85.0698285254727,50.25681869141545,12.09656468912104,5.357458083728107,50.0
386,-20.900882237659964,84.08025528619298,51.06266749709894,66.30538326760089,8.797511624291435,50.0
387,-28.611644357926703,70.8753980427419,48.712865598164534,52.729093559323346,7.645245726763941,50.0
388,-33.76664121897385,68.9517475307413,50.016754637109614,39.975531996865854,7.423913712011708,50.0
389,-21.664843762769685,84.62516110745068,50.53432738449644,32.56715159686597,6.785439478913897,50.0
390,-20.177123276706936,70.14404413275142,55.029533624726916,59.541367390477404,8.351709553876631,50.0
391,-24.870369987030603,89.12436019150229,48.78324920996261,58.34114394539002,9.14181847920101,50.0
392,-33.157097243351615,73.62770364268013,52.72041013880957,65.26557453247469,9.200667810159318,50.0
393,18.33319525349888,69.5057917921943,55.771234402398804,47.96594746299424,3.722523577437421,50.0
394,-31.40869506773577,67.28714291940597,49.20552887501418,43.32940818615835,7.419549162451022,50.0
395,-25.204149648104405,80.11935700557379,49.68038414067297,27.909280344738118,5.992003480664941,50.0
396,-40.5930241467528,31.28577297087476,48.67707810879169,40.13499885516316,6.919717710314678,50.0
397,-21.103312429660438,79.09126300960298,49.9700737108549,60.57939750561891,8.057081673754512,50.0
398,-35.76541044309218,62.29733625564803,49.00809447579417,68.13871762222897,9.13820889600256,50.0
399,-31.91955115798172,68.81528966992012,47.94732332623268,27.77994967948673,6.694306042349325,50.0
