unit_id,ProductTiter,Osmolality,pH,Temperature,do_FeedWaterFlowRate
361,19.83517695528093,53.075366271876184,80.23841325241243,84.47470895373671,15.0
362,5.863745475371157,50.59684535126904,30.67573327158391,54.70741156322276,15.0
363,-15.502600288028871,58.94135357435482,45.16938084252376,58.21634786879562,15.0
364,9.602615018712445,67.00308562942688,35.47803709685202,78.266071098932,15.0
365,-7.755787379047486,40.97416874576481,38.94710046442175,55.574157727959445,15.0
366,-2.1439118479817205,50.438284972462476,37.53316894290218,38.96904955623543,15.0
367,-4.3845297089977375,35.71307733190683,42.95221162473124,57.71191302498206,15.0
368,11.684201431362666,53.08637793461201,24.393852277385598,63.577199639048004,15.0
369,5.302045223884853,40.15099055635337,56.5831538243704,23.084531996020377,15.0
370,12.923516619521205,66.45258588467084,61.23264483087125,36.6696664048416,15.0
371,4.655586517783467,63.18191344589401,67.20044524625129,36.52041972558719,15.0
372,0.7307075936894627,67.67942800236514,69.91276924714549,53.037092343235244,15.0
373,-7.030236042603722,60.626547769036584,45.65276201947761,40.40044146327,15.0
374,0.1166529020469711,49.483236757497245,55.96110277005693,37.70430107259661,15.0
375,-7.264875624575182,58.46914820177514,60.92731542000475,47.82045922891293,15.0
376,-11.831591033639036,59.13485335477281,45.79751503143503,26.389889449433316,15.0
377,3.86621731673126,50.648809371136565,61.096111264303765,34.229338582364576,15.0
378,12.580593034145009,46.889484315319876,45.469607198062825,58.79263440701636,15.0
379,4.957874567190924,39.204199163080716,35.75115921824624,46.274582931708636,15.0
380,7.070679973453757,48.655414015068324,46.46309866052161,48.0925246886219,15.0
381,17.07648520413022,60.74948662434656,47.60248043633971,44.985384555885986,15.0
382,0.5999788460568434,48.65893285134364,50.15174820142023,46.034250772422574,15.0
383,18.330686080667437,62.82328283486996,46.033935505100835,59.33647344891149,15.0
384,6.729558419800739,53.65219764926993,47.84990023450303,49.75811361264854,15.0
385,-0.03810870716224696,49.21481460357832,56.14347536686725,57.71713935294433,15.0
386,15.387622482029311,61.15463210488795,48.96204419877851,62.476747624810905,15.0
387,1.1397571393101114,53.15402916486384,57.790593175105215,43.34920454091283,15.0
388,-3.9796686296556785,30.604095062045765,13.644052583055855,34.378419924817294,15.0
389,17.64060259792585,40.90649847299384,41.66692838503024,65.53730787016026,15.0
390,9.652076841569299,68.18644969671847,53.9272639413865,36.084050862575815,15.0
391,-2.4358229453332028,40.99663436476983,58.23666236636046,71.56771162646095,15.0
392,-12.240393211093004,39.84204773616937,58.328688390122,16.559303771034124,15.0
393,-7.73709310220705,54.17252784964657,42.79864738343734,43.861250194544176,15.0
394,8.576313268704636,42.17679243210559,66.7953859414549,51.88167709039575,15.0
395,0.5481611302270535,60.985763142058246,58.725847045089466,67.53155192992924,15.0
396,2.8019502102651668,41.73913471799103,32.8992536275443,58.35030045008135,15.0
397,8.241623351178898,46.30258458043387,52.92775615327179,36.33076059369211,15.0
398,10.728965755620477,43.96011178609794,63.22792887925982,70.83898803113861,15.0
399,3.027053871424034,60.91759845182617,41.67903563542774,55.42122726158589,15.0
