unit_id,ProductTiter,Osmolality,Temperature,pH,CO2Level,do_FeedWaterFlowRate
302,22.325113731097286,51.55038911724583,40.559545075704506,61.0229855503563,32.97841494850657,0.0
303,17.943610853235413,46.431192071997366,26.34279788882265,63.85395834903286,37.30502477486351,0.0
304,10.56473325545088,47.85270156628643,32.675208398121065,40.43060413100172,56.975046740278486,0.0
305,24.323527684002215,51.974719013383044,55.811105429606826,57.5356527306997,47.616130352719594,0.0
306,17.978753962539205,51.988905433234855,62.33399178964562,44.64990531485128,29.32069289039827,0.0
307,22.50282428615943,45.37819765048246,56.41058044984642,50.988059317666966,47.99085308861479,0.0
308,23.42690310085093,36.032024663550594,38.03966203643496,38.1692283168498,55.52418697404305,0.0
309,21.217533134643208,50.95811612484683,62.74018102080143,41.85569970771702,55.32491897349754,0.0
310,24.459388555585726,60.46263681729039,47.50552003651404,43.64921382114113,61.083870129609316,0.0
311,18.398087155451037,41.994932886592,60.15823408406908,43.90840035242726,51.11075635871389,0.0
312,21.11340906205161,49.33022975609956,55.31907399595751,69.67757695187004,42.73035050525281,0.0
313,25.948521233082722,51.21522797164006,48.449339128097684,47.68343216477346,39.02994102002618,0.0
314,9.508339183143029,30.646483152088784,67.35478436038862,37.14929203843282,67.44836087893506,0.0
315,17.96784918129783,40.73979292017391,36.3372543951547,42.589333983457685,51.62385079530122,0.0
316,20.38261542236802,43.331647482941314,56.01660472593408,31.886048935598104,52.37454424056791,0.0
317,27.495066708469704,68.06654033013325,36.101366661456055,60.84625812463694,51.93100237809988,0.0
318,14.331131793142829,39.986617977452084,45.07065924904599,49.29415110429831,38.01486642247007,0.0
319,19.859318874318216,23.994236896538165,58.146377429034935,50.893473459248,43.16333014885677,0.0
320,23.40822077986104,64.8119381987086,63.63288927724513,51.83038713890273,55.8373168880281,0.0
321,20.44195221468435,47.23560777048909,49.52110206955777,49.01951373085283,44.672952503917315,0.0
322,19.17786889891152,63.22242457307223,33.07804431629596,41.34486571027362,58.79810749221346,0.0
323,24.38457577895081,58.7792059270525,41.51834496894815,64.88735677282189,56.959555751646164,0.0
324,25.217888056231704,50.764211781099526,37.46331109859207,31.603357494687714,35.003581302307914,0.0
325,22.146468289702597,23.17313321684689,63.14145231795678,42.430037540966,51.98002622337589,0.0
326,14.462990439427955,47.896055495490025,44.56286820627528,44.3046675390122,54.72159292328897,0.0
327,30.89987264467684,48.30660070558496,57.97949906495482,36.57893314665237,67.824282190031,0.0
328,20.639034114049227,50.69876479417567,67.01063463043508,44.08169492127495,56.064071442717804,0.0
329,14.750265234314405,39.40572966819835,56.64998531863487,40.72732479446959,89.77685010294621,0.0
330,12.851474429445565,39.68370706923439,39.563346409706114,31.68848483557462,48.649375437808274,0.0
331,24.44736045089814,40.71242730076592,56.06608593379785,65.71486232490523,25.30699318070952,0.0
332,22.839700304415516,44.469631879052095,49.122529807415354,64.15425680985213,34.360193953810345,0.0
333,15.059640499499654,52.382577528956475,63.4633077254645,55.69980370254907,66.63236956333083,0.0
334,30.65464983618272,55.934335720369845,28.259490498668825,38.48589769180497,57.33959607141915,0.0
335,14.615506900031097,77.65725728102015,58.172531272930634,36.63558264057421,46.19994300046618,0.0
336,17.469173152663586,53.72533547874221,55.958272448925996,62.92251762946203,44.99995684875442,0.0
337,23.769901631136584,41.53658570910845,45.93795345474183,26.74932541891701,56.050375592124524,0.0
338,23.987672961386327,74.65963339169569,78.03256499612196,35.82147113412466,46.61116557938634,0.0
339,23.587311700614215,62.42446746689744,75.82867119876623,50.043054638795745,60.74272975288581,0.0
340,13.912523510104897,43.93488540939531,47.16648236152933,55.56121071325806,53.312451794905876,0.0
341,21.240196213695658,45.608874047727284,49.507591433474694,53.01021808481641,52.31548925285104,0.0
342,22.83318569705957,36.38128125165721,46.93840670843424,70.1687311779005,54.46028284697325,0.0
343,23.054243770099305,23.948822501087978,64.29228978261392,61.43413888429543,33.47675957839242,0.0
344,20.12340257764351,50.99022268262344,24.746471690410473,53.428615448474645,28.658948925996842,0.0
345,20.279164620708634,40.051248851856805,27.547650668284216,43.20560834395353,72.95417487258534,0.0
346,14.134904208430351,45.59477289229526,38.78363811405864,42.89091003906185,55.76965734377446,0.0
347,20.952673876845488,29.253339487172482,46.56647860849167,68.75850935573854,40.980096919091906,0.0
348,27.698766133803943,53.38466667200541,58.75135041848399,32.118163021710195,50.823888300245045,0.0
349,16.449864208797432,44.2022258746548,35.11537824842337,25.469566610714786,55.59875544326961,0.0
350,12.775877149556363,32.87142739092066,53.17955921999007,32.475777392099396,64.76575788010932,0.0
351,21.778511099841438,60.20986381056385,53.79093305795652,55.2598247364412,38.37212576740345,0.0
352,17.820747320211655,44.84996400052007,52.494040067855885,48.16615691768198,40.303025158015096,0.0
353,24.742714293016526,38.943493889929094,57.121343183786024,64.26503179931264,54.933223669482686,0.0
354,20.57048880653416,48.20443835664925,59.03947791930903,41.31476977490058,51.7764574877927,0.0
355,15.46722900529652,60.812387042587986,62.808297088848036,62.341946080821856,48.62311961374738,0.0
356,22.105384644060077,26.795883770617074,44.47188073085754,55.18984203335041,66.7250848963586,0.0
357,21.562060795533224,59.46218289334685,54.3751428153864,41.07053666530544,72.47723395753808,0.0
358,27.399667214716814,60.89322122197645,38.341579213635754,35.76956143777884,63.46120521082585,0.0
359,19.796795473146982,50.07307827999101,64.87515444533595,29.67447865480922,59.961589638416584,0.0
360,23.990710943328853,63.91236498980129,47.78518912690304,64.34106841921319,74.21970745294405,0.0
361,7.432621332923687,19.348030600946384,55.86682210238067,46.56834725137021,79.54716666264568,0.0
362,16.20552612050548,58.23056678099945,44.32756511169961,71.04911491685019,16.836424504333003,0.0
363,24.37032224401844,56.035872664223476,62.114553219755805,66.09879775936886,59.55330607683252,0.0
364,16.58948166925394,54.257693849225014,60.44104201925008,62.055246026418324,49.961919481018604,0.0
365,16.983471917585742,48.59802625577846,46.10802192494331,52.69523343191517,37.20248866999596,0.0
366,27.42090202314823,49.473244402541425,58.74668355433144,49.72451339308806,56.84458040152561,0.0
367,22.068374635054447,39.753065313931636,60.917089805889766,53.75726559445576,34.7366523981361,0.0
368,27.219870871389297,74.39349213839304,58.74253924492601,66.3672975026362,41.61573413178872,0.0
369,26.694183935701496,41.20597640250852,46.71547778373201,39.84418540295375,44.27174333094986,0.0
370,19.623554482759623,38.60295666934616,57.71307858840491,44.07470626435953,40.21714851778166,0.0
371,15.536700027872923,41.46298985974004,59.1008815346161,51.46832147222068,41.418901241003915,0.0
372,25.694817926847673,55.711137006683316,38.871662151215105,48.931147795070906,35.55262481652986,0.0
373,9.34940864166606,56.56744380509725,39.06218424261505,56.88609103789678,36.373722312031646,0.0
374,21.28762371807058,36.511576606167516,56.16813997791949,27.23411599579464,60.36081490177994,0.0
375,17.99562177510517,67.4464364161087,48.14971668363001,33.95189921299499,56.781687894932595,0.0
376,18.1985252488559,59.32245177775269,30.881663256734157,30.41001442148955,39.830356106984304,0.0
377,27.673824248429142,55.57608457927364,75.47724634542796,46.11224434350682,32.49160678684875,0.0
378,20.79947965259403,70.69385173517354,66.96131545860479,68.0787554801581,27.142092312003477,0.0
379,20.127037023068777,49.34748211169022,73.99248844051247,38.1417777789716,56.82743163724781,0.0
380,30.07146252898232,52.245717206991344,32.515973379455176,61.73884686233673,46.840933115002386,0.0
381,21.41547695699133,65.94211905882588,49.99087746918239,55.85129057049816,51.98064662981858,0.0
382,25.05080702709103,38.378500345990915,44.31737973309431,32.10719314509767,49.01086003594065,0.0
383,21.827462901489824,17.25817963985493,41.93499713650893,50.54018083067641,38.71678195965231,0.0
384,24.02106843484681,42.20164363348859,52.45957437381619,52.53078840594494,56.06322625120167,0.0
385,26.64784477381941,50.04547799549766,51.838491757214754,56.159048459893086,78.25192952938595,0.0
386,27.851517638485806,70.12261309150482,43.82091965196702,73.52024573872013,46.67719439986185,0.0
387,18.384792999861546,41.5082904068307,59.094715387750014,44.4385262086414,37.504110188948474,0.0
388,20.381366711849537,50.26143919808998,48.188294046017454,68.30323229045872,53.16449512727425,0.0
389,28.171505736959865,66.70967886389175,46.23321194478428,66.1158454251814,55.37165447935,0.0
390,19.222260210145013,59.7033419576808,38.51765617076302,50.929792629828995,47.99148671231186,0.0
391,19.649049466094585,68.59765349120376,62.269198064980436,62.47597528328472,43.218131370151504,0.0
392,18.55157819160263,31.97624970123725,43.07620618190128,28.600234158398457,67.63666464383908,0.0
393,24.12060707566594,48.81809467795094,33.43055747812215,52.73344686219675,32.82666886900616,0.0
394,20.33634790048922,33.78679656492375,55.31778689010342,87.11096551894059,41.53955520294232,0.0
395,20.040530382526708,41.99480656992402,57.487326694585995,27.938938382874277,52.64534944783633,0.0
396,28.08618090116649,51.600595963885645,34.00315987872219,59.572911946724574,59.53892250478824,0.0
397,22.467794414042864,25.59280633209514,59.94247610325596,51.13247068485499,58.84191896506653,0.0
398,10.055812529776322,75.7842731815204,56.157721702425114,47.9735995116441,59.23143830464804,0.0
399,13.081604040117755,69.80859869284471,51.139854642451056,36.1428563672312,61.803580941026304,0.0
