unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,NetworkTopologyHops
331,13.86769708278816,63.104417540800505,55.43962849078198,50.46623611175819,53.189889340641386
332,26.100530214868126,32.173207670714326,55.71046683091288,65.06442736856256,57.12656726301583
333,30.72576983273167,73.32236164717338,57.4821848024321,43.61393453014426,50.57689115804602
334,-4.658334053948517,76.79604071525122,47.48956032959241,72.5734121444753,44.47363566611886
335,17.939687202395085,40.46505559111029,57.848311626157965,40.389736856393895,69.58623992770627
336,42.73941539908266,28.344134732984536,63.499211500772596,71.86665145398008,33.539795085953365
337,12.289707009828323,55.71967560179864,44.049238471624385,59.728088815539884,62.10232693729127
338,38.037787971308035,50.13003862822161,43.50916402542114,59.12264994514274,44.52012698387835
339,31.05343740691882,65.42803609562553,45.13467198562111,55.16174141768135,40.797474076527244
340,11.219617435223988,46.79941426769224,58.26034606564797,31.77070999925658,51.65636193775676
341,13.680334990203535,56.676309453966006,59.46083412764454,40.53973001124235,53.08434301796306
342,17.849538405729323,57.9614837196262,44.491677777964334,65.04522644780421,60.50075263533664
343,33.53480121269617,27.210193740623122,46.86860868667106,44.748989367805564,25.846714215943674
344,7.296865930459761,81.71695996539405,40.80644114663433,57.17025253272945,65.5497546262252
345,33.795088170006274,55.67179589299917,30.025288775068073,51.74238559593059,65.55362096808543
346,50.54409482483598,35.0193028520825,48.324247922035966,54.04702636392843,44.08202950664942
347,31.387338558940645,35.821871739110875,54.298883691049824,50.35376152410654,47.30211830777885
348,31.72503383374558,57.661266913818885,35.56139116958868,59.72390969360552,81.47791654869357
349,25.73844991698715,71.99954427147536,68.79038283843585,50.19669333986847,51.42207201723612
350,16.679267784141615,58.35464661217336,58.0333115803244,58.86023267044518,43.90883086165382
351,22.867388567385575,66.03143081406868,52.63292841425046,58.19312971903887,48.48731753908327
352,39.846077666368046,40.76841924525549,50.39223127472382,69.1553395654659,41.754781477832665
353,34.39766423527231,44.59179653437318,55.67959465992835,50.34271777232252,66.02946644269524
354,26.36329652772072,65.31811586860778,55.60796971525291,43.709028971353476,35.0761058941126
355,20.6110371527168,55.017586272455816,47.16560188844671,29.797037996792117,55.9019536169541
356,38.81914838855532,48.615371793080215,48.37254932941619,31.802351604283487,51.2277431695351
357,33.928049640878626,33.376769310247646,44.572652815130034,29.799857457339915,42.43422363451458
358,19.710338610854066,49.35097203194386,57.71315949731352,56.41202053703537,49.0895606801576
359,19.775723036336185,45.31023365767402,58.11817700532614,62.79050413892053,67.6456872634116
360,27.69191369026947,50.9203006383843,63.82565526098053,63.61372479271592,47.695222590129376
361,34.28812005590404,43.20829173683351,36.961914117956205,51.604298255527404,65.4822069968393
362,44.57298656274688,59.70836828128073,50.54017466402688,32.95260540733541,45.10254771076039
363,24.523095383829602,42.6324859781821,53.67358289019631,58.74834680307025,50.33861648111455
364,17.80518945751701,50.81276839939366,54.04026712942889,61.59196831748158,53.738788541433344
365,22.40222444237238,41.44562731969819,49.15756426691761,49.378173833743546,46.71367131805389
366,61.466372272565934,40.525564799388334,42.320882160109,55.49838600994924,43.38421298971699
367,15.962452961740992,62.84137143098173,49.11965331839942,41.367299391988475,58.12048268121264
368,36.78769090145225,60.70060074863584,50.57917016213384,58.821226747284676,44.62339294576429
369,21.688287808643597,38.47139284448225,58.20798194635315,50.638638355975154,57.448231721506176
370,11.523829043501,49.488582936905416,56.981758665540255,56.15850265907903,45.47510795609021
371,23.83919584633617,75.63103099993596,62.50749949403259,32.20992904584755,53.930907472519635
372,21.981548057308498,46.94035315510507,59.91463956975564,26.990806284868757,59.51302548581688
373,41.75733690956185,51.62053146936944,55.242333454127326,30.562106506113555,66.46715939303908
374,23.82224254195912,65.77455243002372,52.99680990345246,60.331336426339305,21.410746212728505
375,46.17706538905349,56.21627372937588,52.85114878853445,35.77300926689783,46.710514308563276
376,49.72216838386048,46.20941323028225,46.887422999809296,56.81391808447925,50.8263030579378
377,25.126058465523005,54.08667914668235,51.27540503934725,71.05058756457986,63.77935309074816
378,21.056800300235288,48.313006123335086,45.93052558709806,49.53823105655485,43.64896498604343
379,7.458560691673342,64.8056516794954,65.39433244647998,58.046882432519176,28.710103408040947
380,33.15537348136683,73.39810028881618,61.160652331176074,61.155274382377975,48.92180746861982
381,29.345260000789562,44.267613803080735,37.72366917834682,61.5241922870308,71.26671156940164
382,22.23069123531463,60.73939912215375,56.381144553778164,35.677938994703524,64.02250276753375
383,13.418434543513442,55.50868928588138,43.99840642111199,48.495297410268584,39.18014244786967
384,55.6024551352301,57.533217924746175,37.950269922187346,51.18363693121043,47.571212152014795
385,29.764154965026645,61.81679458652326,51.93529141100512,52.498680906917414,57.7584238465685
386,57.52836510136748,65.50815866059067,39.23834251464279,55.39832697461327,39.19490692452001
387,29.482412678401847,47.45306012205801,47.92304875702515,57.98867897944359,56.91261311185097
388,29.905669292469035,58.29608667234276,57.60676190206318,55.12387802894335,51.44750492232847
389,15.313492615368396,48.77641876209883,44.66864280981693,29.558497996079943,24.20209817711699
390,45.26104620275625,50.75655203881125,47.51394120640743,39.54885063768944,51.529213766245434
391,57.92198285631008,71.11894413790665,41.964077605805386,49.46426535888822,56.16976783830193
392,21.113831367615262,39.595980373023984,48.163321320073585,81.30155439017506,53.18266667883111
393,34.921482890415724,54.95795903297822,50.53861398797764,55.45571638580317,34.11556915881393
394,33.59534189090095,51.05993678219137,53.25706449143474,55.88038497473444,61.93074375552198
395,19.7864761983536,50.438047204939245,55.62196623830297,42.63862484414838,72.81497050462706
396,43.95281421390619,38.19652228419539,42.293200488250655,51.416823956717735,72.46939665120203
397,28.118470115725636,40.13937942779774,63.80284657694755,66.30480282620226,59.77952865860411
398,26.348837619614265,63.25654788085367,45.80728620990575,50.99487612545778,61.304133614969125
399,45.20148917795458,45.551377545878,41.251544338307795,61.105662319775384,47.636844877088336
