unit_id,WaferYield,ChamberPressure,EtchPower,GasFlowArgon,HumidityFab,ChamberFlowUniformity
273,4.612513966704447,68.29339105446527,39.29380606396425,59.908606453835084,37.389008241212686,50.4805417499616
274,5.616223722665429,61.66061983860495,35.27388598519892,69.32204585829858,52.429757280668305,40.212067753060396
275,-23.03762512219523,84.84552841817087,48.873496946821014,53.100610284926454,42.783806225334445,51.52059898910054
276,-6.907083176980182,54.824444614171526,23.086347373656146,48.07163516228764,51.66636021422658,47.65349299726927
277,11.885830476990003,64.06525930584137,19.64360057049014,28.063439202254447,60.68350081158093,46.56975729727937
278,-18.347754769855296,69.62582961570497,32.623463323037306,16.963647570186534,67.2535734722485,38.185201662135256
279,-14.128078559227946,72.33486688512008,43.632597176780855,66.95325887648873,42.7496731348824,49.95114614265718
280,-19.425166401294,59.323416049655336,42.25166514072361,55.05772021412017,46.47545614416686,48.435341015156595
281,-12.978726558814236,85.14038788293239,55.55727348953323,43.885458544357846,54.61488614394708,51.84443649188502
282,-14.11597579625168,64.89961795559492,30.051668965117315,72.0737373205082,51.53942819480094,42.32728914267412
283,-18.466250421244144,82.5181252172707,43.937003741664405,36.94272887704237,77.28058570837597,51.83247501958728
284,-21.601902007333944,56.05104742397642,34.50855321499257,59.21536140562871,51.59511522267348,57.78497077380318
285,-15.335183059263095,83.54009484411226,57.60886220248226,48.961017538124054,18.12949776187902,69.2013753283759
286,-5.966570360081997,70.07154708282638,46.77016730753032,48.28157151794078,49.01964765370232,39.59257719510749
287,-37.53102487361864,47.13749197617773,53.839522224752784,54.912916226809216,50.78771436774445,64.25770355644849
288,-8.62240825599174,81.53484173377716,46.815831203373314,23.182387455267307,61.20620682295244,45.48947768272365
289,14.166955542021235,67.20720746528323,40.149116348039165,43.13768942612515,49.24095768889766,41.10939518333487
290,3.001263824398484,72.02680781270077,22.406642841670926,32.89782309080823,39.78832925473067,40.63394371093968
291,-4.844295397747064,74.91603161361556,20.30741628149815,51.5541172845797,54.83789970650673,65.79174634803597
292,-0.5814920190904292,81.43548841283862,33.788612842714514,61.62063008268818,62.57424954523381,77.70827234857543
293,-32.08786365595862,62.19455499797091,72.36594535206358,58.467639509766485,51.08227765705375,47.78408254302253
294,-10.308901301683784,74.2732055406405,44.07542981217268,36.11065708166787,39.31202729930242,46.13140382518681
295,-15.31319957673869,72.65194001169006,47.844421024541234,54.359835836057705,33.59525266894676,54.38813459104252
296,-9.663455503020131,65.94351037782195,34.571781339960594,29.602599138539492,51.13284143788735,41.935270114320716
297,-6.440532789741404,88.75045386644237,34.375078731024985,58.424453496469866,41.91916574892219,62.22610062510013
298,-26.3980474127209,69.29227182295713,46.6686138460161,41.4028819292449,48.219869282883934,65.78606140428995
299,13.355045870673314,66.39353618584981,58.087545169228044,38.35963765965768,35.3510663180432,47.63298710894149
300,17.031931532198257,94.48998003024269,37.00831937704339,69.2023384773814,45.021449437587684,60.87268796896311
301,-18.56653909027603,71.10829500481859,46.433447497262456,45.39332918075808,44.929702382041604,59.54278465706282
302,-30.001734631209047,73.3643033847995,65.77246916787526,33.218560715306275,31.662373022089366,49.52745232901041
303,-3.8862467693450835,62.32144771292784,43.56922679121691,54.077241652415715,49.75444306321315,66.4582090756629
304,-17.582243205908792,80.77888228656798,46.8831269746844,34.7467842679931,37.93607074053564,35.91786421465409
305,-23.886865618767384,54.400800332839445,52.57481869316425,74.44507329068054,57.120585419308846,39.3176592676665
306,-19.021245148916204,73.89337279792157,41.39444312662274,59.68553687743413,31.941648863355805,56.4206529848255
307,-15.444336076921552,67.06441854535338,44.4193660027549,44.13375188673673,55.27610497009971,46.143192713517095
308,-21.591739433022866,60.95890107584421,41.95822972349495,47.68598069313101,47.981297405607165,66.00333538187506
309,-24.103055199592287,61.94849607305813,46.09020075507446,46.73364423765324,33.20941555204811,27.772799003370828
310,1.9161395518772695,69.52187073527546,47.98643417022012,44.66090556524851,75.9463798029464,33.116536661615825
311,-13.038443116651733,75.90644944863118,36.70260197499411,29.730036251218614,43.73018543915355,51.65420770162496
312,-8.435367148818937,71.72887828110866,31.558309948860124,41.09033650247916,45.49945216248387,40.97810728820764
313,11.30326283860166,85.34869699680686,38.63843082867992,51.74310587490522,39.27194255106845,33.33775391579837
314,-20.83182376558527,76.73586750058463,62.019985911521914,56.6324786297879,38.671629997053294,48.636521895491995
315,-18.750125652942693,69.65200463797616,52.67662915476396,21.076921586330997,54.785195031905836,62.54205680869768
316,-15.162308445902756,58.53297942019546,44.88595873909691,39.74948753785158,53.86719233799925,57.317932384594634
317,-9.708133870227815,71.19479434771485,58.9429047307177,58.914635259567845,59.53631125431445,52.93204445027291
318,-2.118715770945388,88.32101073713173,25.903943038012276,62.405188519791835,44.6833656498376,51.58723765840512
319,-9.388819275716173,61.92326492131861,36.06222408283018,48.04504403743075,54.21218450374863,44.38865110493516
320,-6.426766144896423,57.10925497382145,23.5694319455088,58.110792268154235,48.66120372380624,45.54190026147847
321,-18.579413416400914,69.88470687697972,54.46517126695531,30.9771501414828,36.02379012042896,50.458413011852414
322,-11.309025968267953,73.91513409615652,31.19523070246304,40.22692287776637,60.35167856966202,61.40574256278229
323,-11.180594061345655,68.3941930385272,24.195795322576224,16.424449282125934,51.46608143765917,38.124176470541656
324,-23.067098321396962,57.593838284877044,54.24060147195552,62.16971667837999,36.10075790901729,41.728273491885176
325,-19.05532524436426,72.30008238677344,54.38145995692636,66.55645990257844,46.70615210226566,50.51753781155504
326,-20.03826087709976,58.63123380987324,41.67860199006015,39.782196438857824,26.26047417678528,24.083057308273613
327,-13.79685070540261,80.9224745504638,39.74631285378527,43.23325492067703,30.563037713660304,66.33908448527241
328,-14.016552704086681,81.23696269743276,48.24685040407694,44.052685026912556,63.74965091909294,39.97097823435878
329,-5.462774513528683,62.830122547946914,20.876552850794877,73.94294261718126,56.600483864233006,59.37566454033664
330,3.56765054389703,82.3417190739435,44.07278652863774,57.531196835194905,56.41855066385608,62.48716985883317
331,0.8325131718164351,70.4085537687396,18.720362990498757,38.3787902966468,61.89835111997057,56.68341754429964
332,-20.48065733151629,57.260289513610054,40.83331356335514,33.94128544657836,63.377949431181435,53.42083338118049
333,1.4153516085957296,68.3327780441113,46.494185081165085,32.77180140048604,39.57545679629864,82.0716671275524
334,-10.860457040330159,59.21901533280292,29.55444796056496,72.19484623958492,47.155652903942546,65.4325099663113
335,11.049769730155528,82.65628643095235,27.553899152312255,29.735918670858755,41.03992022121828,50.64119074033204
336,-24.393047320357063,71.17819706745456,73.55599581199213,41.73516631742844,57.54291008623591,58.094423996422535
337,-24.75410106859666,74.40062160058977,56.44129326996388,59.54159765134633,51.3326194840736,79.82887732012276
338,-17.625541655240568,77.64332874438301,30.41623121329972,49.733649825445156,45.7060057865282,36.35126986434721
339,-9.518115276513566,70.0102135211737,42.34371967368377,43.70521171205288,60.6874613747773,59.342307861185006
340,6.152788303387287,76.82715603494732,35.04618485739792,43.923113232944516,64.58476115702629,44.44198915009331
341,23.45028224338526,79.43300538466765,21.757828363159625,60.985856549055825,47.134999845590755,60.56591626665925
342,-12.34756607793115,78.55515613081437,40.20781892860769,57.386821397336135,48.94663028824696,33.772744141046076
343,-11.318765977367203,71.23769726342225,37.24115397457882,51.740755055390466,58.62666143738031,44.0694964211327
344,-15.86158692759122,68.98526974870313,40.89321923703333,64.8416223096596,50.50557769078485,53.95121441251617
345,-19.350623502031382,70.72129950591568,45.25785381774279,36.38392412103245,39.28645826568083,60.6807325673809
346,-21.69246174231749,78.513186396746,56.493617005541275,40.66238786271255,55.319252843335484,45.913118856186905
347,9.056526869608154,71.66764733739278,17.470596043872234,52.09942123886137,32.37298070333173,64.11346682164677
348,9.845862459757946,94.39435279509635,33.033159422325454,46.558038542204166,43.205604010360325,52.08488105659896
349,-1.788609093814311,84.52798371985874,48.33343178440458,43.681372069454575,34.229378923442056,27.50744504312477
350,17.03433925599258,67.82632417735161,26.922236727346405,50.36685531886263,57.681626640166684,40.16656951879268
351,-21.77315433172399,79.46190677778125,40.419837661204575,38.518931691743205,53.103811826269734,63.05355941766107
352,-13.889045359032835,82.66724222101224,40.18222593918439,48.71137995264059,48.03009956162816,32.65420888910022
353,-12.971516613925587,72.24020189791203,44.211551930128074,41.26700280492593,35.31176290108259,59.696622011962006
354,-11.334542057377524,71.5423160832823,36.20296034222676,50.60239013037853,41.18483364264108,61.15052117092814
355,-23.474654679033872,56.275648009231865,35.32524766491249,48.93035829332883,48.17452038790409,42.13341371554212
356,-13.780877878628461,68.8710169586506,33.487384365512106,52.90480064696983,48.79618172540682,36.073555489924956
357,-6.943090925607221,81.06577848812049,20.688201605904425,52.14184645627755,62.479993476599915,59.26756515026774
358,-6.492284013533649,80.88005477902759,37.375678615165725,63.82963605205738,31.174057824642585,37.51213768538356
359,-11.012762955325261,86.30593983381242,42.658720242968144,49.29911986448346,44.73970932704281,54.90407998707424
360,-3.199308759153972,91.25219438242979,39.070880310074976,51.68179919492782,41.92488503808532,64.36151864216698
361,24.19556268208241,80.80207795796224,31.50836445075963,48.69029093084246,52.43546326076669,37.67149513103051
362,-10.317250632136128,83.70800019344027,43.381113342157896,37.71372670055654,56.43007315976624,62.68759815140672
363,-3.8559480612434958,85.18146551981634,54.1638395733636,46.10491848696373,69.99239298230609,65.29275297477322
364,11.192738849203998,89.93139059870964,39.74720850282945,48.982800583033764,44.76337921106129,54.60922692725818
365,-5.692964846922791,61.1812210675599,40.77009861882216,52.41085475024961,36.50089425879047,64.18601632803569
366,8.502765498270353,64.99440798277841,58.733739563579874,74.50530888690332,39.96907572232847,61.54502338341171
367,0.5714741502270548,91.3957563239376,39.40145973060505,60.37032108404743,61.0041349439309,37.49566061863119
368,-3.1142719723454375,88.16236214338228,35.93699470395441,43.94573015541515,44.400424110602444,31.14167108112284
369,19.48851804207549,96.16257660369888,33.04604124954137,86.88755399575231,39.84724909846372,53.27306651104989
370,4.526808698791608,93.62987259353079,50.39794760144122,71.24852374553805,49.37011706756947,45.2417089502876
371,-23.281905160386064,58.4900592504109,46.227714508825606,40.07141457535434,58.5528253243042,75.65885949269337
372,-18.508372777445366,77.41973395022862,48.05194269989056,48.2543403748003,67.13241926587028,27.226542296170162
373,-32.69977923461705,69.57724379037286,57.43783547123205,33.973009891873325,75.39654796365643,38.831266049350845
374,23.572107883976678,71.01055592243472,22.614182839251477,53.10433577486185,57.217481015798484,55.77945474823841
375,-10.883201692395975,83.60496800976877,43.904502715743156,39.84973969517992,68.69554611222547,51.304122556254775
376,-14.509600342038333,82.92437116194249,57.47631530055756,27.967210876513924,38.79858165628675,41.48130628369589
377,-1.4455866756885594,107.59199186965483,37.913686867490306,63.44915134005796,58.33223678964043,36.80567169378487
378,-15.728909441346229,67.6940556462442,38.70256469037538,58.584847294511675,59.76987383538776,50.70694867771314
379,-14.159084162480251,89.89484132471594,43.35975097101701,56.19872015703145,58.33926431778545,48.46747520121237
380,33.462895785319176,90.64349898684462,24.17578728299216,32.53599521800207,46.77378591666286,51.048562208969436
381,-21.517981496639052,74.81857871947227,47.43479730758545,45.660900903702114,65.3714018435859,68.59058024029528
382,13.730199770832318,78.08800522536751,49.51989952561835,65.53728511111933,43.76103165340301,54.31286977372058
383,2.249057715545005,80.63483091900642,44.15537993942138,32.88488982170355,46.21977052739886,43.54318415103947
384,-20.276509215677578,59.65354624162916,37.51657720083952,53.92212676202023,35.83679643604844,52.44378889879286
385,-10.635295438806892,77.2338520712171,42.15964022973438,55.00636219696347,57.73213140544053,28.092031005819184
386,-21.990946583877168,75.43832648517899,33.01145931969819,52.44291129957763,33.677612830867396,43.50485887610158
387,-19.274218846598508,53.59632033738673,33.38568257110167,35.13587251504387,54.65838801763745,36.63920679036266
388,-19.291141002356344,64.25522633550578,36.607916401312046,55.40624748232042,45.953295806651894,65.5715414267128
389,-16.933141456671745,81.82073744034841,50.5794651595525,42.62703524277752,54.777733065250764,56.28421552201785
390,10.054739135729594,67.2264012806048,22.745766164784193,29.113692872855573,57.584973535382815,49.469364205528265
391,-5.964249431079783,90.25264564223308,30.389016270056107,33.210542136284744,44.03641693835198,40.134812716489066
392,-9.3984754212095,65.89896706318166,49.82133714688904,64.68027645065925,51.48632223862843,61.08889631640476
393,7.074190278891806,86.58218051924172,46.37701801792532,26.19317740490208,70.70204095717888,45.158538697458326
394,-0.45592746723910293,71.54781825886897,24.49996130396393,62.722885301684606,45.39656747988828,56.53664349202152
395,-8.614239008448198,74.97587417548553,52.406788944610035,38.174115691228195,62.64319472865563,62.51961321496029
396,-2.6686778750314164,83.42659216648883,29.196087586033887,64.83555707781362,67.30491895511135,38.74165005928944
397,-12.953632323993304,93.72396621415226,41.35001672076514,51.66590305845367,18.713632876329463,30.025772264977263
398,-3.568981526698311,107.2391648070543,38.40877107888662,27.791492955341113,58.93477996275321,56.66222359512274
399,-3.6906790706032133,84.32596028401937,46.38113321209546,65.95089377691285,49.47015359645821,48.654629717856736
