unit_id,WaferYield,ChamberPressure,EtchPower,ChamberFlowUniformity,do_EtchPower,do_FilterUpgrade
328,0.5149637793755768,87.86903336837325,14.888670949506714,61.243362946638214,15.0,1.0
329,-5.8327554669187744,58.3857453752241,19.808120931201643,47.48965307523845,15.0,1.0
330,20.529727528220302,68.68939911281835,12.534271370116684,68.32374495550833,15.0,1.0
331,25.449589769405303,91.55514589191047,11.567272201442016,64.09454007514556,15.0,1.0
332,28.679883632631366,76.05172809663303,17.31651257616817,66.51534645031663,15.0,1.0
333,1.009015402293981,60.88146410881191,9.324164664429013,63.28552729128202,15.0,1.0
334,21.919551570665057,83.73835713830525,12.248666273232539,72.65729180991877,15.0,1.0
335,23.581326197975187,82.15694550379479,16.345558809387946,15.742186645404326,15.0,1.0
336,-3.4465132287134765,65.38886364475846,17.467379681194323,28.405662094966857,15.0,1.0
337,2.0140537415129307,85.87033940713978,11.205946998759774,52.73681570905733,15.0,1.0
338,25.212806210758153,87.93123969622327,13.609600124460874,50.318538068158674,15.0,1.0
339,19.582553598626248,81.10894888268916,9.877916534864681,73.57792881992793,15.0,1.0
340,12.162538488194315,61.0671282423084,14.591190006761252,37.93887491538322,15.0,1.0
341,6.699777057177845,67.51492462803755,15.153501998554438,57.39118111930881,15.0,1.0
342,18.828654184658372,69.44101997188011,17.348967839202725,48.47872959827428,15.0,1.0
343,33.86223695164809,91.31955897736523,5.7989145385074075,51.65860851732073,15.0,1.0
344,20.23626602402205,74.42773281719577,16.655682781671157,39.9944179293899,15.0,1.0
345,-2.8321617590764205,68.1637279155936,15.994075601246072,43.79296975965059,15.0,1.0
346,-7.1982819016219075,55.402671950970436,13.043108438544243,65.41345489255728,15.0,1.0
347,33.88578624887725,91.13454048004593,13.135527070045837,50.619997954594524,15.0,1.0
348,26.572123045228405,74.04759001944868,12.85588709731357,35.431220209099266,15.0,1.0
349,-23.94114849010209,47.21081786425445,14.93325304318217,66.39601133880244,15.0,1.0
350,9.172052065790279,70.83189259326,15.336462622715784,35.78369076051866,15.0,1.0
351,-1.1737511051224594,50.28772424656131,15.52911970979473,68.08760669332395,15.0,1.0
352,28.695629485432406,65.45321645371291,13.14823886016272,55.55036335268496,15.0,1.0
353,2.712188442590307,76.58782840256887,15.21781650634617,45.21541542887472,15.0,1.0
354,28.48692353609995,85.4636945355714,19.01329375639956,64.7072838327859,15.0,1.0
355,-0.3985714364726384,61.97515135781289,17.672270526207818,13.929777829256643,15.0,1.0
356,1.025959717510272,59.12583417623467,15.761790525956531,58.10464288799818,15.0,1.0
357,9.827475297666492,81.78541751939167,16.24227802243267,38.49583394209715,15.0,1.0
358,-4.65892672318643,66.92092762287838,19.342287919401233,39.41955951954452,15.0,1.0
359,29.646993466878676,93.73209999467853,12.244951209430344,18.200909591966237,15.0,1.0
360,23.1432882122631,83.75457298716351,13.175778007061172,65.91416482783075,15.0,1.0
361,23.420158796851794,90.03399365633106,13.119322457026191,57.9578197448018,15.0,1.0
362,-4.247536585261821,48.03489712127392,14.185208746955329,43.64427716534007,15.0,1.0
363,37.542842480392714,77.72298875929359,17.731870222731132,60.40438121123016,15.0,1.0
364,20.0503299381385,86.50603413586046,12.80758363266526,47.06646916414589,15.0,1.0
365,19.137428062067578,67.4200207621576,15.879276436585195,63.72439725849344,15.0,1.0
366,23.054327285315413,87.03422330668776,14.232866194964467,54.71433147083841,15.0,1.0
367,18.271692393421304,60.28064538968887,12.825493870161878,48.94693286026567,15.0,1.0
368,-8.061060520606299,63.31511515291821,14.022698249356974,50.06730972725138,15.0,1.0
369,4.433693648221637,72.85910159741394,18.24004541916064,52.25307190169662,15.0,1.0
370,14.135030807928375,57.651394073915974,16.734271692786546,45.140644974331906,15.0,1.0
371,5.315988268577402,72.33713417970253,20.22110662253148,35.31515086977342,15.0,1.0
372,15.96407059775441,78.50507916451963,20.425162769546056,54.044532345782855,15.0,1.0
373,21.784672878847772,83.96940616739279,16.638936388068178,47.1922714824432,15.0,1.0
374,15.839667155505804,81.46299771057545,16.672760238128177,55.99082333439276,15.0,1.0
375,18.28726821482055,86.09624024115098,15.731547526759007,46.885991000425676,15.0,1.0
376,21.18104516699954,62.577664700953655,10.47307704701168,50.00207981799475,15.0,1.0
377,9.952391228968288,65.88565954729283,7.400929441566772,57.38736603738877,15.0,1.0
378,5.279428744746143,76.580622621526,14.867850564374434,46.33358260570384,15.0,1.0
379,4.782368054862567,86.23433996488379,13.073702551991795,43.570131771949164,15.0,1.0
380,10.247779608958735,62.22245243971999,17.00977307463926,47.85684766391782,15.0,1.0
381,-0.7486552752981708,70.18206103114878,13.846874275183998,41.58365683411045,15.0,1.0
382,8.9944382460885,76.40397003529029,16.801778984786658,40.12837483377709,15.0,1.0
383,9.492988224508082,76.26707125625248,17.63341558448776,55.65416750700907,15.0,1.0
384,7.330250886381415,52.81049593115114,19.28770341207545,33.28885658188546,15.0,1.0
385,-4.947788093605715,64.3122400924827,10.497233391394184,61.70195992023191,15.0,1.0
386,14.547374084292876,86.94710474157239,20.7506270404718,39.112930007125954,15.0,1.0
387,13.118373227223394,75.7141942404338,16.39086607639053,44.227111512636235,15.0,1.0
388,2.8872333996709214,60.51310540362709,20.221225293998135,70.34812616426194,15.0,1.0
389,8.656811881498655,72.68134016845805,15.537831113558797,61.07414332116718,15.0,1.0
390,6.794634411672466,57.70790715065998,17.78370291550782,61.08995103584752,15.0,1.0
391,2.5960093876681256,77.11106240259626,13.177127476312512,42.33396618632381,15.0,1.0
392,19.893515809609074,72.47894480407065,19.480410776323485,37.10750747775774,15.0,1.0
393,12.020832171751618,76.49735334809534,15.183825415085378,37.52025374988766,15.0,1.0
394,19.308266835432125,69.30695303853527,11.960386666260334,48.859548185875674,15.0,1.0
395,13.272062476903878,86.04778887042252,7.069360561226485,54.02247398865262,15.0,1.0
396,10.727040837840283,77.66442199040833,10.987906503476818,56.979624348166034,15.0,1.0
397,25.745735410117366,84.2086942309013,14.183904206463609,24.759962179698434,15.0,1.0
398,10.856520676154663,92.20752943931626,13.190346648816579,56.71472253538344,15.0,1.0
399,7.977238115113877,77.97917109408354,14.517925081239074,50.165527687148085,15.0,1.0
